tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,HH_Income,HH_consumption,HH_consumption_avr,HH_Wealth
803,13,3,5,15,1,4,1,1,39,32075.0,36132.8,9033.2,0.0
803,13,7,21,13,1,4,1,1,47,0.0,30899.0,7724.75,35200.0
803,13,7,21,15,1,3,1,1,44,19550.0,20833.699999999997,6944.566666666666,0.0
803,13,7,21,20,1,3,1,1,58,0.0,20269.0,6756.333333333333,4000.0
803,13,13,11,14,1,4,1,1,39,0.0,22579.8,5644.95,0.0
803,13,13,11,15,1,7,1,1,51,15745.0,37564.0,5366.285714285715,2088.0
803,13,13,11,19,1,7,1,1,43,0.0,38025.5,5432.214285714285,15000.0
803,13,17,15,13,1,3,1,1,48,0.0,39507.100000000006,13169.033333333335,0.0
803,13,17,15,14,1,4,1,1,44,0.0,26779.4,6694.85,36000.0
803,13,17,15,15,1,4,1,1,34,0.0,27536.9,6884.225,20000.0
803,15,7,13,14,1,5,1,1,70,0.0,41737.0,8347.4,200.0
803,15,7,13,15,1,2,1,1,30,30302.0,28566.4,14283.2,0.0
803,15,13,15,13,1,4,1,1,45,777.0,31840.199999999997,7960.049999999999,2750.0
803,15,13,15,14,1,5,1,1,44,7255.0,26165.0,5233.0,4000.0
803,15,13,15,15,1,6,1,1,31,0.0,30177.7,5029.616666666667,0.0
803,15,19,20,13,1,2,1,1,55,0.0,16635.4,8317.7,201400.0
803,15,19,20,15,1,5,1,1,49,6169.0,15583.4,3116.68,0.0
803,15,23,24,19,1,5,1,1,49,17478.0,39024.7,7804.94,304100.0
803,15,23,24,22,1,4,1,1,37,14652.0,18570.199999999997,4642.549999999999,0.0
803,15,27,17,14,1,4,1,1,41,29037.0,27312.1,6828.025,0.0
803,15,33,11,13,1,7,1,1,31,0.0,34294.100000000006,4899.157142857143,2500.0
803,15,33,11,14,1,5,1,1,53,19555.0,44345.1,8869.02,1080.0
803,15,33,11,15,1,6,1,1,55,1713.0,24306.7,4051.116666666667,0.0
803,17,1,8,13,1,3,1,1,49,14986.0,28018.4,9339.466666666667,0.0
803,17,1,8,14,1,3,1,1,80,9082.0,14660.6,4886.866666666667,0.0
803,17,1,8,15,1,5,1,1,54,63942.0,33894.9,6778.9800000000005,0.0
803,17,3,12,13,1,1,1,1,25,19570.0,19990.1,19990.1,0.0
803,17,3,12,14,1,2,1,1,44,1216.0,15879.3,7939.65,3250.0
803,17,3,12,15,1,7,1,1,73,15393.0,41173.399999999994,5881.914285714285,2600.0
803,17,5,16,13,1,4,1,1,42,9961.0,31236.9,7809.225,0.0
803,17,5,16,14,1,3,1,1,38,0.0,28315.8,9438.6,80500.0
803,17,5,16,15,1,5,1,1,42,0.0,94911.4,18982.28,177800.0
803,17,9,3,14,1,6,1,1,57,3427.0,33077.100000000006,5512.850000000001,9000.0
803,17,9,3,15,1,3,1,1,56,0.0,28434.9,9478.300000000001,0.0
803,17,13,13,14,1,4,1,1,57,0.0,40195.200000000004,10048.800000000001,97000.0
803,17,13,13,15,1,4,1,1,51,23344.0,23005.1,5751.275,22000.0
803,17,19,17,13,1,3,1,1,32,16067.0,12596.6,4198.866666666667,0.0
803,17,19,17,15,1,3,1,1,45,0.0,30470.3,10156.766666666666,0.0
803,17,23,15,13,1,4,1,1,52,14340.0,18889.0,4722.25,2475.0
803,17,23,15,15,1,5,1,1,43,11904.0,22836.9,4567.38,1700.0
803,19,5,12,15,1,7,1,1,53,0.0,47234.3,6747.757142857144,146000.0
803,19,11,30,13,1,5,1,1,76,0.0,43793.5,8758.7,703500.0
803,19,11,30,14,1,5,1,1,45,0.0,47112.5,9422.5,206700.0
803,19,11,30,15,1,4,1,1,36,4697.0,21506.1,5376.525,5000.0
803,19,13,14,13,1,3,1,1,58,0.0,27056.7,9018.9,0.0
803,19,19,21,14,1,4,1,1,44,22441.0,30583.9,7645.975,0.0
803,19,19,21,15,1,8,1,1,67,104582.0,94142.2,11767.775,200500.0
803,19,19,21,19,1,4,1,1,64,11566.0,14431.900000000001,3607.9750000000004,0.0
803,19,23,36,15,1,4,1,1,54,14177.0,41757.200000000004,10439.300000000001,164500.0
803,19,23,36,20,1,1,1,1,50,0.0,16050.800000000001,16050.800000000001,141500.0
803,21,1,22,13,1,4,1,1,54,0.0,31292.7,7823.175,10000.0
803,21,1,22,14,1,2,1,1,82,0.0,16905.4,8452.7,330500.0
803,21,1,22,15,1,1,1,1,75,0.0,4540.3,4540.3,0.0
803,21,5,33,13,1,6,1,1,56,0.0,83009.8,13834.966666666667,46300.0
803,21,5,33,19,1,5,1,1,44,9951.0,21552.4,4310.4800000000005,400.0
803,21,9,11,13,1,4,1,1,53,0.0,26577.5,6644.375,195500.0
803,21,9,11,14,1,3,1,1,56,0.0,26014.4,8671.466666666667,35000.0
803,21,13,13,13,1,4,1,1,49,0.0,25756.6,6439.15,14000.0
803,21,13,13,14,1,5,1,1,51,6219.0,30404.300000000003,6080.860000000001,9000.0
803,21,13,13,15,1,5,1,1,60,0.0,31862.300000000003,6372.460000000001,102200.0
803,21,17,12,13,1,3,1,1,46,6564.0,21351.8,7117.266666666666,35300.0
805,1,3,37,15,1,5,1,1,35,0.0,53514.700000000004,10702.94,10980.0
805,1,3,37,20,1,3,1,1,43,3153.0,46359.5,15453.166666666666,9200.0
805,1,5,8,13,1,7,1,1,62,32624.0,133762.40000000002,19108.91428571429,27000.0
805,1,8,39,13,1,8,1,1,67,3047.0,82385.5,10298.1875,0.0
805,1,8,39,15,1,4,1,1,76,0.0,44538.1,11134.525,1900.0
805,1,9,35,13,1,6,1,1,72,9460.0,50295.3,8382.550000000001,0.0
805,1,9,35,14,1,7,1,1,42,0.0,35077.2,5011.028571428571,800.0
805,1,9,35,15,1,8,1,1,56,112415.0,78151.2,9768.9,0.0
805,1,15,8,13,1,3,1,1,45,84611.0,64342.2,21447.399999999998,0.0
805,1,15,8,14,1,5,1,1,86,22913.0,44555.0,8911.0,9000.0
805,1,15,8,15,1,4,1,1,58,154581.0,144213.9,36053.475,0.0
805,1,17,17,13,1,6,1,1,40,2733.0,48912.299999999996,8152.049999999999,5000.0
805,1,17,17,14,1,4,1,1,37,27516.0,29963.2,7490.8,1450.0
805,1,19,8,13,1,4,1,1,35,19760.0,31039.0,7759.75,0.0
805,1,19,8,14,1,3,1,1,59,0.0,23819.1,7939.7,0.0
805,3,1,29,13,1,5,1,1,49,0.0,40054.8,8010.960000000001,0.0
805,3,3,43,14,1,4,1,1,37,0.0,45612.6,11403.15,0.0
805,3,3,43,15,1,5,1,1,51,0.0,34974.600000000006,6994.920000000001,0.0
805,3,4,46,13,1,6,1,1,69,48734.0,45060.2,7510.033333333333,15000.0
805,3,4,46,15,1,5,1,1,38,12613.0,32189.7,6437.9400000000005,10000.0
805,5,1,22,14,1,5,1,1,48,3196.0,22877.0,4575.4,6500.0
805,5,1,22,15,1,4,1,1,43,18656.0,34427.3,8606.825,800.0
805,5,3,25,13,1,4,1,1,36,22961.0,14765.7,3691.425,0.0
805,5,3,25,14,1,4,1,1,40,0.0,20595.1,5148.775,0.0
805,5,3,25,15,1,3,1,1,29,16846.0,10770.8,3590.2666666666664,0.0
805,5,7,25,13,1,2,1,1,64,5250.0,9061.5,4530.75,300.0
805,5,7,25,14,1,7,1,1,65,60542.0,30476.5,4353.785714285715,0.0
805,5,11,23,13,1,4,1,1,36,0.0,18257.0,4564.25,21000.0
805,5,11,23,14,1,3,1,1,37,0.0,22965.6,7655.2,47500.0
805,5,11,23,15,1,5,1,1,61,19173.0,18726.0,3745.2,500.0
805,5,17,12,13,1,3,1,1,36,4974.0,17117.8,5705.933333333333,5000.0
805,5,17,12,14,1,5,1,1,49,2651.0,44618.5,8923.7,20000.0
805,5,17,12,15,1,5,1,1,40,3361.0,19162.5,3832.5,0.0
805,5,23,12,13,1,5,1,1,40,14211.0,23187.0,4637.4,1000.0
805,5,23,12,14,1,8,1,1,43,28690.0,27402.3,3425.2875,4000.0
805,5,23,12,15,1,4,1,1,62,0.0,22708.1,5677.025,3900.0
805,7,1,54,13,1,3,1,1,42,37927.0,61664.2,20554.733333333334,0.0
805,7,1,54,15,1,3,1,1,51,0.0,40324.9,13441.633333333333,10000.0
805,7,5,28,13,1,4,1,1,57,34896.0,25756.600000000002,6439.150000000001,0.0
805,7,5,28,14,1,6,1,1,77,8619.0,35885.4,5980.900000000001,4000.0
805,7,9,34,13,1,3,1,1,60,43351.0,17901.5,5967.166666666667,1500.0
805,7,9,34,15,1,10,1,1,73,19275.0,52530.6,5253.0599999999995,6200.0
805,7,13,16,13,1,3,1,1,43,20301.0,21850.100000000002,7283.366666666668,0.0
805,7,19,9,13,1,4,1,1,40,13875.0,26394.3,6598.575,0.0
805,7,19,9,14,1,4,1,1,63,31382.0,68266.4,17066.6,136950.0
805,7,19,9,15,1,4,1,1,64,0.0,39508.9,9877.225,81250.0
805,9,1,40,15,1,4,1,1,41,0.0,20167.6,5041.9,0.0
805,9,1,40,19,1,7,1,1,57,0.0,29779.3,4254.185714285714,0.0
805,9,3,20,13,1,3,1,1,44,0.0,24120.3,8040.099999999999,0.0
805,9,3,20,15,1,3,1,1,32,0.0,17189.4,5729.8,0.0
805,9,7,7,13,1,4,1,1,36,17783.0,24343.9,6085.975,0.0
805,9,7,7,14,1,4,1,1,41,0.0,39690.399999999994,9922.599999999999,0.0
805,9,7,7,15,1,4,1,1,53,0.0,40829.0,10207.25,1700.0
805,9,13,24,13,1,6,1,1,80,4795.0,23800.0,3966.6666666666665,0.0
805,9,13,24,15,1,6,1,1,45,45163.0,30771.0,5128.5,0.0
805,9,13,24,19,1,4,1,1,44,13837.0,13534.0,3383.5,0.0
805,9,19,25,14,1,3,1,1,48,0.0,13898.4,4632.8,400.0
805,9,25,22,13,1,2,1,1,62,0.0,10809.7,5404.85,0.0
805,9,25,22,14,1,5,1,1,43,25752.0,29384.7,5876.9400000000005,0.0
805,9,25,22,15,1,7,1,1,74,0.0,40918.3,5845.471428571429,0.0
805,9,29,14,13,1,5,1,1,73,0.0,34047.100000000006,6809.420000000001,0.0
805,9,29,14,14,1,3,1,1,45,11856.0,18338.9,6112.966666666667,0.0
805,9,29,14,15,1,3,1,1,62,0.0,28533.8,9511.266666666666,0.0
805,9,34,21,13,1,3,1,1,42,0.0,25391.6,8463.866666666667,0.0
805,9,34,21,15,1,4,1,1,31,0.0,40932.0,10233.0,0.0
805,9,34,21,20,1,7,1,1,46,42753.0,40782.2,5826.028571428571,0.0
805,11,1,20,13,1,3,1,1,47,9889.0,42240.59999999999,14080.199999999997,2000.0
805,11,1,20,14,1,6,1,1,34,6816.0,29796.7,4966.116666666667,1100.0
805,11,1,20,19,1,5,1,1,45,6569.0,36166.1,7233.219999999999,10100.0
805,11,5,23,13,1,5,1,1,42,30187.0,28400.7,5680.14,800.0
805,11,5,23,15,1,5,1,1,43,0.0,83843.2,16768.64,1800.0
805,11,5,23,19,1,4,1,1,35,7988.0,22204.699999999997,5551.174999999999,0.0
805,11,7,34,13,1,5,1,1,44,24872.0,19608.2,3921.6400000000003,0.0
805,11,7,34,14,1,4,1,1,35,0.0,24606.6,6151.65,6800.0
805,11,7,34,15,1,6,1,1,43,28867.0,27190.0,4531.666666666667,20100.0
805,11,11,43,14,1,6,1,1,78,0.0,33235.600000000006,5539.266666666667,6000.0
805,11,11,43,15,1,5,1,1,53,0.0,36318.5,7263.7,102000.0
805,11,15,30,13,1,6,1,1,52,0.0,32325.5,5387.583333333333,6000.0
805,11,15,30,14,1,4,1,1,37,0.0,33924.3,8481.075,11600.0
805,11,15,30,15,1,4,1,1,80,0.0,45654.1,11413.525,200.0
805,11,19,30,13,1,6,1,1,65,0.0,71805.1,11967.516666666668,0.0
805,11,19,30,14,1,5,1,1,41,0.0,28877.2,5775.4400000000005,8000.0
805,11,19,30,15,1,3,1,1,58,7568.0,40158.899999999994,13386.299999999997,300.0
805,11,23,13,13,1,4,1,1,40,0.0,41558.3,10389.575,8000.0
805,11,23,13,14,1,3,1,1,61,2965.0,12432.0,4144.0,0.0
805,11,23,13,15,1,5,1,1,33,0.0,23845.9,4769.18,14200.0
805,13,3,22,15,1,4,1,1,50,0.0,26899.0,6724.75,0.0
805,13,11,21,14,1,5,1,1,27,2523.0,35147.4,7029.4800000000005,0.0
805,13,11,21,15,1,6,1,1,41,20811.0,43180.8,7196.8,0.0
805,13,17,4,13,1,4,1,1,41,7389.0,10183.0,2545.75,0.0
805,13,17,4,15,1,5,1,1,46,17494.0,13504.800000000001,2700.96,32400.0
805,13,25,10,13,1,6,1,1,58,32016.0,21752.0,3625.3333333333335,0.0
805,13,25,10,14,1,5,1,1,59,5045.0,37030.8,7406.160000000001,38900.0
805,13,25,10,15,1,6,1,1,42,18814.0,27513.0,4585.5,600.0
805,15,1,24,14,1,3,1,1,45,8114.0,16101.0,5367.0,0.0
805,15,11,27,13,1,7,1,1,57,15131.0,18291.3,2613.042857142857,0.0
805,15,11,27,14,1,5,1,1,44,7612.0,13579.599999999999,2715.9199999999996,2000.0
805,15,11,27,15,1,4,1,1,55,28327.0,23870.199999999997,5967.549999999999,0.0
805,15,17,5,14,1,6,1,1,64,0.0,45435.899999999994,7572.649999999999,600900.0
805,15,17,5,15,1,4,1,1,67,0.0,29882.6,7470.65,40000.0
805,15,27,13,13,1,3,1,1,57,7390.0,11267.0,3755.6666666666665,0.0
805,15,27,13,14,1,3,1,1,88,0.0,6882.700000000001,2294.2333333333336,0.0
805,15,27,13,15,1,4,1,1,64,9002.0,13273.6,3318.4,6000.0
805,17,1,26,15,1,6,1,1,46,0.0,43160.3,7193.383333333334,0.0
805,17,2,8,13,1,5,1,1,48,0.0,40172.1,8034.42,0.0
805,17,3,30,13,1,3,1,1,67,16050.0,21594.6,7198.2,0.0
805,17,3,30,14,1,4,1,1,35,0.0,26911.9,6727.975,0.0
805,17,3,30,15,1,2,1,1,78,0.0,10120.4,5060.2,0.0
805,17,7,23,13,1,6,1,1,38,0.0,51114.1,8519.016666666666,28000.0
805,17,7,23,15,1,7,1,1,79,22383.0,40776.1,5825.157142857142,0.0
805,17,9,21,13,1,4,1,1,64,11562.0,28599.7,7149.925,0.0
805,17,9,21,14,1,2,1,1,65,0.0,11028.9,5514.45,0.0
805,17,13,33,15,1,3,1,1,36,28379.0,21425.4,7141.8,0.0
805,17,15,22,13,1,7,1,1,74,0.0,40590.5,5798.642857142857,0.0
805,17,15,22,14,1,3,1,1,69,25226.0,19652.300000000003,6550.766666666667,0.0
805,17,15,22,15,1,6,1,1,63,5045.0,42893.6,7148.933333333333,22300.0
805,17,21,18,14,1,4,1,1,48,27749.0,24712.2,6178.05,0.0
805,17,21,18,15,1,6,1,1,45,24595.0,29077.100000000002,4846.183333333333,1500.0
805,17,23,32,13,1,4,1,1,35,0.0,52041.40000000001,13010.350000000002,0.0
805,17,23,32,14,1,3,1,1,34,0.0,38262.7,12754.233333333332,7000.0
805,17,25,14,13,1,5,1,1,54,27527.0,44263.3,8852.66,0.0
805,17,25,14,14,1,2,1,1,60,0.0,18736.6,9368.3,30800.0
805,17,29,33,13,1,3,1,1,52,0.0,15930.7,5310.233333333334,0.0
805,17,29,33,14,1,6,1,1,54,15294.0,92168.3,15361.383333333333,0.0
805,19,3,20,13,1,3,1,1,26,6529.0,10822.0,3607.3333333333335,0.0
805,19,3,20,14,1,7,1,1,59,25331.0,28859.6,4122.8,0.0
805,19,3,20,15,1,3,1,1,37,4373.0,11936.0,3978.6666666666665,1000.0
805,19,7,23,14,1,4,1,1,34,1530.0,19942.300000000003,4985.575000000001,4500.0
805,19,7,23,15,1,5,1,1,42,0.0,20228.8,4045.7599999999998,5000.0
805,19,13,18,14,1,4,1,1,47,84928.0,50164.0,12541.0,0.0
805,19,19,11,13,1,5,1,1,61,10079.0,14575.6,2915.12,3700.0
805,19,19,11,14,1,4,1,1,41,15305.0,17565.0,4391.25,600.0
805,21,3,20,13,1,8,1,1,42,54926.0,43182.2,5397.775,1200.0
805,21,3,20,14,1,4,1,1,38,25313.0,14217.099999999999,3554.2749999999996,700.0
805,21,4,21,13,1,3,1,1,49,0.0,74199.4,24733.13333333333,1151500.0
805,21,4,21,14,1,6,1,1,36,0.0,71786.6,11964.433333333334,0.0
805,21,4,21,15,1,4,1,1,63,0.0,130384.8,32596.2,0.0
805,21,9,18,14,1,3,1,1,25,7772.0,16732.0,5577.333333333333,500.0
805,21,9,18,15,1,6,1,1,43,31253.0,18250.7,3041.7833333333333,0.0
805,21,13,10,13,1,5,1,1,44,0.0,61431.9,12286.380000000001,140000.0
805,21,13,10,14,1,3,1,1,35,18437.0,18293.199999999997,6097.733333333333,1300.0
805,21,13,10,15,1,4,1,1,35,14663.0,26642.300000000003,6660.575000000001,0.0
805,21,21,8,14,1,5,1,1,81,0.0,45979.9,9195.98,0.0
805,21,21,8,15,1,4,1,1,57,5045.0,31110.399999999998,7777.599999999999,30000.0
807,1,3,23,19,1,4,1,1,50,30525.0,102653.9,25663.475,75000.0
807,1,7,6,14,1,5,1,1,73,6279.0,27008.3,5401.66,7500.0
807,1,7,6,24,1,8,1,1,44,62646.0,81702.5,10212.8125,0.0
807,1,11,16,13,1,5,1,1,39,0.0,41731.399999999994,8346.279999999999,7800.0
807,1,15,21,13,1,3,1,1,47,22500.0,66726.8,22242.266666666666,4700.0
807,1,23,35,13,1,3,1,1,61,0.0,24110.199999999997,8036.733333333333,494000.0
807,1,23,35,14,1,3,1,1,34,21763.0,35012.0,11670.666666666666,2500.0
807,1,23,35,15,1,2,1,1,36,39613.0,65741.8,32870.9,1539000.0
807,3,13,6,15,1,2,1,1,73,0.0,32407.3,16203.65,0.0
807,3,17,17,14,1,8,1,1,47,5906.0,53410.7,6676.3375,11845.0
807,3,17,17,15,1,6,1,1,65,17559.0,36251.5,6041.916666666667,0.0
807,5,13,6,14,1,5,1,1,28,4050.0,23965.0,4793.0,700.0
807,5,13,6,15,1,2,1,1,57,10969.0,12351.3,6175.65,0.0
807,5,13,6,20,1,4,1,1,36,14344.0,17787.2,4446.8,0.0
807,5,25,15,13,1,6,1,1,45,0.0,19838.9,3306.4833333333336,1000.0
807,5,25,15,14,1,6,1,1,50,1603.0,35950.7,5991.783333333333,10000.0
807,5,25,15,15,1,4,1,1,41,15675.0,26303.7,6575.925,15500.0
807,7,5,8,13,1,3,1,1,43,1041.0,26823.1,8941.033333333333,41500.0
807,7,5,8,14,1,5,1,1,43,0.0,36897.600000000006,7379.520000000001,55000.0
807,7,11,10,13,1,4,1,1,49,18243.0,17873.699999999997,4468.424999999999,5000.0
807,7,11,10,15,1,6,1,1,59,29250.0,34441.6,5740.266666666666,2500.0
807,7,15,10,13,1,4,1,1,34,0.0,65937.79999999999,16484.449999999997,51460.0
807,7,15,10,15,1,3,1,1,60,1350.0,23058.9,7686.3,800.0
807,7,27,7,13,1,4,1,1,39,27618.0,28703.7,7175.925,32100.0
807,7,27,7,14,1,3,1,1,44,16653.0,16576.4,5525.466666666667,3000.0
807,7,27,7,19,1,2,1,1,62,4594.0,11793.5,5896.75,5200.0
807,7,31,6,13,1,8,1,1,43,20017.0,29473.3,3684.1625,73600.0
807,7,31,6,14,1,4,1,1,42,0.0,16412.5,4103.125,35500.0
807,7,31,6,15,1,2,1,1,46,30849.0,53779.5,26889.75,374300.0
807,7,39,6,13,1,8,1,1,68,0.0,35580.5,4447.5625,68000.0
807,7,39,6,15,1,5,1,1,62,18169.0,20122.399999999998,4024.4799999999996,18000.0
807,7,43,8,14,1,1,1,1,62,0.0,8257.0,8257.0,8200.0
807,7,43,8,15,1,4,1,1,43,24524.0,36297.0,9074.25,36500.0
807,9,1,23,13,1,4,1,1,47,0.0,23618.8,5904.7,0.0
807,9,1,23,14,1,2,1,1,55,2250.0,18043.5,9021.75,100000.0
807,9,3,7,13,1,5,1,1,39,0.0,38871.4,7774.280000000001,7700.0
807,9,3,7,15,1,4,1,1,33,0.0,24068.2,6017.05,14000.0
807,9,9,7,13,1,3,1,1,48,0.0,20878.300000000003,6959.433333333334,4200.0
807,9,9,7,14,1,3,1,1,44,0.0,13403.3,4467.766666666666,9800.0
807,9,9,7,15,1,7,1,1,59,0.0,22104.0,3157.714285714286,10000.0
807,9,15,8,13,1,4,1,1,35,17130.0,34547.8,8636.95,3200.0
807,9,15,8,14,1,5,1,1,31,0.0,33833.4,6766.68,61600.0
807,9,15,8,15,1,5,1,1,40,5062.0,28692.0,5738.4,1000.0
807,9,21,11,14,1,4,1,1,56,2109.0,44397.6,11099.4,8800.0
807,9,21,11,15,1,3,1,1,43,0.0,16602.9,5534.3,6000.0
807,9,25,19,13,1,3,1,1,51,0.0,21095.4,7031.8,80700.0
807,9,25,19,14,1,4,1,1,29,0.0,12254.7,3063.675,6000.0
807,9,31,7,13,1,5,1,1,51,0.0,48763.8,9752.76,343800.0
807,9,31,7,14,1,4,1,1,53,18750.0,16085.499999999998,4021.3749999999995,0.0
807,9,37,12,13,1,4,1,1,38,0.0,27929.0,6982.25,425800.0
807,9,37,12,15,1,3,1,1,40,562.0,16054.6,5351.533333333334,120000.0
807,9,41,5,13,1,4,1,1,40,27899.0,23995.4,5998.85,342200.0
807,9,41,5,14,1,5,1,1,31,19500.0,18942.0,3788.4,168000.0
807,9,41,5,15,1,5,1,1,37,16875.0,24400.1,4880.0199999999995,821200.0
807,9,47,8,13,1,2,1,1,33,0.0,27098.3,13549.15,52500.0
807,9,47,8,14,1,5,1,1,57,12210.0,30074.1,6014.82,25000.0
807,9,47,8,15,1,4,1,1,40,13125.0,16880.0,4220.0,0.0
807,9,53,21,14,1,5,1,1,39,0.0,24158.0,4831.6,1393800.0
807,9,53,21,15,1,5,1,1,46,1462.0,18785.0,3757.0,33810.0
807,11,9,10,13,1,7,1,1,48,50202.0,39224.4,5603.4857142857145,57200.0
807,11,9,10,14,1,3,1,1,39,15700.0,10609.8,3536.6,0.0
807,11,9,10,15,1,4,1,1,62,70168.0,18606.800000000003,4651.700000000001,825000.0
807,11,13,30,13,1,5,1,1,45,33055.0,21497.800000000003,4299.56,502000.0
807,11,13,30,14,1,4,1,1,57,0.0,32360.6,8090.15,724500.0
807,11,19,15,15,1,2,1,1,72,0.0,20301.3,10150.65,67900.0
807,11,23,12,13,1,2,1,1,57,9140.0,12048.0,6024.0,102000.0
807,11,23,12,14,1,5,1,1,39,10856.0,25186.6,5037.32,103600.0
807,11,23,12,15,1,4,1,1,55,10800.0,12283.0,3070.75,0.0
807,11,29,14,13,1,5,1,1,55,33329.0,38986.899999999994,7797.379999999999,50900.0
807,11,35,18,13,1,6,1,1,54,63899.0,48996.100000000006,8166.016666666667,407800.0
807,11,35,18,14,1,4,1,1,45,64247.0,36714.399999999994,9178.599999999999,387700.0
807,11,35,18,15,1,6,1,1,29,23248.0,29520.7,4920.116666666667,208999.0
807,13,1,7,13,1,4,1,1,52,20269.0,24004.600000000002,6001.150000000001,0.0
807,13,1,7,14,1,4,1,1,41,0.0,39314.0,9828.5,65400.0
807,13,5,19,14,1,8,1,1,51,6562.0,37536.1,4692.0125,5600.0
807,13,5,19,15,1,5,1,1,38,22781.0,36614.1,7322.82,4500.0
807,13,9,21,13,1,5,1,1,47,71128.0,48964.0,9792.8,1200.0
807,13,9,21,14,1,2,1,1,61,11062.0,27881.6,13940.8,0.0
807,13,9,21,15,1,5,1,1,40,13922.0,33285.399999999994,6657.079999999999,177650.0
807,13,19,27,13,1,6,1,1,38,14554.0,35212.600000000006,5868.766666666667,29400.0
807,13,19,27,15,1,4,1,1,30,0.0,28141.4,7035.35,7000.0
807,13,21,26,13,1,5,1,1,40,23943.0,20612.0,4122.4,0.0
807,13,21,26,14,1,2,1,1,58,0.0,24651.3,12325.65,45000.0
807,13,21,26,15,1,5,1,1,41,0.0,25856.800000000003,5171.360000000001,21350.0
807,13,27,11,15,1,3,1,1,46,0.0,35141.8,11713.933333333334,51220.0
807,13,31,18,13,1,4,1,1,37,20860.0,20882.1,5220.525,6500.0
807,13,31,18,15,1,1,1,1,66,0.0,8248.9,8248.9,700.0
807,13,37,16,13,1,4,1,1,39,13284.0,17389.5,4347.375,31960.0
807,13,37,16,14,1,4,1,1,35,20193.0,24640.8,6160.2,17000.0
807,13,37,16,15,1,4,1,1,39,11578.0,18438.0,4609.5,20350.0
807,13,43,20,13,1,6,1,1,65,0.0,37686.0,6281.0,182000.0
807,13,43,20,14,1,6,1,1,64,0.0,35597.3,5932.883333333334,49380.0
807,13,43,20,15,1,3,1,1,52,0.0,29369.300000000003,9789.766666666668,27920.0
807,13,47,9,13,1,6,1,1,38,18374.0,25466.3,4244.383333333333,10150.0
807,13,47,9,14,1,3,1,1,38,0.0,21180.800000000003,7060.266666666667,0.0
807,13,47,9,15,1,5,1,1,58,0.0,60315.2,12063.039999999999,72100.0
807,15,5,6,13,1,6,1,1,34,17870.0,25731.3,4288.55,2000.0
807,15,5,6,14,1,3,1,1,61,2034.0,11896.8,3965.6,1000.0
807,15,5,6,15,1,7,1,1,57,0.0,29249.1,4178.442857142857,8200.0
807,15,11,13,13,1,4,1,1,47,937.0,28860.5,7215.125,16500.0
807,15,11,13,14,1,4,1,1,45,16406.0,22516.5,5629.125,12200.0
807,15,11,13,15,1,3,1,1,38,0.0,15074.6,5024.866666666667,3000.0
807,15,17,30,15,1,1,1,1,63,0.0,13512.4,13512.4,0.0
807,15,23,17,13,1,3,1,1,45,12187.0,17382.9,5794.3,5300.0
807,15,23,17,14,1,4,1,1,58,28465.0,21424.5,5356.125,7100.0
807,17,1,8,13,1,4,1,1,48,1819.0,21793.1,5448.275,6000.0
807,17,1,8,15,1,5,1,1,48,0.0,81401.7,16280.34,16000.0
807,17,7,9,13,1,3,1,1,52,2827.0,17990.8,5996.933333333333,3500.0
807,17,7,9,15,1,3,1,1,44,8157.0,20976.9,6992.3,900.0
807,17,13,18,15,1,3,1,1,35,11437.0,16604.6,5534.866666666666,38900.0
807,17,13,18,20,1,5,1,1,58,7622.0,22837.6,4567.5199999999995,1000.0
807,17,25,8,14,1,6,1,1,51,844.0,45542.9,7590.483333333334,0.0
807,17,25,8,15,1,2,1,1,25,2812.0,10183.2,5091.6,2200.0
807,17,29,18,13,1,3,1,1,51,0.0,64522.8,21507.600000000002,0.0
807,17,29,18,14,1,6,1,1,75,947.0,36263.0,6043.833333333333,22380.0
807,17,29,18,19,1,5,1,1,44,5718.0,36213.3,7242.660000000001,5100.0
807,19,3,10,13,1,5,1,1,39,2728.0,12518.300000000001,2503.6600000000003,0.0
807,19,3,10,14,1,3,1,1,47,2224.0,7986.099999999999,2662.0333333333333,0.0
807,19,27,21,13,1,3,1,1,34,13312.0,14890.4,4963.466666666666,113780.0
807,19,27,21,14,1,3,1,1,60,3000.0,11792.2,3930.7333333333336,35910.0
807,19,27,21,15,1,5,1,1,41,12914.0,14449.3,2889.8599999999997,26500.0
807,19,31,8,14,1,2,1,1,56,0.0,4519.200000000001,2259.6000000000004,0.0
807,19,31,8,15,1,6,1,1,55,0.0,41475.9,6912.650000000001,3305300.0
809,1,1,12,14,1,5,1,1,64,0.0,93546.4,18709.28,137600.0
809,1,3,23,15,1,5,1,1,58,34945.0,44763.7,8952.74,8160.0
809,1,5,10,14,1,4,1,1,42,21249.0,33551.399999999994,8387.849999999999,0.0
809,1,5,10,15,1,4,1,1,48,53654.0,51961.0,12990.25,0.0
809,1,9,12,14,1,3,1,1,58,0.0,39869.100000000006,13289.700000000003,0.0
809,1,11,17,13,1,3,1,1,50,0.0,32282.1,10760.699999999999,0.0
809,1,11,17,14,1,6,1,1,59,118116.0,59544.5,9924.083333333334,0.0
809,1,17,13,14,1,3,1,1,27,15774.0,25572.8,8524.266666666666,400.0
809,1,17,13,15,1,4,1,1,55,62312.0,58726.9,14681.725,8400.0
