tinh,huyen,xa,diaban,hoso,matv,hsize,m1ac2,m1ac3,age,indi_income,HH_Income,hsize_working,indi_work_hours,hh_work_hours,avg_work_hours,HH_consumption,HH_consumption_avr,HH_Wealth
803,15,33,11,15,1,6,1,1,55,1713.0,1713.0,1.0,560.0,560.0,560.0,24306.7,4051.116666666667,0.0
803,17,1,8,13,1,3,1,1,49,14986.0,14986.0,1.0,2112.0,2112.0,2112.0,28018.4,9339.466666666667,0.0
803,17,1,8,14,1,3,1,1,80,9082.0,9082.0,1.0,1920.0,1920.0,1920.0,14660.6,4886.866666666667,0.0
803,17,1,8,15,1,5,1,1,54,35980.0,63942.0,2.0,2112.0,4224.0,2112.0,33894.9,6778.9800000000005,0.0
803,17,3,12,13,1,1,1,1,25,19570.0,19570.0,1.0,2112.0,2112.0,2112.0,19990.1,19990.1,0.0
803,17,3,12,14,1,2,1,1,44,1216.0,1216.0,1.0,1888.0,1888.0,1888.0,15879.3,7939.65,3250.0
803,17,3,12,15,1,7,1,1,73,7619.0,15393.0,3.0,2592.0,7776.0,2592.0,41173.399999999994,5881.914285714285,2600.0
803,17,5,16,13,1,4,1,1,42,9961.0,9961.0,1.0,1920.0,1920.0,1920.0,31236.9,7809.225,0.0
803,17,9,3,14,1,6,1,1,57,3427.0,3427.0,1.0,936.0,936.0,936.0,33077.100000000006,5512.850000000001,9000.0
803,17,13,13,15,1,4,1,1,51,6856.0,23344.0,2.0,2064.0,4944.0,2472.0,23005.1,5751.275,22000.0
803,17,19,17,13,1,3,1,1,32,8293.0,16067.0,2.0,2484.0,4724.0,2362.0,12596.6,4198.866666666667,0.0
803,17,23,15,13,1,4,1,1,52,2851.0,14340.0,2.0,1284.0,3396.0,1698.0,18889.0,4722.25,2475.0
803,17,23,15,15,1,5,1,1,43,4043.0,11904.0,2.0,1288.0,2868.0,1434.0,22836.9,4567.38,1700.0
803,19,11,30,15,1,4,1,1,36,4697.0,4697.0,1.0,2160.0,2160.0,2160.0,21506.1,5376.525,5000.0
803,19,19,21,14,1,4,1,1,44,7394.0,22441.0,4.0,960.0,4800.0,1200.0,30583.9,7645.975,0.0
803,19,19,21,15,1,8,1,1,67,43648.0,104582.0,3.0,2112.0,4224.0,1408.0,94142.2,11767.775,200500.0
803,19,19,21,19,1,4,1,1,64,3855.0,11566.0,2.0,720.0,1800.0,900.0,14431.900000000001,3607.9750000000004,0.0
803,19,23,36,15,1,4,1,1,54,14177.0,14177.0,1.0,2112.0,2112.0,2112.0,41757.200000000004,10439.300000000001,164500.0
803,21,5,33,19,1,5,1,1,44,5805.0,9951.0,2.0,1920.0,3264.0,1632.0,21552.4,4310.4800000000005,400.0
803,21,13,13,14,1,5,1,1,51,6219.0,6219.0,1.0,2760.0,2760.0,2760.0,30404.300000000003,6080.860000000001,9000.0
803,21,17,12,13,1,3,1,1,46,6564.0,6564.0,1.0,1710.0,1710.0,1710.0,21351.8,7117.266666666666,35300.0
805,1,3,37,20,1,3,1,1,43,3153.0,3153.0,1.0,1968.0,1968.0,1968.0,46359.5,15453.166666666666,9200.0
805,1,5,8,13,1,7,1,1,62,32624.0,32624.0,1.0,2496.0,2496.0,2496.0,133762.40000000002,19108.91428571429,27000.0
805,1,8,39,13,1,8,1,1,67,3047.0,3047.0,1.0,672.0,672.0,672.0,82385.5,10298.1875,0.0
805,1,9,35,13,1,6,1,1,72,9460.0,9460.0,1.0,2112.0,2112.0,2112.0,50295.3,8382.550000000001,0.0
805,1,9,35,15,1,8,1,1,56,13244.0,112415.0,5.0,3024.0,17600.0,3520.0,78151.2,9768.9,0.0
805,1,15,8,13,1,3,1,1,45,84611.0,84611.0,1.0,3360.0,3360.0,3360.0,64342.2,21447.399999999998,0.0
805,1,15,8,14,1,5,1,1,86,22913.0,22913.0,1.0,2496.0,2496.0,2496.0,44555.0,8911.0,9000.0
805,1,15,8,15,1,4,1,1,58,130704.0,154581.0,2.0,2288.0,4784.0,2392.0,144213.9,36053.475,0.0
805,1,17,17,13,1,6,1,1,40,2733.0,2733.0,1.0,416.0,416.0,416.0,48912.299999999996,8152.049999999999,5000.0
805,1,17,17,14,1,4,1,1,37,13537.0,27516.0,2.0,1848.0,4248.0,2124.0,29963.2,7490.8,1450.0
805,1,19,8,13,1,4,1,1,35,19760.0,19760.0,1.0,3120.0,3120.0,3120.0,31039.0,7759.75,0.0
805,3,4,46,13,1,6,1,1,69,26202.0,48734.0,2.0,2400.0,4896.0,2448.0,45060.2,7510.033333333333,15000.0
805,3,4,46,15,1,5,1,1,38,12613.0,12613.0,1.0,1304.0,1304.0,1304.0,32189.7,6437.9400000000005,10000.0
805,5,1,22,14,1,5,1,1,48,3196.0,3196.0,1.0,840.0,840.0,840.0,22877.0,4575.4,6500.0
805,5,1,22,15,1,4,1,1,43,6622.0,18656.0,3.0,1320.0,4080.0,1360.0,34427.3,8606.825,800.0
805,5,3,25,13,1,4,1,1,36,15307.0,22961.0,2.0,2000.0,3000.0,1500.0,14765.7,3691.425,0.0
805,5,3,25,15,1,3,1,1,29,16846.0,16846.0,1.0,2688.0,2688.0,2688.0,10770.8,3590.2666666666664,0.0
805,5,7,25,13,1,2,1,1,64,2625.0,5250.0,2.0,1180.0,1820.0,910.0,9061.5,4530.75,300.0
805,5,7,25,14,1,7,1,1,65,11667.0,60542.0,5.0,2112.0,10032.0,2006.4,30476.5,4353.785714285715,0.0
805,5,11,23,15,1,5,1,1,61,6226.0,19173.0,2.0,1080.0,3480.0,1740.0,18726.0,3745.2,500.0
805,5,17,12,13,1,3,1,1,36,4974.0,4974.0,1.0,1120.0,1120.0,1120.0,17117.8,5705.933333333333,5000.0
805,5,17,12,14,1,5,1,1,49,1835.0,2651.0,2.0,160.0,320.0,160.0,44618.5,8923.7,20000.0
805,5,17,12,15,1,5,1,1,40,3361.0,3361.0,1.0,2400.0,2400.0,2400.0,19162.5,3832.5,0.0
805,5,23,12,13,1,5,1,1,40,4264.0,14211.0,5.0,1440.0,4800.0,960.0,23187.0,4637.4,1000.0
805,5,23,12,14,1,8,1,1,43,4898.0,28690.0,4.0,1340.0,7556.0,1889.0,27402.3,3425.2875,4000.0
805,7,1,54,13,1,3,1,1,42,37927.0,37927.0,1.0,1920.0,1920.0,1920.0,61664.2,20554.733333333334,0.0
805,7,5,28,13,1,4,1,1,57,6727.0,34896.0,4.0,880.0,4896.0,1224.0,25756.600000000002,6439.150000000001,0.0
805,7,5,28,14,1,6,1,1,77,2207.0,8619.0,2.0,3120.0,6120.0,3060.0,35885.4,5980.900000000001,4000.0
805,7,9,34,13,1,3,1,1,60,31606.0,43351.0,2.0,2160.0,3760.0,1880.0,17901.5,5967.166666666667,1500.0
805,7,9,34,15,1,10,1,1,73,5390.0,19275.0,3.0,1952.0,5844.0,1948.0,52530.6,5253.0599999999995,6200.0
805,7,13,16,13,1,3,1,1,43,1243.0,20301.0,3.0,160.0,5728.0,1909.3333333333333,21850.100000000002,7283.366666666668,0.0
805,7,19,9,13,1,4,1,1,40,11352.0,13875.0,2.0,2400.0,2920.0,1460.0,26394.3,6598.575,0.0
805,7,19,9,14,1,4,1,1,63,1917.0,31382.0,3.0,2256.0,6792.0,2264.0,68266.4,17066.6,136950.0
805,9,7,7,13,1,4,1,1,36,9700.0,17783.0,2.0,1812.0,3102.0,1551.0,24343.9,6085.975,0.0
805,9,13,24,13,1,6,1,1,80,4795.0,4795.0,1.0,1740.0,1740.0,1740.0,23800.0,3966.6666666666665,0.0
805,9,13,24,15,1,6,1,1,45,11270.0,45163.0,5.0,1450.0,6480.0,1296.0,30771.0,5128.5,0.0
805,9,13,24,19,1,4,1,1,44,2965.0,13837.0,3.0,1000.0,3472.0,1157.3333333333333,13534.0,3383.5,0.0
805,9,25,22,14,1,5,1,1,43,25752.0,25752.0,1.0,2880.0,2880.0,2880.0,29384.7,5876.9400000000005,0.0
805,9,29,14,14,1,3,1,1,45,6306.0,11856.0,2.0,1800.0,2856.0,1428.0,18338.9,6112.966666666667,0.0
805,9,34,21,20,1,7,1,1,46,6096.0,42753.0,7.0,1890.0,11070.0,1581.4285714285713,40782.2,5826.028571428571,0.0
805,11,1,20,13,1,3,1,1,47,9889.0,9889.0,1.0,1845.0,1845.0,1845.0,42240.59999999999,14080.199999999997,2000.0
805,11,1,20,14,1,6,1,1,34,6816.0,6816.0,1.0,1878.0,1878.0,1878.0,29796.7,4966.116666666667,1100.0
805,11,1,20,19,1,5,1,1,45,6569.0,6569.0,1.0,2340.0,2340.0,2340.0,36166.1,7233.219999999999,10100.0
805,11,5,23,13,1,5,1,1,42,11415.0,30187.0,3.0,1980.0,5940.0,1980.0,28400.7,5680.14,800.0
805,11,5,23,19,1,4,1,1,35,5045.0,7988.0,2.0,1440.0,2340.0,1170.0,22204.699999999997,5551.174999999999,0.0
805,11,7,34,13,1,5,1,1,44,17509.0,24872.0,2.0,2392.0,3237.0,1618.5,19608.2,3921.6400000000003,0.0
805,11,7,34,15,1,6,1,1,43,5248.0,28867.0,4.0,2640.0,5520.0,1380.0,27190.0,4531.666666666667,20100.0
805,11,19,30,15,1,3,1,1,58,7568.0,7568.0,1.0,1920.0,1920.0,1920.0,40158.899999999994,13386.299999999997,300.0
805,11,23,13,14,1,3,1,1,61,2965.0,2965.0,1.0,640.0,640.0,640.0,12432.0,4144.0,0.0
805,13,11,21,14,1,5,1,1,27,2523.0,2523.0,1.0,840.0,840.0,840.0,35147.4,7029.4800000000005,0.0
805,13,11,21,15,1,6,1,1,41,20811.0,20811.0,1.0,2280.0,2280.0,2280.0,43180.8,7196.8,0.0
805,13,17,4,13,1,4,1,1,41,2669.0,7389.0,3.0,532.0,2354.0,784.6666666666666,10183.0,2545.75,0.0
805,13,17,4,15,1,5,1,1,46,4645.0,17494.0,3.0,1524.0,5664.0,1888.0,13504.800000000001,2700.96,32400.0
805,13,25,10,13,1,6,1,1,58,18352.0,32016.0,2.0,2496.0,4776.0,2388.0,21752.0,3625.3333333333335,0.0
805,13,25,10,14,1,5,1,1,59,5045.0,5045.0,1.0,1560.0,1560.0,1560.0,37030.8,7406.160000000001,38900.0
805,13,25,10,15,1,6,1,1,42,13874.0,18814.0,3.0,2388.0,4276.0,1425.3333333333333,27513.0,4585.5,600.0
805,15,1,24,14,1,3,1,1,45,8114.0,8114.0,1.0,1500.0,1500.0,1500.0,16101.0,5367.0,0.0
805,15,11,27,13,1,7,1,1,57,5535.0,15131.0,3.0,1116.0,2166.0,722.0,18291.3,2613.042857142857,0.0
805,15,11,27,14,1,5,1,1,44,3460.0,7612.0,2.0,1730.0,2594.0,1297.0,13579.599999999999,2715.9199999999996,2000.0
805,15,11,27,15,1,4,1,1,55,11247.0,28327.0,2.0,960.0,2640.0,1320.0,23870.199999999997,5967.549999999999,0.0
805,15,27,13,13,1,3,1,1,57,3979.0,7390.0,2.0,1610.0,3070.0,1535.0,11267.0,3755.6666666666665,0.0
805,15,27,13,15,1,4,1,1,64,1470.0,9002.0,4.0,765.0,2483.0,620.75,13273.6,3318.4,6000.0
805,17,3,30,13,1,3,1,1,67,16050.0,16050.0,1.0,2688.0,2688.0,2688.0,21594.6,7198.2,0.0
805,17,7,23,15,1,7,1,1,79,6217.0,22383.0,4.0,1920.0,7200.0,1800.0,40776.1,5825.157142857142,0.0
805,17,9,21,13,1,4,1,1,64,11562.0,11562.0,1.0,2880.0,2880.0,2880.0,28599.7,7149.925,0.0
805,17,13,33,15,1,3,1,1,36,28379.0,28379.0,1.0,2496.0,2496.0,2496.0,21425.4,7141.8,0.0
805,17,15,22,14,1,3,1,1,69,15766.0,25226.0,2.0,2400.0,4800.0,2400.0,19652.300000000003,6550.766666666667,0.0
805,17,15,22,15,1,6,1,1,63,5045.0,5045.0,1.0,1080.0,1080.0,1080.0,42893.6,7148.933333333333,22300.0
805,17,21,18,14,1,4,1,1,48,15136.0,27749.0,2.0,2160.0,4080.0,2040.0,24712.2,6178.05,0.0
805,17,21,18,15,1,6,1,1,45,11478.0,24595.0,2.0,2496.0,3744.0,1872.0,29077.100000000002,4846.183333333333,1500.0
805,17,25,14,13,1,5,1,1,54,27527.0,27527.0,1.0,2496.0,2496.0,2496.0,44263.3,8852.66,0.0
805,17,29,33,14,1,6,1,1,54,15294.0,15294.0,1.0,2496.0,2496.0,2496.0,92168.3,15361.383333333333,0.0
805,19,3,20,13,1,3,1,1,26,6529.0,6529.0,1.0,1020.0,1020.0,1020.0,10822.0,3607.3333333333335,0.0
805,19,3,20,14,1,7,1,1,59,25331.0,25331.0,1.0,3120.0,3120.0,3120.0,28859.6,4122.8,0.0
805,19,3,20,15,1,3,1,1,37,4373.0,4373.0,1.0,1296.0,1296.0,1296.0,11936.0,3978.6666666666665,1000.0
805,19,7,23,14,1,4,1,1,34,1530.0,1530.0,1.0,1112.0,1112.0,1112.0,19942.300000000003,4985.575000000001,4500.0
805,19,13,18,14,1,4,1,1,47,47612.0,84928.0,2.0,2592.0,4704.0,2352.0,50164.0,12541.0,0.0
805,19,19,11,13,1,5,1,1,61,1779.0,10079.0,3.0,1096.0,3696.0,1232.0,14575.6,2915.12,3700.0
805,19,19,11,14,1,4,1,1,41,6559.0,15305.0,3.0,960.0,2640.0,880.0,17565.0,4391.25,600.0
805,21,3,20,13,1,8,1,1,42,3109.0,54926.0,5.0,552.0,9288.0,1857.6,43182.2,5397.775,1200.0
805,21,3,20,14,1,4,1,1,38,17004.0,25313.0,3.0,1548.0,2532.0,844.0,14217.099999999999,3554.2749999999996,700.0
805,21,9,18,14,1,3,1,1,25,7772.0,7772.0,1.0,1664.0,1664.0,1664.0,16732.0,5577.333333333333,500.0
805,21,9,18,15,1,6,1,1,43,6217.0,31253.0,5.0,1632.0,6758.0,1351.6,18250.7,3041.7833333333333,0.0
805,21,13,10,14,1,3,1,1,35,14550.0,18437.0,2.0,2232.0,3192.0,1596.0,18293.199999999997,6097.733333333333,1300.0
805,21,13,10,15,1,4,1,1,35,8987.0,14663.0,2.0,1944.0,3465.0,1732.5,26642.300000000003,6660.575000000001,0.0
805,21,21,8,15,1,4,1,1,57,5045.0,5045.0,1.0,828.0,828.0,828.0,31110.399999999998,7777.599999999999,30000.0
807,1,3,23,19,1,4,1,1,50,27788.0,30525.0,2.0,2496.0,2912.0,1456.0,102653.9,25663.475,75000.0
807,1,7,6,14,1,5,1,1,73,489.0,6279.0,2.0,60.0,2112.0,1056.0,27008.3,5401.66,7500.0
807,1,7,6,24,1,8,1,1,44,25312.0,62646.0,4.0,2700.0,7328.0,1832.0,81702.5,10212.8125,0.0
807,1,15,21,13,1,3,1,1,47,22500.0,22500.0,1.0,2160.0,2160.0,2160.0,66726.8,22242.266666666666,4700.0
807,1,23,35,14,1,3,1,1,34,21763.0,21763.0,1.0,3120.0,3120.0,3120.0,35012.0,11670.666666666666,2500.0
807,1,23,35,15,1,2,1,1,36,8062.0,39613.0,2.0,2700.0,5436.0,2718.0,65741.8,32870.9,1539000.0
807,3,17,17,14,1,8,1,1,47,4781.0,5906.0,2.0,800.0,1160.0,580.0,53410.7,6676.3375,11845.0
807,3,17,17,15,1,6,1,1,65,7387.0,17559.0,2.0,2640.0,4440.0,2220.0,36251.5,6041.916666666667,0.0
807,5,13,6,14,1,5,1,1,28,4050.0,4050.0,1.0,1392.0,1392.0,1392.0,23965.0,4793.0,700.0
807,5,13,6,15,1,2,1,1,57,10969.0,10969.0,1.0,1440.0,1440.0,1440.0,12351.3,6175.65,0.0
807,5,13,6,20,1,4,1,1,36,14344.0,14344.0,1.0,2136.0,2136.0,2136.0,17787.2,4446.8,0.0
807,5,25,15,14,1,6,1,1,50,1603.0,1603.0,1.0,240.0,240.0,240.0,35950.7,5991.783333333333,10000.0
807,5,25,15,15,1,4,1,1,41,7575.0,15675.0,2.0,720.0,2124.0,1062.0,26303.7,6575.925,15500.0
807,7,5,8,13,1,3,1,1,43,1041.0,1041.0,1.0,2736.0,2736.0,2736.0,26823.1,8941.033333333333,41500.0
807,7,11,10,13,1,4,1,1,49,9281.0,18243.0,3.0,1800.0,4440.0,1480.0,17873.699999999997,4468.424999999999,5000.0
807,7,11,10,15,1,6,1,1,59,25200.0,29250.0,2.0,2688.0,4896.0,2448.0,34441.6,5740.266666666666,2500.0
807,7,15,10,15,1,3,1,1,60,1350.0,1350.0,1.0,570.0,570.0,570.0,23058.9,7686.3,800.0
807,7,27,7,13,1,4,1,1,39,27618.0,27618.0,1.0,2280.0,2280.0,2280.0,28703.7,7175.925,32100.0
807,7,27,7,14,1,3,1,1,44,12209.0,16653.0,2.0,2312.0,3872.0,1936.0,16576.4,5525.466666666667,3000.0
807,7,27,7,19,1,2,1,1,62,4594.0,4594.0,1.0,1248.0,1248.0,1248.0,11793.5,5896.75,5200.0
807,7,31,6,13,1,8,1,1,43,15637.0,20017.0,3.0,2112.0,3352.0,1117.3333333333333,29473.3,3684.1625,73600.0
807,7,31,6,15,1,2,1,1,46,30849.0,30849.0,1.0,2112.0,2112.0,2112.0,53779.5,26889.75,374300.0
807,7,39,6,15,1,5,1,1,62,18169.0,18169.0,1.0,1200.0,1200.0,1200.0,20122.399999999998,4024.4799999999996,18000.0
807,7,43,8,15,1,4,1,1,43,24524.0,24524.0,1.0,2646.0,2646.0,2646.0,36297.0,9074.25,36500.0
807,9,1,23,14,1,2,1,1,55,2250.0,2250.0,1.0,600.0,600.0,600.0,18043.5,9021.75,100000.0
807,9,15,8,13,1,4,1,1,35,17130.0,17130.0,1.0,2496.0,2496.0,2496.0,34547.8,8636.95,3200.0
807,9,15,8,15,1,5,1,1,40,1687.0,5062.0,4.0,1680.0,4752.0,1188.0,28692.0,5738.4,1000.0
807,9,21,11,14,1,4,1,1,56,2109.0,2109.0,1.0,1140.0,1140.0,1140.0,44397.6,11099.4,8800.0
807,9,31,7,14,1,4,1,1,53,18750.0,18750.0,1.0,1920.0,1920.0,1920.0,16085.499999999998,4021.3749999999995,0.0
807,9,37,12,15,1,3,1,1,40,562.0,562.0,1.0,2280.0,2280.0,2280.0,16054.6,5351.533333333334,120000.0
807,9,41,5,13,1,4,1,1,40,27899.0,27899.0,1.0,1485.0,1485.0,1485.0,23995.4,5998.85,342200.0
807,9,41,5,14,1,5,1,1,31,19500.0,19500.0,1.0,1728.0,1728.0,1728.0,18942.0,3788.4,168000.0
807,9,41,5,15,1,5,1,1,37,16875.0,16875.0,1.0,1440.0,1440.0,1440.0,24400.1,4880.0199999999995,821200.0
807,9,47,8,14,1,5,1,1,57,8437.0,12210.0,3.0,1600.0,2910.0,970.0,30074.1,6014.82,25000.0
807,9,47,8,15,1,4,1,1,40,13125.0,13125.0,1.0,1600.0,1600.0,1600.0,16880.0,4220.0,0.0
807,9,53,21,15,1,5,1,1,46,1462.0,1462.0,1.0,1632.0,1632.0,1632.0,18785.0,3757.0,33810.0
807,11,9,10,13,1,7,1,1,48,13500.0,50202.0,4.0,2520.0,9432.0,2358.0,39224.4,5603.4857142857145,57200.0
807,11,9,10,14,1,3,1,1,39,7500.0,15700.0,3.0,1440.0,5184.0,1728.0,10609.8,3536.6,0.0
807,11,9,10,15,1,4,1,1,62,35535.0,70168.0,2.0,2496.0,4576.0,2288.0,18606.800000000003,4651.700000000001,825000.0
807,11,13,30,13,1,5,1,1,45,23118.0,33055.0,2.0,3048.0,3448.0,1724.0,21497.800000000003,4299.56,502000.0
807,11,23,12,13,1,2,1,1,57,3037.0,9140.0,2.0,2400.0,6000.0,3000.0,12048.0,6024.0,102000.0
807,11,23,12,14,1,5,1,1,39,5175.0,10856.0,2.0,2592.0,3672.0,1836.0,25186.6,5037.32,103600.0
807,11,23,12,15,1,4,1,1,55,10800.0,10800.0,1.0,2400.0,2400.0,2400.0,12283.0,3070.75,0.0
807,11,29,14,13,1,5,1,1,55,27469.0,33329.0,2.0,2080.0,3200.0,1600.0,38986.899999999994,7797.379999999999,50900.0
807,11,35,18,13,1,6,1,1,54,22500.0,63899.0,4.0,2280.0,9450.0,2362.5,48996.100000000006,8166.016666666667,407800.0
807,11,35,18,14,1,4,1,1,45,35224.0,64247.0,2.0,1768.0,2640.0,1320.0,36714.399999999994,9178.599999999999,387700.0
807,11,35,18,15,1,6,1,1,29,8624.0,23248.0,3.0,2232.0,6112.0,2037.3333333333333,29520.7,4920.116666666667,208999.0
807,13,1,7,13,1,4,1,1,52,10688.0,20269.0,2.0,1920.0,2816.0,1408.0,24004.600000000002,6001.150000000001,0.0
807,13,5,19,14,1,8,1,1,51,6562.0,6562.0,1.0,1266.0,1266.0,1266.0,37536.1,4692.0125,5600.0
807,13,5,19,15,1,5,1,1,38,22781.0,22781.0,1.0,2220.0,2220.0,2220.0,36614.1,7322.82,4500.0
807,13,9,21,13,1,5,1,1,47,28594.0,71128.0,3.0,1746.0,5910.0,1970.0,48964.0,9792.8,1200.0
807,13,9,21,14,1,2,1,1,61,11062.0,11062.0,1.0,2352.0,2352.0,2352.0,27881.6,13940.8,0.0
807,13,9,21,15,1,5,1,1,40,4781.0,13922.0,3.0,1360.0,3584.0,1194.6666666666667,33285.399999999994,6657.079999999999,177650.0
807,13,19,27,13,1,6,1,1,38,6328.0,14554.0,3.0,1440.0,4140.0,1380.0,35212.600000000006,5868.766666666667,29400.0
807,13,21,26,13,1,5,1,1,40,17906.0,23943.0,2.0,1920.0,4728.0,2364.0,20612.0,4122.4,0.0
807,13,31,18,13,1,4,1,1,37,20250.0,20860.0,2.0,2160.0,2512.0,1256.0,20882.1,5220.525,6500.0
807,13,37,16,13,1,4,1,1,39,7331.0,13284.0,2.0,1908.0,3636.0,1818.0,17389.5,4347.375,31960.0
807,13,37,16,14,1,4,1,1,35,18572.0,20193.0,2.0,2196.0,2900.0,1450.0,24640.8,6160.2,17000.0
807,13,37,16,15,1,4,1,1,39,7228.0,11578.0,2.0,1000.0,1768.0,884.0,18438.0,4609.5,20350.0
807,13,47,9,13,1,6,1,1,38,9187.0,18374.0,2.0,2448.0,5184.0,2592.0,25466.3,4244.383333333333,10150.0
807,15,5,6,13,1,6,1,1,34,15656.0,17870.0,2.0,1248.0,2148.0,1074.0,25731.3,4288.55,2000.0
807,15,5,6,14,1,3,1,1,61,2034.0,2034.0,1.0,2427.0,2427.0,2427.0,11896.8,3965.6,1000.0
807,15,11,13,13,1,4,1,1,47,937.0,937.0,1.0,1470.0,1470.0,1470.0,28860.5,7215.125,16500.0
807,15,11,13,14,1,4,1,1,45,5625.0,16406.0,4.0,780.0,3700.0,925.0,22516.5,5629.125,12200.0
807,15,23,17,13,1,3,1,1,45,3750.0,12187.0,2.0,1984.0,4768.0,2384.0,17382.9,5794.3,5300.0
807,15,23,17,14,1,4,1,1,58,13594.0,28465.0,2.0,2016.0,3936.0,1968.0,21424.5,5356.125,7100.0
807,17,1,8,13,1,4,1,1,48,1819.0,1819.0,1.0,3528.0,3528.0,3528.0,21793.1,5448.275,6000.0
807,17,7,9,13,1,3,1,1,52,2827.0,2827.0,1.0,780.0,780.0,780.0,17990.8,5996.933333333333,3500.0
807,17,7,9,15,1,3,1,1,44,6188.0,8157.0,2.0,2700.0,3660.0,1830.0,20976.9,6992.3,900.0
807,17,13,18,15,1,3,1,1,35,11437.0,11437.0,1.0,1760.0,1760.0,1760.0,16604.6,5534.866666666666,38900.0
807,17,13,18,20,1,5,1,1,58,2700.0,7622.0,2.0,2088.0,4152.0,2076.0,22837.6,4567.5199999999995,1000.0
807,17,25,8,14,1,6,1,1,51,844.0,844.0,1.0,120.0,120.0,120.0,45542.9,7590.483333333334,0.0
807,17,25,8,15,1,2,1,1,25,2812.0,2812.0,1.0,3084.0,3084.0,3084.0,10183.2,5091.6,2200.0
807,17,29,18,14,1,6,1,1,75,947.0,947.0,1.0,2160.0,2160.0,2160.0,36263.0,6043.833333333333,22380.0
807,17,29,18,19,1,5,1,1,44,5718.0,5718.0,1.0,1729.0,1729.0,1729.0,36213.3,7242.660000000001,5100.0
807,19,3,10,13,1,5,1,1,39,1431.0,2728.0,2.0,450.0,940.0,470.0,12518.300000000001,2503.6600000000003,0.0
807,19,3,10,14,1,3,1,1,47,1112.0,2224.0,2.0,416.0,908.0,454.0,7986.099999999999,2662.0333333333333,0.0
807,19,27,21,13,1,3,1,1,34,13312.0,13312.0,1.0,3096.0,3096.0,3096.0,14890.4,4963.466666666666,113780.0
807,19,27,21,14,1,3,1,1,60,3000.0,3000.0,1.0,1296.0,1296.0,1296.0,11792.2,3930.7333333333336,35910.0
807,19,27,21,15,1,5,1,1,41,11865.0,12914.0,2.0,1708.0,2414.0,1207.0,14449.3,2889.8599999999997,26500.0
809,1,3,23,15,1,5,1,1,58,22472.0,34945.0,2.0,2688.0,5376.0,2688.0,44763.7,8952.74,8160.0
809,1,5,10,14,1,4,1,1,42,21249.0,21249.0,1.0,1600.0,1600.0,1600.0,33551.399999999994,8387.849999999999,0.0
809,1,5,10,15,1,4,1,1,48,53654.0,53654.0,1.0,2496.0,2496.0,2496.0,51961.0,12990.25,0.0
809,1,11,17,14,1,6,1,1,59,41988.0,118116.0,3.0,2112.0,6336.0,2112.0,59544.5,9924.083333333334,0.0
809,1,17,13,14,1,3,1,1,27,15774.0,15774.0,1.0,1784.0,1784.0,1784.0,25572.8,8524.266666666666,400.0
809,1,17,13,15,1,4,1,1,55,23548.0,62312.0,4.0,2592.0,9280.0,2320.0,58726.9,14681.725,8400.0
809,1,19,17,14,1,6,1,1,50,6542.0,30955.0,5.0,3184.0,11688.0,2337.6,28187.0,4697.833333333333,0.0
809,3,1,2,13,1,4,1,1,51,52974.0,52974.0,1.0,2496.0,2496.0,2496.0,123701.4,30925.35,77000.0
809,3,1,2,14,1,9,1,1,59,10136.0,74882.0,6.0,1728.0,12576.0,2096.0,61488.2,6832.022222222222,0.0
809,3,5,1,19,1,6,1,1,78,4365.0,34068.0,4.0,1440.0,6552.0,1638.0,24069.2,4011.5333333333333,1100.0
809,3,9,9,19,1,4,1,1,49,22632.0,22632.0,1.0,2640.0,2640.0,2640.0,30947.5,7736.875,3790.0
809,3,13,20,14,1,3,1,1,68,34408.0,34408.0,1.0,2304.0,2304.0,2304.0,28994.8,9664.933333333332,3450.0
809,3,13,20,15,1,3,1,1,42,16106.0,16106.0,1.0,1408.0,1408.0,1408.0,23576.1,7858.7,5210.0
809,3,13,20,20,1,6,1,1,53,11579.0,68017.0,5.0,2232.0,11384.0,2276.8,39068.7,6511.45,1200.0
809,3,19,3,13,1,4,1,1,36,55805.0,69461.0,2.0,2184.0,3912.0,1956.0,36674.8,9168.7,0.0
809,3,29,2,13,1,3,1,1,57,2993.0,13848.0,3.0,608.0,2864.0,954.6666666666666,13940.2,4646.733333333334,0.0
809,3,29,2,15,1,2,1,1,37,34709.0,34709.0,1.0,2880.0,2880.0,2880.0,27078.0,13539.0,0.0
809,5,7,2,13,1,5,1,1,53,25406.0,25406.0,1.0,1848.0,1848.0,1848.0,40469.7,8093.94,4200.0
809,5,7,2,14,1,8,1,1,65,17897.0,17897.0,1.0,2070.0,2070.0,2070.0,37030.6,4628.825,2106.0
809,5,7,2,15,1,3,1,1,67,4885.0,4885.0,1.0,1416.0,1416.0,1416.0,22265.3,7421.766666666666,500.0
809,5,13,6,19,1,4,1,1,57,10573.0,10573.0,1.0,2352.0,2352.0,2352.0,27534.2,6883.55,30000.0
809,5,19,11,13,1,4,1,1,41,12316.0,19175.0,2.0,2088.0,3968.0,1984.0,19487.4,4871.85,1000.0
809,5,19,11,14,1,4,1,1,47,10185.0,19434.0,2.0,2240.0,4990.0,2495.0,16944.8,4236.2,800.0
809,5,19,11,15,1,5,1,1,39,4683.0,12929.0,2.0,2520.0,4440.0,2220.0,17527.9,3505.5800000000004,0.0
809,5,25,5,14,1,4,1,1,40,8959.0,8959.0,1.0,1480.0,1480.0,1480.0,14948.999999999998,3737.2499999999995,0.0
