tinh,huyen,xa,diaban,hoso,m4b16ma,m4b16c2a,m4b16c2b,m4b16c2c,m4b16c2d,m4b16c2e
101,17,37.0,23,13,8.0,17.0,0.0,0.0,17.0,34.0
101,17,37.0,23,13,3.0,380.0,0.0,0.0,50.0,430.0
101,17,37.0,23,13,1.0,102.0,0.0,0.0,0.0,102.0
101,17,37.0,23,13,5.0,85.0,0.0,0.0,50.0,135.0
101,17,37.0,23,13,16.0,146.0,0.0,0.0,0.0,146.0
101,17,37.0,23,13,11.0,0.0,0.0,0.0,85.0,85.0
101,17,37.0,23,13,13.0,295.0,0.0,0.0,0.0,295.0
101,17,37.0,23,14,14.0,164.0,0.0,0.0,0.0,164.0
101,17,37.0,23,14,16.0,492.0,0.0,0.0,0.0,492.0
101,17,37.0,23,14,7.0,91.0,0.0,0.0,0.0,91.0
101,17,37.0,23,14,1.0,328.0,0.0,0.0,0.0,328.0
101,17,37.0,23,14,8.0,37.0,0.0,0.0,0.0,37.0
101,17,37.0,23,14,13.0,1034.0,0.0,0.0,0.0,1034.0
101,17,37.0,23,14,5.0,82.0,0.0,0.0,0.0,82.0
101,17,37.0,23,14,6.0,123.0,0.0,0.0,0.0,123.0
101,17,37.0,23,14,19.0,53.0,0.0,0.0,0.0,53.0
101,17,37.0,23,14,3.0,766.0,0.0,0.0,0.0,766.0
101,17,37.0,23,15,13.0,205.0,0.0,0.0,0.0,205.0
101,17,37.0,23,15,7.0,8.0,0.0,0.0,0.0,8.0
101,17,37.0,23,15,1.0,74.0,0.0,0.0,0.0,74.0
101,17,37.0,23,15,4.0,82.0,0.0,0.0,0.0,82.0
101,17,37.0,23,15,6.0,41.0,0.0,0.0,0.0,41.0
101,17,37.0,23,15,16.0,66.0,0.0,0.0,0.0,66.0
101,17,37.0,23,15,14.0,82.0,0.0,0.0,0.0,82.0
101,17,37.0,23,15,3.0,154.0,0.0,0.0,0.0,154.0
101,17,37.0,23,15,19.0,46.0,0.0,0.0,0.0,46.0
101,17,37.0,23,15,8.0,12.0,0.0,0.0,0.0,12.0
101,17,39.0,9,13,,,,,,
101,17,39.0,9,14,16.0,89.0,18.0,0.0,0.0,107.0
101,17,39.0,9,14,13.0,817.0,107.0,0.0,0.0,924.0
101,17,39.0,9,14,6.0,107.0,9.0,0.0,0.0,116.0
101,17,39.0,9,14,8.0,27.0,9.0,0.0,0.0,36.0
101,17,39.0,9,14,19.0,89.0,18.0,0.0,0.0,107.0
101,17,39.0,9,14,3.0,930.0,277.0,0.0,0.0,1207.0
101,17,39.0,9,14,1.0,266.0,48.0,0.0,0.0,314.0
101,17,39.0,9,15,3.0,0.0,316.0,0.0,0.0,316.0
101,17,39.0,9,15,8.0,0.0,4.0,0.0,0.0,4.0
101,17,39.0,9,15,6.0,0.0,17.0,0.0,0.0,17.0
101,19,5.0,18,13,,,,,,
101,19,5.0,18,14,,,,,,
101,19,5.0,18,15,,,,,,
101,19,17.0,20,13,1.0,253.0,0.0,0.0,0.0,253.0
101,19,17.0,20,13,16.0,135.0,0.0,0.0,0.0,135.0
101,19,17.0,20,13,8.0,102.0,0.0,0.0,0.0,102.0
101,19,17.0,20,13,14.0,211.0,0.0,0.0,0.0,211.0
101,19,17.0,20,13,15.0,750.0,0.0,0.0,0.0,750.0
101,19,17.0,20,13,19.0,275.0,0.0,0.0,0.0,275.0
101,19,17.0,20,13,3.0,616.0,0.0,0.0,0.0,616.0
101,19,17.0,20,13,6.0,85.0,0.0,0.0,0.0,85.0
101,19,17.0,20,13,13.0,590.0,0.0,0.0,0.0,590.0
101,19,17.0,20,14,19.0,119.0,0.0,0.0,0.0,119.0
101,19,17.0,20,14,13.0,287.0,0.0,0.0,0.0,287.0
101,19,17.0,20,14,14.0,106.0,0.0,0.0,0.0,106.0
101,19,17.0,20,14,15.0,320.0,0.0,0.0,0.0,320.0
101,19,17.0,20,14,1.0,108.0,0.0,0.0,0.0,108.0
101,19,17.0,20,14,8.0,17.0,0.0,0.0,0.0,17.0
101,19,17.0,20,14,16.0,57.0,0.0,0.0,0.0,57.0
101,19,17.0,20,14,3.0,267.0,0.0,0.0,0.0,267.0
101,19,17.0,20,14,6.0,33.0,0.0,0.0,0.0,33.0
101,19,17.0,20,15,,,,,,
101,19,55.0,8,14,,,,,,
101,19,55.0,8,15,1.0,91.0,0.0,0.0,0.0,91.0
101,19,55.0,8,15,19.0,192.0,0.0,0.0,0.0,192.0
101,19,55.0,8,15,16.0,146.0,0.0,0.0,0.0,146.0
101,19,55.0,8,15,3.0,648.0,0.0,0.0,0.0,648.0
101,19,55.0,8,15,15.0,567.0,0.0,0.0,0.0,567.0
101,19,55.0,8,15,8.0,42.0,0.0,0.0,0.0,42.0
101,19,55.0,8,15,6.0,97.0,0.0,0.0,0.0,97.0
101,19,55.0,8,15,13.0,607.0,0.0,0.0,0.0,607.0
101,19,55.0,8,19,,,,,,
101,19,67.0,13,13,,,,,,
101,19,67.0,13,14,1.0,0.0,12.0,17.0,0.0,29.0
101,19,67.0,13,14,3.0,0.0,99.0,45.0,0.0,144.0
101,19,67.0,13,14,8.0,0.0,17.0,8.0,0.0,25.0
101,19,67.0,13,14,4.0,0.0,0.0,19.0,0.0,19.0
101,19,67.0,13,14,6.0,0.0,41.0,12.0,0.0,53.0
101,19,67.0,13,14,2.0,0.0,25.0,0.0,0.0,25.0
101,19,67.0,13,15,13.0,303.0,0.0,0.0,0.0,303.0
101,19,67.0,13,15,15.0,99.0,0.0,0.0,0.0,99.0
101,19,67.0,13,15,3.0,541.0,172.0,57.0,0.0,770.0
101,19,67.0,13,15,4.0,0.0,82.0,0.0,0.0,82.0
101,19,67.0,13,15,8.0,12.0,0.0,0.0,0.0,12.0
101,19,67.0,13,15,6.0,66.0,25.0,12.0,0.0,103.0
101,19,67.0,13,15,7.0,8.0,0.0,0.0,0.0,8.0
101,19,67.0,13,15,1.0,37.0,66.0,12.0,0.0,115.0
101,19,67.0,13,15,19.0,115.0,0.0,0.0,0.0,115.0
101,21,5.0,18,13,10.0,0.0,0.0,0.0,506.0,506.0
101,21,5.0,18,13,3.0,0.0,0.0,0.0,6072.0,6072.0
101,21,5.0,18,13,11.0,0.0,0.0,0.0,7168.0,7168.0
101,21,5.0,18,13,15.0,0.0,0.0,0.0,2446.0,2446.0
101,21,5.0,18,13,9.0,0.0,0.0,0.0,2699.0,2699.0
101,21,5.0,18,13,19.0,0.0,0.0,0.0,2331.0,2331.0
101,21,5.0,18,13,5.0,0.0,0.0,0.0,11554.0,11554.0
101,21,5.0,18,13,8.0,0.0,0.0,0.0,3205.0,3205.0
101,21,5.0,18,13,6.0,0.0,0.0,0.0,3643.0,3643.0
101,21,5.0,18,13,7.0,0.0,0.0,0.0,1214.0,1214.0
101,21,5.0,18,13,16.0,0.0,0.0,0.0,485.0,485.0
101,21,5.0,18,14,8.0,0.0,0.0,0.0,2722.0,2722.0
101,21,5.0,18,14,11.0,0.0,0.0,0.0,4386.0,4386.0
101,21,5.0,18,14,7.0,0.0,0.0,0.0,911.0,911.0
101,21,5.0,18,14,6.0,0.0,0.0,0.0,2732.0,2732.0
101,21,5.0,18,14,16.0,0.0,0.0,0.0,365.0,365.0
101,21,5.0,18,14,15.0,0.0,0.0,0.0,2192.0,2192.0
101,21,5.0,18,14,9.0,0.0,0.0,0.0,2024.0,2024.0
101,21,5.0,18,14,19.0,0.0,0.0,0.0,3289.0,3289.0
101,21,5.0,18,14,3.0,0.0,0.0,0.0,4554.0,4554.0
101,21,5.0,18,14,10.0,0.0,0.0,0.0,506.0,506.0
101,21,5.0,18,14,5.0,0.0,0.0,0.0,9209.0,9209.0
101,21,5.0,18,15,,,,,,
101,21,13.0,9,13,,,,,,
101,21,13.0,9,14,1.0,71.0,0.0,0.0,0.0,71.0
101,21,13.0,9,14,13.0,40.0,0.0,0.0,0.0,40.0
101,21,13.0,9,14,6.0,107.0,0.0,0.0,0.0,107.0
101,21,13.0,9,14,16.0,67.0,0.0,0.0,0.0,67.0
101,21,13.0,9,14,8.0,27.0,0.0,0.0,0.0,27.0
101,21,13.0,9,14,15.0,120.0,0.0,0.0,0.0,120.0
101,21,13.0,9,14,3.0,222.0,0.0,0.0,0.0,222.0
101,21,13.0,9,15,,,,,,
101,21,21.0,34,13,,,,,,
101,21,21.0,34,14,,,,,,
101,21,21.0,34,15,,,,,,
101,21,23.0,13,15,,,,,,
101,21,23.0,13,19,,,,,,
101,21,23.0,13,20,,,,,,
101,21,27.0,8,13,8.0,102.0,85.0,0.0,0.0,187.0
101,21,27.0,8,13,10.0,26.0,0.0,0.0,0.0,26.0
101,21,27.0,8,13,15.0,2092.0,0.0,0.0,0.0,2092.0
101,21,27.0,8,13,3.0,852.0,169.0,0.0,0.0,1021.0
101,21,27.0,8,13,7.0,34.0,17.0,0.0,0.0,51.0
101,21,27.0,8,13,1.0,420.0,34.0,0.0,0.0,454.0
101,21,27.0,8,13,19.0,202.0,76.0,0.0,0.0,278.0
101,21,27.0,8,13,6.0,498.0,67.0,0.0,0.0,565.0
101,21,27.0,8,13,2.0,0.0,109.0,0.0,0.0,109.0
101,21,27.0,8,13,9.0,50.0,0.0,0.0,0.0,50.0
101,21,27.0,8,13,16.0,365.0,34.0,0.0,0.0,399.0
101,21,27.0,8,15,6.0,995.0,202.0,0.0,0.0,1197.0
101,21,27.0,8,15,9.0,102.0,67.0,0.0,0.0,169.0
101,21,27.0,8,15,19.0,405.0,223.0,0.0,0.0,628.0
101,21,27.0,8,15,3.0,2007.0,380.0,0.0,0.0,2387.0
101,21,27.0,8,15,2.0,0.0,237.0,0.0,0.0,237.0
101,21,27.0,8,15,7.0,67.0,34.0,0.0,0.0,101.0
101,21,27.0,8,15,10.0,50.0,0.0,0.0,0.0,50.0
101,21,27.0,8,15,15.0,4251.0,0.0,0.0,0.0,4251.0
101,21,27.0,8,15,5.0,126.0,0.0,0.0,0.0,126.0
101,21,27.0,8,15,16.0,729.0,64.0,0.0,0.0,793.0
101,21,27.0,8,15,1.0,840.0,67.0,0.0,0.0,907.0
101,21,27.0,8,15,8.0,211.0,244.0,0.0,0.0,455.0
101,21,27.0,8,19,6.0,361.0,0.0,0.0,0.0,361.0
101,21,27.0,8,19,10.0,19.0,0.0,0.0,0.0,19.0
101,21,27.0,8,19,8.0,99.0,0.0,0.0,0.0,99.0
101,21,27.0,8,19,16.0,325.0,0.0,0.0,0.0,325.0
101,21,27.0,8,19,9.0,45.0,0.0,0.0,0.0,45.0
101,21,27.0,8,19,7.0,23.0,0.0,0.0,0.0,23.0
101,21,27.0,8,19,19.0,135.0,0.0,0.0,0.0,135.0
101,21,27.0,8,19,15.0,1624.0,0.0,0.0,0.0,1624.0
101,21,27.0,8,19,3.0,721.0,0.0,0.0,0.0,721.0
101,21,27.0,8,19,1.0,338.0,0.0,0.0,0.0,338.0
101,21,31.0,15,14,,,,,,
101,21,31.0,15,15,16.0,136.0,0.0,0.0,0.0,136.0
101,21,31.0,15,15,11.0,0.0,0.0,0.0,455.0,455.0
101,21,31.0,15,15,1.0,228.0,0.0,0.0,0.0,228.0
101,21,31.0,15,15,8.0,91.0,0.0,0.0,0.0,91.0
101,21,31.0,15,15,3.0,2033.0,0.0,0.0,591.0,2624.0
101,21,31.0,15,15,6.0,364.0,0.0,0.0,182.0,546.0
101,21,31.0,15,15,15.0,182.0,0.0,0.0,0.0,182.0
101,21,31.0,15,15,4.0,0.0,0.0,0.0,683.0,683.0
101,21,31.0,15,15,19.0,182.0,0.0,0.0,0.0,182.0
101,21,31.0,15,20,6.0,977.0,0.0,0.0,0.0,977.0
101,21,31.0,15,20,3.0,2042.0,0.0,0.0,0.0,2042.0
101,21,31.0,15,20,16.0,266.0,0.0,0.0,0.0,266.0
101,21,31.0,15,20,13.0,1420.0,0.0,0.0,0.0,1420.0
101,21,31.0,15,20,19.0,133.0,0.0,0.0,0.0,133.0
101,21,31.0,15,20,8.0,62.0,0.0,0.0,0.0,62.0
101,21,31.0,15,20,15.0,621.0,0.0,0.0,0.0,621.0
101,23,23.0,38,13,8.0,0.0,44.0,0.0,0.0,44.0
101,23,23.0,38,13,3.0,0.0,4251.0,0.0,0.0,4251.0
101,23,23.0,38,13,6.0,0.0,195.0,0.0,0.0,195.0
101,23,23.0,38,13,7.0,0.0,107.0,0.0,0.0,107.0
101,23,23.0,38,14,3.0,0.0,5713.0,0.0,0.0,5713.0
101,23,23.0,38,14,6.0,0.0,178.0,0.0,0.0,178.0
101,23,23.0,38,15,,,,,,
101,23,47.0,15,13,8.0,28.0,0.0,0.0,0.0,28.0
101,23,47.0,15,13,15.0,172.0,0.0,0.0,0.0,172.0
101,23,47.0,15,13,1.0,61.0,0.0,0.0,0.0,61.0
101,23,47.0,15,13,3.0,97.0,0.0,0.0,0.0,97.0
101,23,47.0,15,13,6.0,64.0,0.0,0.0,0.0,64.0
101,23,47.0,15,14,6.0,74.0,0.0,0.0,0.0,74.0
101,23,47.0,15,14,8.0,41.0,0.0,0.0,0.0,41.0
101,23,47.0,15,14,15.0,197.0,0.0,0.0,0.0,197.0
101,23,47.0,15,14,3.0,139.0,0.0,0.0,0.0,139.0
101,23,47.0,15,14,1.0,69.0,0.0,0.0,0.0,69.0
101,23,47.0,15,15,1.0,91.0,0.0,0.0,0.0,91.0
101,23,47.0,15,15,6.0,91.0,0.0,0.0,0.0,91.0
101,23,47.0,15,15,15.0,91.0,0.0,0.0,0.0,91.0
101,23,47.0,15,15,3.0,172.0,0.0,0.0,0.0,172.0
101,23,47.0,15,15,8.0,6.0,0.0,0.0,0.0,6.0
103,1,1.0,9,13,,,,,,
103,1,1.0,9,14,,,,,,
103,1,1.0,9,19,,,,,,
103,1,7.0,25,13,,,,,,
103,1,7.0,25,15,,,,,,
103,1,7.0,25,19,,,,,,
103,1,11.0,18,13,,,,,,
103,1,11.0,18,14,,,,,,
103,1,11.0,18,15,,,,,,
103,1,17.0,7,14,,,,,,
103,1,17.0,7,15,,,,,,
103,1,17.0,7,19,,,,,,
103,3,1.0,27,13,,,,,,
103,3,1.0,27,14,,,,,,
103,3,1.0,27,15,,,,,,
103,3,5.0,7,15,,,,,,
103,3,5.0,7,19,,,,,,
103,3,5.0,7,20,,,,,,
103,3,9.0,20,13,,,,,,
103,3,9.0,20,14,,,,,,
103,3,9.0,20,15,,,,,,
103,3,13.0,15,13,,,,,,
103,3,13.0,15,19,,,,,,
103,3,13.0,15,20,,,,,,
103,3,19.0,12,13,,,,,,
103,3,19.0,12,14,,,,,,
103,3,19.0,12,15,,,,,,
103,3,23.0,12,21,,,,,,
103,3,23.0,12,22,,,,,,
103,3,23.0,12,23,,,,,,
103,4,3.0,8,13,3.0,0.0,359.0,0.0,0.0,359.0
103,4,3.0,8,13,7.0,0.0,48.0,0.0,0.0,48.0
103,4,3.0,8,13,1.0,0.0,215.0,0.0,0.0,215.0
103,4,3.0,8,13,2.0,0.0,95.0,0.0,0.0,95.0
103,4,3.0,8,13,8.0,0.0,92.0,0.0,0.0,92.0
103,4,3.0,8,13,6.0,0.0,104.0,0.0,0.0,104.0
103,4,3.0,8,14,,,,,,
103,4,3.0,8,19,6.0,0.0,287.0,0.0,16.0,303.0
103,4,3.0,8,19,8.0,0.0,40.0,0.0,0.0,40.0
103,4,3.0,8,19,2.0,0.0,1596.0,0.0,0.0,1596.0
103,4,3.0,8,19,11.0,0.0,0.0,0.0,120.0,120.0
103,4,3.0,8,19,3.0,0.0,998.0,0.0,80.0,1078.0
103,4,5.0,19,13,,,,,,
103,4,5.0,19,14,,,,,,
103,4,5.0,19,20,,,,,,
103,4,11.0,28,13,,,,,,
103,4,11.0,28,14,,,,,,
103,4,11.0,28,19,,,,,,
103,5,7.0,18,13,,,,,,
103,5,7.0,18,14,,,,,,
103,5,7.0,18,15,,,,,,
103,5,11.0,7,13,,,,,,
103,5,11.0,7,14,,,,,,
103,5,11.0,7,15,,,,,,
103,5,15.0,16,13,,,,,,
103,5,15.0,16,15,,,,,,
103,5,15.0,16,19,,,,,,
103,5,19.0,2,13,,,,,,
103,5,19.0,2,14,,,,,,
103,5,19.0,2,15,,,,,,
103,5,24.0,27,13,,,,,,
103,5,24.0,27,14,,,,,,
103,5,24.0,27,15,,,,,,
103,5,27.0,27,14,,,,,,
103,5,27.0,27,15,,,,,,
103,5,27.0,27,23,,,,,,
103,7,1.0,21,13,,,,,,
103,7,1.0,21,15,,,,,,
103,7,1.0,21,19,,,,,,
103,7,7.0,3,13,,,,,,
103,7,7.0,3,14,,,,,,
103,7,7.0,3,15,,,,,,
103,7,13.0,18,13,,,,,,
103,7,13.0,18,14,,,,,,
103,7,13.0,18,15,19.0,21.0,0.0,0.0,0.0,21.0
103,7,13.0,18,15,1.0,85.0,0.0,0.0,0.0,85.0
103,7,13.0,18,15,3.0,265.0,0.0,0.0,0.0,265.0
103,7,13.0,18,15,13.0,319.0,0.0,0.0,0.0,319.0
103,7,13.0,18,15,16.0,32.0,0.0,0.0,0.0,32.0
103,7,13.0,18,15,8.0,53.0,0.0,0.0,0.0,53.0
103,7,13.0,18,15,6.0,85.0,0.0,0.0,0.0,85.0
103,9,3.0,8,13,,,,,,
103,9,3.0,8,14,,,,,,
103,9,3.0,8,15,,,,,,
103,10,7.0,7,13,,,,,,
103,10,7.0,7,14,,,,,,
103,10,7.0,7,25,,,,,,
103,10,39.0,1,13,,,,,,
103,10,39.0,1,14,3.0,0.0,120.0,0.0,0.0,120.0
103,10,39.0,1,14,2.0,0.0,24.0,0.0,0.0,24.0
103,10,39.0,1,14,1.0,0.0,16.0,0.0,0.0,16.0
103,10,39.0,1,14,8.0,0.0,32.0,8.0,0.0,40.0
103,10,39.0,1,15,,,,,,
103,11,5.0,13,14,8.0,8.0,0.0,0.0,0.0,8.0
103,11,5.0,13,14,6.0,64.0,0.0,0.0,0.0,64.0
103,11,5.0,13,14,7.0,11.0,0.0,0.0,0.0,11.0
103,11,5.0,13,14,16.0,64.0,0.0,0.0,0.0,64.0
103,11,5.0,13,14,1.0,80.0,0.0,0.0,0.0,80.0
103,11,5.0,13,14,19.0,12.0,0.0,0.0,0.0,12.0
103,11,5.0,13,14,3.0,399.0,0.0,0.0,0.0,399.0
103,11,5.0,13,14,13.0,279.0,0.0,0.0,0.0,279.0
103,11,5.0,13,15,3.0,455.0,0.0,0.0,159.0,614.0
103,11,5.0,13,15,19.0,32.0,0.0,0.0,0.0,32.0
103,11,5.0,13,15,16.0,65.0,0.0,0.0,0.0,65.0
103,11,5.0,13,15,6.0,48.0,0.0,0.0,0.0,48.0
103,11,5.0,13,15,15.0,80.0,0.0,0.0,0.0,80.0
103,11,5.0,13,15,13.0,192.0,0.0,0.0,0.0,192.0
103,11,5.0,13,15,8.0,8.0,0.0,0.0,0.0,8.0
103,11,5.0,13,15,1.0,95.0,0.0,0.0,0.0,95.0
103,11,5.0,13,15,7.0,16.0,0.0,0.0,0.0,16.0
103,11,5.0,13,19,6.0,159.0,0.0,0.0,0.0,159.0
103,11,5.0,13,19,16.0,165.0,0.0,0.0,0.0,165.0
103,11,5.0,13,19,19.0,60.0,0.0,0.0,0.0,60.0
103,11,5.0,13,19,13.0,0.0,0.0,0.0,535.0,535.0
103,11,5.0,13,19,2.0,0.0,48.0,0.0,0.0,48.0
103,11,5.0,13,19,3.0,910.0,215.0,0.0,0.0,1125.0
103,11,5.0,13,19,4.0,24.0,0.0,0.0,0.0,24.0
103,11,5.0,13,19,1.0,200.0,0.0,0.0,0.0,200.0
103,11,5.0,13,19,7.0,24.0,0.0,0.0,0.0,24.0
103,11,5.0,13,19,8.0,16.0,0.0,0.0,0.0,16.0
103,11,7.0,3,13,2.0,0.0,104.0,0.0,0.0,104.0
103,11,7.0,3,13,15.0,200.0,0.0,0.0,0.0,200.0
103,11,7.0,3,13,3.0,1604.0,207.0,240.0,39.0,2090.0
103,11,7.0,3,13,16.0,80.0,0.0,0.0,0.0,80.0
103,11,7.0,3,13,8.0,24.0,0.0,0.0,0.0,24.0
103,11,7.0,3,13,19.0,21.0,0.0,0.0,0.0,21.0
103,11,7.0,3,13,11.0,75.0,0.0,0.0,200.0,275.0
103,11,7.0,3,13,13.0,291.0,0.0,0.0,0.0,291.0
103,11,7.0,3,13,1.0,215.0,0.0,0.0,0.0,215.0
103,11,7.0,3,13,9.0,144.0,0.0,0.0,0.0,144.0
103,11,7.0,3,13,7.0,68.0,0.0,0.0,0.0,68.0
103,11,7.0,3,13,6.0,223.0,0.0,0.0,0.0,223.0
103,11,7.0,3,13,12.0,310.0,0.0,0.0,0.0,310.0
103,11,7.0,3,14,19.0,68.0,0.0,0.0,0.0,68.0
103,11,7.0,3,14,3.0,1250.0,0.0,14.0,726.0,1990.0
103,11,7.0,3,14,11.0,0.0,0.0,0.0,64.0,64.0
103,11,7.0,3,14,16.0,85.0,0.0,0.0,6.0,91.0
103,11,7.0,3,14,1.0,339.0,0.0,0.0,0.0,339.0
103,11,7.0,3,14,6.0,176.0,0.0,8.0,0.0,184.0
103,11,7.0,3,14,7.0,48.0,0.0,0.0,0.0,48.0
103,11,7.0,3,14,13.0,319.0,0.0,0.0,0.0,319.0
103,11,7.0,3,14,15.0,335.0,0.0,0.0,0.0,335.0
103,11,7.0,3,14,8.0,36.0,0.0,0.0,24.0,60.0
103,11,7.0,3,15,18.0,312.0,0.0,0.0,0.0,312.0
103,11,7.0,3,15,19.0,359.0,0.0,0.0,0.0,359.0
103,11,7.0,3,15,8.0,40.0,0.0,0.0,0.0,40.0
103,11,7.0,3,15,3.0,2239.0,223.0,131.0,48.0,2641.0
103,11,7.0,3,15,12.0,1532.0,0.0,0.0,0.0,1532.0
103,11,7.0,3,15,1.0,461.0,0.0,40.0,0.0,501.0
103,11,7.0,3,15,16.0,176.0,0.0,0.0,0.0,176.0
103,11,7.0,3,15,7.0,16.0,0.0,0.0,0.0,16.0
103,11,7.0,3,15,6.0,383.0,200.0,24.0,0.0,607.0
103,11,7.0,3,15,2.0,0.0,88.0,0.0,0.0,88.0
103,11,14.0,26,13,,,,,,
103,11,14.0,26,15,3.0,1601.0,0.0,0.0,0.0,1601.0
103,11,14.0,26,15,19.0,22.0,0.0,0.0,0.0,22.0
103,11,14.0,26,15,13.0,447.0,0.0,0.0,0.0,447.0
103,11,14.0,26,15,15.0,104.0,0.0,0.0,0.0,104.0
103,11,14.0,26,15,6.0,374.0,0.0,0.0,0.0,374.0
103,11,14.0,26,15,16.0,104.0,0.0,0.0,0.0,104.0
103,11,14.0,26,15,7.0,11.0,0.0,0.0,0.0,11.0
103,11,14.0,26,15,1.0,268.0,0.0,0.0,0.0,268.0
103,11,14.0,26,19,,,,,,
103,11,21.0,6,13,8.0,0.0,0.0,0.0,40.0,40.0
103,11,21.0,6,13,1.0,144.0,0.0,0.0,0.0,144.0
103,11,21.0,6,13,3.0,1149.0,104.0,0.0,240.0,1493.0
103,11,21.0,6,13,13.0,112.0,0.0,0.0,0.0,112.0
103,11,21.0,6,13,16.0,57.0,0.0,0.0,0.0,57.0
103,11,21.0,6,13,6.0,112.0,4.0,0.0,0.0,116.0
103,11,21.0,6,13,2.0,0.0,8.0,0.0,0.0,8.0
103,11,21.0,6,13,19.0,20.0,0.0,0.0,0.0,20.0
103,11,21.0,6,13,11.0,0.0,0.0,0.0,64.0,64.0
103,11,21.0,6,14,16.0,28.0,0.0,0.0,0.0,28.0
103,11,21.0,6,14,13.0,86.0,0.0,0.0,0.0,86.0
103,11,21.0,6,14,19.0,6.0,0.0,0.0,0.0,6.0
103,11,21.0,6,14,7.0,7.0,0.0,0.0,0.0,7.0
103,11,21.0,6,14,3.0,282.0,0.0,0.0,0.0,282.0
103,11,21.0,6,14,6.0,67.0,0.0,0.0,0.0,67.0
103,11,21.0,6,14,1.0,37.0,0.0,0.0,0.0,37.0
103,11,21.0,6,14,15.0,73.0,0.0,0.0,0.0,73.0
103,11,21.0,6,20,13.0,41.0,0.0,0.0,0.0,41.0
103,11,21.0,6,20,15.0,118.0,0.0,0.0,0.0,118.0
103,11,21.0,6,20,7.0,12.0,0.0,0.0,0.0,12.0
103,11,21.0,6,20,8.0,5.0,0.0,0.0,0.0,5.0
103,11,21.0,6,20,6.0,107.0,0.0,0.0,0.0,107.0
103,11,21.0,6,20,3.0,306.0,0.0,0.0,81.0,387.0
103,11,21.0,6,20,16.0,33.0,0.0,0.0,0.0,33.0
103,11,21.0,6,20,1.0,63.0,0.0,0.0,0.0,63.0
103,11,21.0,6,20,14.0,153.0,0.0,0.0,0.0,153.0
103,11,21.0,6,20,19.0,19.0,0.0,0.0,0.0,19.0
103,11,27.0,4,13,6.0,64.0,0.0,0.0,0.0,64.0
103,11,27.0,4,13,7.0,23.0,0.0,0.0,0.0,23.0
103,11,27.0,4,13,3.0,777.0,0.0,0.0,48.0,825.0
103,11,27.0,4,13,8.0,20.0,0.0,0.0,0.0,20.0
103,11,27.0,4,13,13.0,350.0,0.0,0.0,0.0,350.0
103,11,27.0,4,13,16.0,45.0,0.0,0.0,0.0,45.0
103,11,27.0,4,13,19.0,40.0,0.0,0.0,0.0,40.0
103,11,27.0,4,13,1.0,114.0,0.0,0.0,0.0,114.0
103,11,27.0,4,15,1.0,40.0,0.0,0.0,0.0,40.0
103,11,27.0,4,15,11.0,0.0,0.0,0.0,80.0,80.0
103,11,27.0,4,15,6.0,40.0,0.0,0.0,0.0,40.0
103,11,27.0,4,15,16.0,42.0,0.0,0.0,0.0,42.0
103,11,27.0,4,15,19.0,24.0,0.0,0.0,0.0,24.0
103,11,27.0,4,15,3.0,506.0,0.0,0.0,120.0,626.0
103,11,27.0,4,15,7.0,11.0,0.0,0.0,0.0,11.0
103,11,27.0,4,15,13.0,187.0,0.0,0.0,0.0,187.0
103,11,27.0,4,15,8.0,24.0,0.0,0.0,20.0,44.0
103,11,27.0,4,19,19.0,68.0,0.0,0.0,0.0,68.0
103,11,27.0,4,19,1.0,201.0,0.0,0.0,0.0,201.0
103,11,27.0,4,19,16.0,100.0,0.0,0.0,0.0,100.0
103,11,27.0,4,19,7.0,40.0,0.0,0.0,0.0,40.0
103,11,27.0,4,19,6.0,112.0,0.0,0.0,0.0,112.0
103,11,27.0,4,19,13.0,614.0,0.0,0.0,0.0,614.0
103,11,27.0,4,19,3.0,1363.0,0.0,0.0,0.0,1363.0
103,11,35.0,7,13,16.0,63.0,0.0,0.0,0.0,63.0
103,11,35.0,7,13,4.0,207.0,22.0,0.0,0.0,229.0
103,11,35.0,7,13,3.0,926.0,38.0,0.0,0.0,964.0
103,11,35.0,7,13,12.0,433.0,0.0,0.0,0.0,433.0
103,11,35.0,7,13,7.0,15.0,0.0,0.0,0.0,15.0
103,11,35.0,7,13,19.0,22.0,0.0,0.0,0.0,22.0
103,11,35.0,7,13,8.0,18.0,0.0,0.0,0.0,18.0
103,11,35.0,7,13,6.0,73.0,0.0,0.0,0.0,73.0
103,11,35.0,7,13,2.0,0.0,11.0,0.0,0.0,11.0
103,11,35.0,7,13,1.0,127.0,0.0,0.0,0.0,127.0
103,11,35.0,7,13,13.0,466.0,0.0,0.0,0.0,466.0
103,11,35.0,7,14,16.0,36.0,0.0,0.0,0.0,36.0
103,11,35.0,7,14,13.0,209.0,0.0,0.0,0.0,209.0
103,11,35.0,7,14,1.0,60.0,0.0,0.0,0.0,60.0
103,11,35.0,7,14,3.0,466.0,35.0,0.0,22.0,523.0
103,11,35.0,7,14,2.0,0.0,10.0,0.0,0.0,10.0
103,11,35.0,7,14,11.0,0.0,0.0,0.0,48.0,48.0
103,11,35.0,7,14,19.0,18.0,0.0,0.0,0.0,18.0
103,11,35.0,7,14,6.0,62.0,0.0,0.0,0.0,62.0
103,11,35.0,7,14,8.0,21.0,0.0,0.0,8.0,29.0
