tinh,huyen,xa,diaban,hoso,quyen,tsphieu,ttnt,dantoc,phdich,dtv,dt,tinh06,huyen06,xa06,diaban06,ttnt06,hoso06,ghepho,ngaydt,thangdt,tsnguoi,m1b1,tsmuc1b,m1c1,tsmuc1c,m1d1,m2act,m2atn
115,9,85.0,6,14,1,1,2,1,2,33,49,0,,,,,,0,6,10,1,2,,2,,2,0,0
115,9,85.0,6,15,1,1,2,1,2,33,49,0,,,,,,0,8,10,3,2,,2,,2,6350,0
115,11,5.0,14,13,1,1,2,1,2,41,53,115,11.0,5.0,14.0,2.0,13.0,1,24,9,4,2,,2,,1,3178,0
115,11,5.0,14,14,1,1,2,1,2,41,53,115,11.0,5.0,14.0,2.0,14.0,1,27,9,4,2,,2,,1,4450,8155
115,11,5.0,14,15,1,1,2,1,2,41,53,115,11.0,5.0,14.0,2.0,20.0,1,30,9,4,2,,2,,1,4376,0
115,11,13.0,12,13,1,1,2,1,2,26,53,0,,,,,,0,19,6,3,2,,2,,2,0,0
115,11,13.0,12,14,1,1,2,1,2,26,53,0,,,,,,0,10,7,3,2,,2,,2,0,0
115,11,13.0,12,15,1,1,2,1,2,26,53,0,,,,,,0,11,6,3,2,,2,,2,0,0
115,11,17.0,20,13,1,1,2,1,2,25,53,115,11.0,17.0,20.0,2.0,13.0,1,30,6,1,2,,2,,1,0,0
115,11,17.0,20,14,1,1,2,1,2,25,53,115,11.0,17.0,20.0,2.0,14.0,1,2,7,2,2,,2,,1,0,0
115,11,17.0,20,15,1,1,2,1,2,25,53,115,11.0,17.0,20.0,2.0,15.0,1,23,6,4,2,,2,,1,4640,102
115,11,19.0,5,13,1,1,2,1,2,24,53,0,,,,,,0,22,6,2,2,,2,,2,0,0
115,11,19.0,5,15,1,1,2,1,2,24,53,0,,,,,,0,24,6,2,2,,2,,2,0,0
115,11,19.0,5,19,1,1,2,1,2,24,53,0,,,,,,0,26,6,2,2,,2,,2,0,0
115,11,35.0,15,13,1,1,2,1,2,23,53,115,11.0,35.0,15.0,2.0,13.0,1,23,9,4,2,,2,,1,9365,0
115,11,35.0,15,14,1,1,2,1,2,23,53,115,11.0,35.0,15.0,2.0,14.0,1,4,10,4,2,,2,,1,1205,0
115,11,35.0,15,15,1,1,2,1,2,23,53,115,11.0,35.0,15.0,2.0,19.0,1,16,9,2,2,,2,,1,0,0
115,11,43.0,9,13,1,1,2,1,2,23,53,0,,,,,,0,8,7,4,2,,2,,2,0,0
115,11,43.0,9,14,1,1,2,1,2,23,53,0,,,,,,0,27,6,1,2,,2,,2,0,0
115,11,43.0,9,15,1,1,2,1,2,23,53,0,,,,,,0,10,7,4,2,,2,,2,2450,0
115,11,45.0,14,13,1,1,2,1,2,32,53,115,11.0,45.0,14.0,2.0,13.0,1,8,7,3,2,,2,,1,0,0
115,11,45.0,14,14,1,1,2,1,2,32,53,115,11.0,45.0,14.0,2.0,14.0,1,1,7,3,2,,1,1.0,1,6835,0
115,11,45.0,14,15,1,1,2,1,2,32,53,115,11.0,45.0,14.0,2.0,15.0,1,5,7,5,2,,2,,1,2149,0
115,11,61.0,11,13,1,1,2,1,2,24,53,0,,,,,,0,3,10,4,2,,2,,2,8365,7432
115,11,61.0,11,14,1,1,2,1,2,24,53,0,,,,,,0,11,9,5,2,,2,,2,1455,0
115,11,61.0,11,15,1,1,2,1,2,24,53,0,,,,,,0,19,9,4,2,,2,,2,2385,0
115,13,3.0,11,13,1,1,2,1,2,30,54,115,13.0,3.0,11.0,2.0,13.0,1,4,7,4,2,,2,,1,3152,0
115,13,3.0,11,14,1,1,2,1,2,30,54,115,13.0,3.0,11.0,2.0,14.0,1,6,7,6,2,,2,,1,1425,0
115,13,3.0,11,20,1,1,2,1,2,30,54,0,,,,,,0,8,7,5,2,,2,,2,840,0
115,13,9.0,12,13,1,1,2,1,2,31,46,0,,,,,,0,3,7,4,2,,2,,2,1000,22
115,13,9.0,12,14,1,1,2,1,2,31,46,0,,,,,,0,5,7,3,2,,2,,2,10670,2932
115,13,9.0,12,19,1,1,2,1,2,31,46,0,,,,,,0,7,7,4,2,,2,,2,1245,13
115,13,17.0,11,13,1,1,2,1,2,21,52,115,13.0,17.0,11.0,2.0,19.0,1,11,7,3,2,,1,1.0,1,799,0
115,13,17.0,11,14,1,1,2,1,2,21,52,115,13.0,17.0,11.0,2.0,14.0,1,3,7,3,2,,2,,1,753,0
115,13,17.0,11,15,1,1,2,1,2,21,52,115,13.0,17.0,11.0,2.0,15.0,1,5,7,2,2,,2,,1,0,0
115,13,33.0,7,13,1,1,2,1,2,20,52,0,,,,,,0,2,10,2,2,,2,,2,0,0
115,13,33.0,7,14,1,1,2,1,2,20,52,0,,,,,,0,4,10,2,2,,1,1.0,2,0,0
115,13,33.0,7,15,1,1,2,1,2,20,52,0,,,,,,0,6,10,4,2,,2,,2,5870,0
115,13,35.0,5,13,1,1,2,1,2,45,52,115,13.0,35.0,5.0,2.0,13.0,1,4,7,5,2,,2,,1,2660,0
115,13,35.0,5,14,1,1,2,1,2,45,52,115,13.0,35.0,5.0,2.0,14.0,1,6,7,3,2,,2,,1,0,0
115,13,35.0,5,19,1,1,2,1,2,45,52,0,,,,,,0,8,7,4,2,,2,,2,0,0
115,13,39.0,6,13,1,1,2,1,2,29,52,0,,,,,,0,4,7,2,2,,2,,2,0,0
115,13,39.0,6,14,1,1,2,1,2,29,52,0,,,,,,0,6,7,4,2,,2,,2,0,0
115,13,39.0,6,15,1,1,2,1,2,29,52,0,,,,,,0,8,7,4,2,,2,,2,6075,0
115,13,43.0,10,13,1,1,2,1,2,22,52,115,13.0,43.0,10.0,2.0,13.0,1,4,10,4,2,,2,,1,7175,0
115,13,43.0,10,14,1,1,2,1,2,22,52,115,13.0,43.0,10.0,2.0,14.0,1,6,10,2,2,,2,,1,0,0
115,13,43.0,10,15,1,1,2,1,2,22,52,115,13.0,43.0,10.0,2.0,15.0,1,8,10,3,2,,2,,1,10100,0
115,13,57.0,4,13,1,1,2,1,2,22,52,0,,,,,,0,8,7,5,2,,2,,2,8400,0
115,13,57.0,4,14,1,1,2,1,2,22,52,0,,,,,,0,10,7,2,2,,2,,2,0,0
115,13,57.0,4,19,1,1,2,1,2,22,52,0,,,,,,0,12,7,3,2,,2,,2,0,0
115,13,75.0,10,13,1,1,2,1,2,21,52,115,13.0,75.0,10.0,2.0,13.0,1,4,10,4,2,,2,,1,2230,0
115,13,75.0,10,14,1,1,2,1,2,21,52,115,13.0,75.0,10.0,2.0,14.0,1,6,10,4,2,,2,,1,630,0
115,13,75.0,10,15,1,1,2,1,2,21,52,115,13.0,75.0,10.0,2.0,15.0,1,8,10,3,2,,2,,1,7670,0
115,13,79.0,8,13,1,1,2,1,2,20,52,0,,,,,,0,2,7,5,2,,2,,2,315,0
115,13,79.0,8,15,1,1,2,1,2,20,52,0,,,,,,0,4,7,4,2,,2,,2,1180,0
115,13,79.0,8,20,1,1,2,1,2,20,52,0,,,,,,0,6,7,4,2,,1,1.0,2,190,7330
