tinh,huyen,xa,m5tt,m5c31,m5c32,m5c33,m5c34,m5c35a,m5c35b,m5c36,m5c37a,m5c37b,m5c37c,m5c38,m5c39
509,05,03,1,9,2008,2008,2,4,0.0,42000.0,42000,0,0,2000,850
509,05,03,2,7,2008,2008,1,2,0.0,-1.0,0,0,0,400,400
509,05,03,3,11,2006,2006,1,4,0.0,100000.0,100000,0,0,80,80
509,05,03,4,3,2006,2006,1,2,4.0,300000.0,4500,0,0,800,60
509,05,03,5,4,2006,2006,1,2,0.0,-1.0,0,0,0,600,0
509,05,03,6,5,2005,2005,1,2,0.0,200000.0,100000,0,0,600,0
509,05,03,7,2,2004,2004,1,2,0.0,1200000.0,500000,0,0,2400,850
509,05,03,8,10,2004,2004,2,2,0.0,270000.0,30000,0,0,350,0
509,05,03,9,14,2002,2002,1,2,0.0,-1.0,0,0,0,220,0
509,05,03,10,6,1999,1999,1,2,0.0,-1.0,0,0,0,2800,850
509,05,11,1,10,2007,2008,1,6,3.0,1500000.0,50000,0,0,700,100
509,05,11,2,2,2003,2007,2,3,4.0,2330000.0,1165000,0,0,700,260
509,05,11,3,10,2007,2007,1,6,0.0,100000.0,0,0,0,100,0
509,05,11,4,2,2004,2004,1,2,0.0,800000.0,0,0,0,620,0
509,05,11,5,10,2003,2004,1,3,4.0,480000.0,240000,0,0,700,260
509,05,11,6,9,2003,2004,1,3,0.0,120000.0,0,0,0,1325,260
509,05,11,7,11,2003,2004,1,6,0.0,100000.0,0,0,0,200,100
509,05,11,8,6,2003,2003,1,2,3.0,997000.0,370000,0,0,620,0
509,05,11,9,3,1998,1998,1,7,0.0,600000.0,0,0,0,1325,260
509,05,17,1,14,2008,2020,1,6,0.0,-1.0,0,0,0,600,50
509,05,17,2,10,2007,2008,1,1,4.0,2300000.0,300000,0,0,1200,200
509,05,17,3,2,2006,2007,1,2,4.0,1150000.0,475000,0,0,465,200
509,05,17,4,1,2005,2006,1,3,0.0,-1.0,0,0,0,700,0
509,05,17,5,7,2004,2005,1,1,0.0,1000000.0,0,0,0,450,350
509,05,17,6,6,2000,2004,1,2,4.0,2500000.0,1250000,0,0,1300,350
509,07,05,1,5,2006,2006,1,2,7.0,392091.0,157160,0,0,1680,60
509,07,05,2,10,2006,2007,1,1,7.0,1507085.0,751085,0,0,1260,100
509,07,05,3,2,2004,2004,3,2,7.0,597210.0,289955,0,0,2152,320
509,07,05,4,5,2003,2003,1,2,7.0,163940.0,65576,0,0,580,240
509,07,05,5,6,2002,2003,1,2,7.0,325373.0,162686,0,0,1070,360
509,07,05,6,9,2003,2003,1,1,0.0,38620.0,0,0,0,2152,270
509,07,05,7,4,2001,2002,1,1,0.0,1200000.0,0,0,0,210,0
509,07,09,1,3,2008,2009,1,7,2.0,33000000.0,0,0,0,3234,220
509,07,09,2,6,2000,2002,2,1,2.0,4200000.0,0,0,0,1860,0
509,07,09,3,9,2001,2002,1,1,0.0,36000.0,0,0,0,3234,220
509,07,09,4,2,1997,1999,3,3,4.0,134000.0,0,0,0,3234,160
509,07,15,1,14,2006,2010,1,1,0.0,-1.0,0,0,0,541,80
509,07,15,2,7,2006,2007,1,2,0.0,-1.0,0,0,0,350,20
509,07,15,3,9,2006,2006,2,1,0.0,-1.0,0,0,0,541,80
509,07,15,4,10,2006,2008,2,2,3.0,3540210.0,420560,0,0,541,30
509,07,15,5,6,2002,2015,1,1,2.0,-1.0,0,0,0,565,80
509,07,23,1,1,2005,2008,2,1,0.0,-1.0,0,0,0,866,182
509,07,23,2,2,2005,2006,2,2,0.0,4000000.0,0,0,0,560,182
509,07,23,3,6,2000,2001,1,1,0.0,-1.0,0,0,0,866,182
509,07,23,4,7,2004,2005,1,2,0.0,600000.0,0,0,0,460,0
509,07,23,5,9,2000,2001,2,2,3.0,-1.0,0,0,0,866,182
509,07,23,6,10,2004,2007,2,1,2.0,1990503.0,61000,0,0,866,86
509,07,23,7,11,2004,2008,2,2,6.0,305490.0,85000,0,0,520,78
509,07,23,8,12,2005,2005,1,4,0.0,-1.0,0,0,0,120,0
509,07,23,9,14,1999,2009,1,1,6.0,-1.0,0,0,0,390,18
509,07,27,1,1,2005,2007,2,1,2.0,-1.0,0,0,0,1800,320
509,07,27,2,2,2004,2005,2,3,4.0,1044188.0,28600,0,0,1800,320
509,07,27,3,4,2005,2005,3,2,4.0,-1.0,0,0,0,560,40
509,07,27,4,7,2005,2005,1,2,0.0,150000.0,0,0,0,820,80
509,07,27,5,10,2005,2007,2,2,3.0,3391064.0,620000,0,0,2000,210
509,07,27,6,9,2003,2003,2,1,0.0,-1.0,0,0,0,2586,320
509,07,27,7,6,2006,2006,2,1,2.0,-1.0,0,0,0,2586,320
509,07,33,1,2,2005,2008,2,1,0.0,-1.0,0,0,0,1200,0
509,07,33,2,2,2005,2008,1,2,0.0,-1.0,0,0,0,1450,400
509,07,33,3,1,2006,2007,1,1,0.0,1500000.0,0,0,0,450,0
509,07,33,4,15,2006,2008,1,2,0.0,3400000.0,0,0,0,850,160
509,07,33,5,10,2005,2006,1,4,3.0,991000.0,521000,0,0,1500,200
509,07,33,6,10,2005,2006,1,4,3.0,908000.0,708000,0,0,1500,250
509,07,33,7,11,2004,2005,1,4,0.0,211000.0,211000,0,0,600,0
509,07,33,8,12,2006,2006,1,2,0.0,-1.0,0,0,0,47,0
509,07,33,9,15,2004,2004,1,4,3.0,1209000.0,1009000,0,0,2078,200
509,07,33,10,2,2000,2004,2,2,4.0,2500000.0,1250000,0,0,950,200
509,09,13,1,2,2007,2007,3,3,0.0,200000.0,0,0,0,318,318
509,09,13,2,7,2005,2008,2,2,3.0,400000.0,0,0,0,212,0
509,09,13,3,10,2006,2007,1,2,3.0,2200000.0,0,0,0,417,14
509,09,13,4,11,2005,2006,3,3,4.0,100000.0,0,0,0,316,0
509,09,13,5,12,2006,2007,1,2,3.0,250000.0,0,0,0,14,0
509,09,13,6,15,2005,2008,1,1,2.0,3000000.0,0,0,0,143,0
509,09,23,1,2,2007,2007,2,3,4.0,200000.0,0,0,0,214,35
509,09,23,2,4,2006,2008,3,3,2.0,410000.0,0,0,0,126,46
509,09,23,3,5,2005,2007,1,2,3.0,1000000.0,0,0,0,196,92
509,09,23,4,7,2007,2008,1,2,3.0,300000.0,0,0,0,102,41
509,09,23,5,14,2000,2005,3,2,0.0,200000.0,0,0,0,146,26
509,10,05,1,3,2008,2008,1,3,0.0,150000.0,0,0,0,2110,573
509,10,05,2,10,2007,2008,1,1,3.0,1960000.0,635000,0,0,2110,573
509,10,09,1,10,2005,2006,1,4,3.0,1500000.0,1225000,0,0,4139,1069
509,10,09,2,9,2003,2004,1,2,0.0,100000.0,0,0,0,4139,1069
509,10,09,3,2,2005,2005,1,2,4.0,1200000.0,600000,0,0,4139,1069
509,10,09,4,3,2008,2008,1,3,0.0,150000.0,0,0,0,4139,1069
509,10,11,1,1,2006,-1,2,2,3.0,-1.0,0,0,0,3952,849
509,10,11,2,2,2007,-1,2,6,0.0,3200000.0,0,0,0,3952,849
509,10,11,3,5,2001,2005,2,2,4.0,750000.0,375000,0,0,3952,849
509,10,11,4,7,2000,2005,1,1,2.0,100000.0,20000,0,0,3952,1015
509,10,11,5,9,2005,2006,2,3,4.0,100000.0,5000,0,0,3952,849
509,10,11,6,10,2007,2008,1,3,2.0,5000000.0,3500000,0,0,3952,849
509,10,13,1,2,2004,2007,2,1,4.0,5000000.0,2500000,0,0,2726,444
509,10,13,2,3,2006,2006,1,3,0.0,120000.0,120000,0,0,2726,444
509,10,13,3,5,2005,2006,1,1,4.0,48000.0,24000,0,0,210,-1
509,10,13,4,11,2005,2006,1,3,4.0,1300000.0,650000,0,0,2726,444
509,10,13,5,1,2007,2008,2,3,0.0,3000000.0,0,0,0,2726,444
509,10,15,1,2,2005,2005,1,2,4.0,1000000.0,300000,0,0,4433,1236
509,10,15,2,10,2002,2005,1,3,4.0,2500000.0,750000,0,0,4433,1236
509,10,15,3,10,2002,2005,1,6,0.0,5200000.0,0,0,0,4433,1236
509,10,15,4,15,2005,2005,2,3,4.0,1300000.0,650000,0,0,0,0
509,11,05,1,2,2001,2010,2,2,4.0,5613555.0,2806777,0,0,2218,2218
509,11,05,2,11,2005,2006,1,4,3.0,176570.0,126570,0,0,424,424
509,11,05,3,4,2006,2007,1,3,4.0,126523.0,26523,0,0,165,165
509,11,05,4,5,2005,2007,2,2,4.0,697474.0,278989,0,0,478,478
509,11,05,5,9,2007,2008,2,3,4.0,138680.0,38680,0,0,2218,2218
509,11,05,6,10,2007,2008,1,3,4.0,300000.0,100000,0,0,649,649
509,11,05,7,3,2004,2004,1,2,4.0,78815.0,39407,0,0,460,460
509,11,09,1,2,2005,2007,1,3,4.0,890923.0,445461,0,0,2479,18
509,11,09,2,5,2004,2005,2,5,4.0,553108.0,276554,0,0,1520,18
509,11,09,3,12,2001,2003,1,4,0.0,192988.0,192988,0,0,85,4
509,11,09,4,5,2007,2007,1,1,0.0,726383.0,242127,0,0,510,0
509,11,13,1,4,2007,2007,2,3,0.0,402000.0,0,0,0,2520,-1
509,11,13,2,10,2005,2007,1,7,0.0,982700.0,98200,0,0,3060,18
509,11,13,3,10,2006,2007,1,7,0.0,1112100.0,0,0,0,3060,18
509,11,13,4,2,2006,2007,1,1,0.0,406000.0,81000,0,0,1200,0
509,11,13,5,15,2006,2007,1,4,0.0,956000.0,0,0,0,450,0
509,11,13,6,5,2005,2006,1,1,0.0,980000.0,196000,0,0,1350,0
509,11,13,7,10,2007,2007,1,4,0.0,132300.0,0,0,0,3060,18
509,11,15,1,2,1998,2007,2,4,3.0,4000000.0,2000000,0,0,3459,18
509,11,15,2,5,2002,2002,1,4,3.0,1000000.0,500000,0,0,3459,18
509,11,15,3,9,1999,1999,2,2,4.0,500000.0,100000,0,0,3459,18
509,11,15,4,10,2004,2007,1,4,2.0,2000000.0,1500000,0,0,3459,18
509,11,19,1,10,2006,2007,1,4,0.0,1035437.0,0,0,0,1230,18
509,11,19,2,15,2005,2007,1,4,0.0,1469231.0,0,0,0,3450,18
509,11,19,3,3,2006,2007,1,4,7.0,68153.0,0,0,0,210,18
509,11,23,1,6,2008,2008,3,1,0.0,4677342.0,0,0,0,2917,1021
509,11,23,2,5,2008,2008,2,4,2.0,488539.0,195417,0,0,2917,1021
509,11,23,3,3,2004,2008,1,2,0.0,3525000.0,0,0,0,2917,1021
509,11,23,4,15,2008,2008,1,1,0.0,100000.0,0,0,0,18,6
509,11,23,5,5,2007,2007,2,2,4.0,518000.0,208000,0,0,2917,1021
509,11,23,6,15,2007,2007,1,1,0.0,26000.0,10000,0,0,2,1
509,11,23,7,15,2007,2007,1,4,0.0,130000.0,130000,0,0,1403,0
509,11,23,8,2,2003,2004,2,2,4.0,4538708.0,2269354,0,0,2917,1021
509,11,25,1,15,2008,2008,1,2,3.0,33000.0,5000,0,0,5,1
509,11,25,2,2,2005,2007,2,2,4.0,942000.0,470000,0,0,3840,576
509,11,25,3,15,2005,2007,1,4,0.0,175000.0,175000,0,0,687,576
509,11,25,4,15,2007,2007,1,2,4.0,85000.0,5000,0,0,17,5
509,11,25,5,15,2003,2004,1,4,2.0,1151000.0,800000,0,0,3840,576
509,11,25,6,11,2005,2006,1,4,0.0,94000.0,94000,0,0,3840,0
509,11,25,7,2,2006,2006,2,2,4.0,1600000.0,800000,0,0,3840,576
509,11,25,8,2,2004,2004,2,2,4.0,113000.0,56500,0,0,3840,576
509,11,25,9,2,2003,2003,2,2,4.0,260000.0,130000,0,0,3840,576
509,11,25,10,2,2002,2002,2,2,4.0,673000.0,336000,0,0,3840,576
509,11,29,1,1,2008,2008,2,2,0.0,700000.0,0,0,0,5373,780
509,11,29,2,9,2007,2007,2,4,3.0,303000.0,253000,0,0,5373,780
509,11,29,3,2,2007,2007,2,2,7.0,835000.0,417000,0,0,5373,780
509,11,29,4,15,2007,2007,1,1,3.0,24000.0,0,0,0,4,2
509,11,29,5,15,2007,2007,1,1,4.0,30000.0,5,0,0,6,1
509,11,29,6,5,2006,2006,2,2,7.0,160000.0,64,0,0,470,329
509,11,31,1,15,2006,2006,1,2,6.0,26000.0,11000,0,0,3,1
509,11,31,2,10,2006,2006,1,2,4.0,749000.0,350000,0,0,653,53
509,11,31,3,5,2007,2007,3,2,7.0,317000.0,128000,0,0,1130,0
509,11,31,4,9,2007,2007,1,2,4.0,200000.0,100000,0,0,2458,458
509,11,31,5,15,2006,2006,1,2,4.0,716000.0,516000,0,0,2458,750
509,11,35,1,15,2007,2008,1,2,0.0,3200000.0,0,0,0,400,135
509,11,35,2,2,2008,2008,2,2,0.0,700000.0,700000,0,0,3260,350
509,11,35,3,10,2007,2007,2,3,0.0,160000.0,0,0,0,650,350
509,11,35,4,10,2007,2007,2,3,2.0,159000.0,59000,0,0,650,350
509,11,35,5,9,2007,2007,2,3,2.0,294000.0,194000,0,0,3263,363
509,11,35,6,15,2007,2007,1,3,4.0,35000.0,5000,0,0,7,1
509,11,35,7,15,2007,2007,1,2,0.0,25000.0,0,0,0,5,2
509,11,35,8,5,2006,2006,1,3,0.0,935000.0,0,0,0,3263,350
509,11,35,9,5,2006,2006,2,3,0.0,97600.0,0,0,0,2280,300
509,11,35,10,10,2006,2006,1,3,4.0,727000.0,237000,0,0,2280,300
509,11,37,1,2,2008,2008,2,2,0.0,1868000.0,0,0,0,3174,512
509,11,37,2,12,2007,2007,1,4,0.0,1200000.0,0,0,0,12,4
509,11,37,3,15,2007,2007,1,4,3.0,107000.0,57000,0,0,304,0
509,11,37,4,2,2006,2006,2,2,3.0,104000.0,12000,0,0,512,512
509,11,37,5,15,2006,2006,1,2,0.0,7000.0,0,0,0,1,0
509,11,37,6,15,2006,2006,1,2,3.0,53000.0,8000,0,0,11,3
509,11,37,7,15,2007,2007,1,2,0.0,118300.0,0,0,0,38,2
509,11,37,8,15,2007,2007,1,2,0.0,9000.0,0,0,0,4,0
509,13,09,1,3,2003,2003,1,1,0.0,-1.0,0,0,0,250,139
509,13,09,2,5,2002,2002,1,2,0.0,-1.0,0,0,0,97,0
509,13,09,3,7,2005,2006,1,1,0.0,-1.0,0,0,0,254,139
509,13,09,4,9,2002,2005,2,1,0.0,-1.0,0,0,0,497,139
509,13,09,5,10,2005,2005,1,1,0.0,-1.0,0,0,0,254,139
509,13,09,6,11,2005,2005,1,1,0.0,-1.0,0,0,0,75,0
511,01,35,1,5,2007,2008,1,4,0.0,-1.0,-1,-1,-1,2000,-1
511,01,35,2,3,2005,2008,1,2,0.0,-1.0,-1,-1,-1,2524,-1
511,01,41,1,2,2006,2006,1,2,0.0,800000.0,0,0,0,2014,1002
511,01,47,1,2,1999,1999,2,2,7.0,192000.0,22000,0,0,60,42
511,01,47,2,2,2008,2008,2,2,0.0,182512.0,0,0,0,30,20
511,02,45,1,2,2006,2008,2,2,0.0,-1.0,0,0,0,2200,700
511,02,45,2,5,2002,2004,1,2,0.0,-1.0,0,0,0,1800,480
511,02,45,3,6,2001,2003,2,2,0.0,-1.0,0,0,0,300,80
511,03,05,1,2,2007,2008,1,4,0.0,450000.0,450000,0,0,1327,327
511,03,05,2,5,2006,2006,1,4,0.0,494000.0,494000,0,0,1201,327
511,03,13,1,6,1997,1998,1,2,4.0,-1.0,0,0,0,1742,15
511,03,13,2,13,1995,2010,1,7,0.0,-1.0,0,0,0,200,0
511,03,13,3,10,1998,2006,1,3,0.0,-1.0,0,0,0,1742,18
511,03,17,1,1,1998,1999,2,2,0.0,2600000.0,0,0,0,650,120
511,03,17,2,2,2002,2002,2,3,4.0,580000.0,0,0,0,580,50
511,03,25,1,2,2002,2002,2,3,4.0,-1.0,-1,-1,-1,250,100
511,03,25,2,4,2004,2004,2,2,3.0,-1.0,-1,-1,-1,160,120
511,03,25,3,5,1998,2000,1,3,4.0,-1.0,-1,-1,-1,60,20
511,05,03,1,7,2007,2007,1,2,0.0,400000.0,0,0,0,600,400
511,05,03,2,9,2007,2007,1,7,0.0,1000000.0,0,0,0,2958,200
511,05,09,1,2,2000,2006,2,3,4.0,6156000.0,3565000,0,0,1712,177
511,05,09,2,5,2001,2007,2,3,4.0,4585000.0,1845000,0,0,820,140
511,05,21,1,2,2007,2007,1,4,3.0,152000.0,0,0,0,1181,260
511,05,21,2,5,2001,2007,1,4,3.0,785000.0,314,0,0,820,190
511,05,27,1,2,2004,2007,1,3,4.0,-1.0,-1,-1,-1,2000,500
511,05,27,2,5,2000,2010,1,3,4.0,-1.0,-1,-1,-1,2000,500
511,05,31,1,1,2004,2005,2,2,3.0,-1.0,0,0,0,2378,167
511,05,31,2,2,1999,2008,2,3,4.0,7707000.0,0,0,0,2378,167
511,05,31,3,3,1999,2000,2,3,4.0,331.0,0,0,0,1700,120
511,05,37,1,2,1998,2010,2,3,4.0,-1.0,0,0,0,2695,360
511,05,37,2,5,2000,2010,1,3,7.0,1820.0,720,0,0,1210,220
511,05,43,1,1,2002,2003,2,2,4.0,-1.0,-1,0,0,721,204
511,05,43,2,2,2003,2010,2,3,4.0,-1.0,-1,0,0,721,200
511,05,43,3,3,2005,2009,2,1,4.0,-1.0,-1,0,0,721,170
511,05,51,1,2,2001,2008,2,3,4.0,-1.0,-1,0,0,1868,1200
511,05,51,2,3,2001,2001,2,2,3.0,-1.0,-1,0,0,1868,180
511,07,09,1,2,2001,2010,2,3,4.0,8000000.0,2000000,-1,-1,2045,387
511,07,09,2,5,2001,2007,3,2,4.0,3272000.0,1368300,-1,-1,2045,387
511,07,15,1,9,2007,2007,1,2,0.0,500000.0,0,0,0,800,235
511,07,17,1,2,2002,2010,2,3,4.0,10000000.0,4000,0,0,1306,232
511,07,17,2,5,2002,2007,3,2,4.0,3500000.0,700,0,0,900,200
511,07,17,3,10,2004,2005,1,2,0.0,4000000.0,0,0,0,1306,232
511,07,17,4,9,2006,2006,1,6,0.0,800000.0,0,0,0,1306,232
511,07,25,1,2,2004,2010,2,3,4.0,6000000.0,4500000,-1,-1,1862,216
511,07,25,2,5,2001,2008,3,2,4.0,2066000.0,911000,-1,-1,1200,210
511,07,35,1,9,2007,2007,1,6,0.0,800000.0,0,0,0,1850,395
511,07,35,2,11,2006,2006,1,1,0.0,502670.0,25000,0,0,1850,395
511,11,17,1,2,2000,2001,1,2,3.0,-1.0,-1,-1,-1,472,18
511,11,17,2,3,2005,2005,2,3,2.0,-1.0,-1,-1,-1,450,18
511,11,17,3,6,2005,2005,2,2,0.0,-1.0,-1,-1,-1,250,8
511,11,17,4,7,2005,2005,1,2,0.0,-1.0,-1,-1,-1,472,18
511,11,17,5,10,2006,2006,2,2,3.0,-1.0,-1,-1,-1,370,12
511,11,17,6,11,2007,2007,1,3,0.0,-1.0,-1,-1,-1,300,10
511,11,17,7,14,2002,-1,1,2,0.0,-1.0,-1,-1,-1,250,5
511,11,17,8,13,2004,-1,2,3,0.0,-1.0,-1,-1,-1,200,2
511,13,09,1,5,2005,2007,2,2,0.0,-1.0,-1,-1,-1,-1,-1
511,15,23,1,2,2004,2010,1,2,3.0,-1.0,-1,-1,-1,714,145
511,15,33,1,2,2008,2008,2,4,0.0,2878.0,2878,0,0,1397,350
511,15,33,2,9,2007,2008,1,3,0.0,600000.0,-1,-1,-1,1397,350
511,15,33,3,10,2007,2007,1,3,0.0,128000.0,-1,-1,-1,1397,350
511,15,37,1,9,2006,2007,1,6,0.0,-1.0,-1,-1,-1,1591,367
511,15,37,2,2,2006,2007,2,3,4.0,-1.0,20000,165,0,50,50
601,01,15,1,9,2007,2007,1,2,0.0,650000.0,0,0,0,86,41
601,01,15,2,3,2006,2006,3,2,0.0,1600000.0,0,0,0,162,72
601,01,15,3,13,2005,2005,1,2,3.0,2000000.0,0,0,0,86,41
601,01,15,4,6,2004,2005,1,2,0.0,-1.0,-1,-1,-1,86,41
601,01,15,5,12,2002,2003,1,3,1.0,1400000.0,600000,0,0,86,41
601,01,15,6,15,2002,2003,1,2,4.0,400000.0,280000,4000,240000,-1,-1
601,01,15,7,2,2001,2002,2,3,0.0,350.0,0,0,0,-1,-1
601,01,15,8,1,1999,2001,1,1,0.0,-1.0,-1,-1,-1,-1,-1
601,01,15,9,10,1998,1998,2,2,0.0,-1.0,-1,-1,-1,-1,-1
601,01,15,10,10,1997,1997,1,3,0.0,-1.0,-1,-1,-1,-1,-1
601,01,19,1,2,2006,2006,2,2,3.0,1200000.0,0,0,0,600,250
601,01,19,2,11,2006,2006,1,3,0.0,450000.0,0,0,0,1600,100
601,01,19,3,7,2005,2005,1,1,0.0,400000.0,0,0,0,600,70
601,01,19,4,1,2005,2005,2,2,0.0,5500000.0,0,0,0,800,250
601,01,19,5,1,2004,2005,2,2,0.0,11700000.0,0,0,0,2421,250
601,01,19,6,15,2004,2004,1,3,4.0,250000.0,150,2000,100000,2421,250
601,01,19,7,10,2003,2003,1,3,6.0,700000.0,0,0,0,400,90
601,01,19,8,6,2002,2002,1,1,0.0,4400000.0,0,0,0,600,0
601,01,21,1,12,2007,2008,1,4,7.0,450000.0,400000,0,0,47,7
601,01,21,2,11,2006,2007,1,3,0.0,400000.0,0,0,0,746,98
601,01,21,3,9,2006,2007,1,3,0.0,600000.0,0,0,0,746,98
601,01,21,4,4,2006,2007,2,3,4.0,300000.0,0,0,0,746,98
601,01,21,5,10,2005,2006,1,3,0.0,900000.0,0,0,0,746,98
601,01,21,6,6,2005,2006,3,7,6.0,1200000.0,0,0,0,104,0
601,01,21,7,5,2002,2003,2,2,3.0,400000.0,0,0,0,400,70
601,01,21,8,2,2002,2004,2,4,7.0,800000.0,100000,0,0,400,70
601,01,21,9,7,1999,2000,1,1,0.0,-1.0,-1,-1,-1,100,22
601,01,21,10,3,1999,2001,1,2,0.0,6000000.0,0,0,0,700,70
601,01,25,1,13,2008,2013,1,2,3.0,800000.0,200000,-1,-1,220,40
601,01,25,2,2,2007,2007,2,2,3.0,250000.0,0,0,0,400,137
601,01,25,3,11,2006,2006,2,3,0.0,600000.0,0,0,0,565,137
601,01,25,4,15,2005,2005,1,3,4.0,700000.0,300000,6000,240000,565,137
601,03,09,1,15,2007,2007,1,1,0.0,2300000.0,7500,150,7500,34,-1
601,03,09,2,10,2006,2007,1,2,0.0,1300000.0,0,0,0,34,-1
601,03,09,3,10,2006,2007,1,2,0.0,1100000.0,0,0,0,34,-1
601,03,09,4,15,2005,2006,1,1,0.0,1000000.0,0,0,0,165,17
601,03,09,5,7,2006,2007,1,1,0.0,800000.0,0,0,0,120,-1
601,03,09,6,14,2008,2008,1,2,0.0,1000000.0,0,0,0,819,59
601,03,09,7,2,2005,2006,2,3,0.0,950000.0,0,0,0,220,60
601,03,21,1,7,2001,2002,1,1,0.0,800000.0,0,0,0,54,0
601,03,21,2,5,2002,2002,1,1,0.0,450000.0,0,0,0,63,0
601,03,21,3,5,2002,2003,1,3,0.0,500000.0,0,0,0,70,0
601,03,21,4,10,2002,2003,1,1,0.0,500000.0,0,0,0,860,0
601,03,21,5,5,2003,2003,1,3,0.0,666000.0,0,0,0,93,0
601,03,21,6,7,2004,2005,1,1,3.0,644000.0,0,0,0,45,0
601,03,21,7,10,2005,2007,1,1,0.0,1764000.0,0,0,0,930,3
601,03,21,8,2,2005,2006,2,1,0.0,136000.0,0,0,0,1050,15
601,03,21,9,3,2007,2007,1,3,0.0,640000.0,0,0,0,1080,15
601,03,21,10,7,2007,2008,1,1,0.0,788000.0,0,0,0,162,0
601,05,09,1,2,2002,2002,2,3,0.0,600000.0,0,0,0,1038,135
601,05,09,2,3,2004,2004,1,3,0.0,200000.0,0,0,0,135,135
601,05,09,3,4,2003,2003,1,3,0.0,350000.0,0,0,0,240,37
601,05,09,4,5,2004,2004,1,3,0.0,250000.0,0,0,0,120,37
601,05,09,5,6,2003,2003,1,3,0.0,3500000.0,0,0,0,1038,135
601,05,09,6,7,2000,2000,1,3,0.0,200000.0,0,0,0,500,15
601,05,09,7,9,2005,2005,1,3,0.0,350000.0,0,0,0,1038,135
601,05,09,8,10,2003,2003,1,3,0.0,1500000.0,0,0,0,1010,85
601,05,09,9,11,2005,2005,1,3,0.0,300000.0,0,0,0,300,45
601,05,09,10,13,2000,2000,1,3,0.0,200000.0,0,0,0,268,0
601,07,17,1,4,2007,2008,1,1,0.0,2455100.0,0,0,0,80,80
601,07,17,2,2,2007,2007,3,1,0.0,1486006.0,0,0,0,70,-1
601,07,17,3,4,2007,2007,2,1,0.0,1120080.0,0,0,0,89,-1
601,07,17,4,15,2006,2006,1,1,0.0,1566843.0,0,0,0,406,-1
601,07,17,5,15,2005,2005,1,7,0.0,543130.0,0,0,0,120,-1
601,07,17,6,4,2003,2007,2,1,0.0,537015.0,0,0,0,44,-1
601,07,17,7,4,2003,2005,1,1,0.0,994144.0,0,0,0,52,0
601,07,17,8,4,2002,2007,2,1,0.0,647126.0,0,0,0,76,0
601,07,17,9,3,2002,2003,1,1,0.0,365240.0,0,0,0,30,0
601,07,17,10,6,2001,2001,1,1,0.0,531247.0,0,0,0,273,0
601,07,19,1,1,2008,2008,2,2,0.0,18000000.0,0,0,0,345,90
601,07,19,2,4,2007,2009,2,1,0.0,765400.0,0,0,0,177,0
601,07,19,3,7,2007,2008,1,1,0.0,529800.0,0,0,0,79,79
601,07,19,4,10,2006,2007,1,1,0.0,1603780.0,0,0,0,345,90
601,07,19,5,3,2006,2006,1,7,0.0,400000.0,200000,667,200000,170,90
601,07,19,6,4,2006,2006,1,7,0.0,899000.0,44950,1398,44950,89,89
601,07,29,1,2,2008,2009,3,7,0.0,614335.0,0,768,30717,1240,0
601,07,29,2,2,2007,2008,3,7,0.0,2067096.0,0,2584,103355,238,0
601,07,29,3,2,2007,2007,3,7,0.0,1635027.0,0,2044,84751,420,0
601,07,29,4,2,2007,2007,1,7,0.0,1392480.0,0,1741,69264,230,0
601,07,29,5,1,2006,2008,2,1,0.0,5000127.0,0,0,0,1493,116
601,07,29,6,6,2005,2006,1,1,0.0,11010235.0,0,0,0,540,116
601,07,29,7,10,2005,2005,1,1,0.0,399873.0,0,0,0,238,0
601,07,29,8,3,2002,2002,1,1,0.0,790018.0,0,0,0,162,0
601,07,29,9,10,2001,2001,1,1,0.0,1800007.0,0,0,0,650,0
601,07,29,10,3,2000,2001,1,1,0.0,4701122.0,0,0,0,1493,116
601,08,11,1,7,2005,2005,1,1,0.0,360000.0,-1,-1,-1,-1,-1
601,08,11,2,3,2006,2006,1,1,0.0,262000.0,-1,-1,-1,-1,-1
601,08,11,3,2,2007,2007,1,1,0.0,450000.0,-1,-1,-1,-1,-1
601,09,12,1,2,2004,2006,1,2,3.0,-1.0,-1,-1,-1,611,98
601,09,12,2,3,2004,2004,1,3,0.0,-1.0,-1,-1,-1,500,98
601,09,13,1,6,2002,2006,1,1,0.0,-1.0,-1,-1,-1,539,81
601,09,13,2,10,2004,2004,1,1,0.0,970000.0,0,0,0,539,81
601,11,06,1,15,2006,2006,2,4,3.0,317424.0,0,0,0,1308,174
601,11,06,2,10,2006,2006,1,4,0.0,163313.0,0,0,0,1308,174
601,11,06,3,11,2006,2006,1,4,0.0,235325.0,0,0,0,166,0
601,11,06,4,2,2005,2005,2,4,0.0,429229.0,0,0,0,1308,174
601,11,06,5,11,2005,2005,1,4,0.0,129253.0,0,0,0,174,174
601,11,06,6,10,2003,2003,2,4,0.0,90377.0,0,0,0,335,0
601,11,06,7,7,2001,2001,1,4,0.0,136619.0,0,0,0,214,0
601,11,06,8,2,2000,2000,2,4,0.0,31143.0,0,0,0,1308,0
601,11,11,1,6,2007,2007,2,2,0.0,-1.0,-1,-1,-1,150,60
601,11,11,2,5,2002,2002,1,2,0.0,-1.0,-1,-1,-1,740,302
601,11,11,3,1,2000,2000,2,1,0.0,-1.0,-1,-1,-1,974,302
601,13,13,1,1,2007,2007,1,1,0.0,900000.0,0,0,0,60,0
