tinh,huyen,xa,madt,ngaydt,thangdt,ngayct,thangct,m1c1,m1c2,m1c3,m1c4,m1c5,m1c6,m1c7,m1c8,m1c9,m1c10,m1c11a,m1c11b,m1c11c,m1c12a,m1c12b,m1c12c,m1c13,m1c14,m1c15,m2c1a,m2c1b,m2c1c,m2c2,m2c3a,m2c3b,m2c3c,m2c4,m2c5a,m2c5b,m2c5c,m2c6,m2c7a,m2c7b,m2c7c,m2c7d,m2c7e,m2c7f,m2c7g,m2c8,m3c1,m3c2,m3c2a1,m3c2a2,m3c2a3,m3c3,m3c4a,m3c4b,m3c4c,m3c4a1,m3c4a2,m3c4a3,m3c5,m4c1,m4c25a_1,m4c25a_2,m4c25a_3,m4c25a_4,m4c25b_1,m4c25b_2,m4c25b_3,m4c25b_4,m4c25c_1,m4c25c_2,m4c25c_3,m4c25c_4,m4c26,m4c27,m4c28a,m4c28b,m4c28c,m4c29,m4c30,m4c31,m4c32a,m4c32b,m4c32c,m4c33,m4c34,m4c35,m4c36a,m4c36b,m4c36c,m4c37a,m4c37b,m4c37c,m5c1,m5c2,m5c3,m5c4,m5c5,m5c6,m5c7,m5c8,m5c9,m5c10,m5c11,m5c12,m5c13a,m5c13b,m5c14,m5c15a,m5c15b,m5c15c,m5c16,m5c17,m5c18,m5c19,m5c20,m5c21,m5c22,m5c23a,m5c23b,m6c1,m6c2,m6c3,m6c4,m6c5,m6c6,m6c7,m6c16,m6c17,m6c18,m6c19,m6c20,m6c21,m6c22,m6c23,m6c24a,m6c24b,m6c24c,m6c25,m6c26,m6c27,m6c28,m6c29a,m6c29b,m6c29c,m6c30,m7c1a,m7c1b,m7c1c,m7c2,m7c3a,m7c3b,m7c3c,m7c4a,m7c4b,m7c4c,m7c5,m8c1a,m8c1b,m8c1c,m8c2,m8c3,m8c4,m8c5,m8c6,m8c7,m8c8,m9c1a,m9c1b,m9c1c,m9c1d,m9c1e,m9c2,m7c10,m7c11,m7c12,m7c13,m7c14,m7c15,m7c16,m8c9,m8c10a1,m8c10a2,m8c10a3,m8c10b1,m8c10b2,m8c10b3,m8c10c1,m8c10c2,m8c10c3,m8c11a,m8c11b,m8c11c,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c15c,m8c15d,m8c15e
103,11,07,59,13,7,12,7,6.4,12,1671,0,0,6375,0,78,88,70,1,0,,8,0,,4,2,1,1,4,8.0,1,1.0,2.0,4.0,2,,,,141,0,500,10,0,0,10,1671,1,1,-2.0,1.0,0.0,,2.0,,,,,,,1.0,2,40,-3,-3,40,40,40,40,40,-3,-3,-3,-3,2,12.0,,,,,,,,,,4,1,1,4,3.0,0.0,1,4.0,10.0,1,12.0,2.0,1,,12,2,2,,,1,,10,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,3,9,1,1,2,2,2,2,2,1,1992.0,2.0,,,1,1.0,50.0,60.0,60.0,10.0,2.0,1,2.0,,,,,,17,0.0,,2,,,,1.0,2.0,4.0,2,1,3.0,0.0,10,0,4,0,0,0,31,1,2.0,5.0,11.0,8.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,2,,,,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2.0,2,0.0,0.0,0.0,0.0,0.0
103,11,14,58,10,6,10,6,8.6,10,2370,18,0,10495,40,22,105,63,1,0,,1,0,,4,2,2,1,7,3.0,1,1.0,3.0,2.0,1,1.0,4.0,6.0,242,406,73,310,0,0,16,100,1,1,36.0,1.0,5.0,4.0,2.0,,,,,,,1.0,2,70,70,60,70,70,70,60,70,-3,-3,-3,-3,2,7.0,,,,,,,,,,12,1,1,4,3.0,2.0,8,3.0,6.0,1,12.0,1.0,1,,12,1,2,,,1,,24,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,4,9,1,1,1,2,2,2,1,1,1995.0,2.0,,,1,2.0,,,,,,1,1.0,72.0,70.0,60.0,20.0,1.0,7,8.0,0.0,1,4.0,5.0,6.0,1.0,2.0,4.0,2,1,3.0,5.0,20,0,2,0,0,0,287,8,1.0,4.0,5.0,3.0,1,1,1.0,7.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,1.0,0,,,,,
103,11,21,58,1,7,1,7,4.71,5,1590,2,0,5978,8,67,64,46,1,0,,1,0,,2,2,2,1,7,9.0,1,2.0,4.0,7.0,1,6.0,3.0,2.0,94,78,0,288,0,32,2,0,1,1,25.0,2.0,0.0,,2.0,,,,,,,1.0,2,70,60,60,60,-1,60,60,60,-1,-1,-1,-1,2,10.0,,,,,,,,,,8,1,1,4,2.0,0.0,2,3.0,10.0,1,12.0,1.0,1,,12,1,2,,,1,,2,2.0,1,2.0,1.0,0.0,1,1.0,1,1,1,1,2,3,9,1,1,2,2,2,2,2,1,1998.0,2.0,,,1,1.0,91.0,150.0,50.0,22.0,1.0,1,1.0,41.0,100.0,50.0,29.0,1.0,17,0.0,,1,4.0,6.0,5.0,4.0,1.0,2.0,2,1,3.0,8.0,26,0,3,0,0,0,43,1,8.0,11.0,6.0,0.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,2,,,,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,2.0,0,,,,,
103,11,27,60,1,7,28,6,7.4,12,2282,22,38,9300,62,91,60,65,1,0,,1,0,,2,2,2,1,3,4.0,1,2.0,3.0,5.0,1,1.0,2.0,3.0,151,95,85,510,0,0,0,116,1,1,8.0,1.0,0.0,,2.0,,,,,,,1.0,1,70,70,60,70,65,65,50,65,60,60,45,60,2,5.0,,,,,,,,,,10,2,1,4,0.0,,1,4.0,10.0,1,12.0,1.0,1,,12,1,2,,,2,1.0,10,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,2,2,2,2,2,1,2004.0,2.0,,,1,1.0,32.0,60.0,60.0,10.0,1.0,1,1.0,111.0,60.0,65.0,10.0,1.0,8,11.0,13.0,2,,,,1.0,4.0,0.0,2,1,7.0,0.0,12,0,1,0,1,0,104,4,8.0,11.0,0.0,,1,1,1.0,7.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,0,,,,,
103,11,35,60,30,6,28,6,4.6,9,2011,2,5,5863,6,26,75,14,1,0,,1,0,,2,2,2,4,7,1.0,1,3.0,2.0,4.0,1,2.0,6.0,5.0,44,0,32,85,0,0,75,0,1,1,-2.0,1.0,2.0,3.0,2.0,,,,,,,1.0,1,70,70,60,70,70,70,60,70,50,50,50,50,2,1.0,,,,,,,,,,7,1,1,4,0.0,,4,1.0,2.0,1,12.0,1.0,1,,12,3,2,,,2,1.5,13,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,2,2,2,2,2,1,2003.0,2.0,,,2,,,,,,,1,2.0,,,,,,5,8.0,0.0,1,6.0,0.0,,4.0,1.0,0.0,2,3,4.0,5.0,7,0,1,0,0,0,15,11,8.0,1.0,6.0,0.0,1,1,2.0,2.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
103,11,43,59,22,6,20,6,8.4,12,2128,8,0,9420,22,62,62,51,1,0,,8,0,,2,2,2,1,3,4.0,1,1.0,3.0,7.0,1,2.0,3.0,6.0,142,98,40,0,50,0,36,0,1,1,16.0,1.0,5.0,6.0,2.0,,,,,,,1.0,3,80,70,40,70,80,70,40,70,-3,-3,-3,-3,2,4.0,,,,,,,,,,8,1,1,2,3.0,5.0,1,2.0,3.0,1,12.0,1.0,1,,12,1,2,,,2,1.0,10,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,3,3,1,1,2,2,2,2,2,1,1995.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,4,9.0,12.0,1,5.0,6.0,7.0,1.0,4.0,5.0,2,1,3.0,5.0,55,0,1,0,0,0,78,1,3.0,5.0,8.0,11.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,2,,,,12.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1,7.0,0,,,,,
103,13,07,61,4,7,5,7,8.298,14,2529,6,16,10543,8,16,43,56,1,0,,8,0,,2,2,2,1,7,9.0,1,1.0,0.0,,1,1.0,2.0,6.0,135,873,200,50,0,0,0,2529,1,1,7.0,4.0,5.0,0.0,2.0,,,,,,,1.0,3,60,50,50,70,50,50,45,70,-3,-3,-3,-3,2,8.0,,,,,,,,,,4,2,1,4,2.0,0.0,1,5.0,10.0,1,12.0,1.0,1,,12,1,1,1.0,,2,3.0,10,2.0,2,,,,1,1.0,1,1,1,1,1,4,9,1,1,2,2,2,2,1,2,,,,,1,1.0,30.0,100.0,55.0,5.0,1.0,1,1.0,52.0,0.0,60.0,20.0,1.0,5,8.0,15.0,2,,,,1.0,2.0,4.0,2,3,1.0,0.0,7,0,1,0,0,0,0,4,3.0,5.0,8.0,10.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
103,13,13,61,21,6,23,6,5.4,9,1929,36,2,8475,482,54,37,108,1,0,,8,1,0.0,2,2,2,1,4,7.0,1,2.0,1.0,12.0,2,,,,43,0,151,0,0,0,0,1350,0,1,2.0,1.0,3.0,2.0,2.0,,,,,,,1.0,2,70,60,60,7,70,60,60,70,-3,-3,-3,-3,2,6.0,,,,,,,,,,4,1,1,4,3.0,5.0,4,8.0,10.0,1,12.0,2.0,1,,12,2,2,,,2,0.2,16,3.0,1,2.0,0.0,,1,1.0,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,,,,,1,2.0,,,,,,1,2.0,,,,,,11,8.0,16.0,2,,,,1.0,2.0,5.0,2,1,0.0,,14,0,2,0,0,0,47,1,8.0,4.0,6.0,2.0,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,9.0,2,0.0,0.0,0.0,2.0,0.0
103,15,03,62,20,7,20,7,12.2,8,2790,0,18,9916,10,132,80,56,1,0,,1,3,0.0,2,2,2,1,4,3.0,1,3.0,1.0,2.0,2,,,,225,693,102,5,0,0,40,0,2,1,0.0,,,,2.0,,,,,,,1.0,1,50,50,40,50,50,50,40,50,-3,-3,-3,-3,2,8.0,,,,,,,,,,4,2,1,2,4.0,5.0,2,4.0,5.0,1,12.0,2.0,1,,12,2,2,,,2,6.0,20,3.0,1,2.0,0.0,,1,1.0,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,1.0,35.0,0.0,60.0,10.0,2.0,5,8.0,6.0,1,3.0,4.0,5.0,1.0,3.0,2.0,2,3,5.0,1.0,4,0,1,0,0,0,42,8,1.0,4.0,2.0,5.0,1,1,2.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
103,15,11,62,10,7,10,7,6.7,3,1725,6,15,6979,25,45,26,11,1,0,,1,2,3.0,2,2,2,1,4,7.0,1,3.0,2.0,1.0,2,,,,140,775,32,2,0,0,8,0,1,1,0.0,,,,2.0,,,,,,,1.0,1,50,50,40,50,50,50,40,50,-3,-3,-3,-3,2,4.0,,,,,,,,,,4,2,1,4,2.0,5.0,8,7.0,4.0,1,12.0,2.0,1,,12,2,2,,,2,5.0,20,3.0,1,2.0,1.0,0.0,1,1.0,1,1,1,1,2,9,9,1,1,2,2,2,2,2,2,,,,,1,1.0,40.0,0.0,70.0,0.0,1.0,1,1.0,85.0,100.0,60.0,10.0,1.0,8,7.0,13.0,1,6.0,7.0,0.0,1.0,4.0,3.0,2,1,5.0,4.0,15,0,1,0,0,0,92,1,8.0,5.0,4.0,2.0,1,1,2.0,1.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
103,17,17,63,12,6,12,6,5.3,4,1636,6,5,6495,17,15,27,29,1,0,,1,0,,2,2,2,1,7,4.0,1,1.0,2.0,3.0,2,,,,201,180,0,0,0,0,0,0,2,1,1.0,2.0,3.0,5.0,2.0,,,,,,,1.0,1,70,60,50,70,60,60,50,70,-3,-3,-3,-3,2,3.0,,,,,,,,,,30,2,1,3,4.0,0.0,8,1.0,10.0,1,12.0,1.0,1,,12,1,2,,,2,3.0,6,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,2.0,,,,,,17,0.0,,1,6.0,5.0,4.0,4.0,5.0,6.0,2,3,4.0,1.0,8,0,7,0,0,0,141,11,8.0,12.0,2.0,6.0,1,1,1.0,2.0,3.0,5.0,2.0,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2,,0,,,,,
103,17,23,63,20,7,20,7,8.3,9,2485,0,10,8799,20,60,10,8,1,0,,1,0,,2,2,2,1,7,9.0,1,2.0,1.0,3.0,1,5.0,2.0,0.0,194,348,10,0,0,0,0,0,3,1,1.0,1.0,4.0,5.0,2.0,,,,,,,1.0,1,70,70,50,70,60,70,50,70,-3,-3,-3,-3,2,10.0,,,,,,,,,,15,2,1,4,3.0,0.0,8,2.0,6.0,1,12.0,1.0,1,,12,1,2,,,2,4.0,36,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,2.0,,,,,,17,0.0,,1,7.0,6.0,5.0,1.0,5.0,4.0,2,0,,,3,0,3,0,0,0,391,1,8.0,0.0,,,1,1,1.0,7.0,2.0,1.0,1.0,3.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,9.0,0,,,,,
103,17,31,63,28,6,28,6,3.72,4,1698,5,10,6598,25,120,8,9,1,0,,1,0,,2,2,2,1,7,4.0,1,2.0,1.0,4.0,1,6.0,2.0,7.0,156,734,4,0,0,0,0,10,2,1,1.0,3.0,1.0,0.0,2.0,,,,,,,1.0,2,70,60,60,80,70,60,60,80,-3,-3,-3,-3,2,7.0,,,,,,,,,,4,2,1,4,3.0,0.0,8,2.0,6.0,1,12.0,1.0,1,,12,1,2,,,1,,36,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,2,2,2,2,2,2,,,,,1,1.0,22.0,100.0,60.0,40.0,1.0,1,1.0,80.0,100.0,50.0,42.0,1.0,17,0.0,,1,6.0,7.0,4.0,4.0,1.0,5.0,2,4,3.0,5.0,5,0,2,0,0,0,121,8,1.0,2.0,6.0,11.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,1.0,0,,,,,
103,19,09,64,23,6,20,6,3.99,6,807,0,0,3254,21,76,34,35,1,0,,1,2,0.0,2,2,2,1,6,3.0,1,1.0,4.0,2.0,1,3.0,0.0,,100,270,170,482,0,0,0,720,1,1,2.0,4.0,5.0,0.0,2.0,,,,,,,1.0,2,60,-3,60,60,-3,60,50,60,-3,-3,-3,-3,2,5.0,,,,,,,,,,4,1,1,4,3.0,0.0,1,4.0,5.0,1,12.0,2.0,1,,12,2,2,,,1,,2,3.0,1,2.0,0.0,,1,1.0,1,1,2,1,2,4,9,1,1,2,2,2,2,2,1,1998.0,2.0,,,1,1.0,26.0,90.0,65.0,25.0,1.0,1,1.0,12.0,90.0,60.0,30.0,1.0,17,0.0,,2,,,,1.0,2.0,3.0,2,0,,,3,0,2,0,0,0,17,8,1.0,10.0,0.0,,1,1,1.0,2.0,1.0,2.0,2.0,3.0,0,,,,,,,,,,,,,1,5.0,1,0.0,0.0,0.0,0.0,0.0
103,19,17,64,18,6,18,6,7.3,10,1744,10,16,6953,39,89,92,50,1,0,,1,2,0.0,2,2,2,1,3,4.0,1,1.0,2.0,11.0,1,1.0,6.0,2.0,220,657,75,720,0,0,15,1594,1,1,1.0,1.0,4.0,0.0,2.0,,,,,,,1.0,1,60,-3,50,60,-3,60,40,60,-3,-3,-3,-3,2,3.0,,,,,,,,,,3,1,1,4,3.0,2.0,4,8.0,10.0,1,12.0,2.0,1,,12,2,2,,,1,,2,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,2,4,9,1,1,2,2,2,2,2,2,,,,,1,1.0,24.0,52.0,80.0,25.0,1.0,1,1.0,19.0,52.0,90.0,30.0,1.0,9,13.0,15.0,2,,,,1.0,5.0,3.0,2,3,5.0,0.0,7,0,0,0,0,0,50,8,10.0,12.0,5.0,0.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,2.0,2,0.0,0.0,0.0,0.0,0.0
103,19,25,64,20,7,6,6,9.66,14,2428,18,36,10036,42,144,53,45,1,0,,1,3,8.0,2,2,2,1,4,9.0,1,1.0,4.0,2.0,2,,,,310,428,230,1170,0,25,0,2328,1,1,3.0,1.0,5.0,4.0,1.0,7.0,0.0,,1.0,4.0,5.0,1.0,1,50,60,30,60,50,60,30,60,-3,-3,-3,-3,2,3.0,,,,,,,,,,10,1,1,4,3.0,2.0,1,2.0,5.0,1,12.0,2.0,1,,2,2,2,,,1,,2,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,2,4,9,1,1,2,2,2,2,2,1,2005.0,2.0,,,1,1.0,24.0,70.0,90.0,45.0,2.0,1,1.0,53.0,120.0,60.0,30.0,2.0,5,13.0,7.0,2,,,,1.0,2.0,5.0,2,3,5.0,0.0,5,0,2,0,0,0,67,5,6.0,8.0,10.0,12.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,14.0,14,0.0,0.0,0.0,0.0,0.0
103,21,17,65,12,8,12,8,547.0,7,1688,2,0,6023,22,0,44,27,1,0,,1,2,0.0,2,2,2,1,3,7.0,1,1.0,3.0,4.0,1,3.0,2.0,1.0,164,31,15,150,0,10,0,0,1,1,0.0,,,,2.0,,,,,,,1.0,2,60,60,-3,60,-3,60,-3,60,-3,-3,-3,-3,2,8.0,,,,,,,,,,20,1,1,4,3.0,0.0,1,4.0,5.0,1,12.0,1.0,1,,12,1,2,,,1,,4,3.0,2,,,,1,1.0,1,1,1,1,1,4,9,1,1,2,1,2,2,2,2,,,,,1,2.0,,,,,,1,1.0,252.0,60.0,50.0,6.0,1.0,8,11.0,0.0,2,,,,1.0,4.0,6.0,2,8,1.0,0.0,4,0,2,0,0,0,33,11,8.0,6.0,1.0,3.0,1,1,1.0,1.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,5.0,5,0.0,1.0,0.0,0.0,0.0
103,21,25,65,22,8,22,8,516.3,10,1285,7,0,5295,29,56,56,7,1,0,,1,0,,2,2,2,1,3,8.0,1,1.0,3.0,7.0,1,1.0,2.0,0.0,95,285,58,261,1085,200,0,0,2,1,1.0,1.0,4.0,5.0,2.0,,,,,,,1.0,2,60,50,50,60,50,50,50,60,30,30,30,30,2,2.0,,,,,,,,,,10,1,1,3,4.0,0.0,4,7.0,8.0,1,12.0,2.0,2,0.5,12,2,2,,,2,1.5,2,2.0,1,2.0,0.0,,1,1.0,1,1,1,1,2,9,9,1,1,2,2,2,2,2,2,,,,,1,2.0,,,,,,1,2.0,,,,,,9,12.0,8.0,1,6.0,5.0,3.0,1.0,2.0,3.0,2,0,,,0,0,0,0,0,0,0,4,11.0,1.0,12.0,5.0,1,1,1.0,2.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
103,21,35,65,15,8,15,8,6.14,14,2090,26,31,7965,80,93,45,38,1,0,,1,0,,2,2,2,1,7,5.0,1,1.0,2.0,3.0,1,3.0,1.0,2.0,200,0,19,180,200,23,0,0,1,1,21.0,1.0,5.0,0.0,1.0,13.0,7.0,0.0,5.0,2.0,0.0,1.0,2,60,60,50,60,60,60,50,60,-3,-3,-3,-3,2,6.0,,,,,,,,,,12,1,1,4,3.0,2.0,1,2.0,4.0,1,12.0,2.0,1,,12,2,2,,,1,,2,3.0,2,,,,1,1.0,1,1,1,1,1,4,9,1,1,2,2,2,2,2,2,,,,,1,1.0,75.0,46.0,40.0,2.0,1.0,1,1.0,120.0,46.0,40.0,2.0,1.0,5,11.0,13.0,1,6.0,4.0,5.0,1.0,2.0,3.0,2,3,5.0,4.0,5,0,2,0,0,0,0,4,5.0,11.0,3.0,2.0,1,1,1.0,2.0,1.0,1.0,2.0,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1,1.0,1,0.0,0.0,0.0,0.0,0.0
103,21,43,66,18,7,18,7,6.31,11,1997,0,0,7585,41,24,46,40,1,0,,1,2,0.0,2,2,2,1,7,4.0,1,1.0,2.0,3.0,1,3.0,2.0,1.0,147,214,74,0,0,0,0,1578,5,1,350.0,1.0,4.0,5.0,2.0,,,,,,,1.0,2,50,50,-3,50,50,50,-3,50,-3,-3,-3,-3,2,10.0,,,,,,,,,,6,1,1,4,3.0,2.0,5,7.0,8.0,1,12.0,1.0,1,,12,1,2,,,1,,2,3.0,1,1.0,2.0,0.0,1,1.0,2,1,1,1,1,9,9,1,1,1,2,2,2,2,2,,,,,1,1.0,60.0,75.0,60.0,15.0,2.0,1,1.0,67.0,70.0,60.0,20.0,2.0,8,9.0,17.0,1,4.0,7.0,5.0,4.0,1.0,2.0,2,5,3.0,4.0,0,0,0,0,0,0,341,5,4.0,11.0,6.0,8.0,1,1,1.0,7.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,1,7.0,1,1.0,0.0,0.0,0.0,0.0
103,21,51,66,15,6,15,6,6.2,9,1858,11,42,7338,27,97,83,37,1,0,,1,2,0.0,2,2,2,1,7,3.0,1,3.0,1.0,2.0,1,1.0,2.0,5.0,188,126,130,329,0,73,14,50,5,1,42.0,2.0,4.0,5.0,2.0,,,,,,,1.0,1,50,50,-3,50,50,50,-3,50,-3,-3,-3,-3,2,10.0,,,,,,,,,,4,1,1,4,2.0,3.0,1,2.0,6.0,1,12.0,2.0,1,,12,2,2,,,2,1.0,2,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,1,9,9,1,1,1,2,2,2,2,1,1996.0,2.0,,,1,1.0,21.0,75.0,150.0,1.0,1.0,1,1.0,90.0,75.0,65.0,150.0,1.0,5,13.0,16.0,1,6.0,0.0,,1.0,0.0,,2,8,3.0,0.0,2,0,0,0,0,0,78,4,11.0,8.0,0.0,,1,1,2.0,2.0,1.0,1.0,1.0,3.0,0,,,,,,,,,,,,,2,,0,,,,,
104,01,17,1,10,9,10,9,7.093,7,1727,23,22,7972,43,22,3,27,1,0,,1,0,,2,2,2,4,1,7.0,1,2.0,4.0,0.0,1,2.0,3.0,4.0,114,1000,156,50,0,0,0,153,3,1,4.0,5.0,4.0,2.0,2.0,,,,,,,1.0,2,60,50,30,70,50,60,40,70,-3,-3,-3,-3,2,7.0,,,,,,,,,,15,1,1,3,4.0,5.0,2,8.0,7.0,1,12.0,1.0,1,,12,4,2,,,2,3.0,5,3.0,2,,,,1,1.0,1,2,1,1,2,4,4,1,1,2,2,2,2,2,1,1988.0,2.0,,,1,2.0,,,,,,1,2.0,,,,,,4,3.0,8.0,2,,,,1.0,3.0,4.0,2,5,8.0,0.0,0,0,0,1,0,0,156,4,8.0,6.0,3.0,1.0,1,1,1.0,2.0,2.0,1.0,1.0,2.0,1,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2,,0,,,,,
104,02,13,2,9,7,9,7,11.5,6,2056,9,3,10008,35,42,48,40,1,0,,1,0,,2,2,2,1,4,7.0,1,1.0,2.0,4.0,2,,,,117,0,65,92,0,0,0,74,1,1,0.0,,,,2.0,,,,,,,2.0,2,60,-3,-3,-3,70,70,50,80,-3,-3,-3,-3,2,8.0,,,,,,,,,,4,2,1,4,2.0,0.0,1,2.0,4.0,1,12.0,1.0,1,,12,1,2,,,1,,1,3.0,1,2.0,0.0,,1,1.0,1,1,2,2,2,5,5,1,1,2,2,2,2,2,1,2002.0,1.0,610.0,460.0,1,1.0,42.0,90.0,25.0,15.0,1.0,1,1.0,5.0,90.0,25.0,10.0,1.0,7,4.0,0.0,2,,,,2.0,1.0,3.0,2,5,3.0,2.0,5,0,2,0,0,0,15,1,8.0,0.0,,,1,1,1.0,3.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
104,03,11,3,12,7,12,7,7.19,7,1038,1,12,4578,4,148,17,25,1,18,0.0,1,8,0.0,4,2,2,1,2,7.0,1,1.0,2.0,4.0,1,4.0,5.0,2.0,85,21,36,342,85,0,0,1038,1,1,45.0,5.0,0.0,,2.0,,,,,,,1.0,1,60,50,50,60,-3,50,50,60,-3,-3,-3,-3,2,20.0,,,,,,,,,,4,1,1,2,3.0,4.0,1,3.0,5.0,1,12.0,2.0,1,,12,4,2,,,2,2.0,5,3.0,2,,,,1,1.0,1,1,1,1,1,5,5,1,1,2,2,2,2,2,2,,,,,2,,,,,,,1,2.0,,,,,,5,16.0,0.0,2,,,,1.0,2.0,4.0,2,1,5.0,8.0,3,0,2,0,0,0,21,1,3.0,5.0,6.0,10.0,1,1,1.0,3.0,1.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
104,03,29,3,8,6,8,6,13.22,16,1955,2,0,8835,22,365,32,53,1,0,,1,8,0.0,4,2,2,1,2,6.0,1,1.0,3.0,0.0,1,2.0,3.0,0.0,220,153,56,1369,22,0,0,1955,1,1,50.0,5.0,0.0,,2.0,,,,,,,1.0,1,60,-3,-3,-3,-3,50,50,60,-3,-3,-3,-3,2,2.5,,,,,,,,,,3,1,1,2,4.0,0.0,1,2.0,4.0,1,12.0,2.0,1,,12,4,2,,,1,,10,3.0,2,,,,1,1.0,1,1,1,1,2,5,5,1,1,2,2,2,2,2,2,,,,,2,,,,,,,1,1.0,25.0,90.0,0.0,0.0,1.0,5,8.0,16.0,2,,,,1.0,4.0,0.0,2,1,5.0,6.0,2,0,1,0,0,0,38,1,3.0,5.0,8.0,10.0,1,1,2.0,3.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
104,03,33,3,24,6,24,6,13.5,7,1227,0,0,4418,6,112,23,15,1,0,,1,2,0.0,4,2,2,1,2,3.0,1,1.0,3.0,4.0,1,4.0,5.0,0.0,120,44,110,441,31,0,0,1227,1,1,-2.0,5.0,0.0,,2.0,,,,,,,1.0,1,60,-3,-3,-3,-3,50,50,60,-3,-3,-3,-3,2,10.0,,,,,,,,,,2,1,1,2,3.0,4.0,1,2.0,4.0,1,12.0,1.0,1,,12,4,2,,,1,,6,3.0,1,2.0,0.0,,1,1.0,1,1,1,1,2,5,5,1,1,2,2,2,2,2,2,,,,,2,,,,,,,1,1.0,25.0,100.0,0.0,0.0,1.0,5,16.0,0.0,2,,,,1.0,4.0,5.0,2,5,9.0,0.0,2,0,1,0,0,0,71,1,3.0,4.0,5.0,6.0,1,1,1.0,3.0,2.0,1.0,1.0,2.0,0,,,,,,,,,,,,,2,,0,,,,,
