tinh,huyen,xa,diaban,hoso,m5b4c2_1,m5b4c2_2,m5b4c2_3,m5b4c2_4,m5b4c2_5,m5b4c2_6,m5b4c2_7,m5b4c2_8
117,11,23.0,16,15,150,0,3600,0,0,0,0,0
117,11,29.0,9,13,480,0,3460,0,0,0,0,0
117,11,29.0,9,14,21486,0,0,0,0,0,0,0
117,11,29.0,9,15,0,0,17250,0,0,0,0,0
117,13,5.0,4,13,14050,0,0,0,0,0,0,0
117,13,5.0,4,14,0,0,0,0,40,0,0,0
117,13,5.0,4,15,0,0,0,0,0,0,0,0
117,13,11.0,11,13,143,0,0,0,0,65,0,0
117,13,11.0,11,14,0,0,0,0,0,0,0,0
117,13,11.0,11,15,0,0,0,0,0,0,0,0
117,13,17.0,7,13,0,0,0,160000,0,60,0,0
117,13,17.0,7,14,2760,10000,0,0,0,60,0,0
117,13,17.0,7,15,104,0,0,0,0,0,0,0
117,13,23.0,16,13,0,0,0,0,0,0,0,0
117,13,23.0,16,14,0,0,0,0,0,0,0,0
117,13,23.0,16,15,0,0,0,0,0,0,17000,0
117,13,29.0,5,13,5998,0,0,0,0,0,0,0
117,13,29.0,5,14,0,0,0,0,0,0,0,0
117,13,29.0,5,15,0,0,0,0,0,0,0,0
117,13,33.0,16,13,31170,5000,0,0,0,0,0,0
117,13,33.0,16,14,1750,10800,0,0,0,0,0,0
117,13,33.0,16,15,1092,2245,0,0,0,0,0,0
117,13,39.0,5,13,0,0,0,0,0,65,0,0
117,13,39.0,5,14,0,0,0,0,0,0,0,0
117,13,39.0,5,15,0,0,0,0,0,0,0,0
117,15,1.0,18,13,2500,0,0,0,0,0,0,0
117,15,1.0,18,14,390,0,0,0,0,0,0,0
117,15,1.0,18,15,3000,0,0,0,0,0,0,0
117,15,11.0,14,13,0,0,0,0,0,0,0,0
117,15,11.0,14,15,0,0,0,0,0,0,0,0
117,15,11.0,14,20,1000,0,0,0,0,0,0,0
117,15,19.0,9,13,0,4500,18000,20000,5000,0,0,0
117,15,19.0,9,14,18270,0,0,0,0,0,0,0
117,15,19.0,9,15,1600,0,5160,0,0,65,0,0
117,15,25.0,12,13,25000,0,0,0,0,0,0,0
117,15,25.0,12,14,384,0,0,0,0,0,0,0
117,15,25.0,12,15,312,0,0,0,0,0,0,0
117,15,31.0,10,13,990,0,0,0,0,0,0,0
117,15,31.0,10,14,312,0,0,0,0,0,0,0
117,15,31.0,10,15,0,0,0,0,0,0,0,0
117,15,37.0,15,13,0,0,0,0,0,0,0,0
117,15,37.0,15,14,0,0,0,0,0,0,0,0
117,15,37.0,15,15,1002,0,0,0,6000,0,0,9600
117,15,41.0,4,13,1650,0,0,0,0,0,0,0
117,15,41.0,4,14,0,0,0,0,0,0,0,0
117,15,41.0,4,19,0,0,0,0,0,0,0,0
117,15,49.0,1,14,0,0,0,0,0,0,0,0
117,15,49.0,1,15,65,0,0,0,0,0,0,0
117,15,49.0,1,19,3235,0,0,0,0,0,0,0
201,1,1.0,16,13,1080,0,0,0,0,0,0,0
201,1,1.0,16,14,0,0,0,0,0,0,0,0
201,1,1.0,16,15,0,0,45000,0,0,0,0,0
201,1,7.0,10,13,0,0,0,0,0,0,0,0
201,1,7.0,10,14,0,0,0,0,0,0,0,0
201,1,7.0,10,15,0,0,0,0,0,0,0,0
201,3,11.0,3,13,2750,0,0,0,0,0,0,0
201,3,11.0,3,14,3200,0,0,0,0,0,0,0
201,3,11.0,3,15,0,0,0,0,0,0,0,0
201,3,27.0,4,13,1091,0,0,0,0,0,0,0
201,3,27.0,4,14,1162,0,0,0,0,0,0,0
201,3,27.0,4,15,1054,0,0,0,0,0,0,0
201,5,7.0,4,13,0,0,0,0,0,0,0,0
201,5,7.0,4,14,0,0,0,0,0,0,0,0
201,5,7.0,4,15,0,0,0,0,0,0,0,0
201,5,11.0,8,13,0,0,0,0,0,0,0,0
201,5,11.0,8,14,0,0,0,0,0,0,0,0
201,5,11.0,8,15,0,0,0,0,0,0,0,0
201,5,31.0,8,13,0,0,0,0,0,0,0,0
201,5,31.0,8,14,540,0,0,0,0,0,0,0
201,5,31.0,8,15,81,0,0,0,0,0,0,0
201,7,2.0,20,13,0,0,0,0,0,0,0,0
201,7,2.0,20,14,0,0,0,0,0,0,0,0
201,7,2.0,20,15,0,0,0,0,0,0,0,0
201,7,7.0,8,13,0,0,0,0,0,0,0,0
201,7,7.0,8,14,0,0,0,0,0,0,0,0
201,7,7.0,8,15,0,0,0,0,0,0,0,0
201,7,25.0,2,13,0,0,0,0,0,0,0,0
201,7,25.0,2,14,0,0,0,0,0,0,0,0
201,7,25.0,2,15,0,0,0,0,0,0,0,0
201,9,7.0,7,13,0,0,0,0,0,0,0,0
201,9,7.0,7,14,0,0,0,0,0,0,0,0
201,9,7.0,7,15,0,0,0,0,0,0,0,0
201,9,11.0,8,13,0,0,0,0,0,0,0,0
201,9,11.0,8,15,0,0,0,0,0,0,0,0
201,9,11.0,8,20,0,0,0,0,0,0,0,0
201,11,11.0,8,13,0,0,0,0,0,0,0,0
201,11,11.0,8,14,0,0,0,0,0,0,0,0
201,11,11.0,8,15,0,0,0,0,0,0,0,0
201,13,19.0,3,13,0,0,0,0,0,0,0,0
201,13,19.0,3,14,0,0,0,0,0,0,0,0
201,13,19.0,3,15,0,0,0,0,0,0,0,0
201,13,23.0,4,13,0,0,0,0,0,0,0,0
201,13,23.0,4,14,0,0,0,0,0,0,0,0
201,13,23.0,4,15,0,0,0,0,0,0,0,0
201,13,47.0,4,13,0,0,0,0,0,0,0,0
201,13,47.0,4,14,0,0,0,0,0,0,0,0
201,13,47.0,4,15,0,0,0,0,0,0,0,0
201,15,1.0,5,13,546,0,0,0,0,0,0,0
201,15,1.0,5,14,0,0,0,0,0,0,0,0
201,15,1.0,5,15,0,0,0,0,0,0,0,0
201,15,7.0,2,13,0,0,0,0,0,0,0,0
201,15,7.0,2,14,0,0,0,0,0,0,0,0
201,15,7.0,2,15,0,0,0,0,0,0,0,0
201,15,13.0,9,13,0,0,0,0,0,0,0,0
201,15,13.0,9,14,0,0,0,0,0,0,0,0
201,15,13.0,9,15,0,0,0,0,0,0,0,0
201,15,37.0,7,13,3289,0,0,0,0,0,0,0
201,15,37.0,7,14,0,0,0,8000,0,0,0,0
201,15,37.0,7,15,0,0,0,0,0,0,120,0
201,15,41.0,5,13,740,0,0,0,0,0,0,0
201,15,41.0,5,14,0,0,0,0,0,0,0,0
201,15,41.0,5,15,12000,0,0,0,0,0,0,0
201,15,45.0,5,13,0,0,0,0,0,0,0,0
201,15,45.0,5,14,0,0,0,0,0,0,0,0
201,15,45.0,5,15,0,0,0,0,0,0,0,0
201,17,13.0,3,13,0,0,0,0,0,0,0,0
201,17,13.0,3,14,504,0,0,0,0,0,0,0
201,17,13.0,3,15,0,0,0,0,0,0,0,0
201,17,33.0,4,13,0,0,0,0,0,0,0,10
201,17,33.0,4,14,0,0,0,0,0,0,0,160
201,17,33.0,4,15,0,0,0,0,0,0,0,15
201,19,3.0,6,13,5720,0,0,0,0,0,0,0
201,19,3.0,6,14,0,5000,1600,0,0,0,0,0
201,19,3.0,6,15,312,0,0,0,0,0,0,0
201,19,9.0,3,13,288,0,0,0,0,0,0,0
201,19,9.0,3,14,0,0,0,0,0,0,0,0
201,19,9.0,3,15,0,0,0,0,0,0,0,0
201,19,15.0,1,13,0,0,0,0,0,0,0,0
201,19,15.0,1,14,405,0,0,0,0,70,0,0
201,19,15.0,1,15,0,0,0,0,0,0,0,0
201,19,19.0,7,13,6000,0,0,0,0,0,0,0
201,19,19.0,7,14,0,0,0,0,0,0,0,0
201,19,19.0,7,15,312,0,0,0,0,0,0,0
201,19,35.0,3,13,0,0,0,0,0,0,0,0
201,19,35.0,3,14,0,0,0,0,0,0,0,0
201,19,35.0,3,15,0,0,0,0,0,0,0,0
201,19,41.0,10,13,7200,0,0,0,0,0,0,0
201,19,41.0,10,14,0,0,0,0,0,0,0,0
201,19,41.0,10,15,0,0,0,0,0,0,0,0
201,19,53.0,4,13,1800,0,0,0,0,0,0,0
201,19,53.0,4,14,5400,0,0,0,0,95,0,0
201,19,53.0,4,15,1800,0,0,0,0,0,0,0
201,19,61.0,10,13,0,0,0,0,0,0,0,0
201,19,61.0,10,14,0,0,0,0,0,0,0,0
201,19,61.0,10,15,5468,0,0,0,0,0,0,0
203,1,1.0,19,13,0,0,0,0,0,0,0,0
203,1,1.0,19,14,3240,0,0,0,0,0,0,0
203,1,1.0,19,15,0,0,0,0,0,70,0,0
203,1,3.0,2,13,0,0,0,0,0,0,0,0
203,1,3.0,2,15,0,0,0,20000,0,0,0,0
203,1,3.0,2,19,0,0,0,0,0,0,0,0
203,1,5.0,15,13,780,0,0,0,1332,0,0,0
203,1,5.0,15,15,1170,0,0,0,0,0,0,0
203,1,5.0,15,19,0,0,0,0,0,56,0,0
203,1,7.0,4,13,107800,0,0,20000,0,0,0,0
203,1,7.0,4,14,0,0,0,0,0,0,0,0
203,1,7.0,4,15,0,0,0,0,0,56,0,0
203,1,13.0,6,13,38900,0,0,0,5000,0,0,0
203,1,13.0,6,14,78,0,0,0,0,0,0,0
203,1,13.0,6,15,0,0,0,0,0,0,0,0
203,3,17.0,2,13,0,0,0,0,0,0,0,0
203,3,17.0,2,14,546,0,0,0,0,0,0,0
203,3,17.0,2,15,0,0,0,0,0,0,0,0
203,3,37.0,12,13,0,0,0,0,0,0,0,0
203,3,37.0,12,14,504,0,0,0,0,0,0,0
203,3,37.0,12,15,0,0,0,0,0,0,0,0
203,4,7.0,4,13,0,70,0,0,0,0,0,0
203,4,7.0,4,14,0,0,0,0,0,0,0,30
203,4,7.0,4,15,0,0,0,0,2900,0,0,0
203,4,9.0,3,13,270,0,0,0,0,0,0,0
203,4,9.0,3,15,360,0,0,0,0,0,0,0
203,4,9.0,3,19,270,0,0,0,0,0,0,0
203,4,11.0,2,13,0,0,1600,0,0,0,0,0
203,4,11.0,2,14,0,0,0,0,0,0,0,0
203,4,11.0,2,19,360,0,0,0,0,0,0,0
203,5,17.0,6,13,0,0,0,0,0,0,0,42
203,5,17.0,6,14,135,0,0,0,0,0,0,0
203,5,17.0,6,15,1652,0,0,0,0,0,0,0
203,5,29.0,4,13,1755,0,0,0,0,0,0,0
203,5,29.0,4,14,585,0,0,0,0,0,0,42
203,5,29.0,4,20,6520,0,0,0,0,0,0,0
203,7,2.0,6,14,0,0,0,0,0,0,0,0
203,7,2.0,6,15,176,0,0,0,0,0,0,0
203,7,2.0,6,19,0,0,0,0,0,0,0,0
203,9,5.0,4,13,0,0,0,0,0,0,0,0
203,9,5.0,4,14,0,0,0,0,0,0,0,0
203,9,5.0,4,15,2581,0,0,0,0,0,0,0
203,11,1.0,8,13,0,0,0,0,0,0,0,0
203,11,1.0,8,14,7500,0,0,0,0,0,0,0
203,11,1.0,8,15,0,0,0,0,0,0,0,0
203,11,9.0,9,13,0,0,0,0,0,0,0,0
203,11,9.0,9,14,0,0,0,0,0,0,0,0
203,11,9.0,9,15,0,0,0,0,0,0,0,0
203,11,17.0,1,14,0,0,0,0,0,0,0,0
203,11,17.0,1,15,996,0,0,0,0,0,0,0
203,11,17.0,1,19,225,0,0,0,0,0,0,0
203,11,29.0,4,13,0,0,0,0,0,0,0,0
203,11,29.0,4,14,780,0,0,0,0,0,0,0
203,11,29.0,4,15,0,0,0,0,0,0,0,0
203,13,1.0,5,13,270,0,0,0,2820,270,0,200
203,13,1.0,5,14,0,0,0,0,0,0,0,0
203,13,1.0,5,15,0,0,0,0,0,0,0,0
203,13,17.0,1,13,0,0,0,0,0,0,0,0
203,13,17.0,1,14,0,0,0,0,0,0,0,0
203,13,17.0,1,15,0,0,0,0,0,0,0,1800
203,13,31.0,4,13,5240,0,0,0,0,0,0,0
203,13,31.0,4,14,144,0,0,0,0,0,0,320
203,13,31.0,4,15,0,0,0,0,0,0,0,0
203,15,3.0,1,13,0,0,0,0,0,0,0,0
203,15,3.0,1,14,0,0,0,10000,0,0,0,0
203,15,3.0,1,15,0,0,0,0,0,0,0,0
203,15,11.0,14,13,0,0,0,0,0,0,0,0
203,15,11.0,14,14,540,16000,0,0,0,0,0,0
203,15,11.0,14,15,2000,0,0,0,0,0,0,0
203,15,15.0,4,13,0,0,0,0,0,0,0,0
203,15,15.0,4,14,420,0,0,0,0,0,0,0
203,15,15.0,4,15,0,0,0,0,0,35,0,0
203,15,31.0,11,13,0,0,0,100000,0,0,0,0
203,15,31.0,11,14,487,0,0,0,0,0,0,1000
203,15,31.0,11,15,0,0,2010,0,0,0,0,0
203,15,39.0,1,13,1060,0,0,0,0,0,0,550
203,15,39.0,1,14,10000,0,0,0,0,0,0,0
203,15,39.0,1,15,108,0,0,0,0,0,0,40
203,17,15.0,2,13,5157,0,0,0,0,0,0,0
203,17,15.0,2,14,920,0,0,0,0,0,0,0
203,17,15.0,2,15,162,0,0,0,0,0,0,0
203,17,27.0,6,13,0,0,0,0,0,0,0,0
203,17,27.0,6,14,274,0,0,0,0,0,0,0
203,17,27.0,6,15,300,0,0,0,0,0,0,0
203,17,35.0,5,13,4162,0,0,0,0,0,0,0
203,17,35.0,5,14,0,0,0,16000,0,0,0,32
203,17,35.0,5,15,0,6000,0,0,0,0,0,0
203,19,5.0,4,13,0,0,0,0,8840,0,0,17000
203,19,5.0,4,14,0,0,0,0,0,0,0,0
203,19,5.0,4,15,0,0,1920,0,3500,0,0,0
203,19,15.0,3,13,0,0,0,0,0,0,0,0
203,19,15.0,3,15,0,0,0,0,0,0,0,0
203,19,15.0,3,19,0,0,0,0,0,0,0,0
203,21,21.0,5,13,10824,0,0,0,0,0,0,0
203,21,21.0,5,14,520,0,100,0,0,0,0,0
203,21,21.0,5,15,6000,0,0,0,56,0,0,0
205,1,3.0,1,13,0,0,0,0,0,0,0,0
205,1,3.0,1,14,0,0,0,0,0,0,0,0
205,1,3.0,1,15,0,0,0,0,0,0,0,0
205,1,7.0,8,13,2175,0,0,0,0,0,0,0
205,1,7.0,8,14,0,0,0,0,0,0,0,0
205,1,7.0,8,15,0,0,0,0,0,0,0,0
205,1,9.0,10,13,350,0,0,0,0,0,0,0
205,1,9.0,10,14,2760,0,0,0,0,0,0,0
205,1,9.0,10,15,0,0,0,0,0,0,0,0
205,1,13.0,15,13,0,0,17500,70000,0,0,0,0
205,1,13.0,15,19,0,0,0,35000,0,0,0,0
205,1,13.0,15,20,0,336,0,0,2160,90,0,0
205,1,19.0,4,13,0,0,0,0,0,70,0,0
205,1,19.0,4,14,0,0,0,0,0,70,0,0
205,1,19.0,4,19,0,0,0,0,0,70,0,0
205,1,27.0,11,13,0,0,0,180000,0,100,0,0
205,1,27.0,11,14,500,0,0,0,0,0,0,0
205,1,27.0,11,15,780,0,0,0,0,0,0,10000
205,5,1.0,8,13,0,0,0,0,0,0,0,0
205,5,1.0,8,14,0,0,0,0,0,0,0,0
205,5,1.0,8,15,2728,0,0,0,0,0,0,0
205,5,17.0,2,13,1417,0,0,0,0,0,0,0
205,5,17.0,2,14,0,0,0,0,0,0,0,0
205,5,17.0,2,15,450,0,0,0,0,0,0,0
205,5,31.0,6,13,546,0,0,0,0,0,0,0
205,5,31.0,6,14,0,0,0,0,0,0,0,0
205,5,31.0,6,15,1170,0,0,0,0,0,0,0
205,7,15.0,4,13,0,0,0,0,0,0,0,0
205,7,15.0,4,14,0,0,0,0,0,0,0,0
205,7,15.0,4,15,0,0,0,0,0,0,0,0
205,7,31.0,3,13,4000,0,0,0,0,0,0,0
205,7,31.0,3,14,0,0,0,0,0,0,0,0
205,7,31.0,3,15,0,0,0,0,0,0,0,0
205,8,3.0,3,13,0,0,0,0,0,0,0,0
205,8,3.0,3,14,0,0,0,0,0,0,0,0
205,8,3.0,3,15,0,0,0,0,0,0,0,0
205,8,23.0,3,13,450,0,0,0,0,0,0,0
205,8,23.0,3,14,450,0,0,0,0,0,0,0
205,8,23.0,3,15,1080,0,0,0,0,0,0,0
205,9,51.0,2,13,0,0,0,0,0,0,0,0
205,9,51.0,2,14,0,0,0,0,0,0,0,0
205,9,51.0,2,15,0,0,0,0,0,0,0,0
205,9,65.0,4,13,270,0,0,0,0,0,0,0
205,9,65.0,4,14,0,0,0,0,0,0,0,0
205,9,65.0,4,15,0,0,0,0,0,0,0,0
205,11,1.0,10,14,0,0,0,0,0,0,0,0
205,11,1.0,10,15,0,0,0,0,0,74,0,0
205,11,1.0,10,19,580,0,0,0,0,74,0,0
205,11,3.0,15,13,0,0,0,0,0,0,66000,0
205,11,3.0,15,14,0,300,0,0,0,0,0,0
205,11,3.0,15,15,0,0,0,0,0,0,0,0
205,11,11.0,7,14,0,0,0,0,0,0,0,0
205,11,11.0,7,15,146,0,0,0,0,0,0,0
205,11,11.0,7,19,0,0,0,0,0,0,0,0
205,11,15.0,22,13,0,0,0,0,0,0,0,0
205,11,15.0,22,14,0,0,0,0,0,0,0,0
205,11,15.0,22,15,0,0,0,0,0,0,0,0
205,11,19.0,9,13,0,0,0,0,0,70,0,0
205,11,19.0,9,14,0,0,0,0,0,0,0,0
205,11,19.0,9,15,0,0,0,0,0,0,0,0
205,11,23.0,7,13,0,0,0,0,0,0,0,0
205,11,23.0,7,14,0,0,0,0,0,0,0,0
205,11,23.0,7,15,0,0,0,0,0,0,0,0
205,13,1.0,10,13,0,0,0,0,2600,0,0,0
205,13,1.0,10,14,20000,0,0,0,0,0,0,0
205,13,1.0,10,15,10800,0,0,0,0,0,0,0
205,13,11.0,16,13,1200,0,0,0,0,0,0,0
205,13,11.0,16,14,0,0,0,0,0,0,0,100
205,13,11.0,16,15,0,0,0,0,0,0,0,0
205,13,29.0,4,13,0,0,0,0,0,70,0,0
205,13,29.0,4,14,0,0,0,0,0,70,0,0
205,13,29.0,4,19,360,0,0,0,0,70,0,0
205,15,11.0,2,13,6800,0,0,0,0,75,0,0
205,15,11.0,2,14,0,0,0,0,0,0,0,25000
205,15,11.0,2,15,0,0,0,0,1520,150,0,0
205,15,27.0,1,14,0,0,0,0,0,0,0,0
205,15,27.0,1,15,0,0,0,0,0,0,0,0
205,15,27.0,1,19,0,0,0,0,0,0,0,0
205,19,5.0,11,13,0,0,0,0,0,0,0,0
205,19,5.0,11,14,0,0,0,0,0,0,0,0
205,19,5.0,11,15,0,0,0,0,0,0,0,0
205,19,17.0,4,13,0,0,0,0,0,0,0,0
205,19,17.0,4,14,220,0,0,0,0,0,0,0
205,19,17.0,4,15,0,0,0,0,0,0,0,0
205,19,33.0,7,13,200,0,0,0,0,0,0,0
205,19,33.0,7,14,312,0,0,0,0,0,0,0
205,19,33.0,7,15,3500,0,0,0,0,0,0,0
205,19,43.0,3,13,0,0,0,0,0,0,0,0
205,19,43.0,3,14,0,0,0,0,0,0,0,0
205,19,43.0,3,15,2100,0,0,0,0,0,0,0
207,1,3.0,8,13,12000,0,0,0,0,0,0,0
207,1,3.0,8,14,0,0,0,0,0,0,0,0
207,1,3.0,8,15,0,0,0,0,0,0,0,0
207,1,5.0,9,13,0,0,0,0,0,0,0,0
207,1,5.0,9,14,0,0,0,0,0,0,0,0
207,1,5.0,9,20,325,0,0,0,0,0,0,0
207,1,11.0,4,13,0,0,0,0,0,0,0,0
207,1,11.0,4,14,0,0,0,0,0,0,0,0
207,1,11.0,4,15,0,0,0,0,0,0,0,0
207,1,13.0,5,13,0,0,0,0,0,0,0,0
207,1,13.0,5,14,0,0,0,0,0,0,0,0
207,1,13.0,5,15,0,0,0,0,0,0,0,0
207,1,15.0,7,13,1080,0,0,0,0,0,0,0
207,1,15.0,7,14,0,0,0,20000,0,0,0,0
207,1,15.0,7,15,360,0,0,0,0,0,0,0
207,3,3.0,2,13,360,0,0,0,0,0,0,0
207,3,3.0,2,14,0,0,0,0,0,0,0,0
207,3,3.0,2,15,0,0,0,0,0,0,0,0
207,3,7.0,2,13,0,0,0,0,0,0,0,0
207,3,7.0,2,14,390,0,0,0,0,0,0,0
207,3,7.0,2,20,720,0,0,0,0,0,0,0
207,3,25.0,6,13,24000,0,0,0,0,0,0,0
207,3,25.0,6,14,7372,4000,0,6000,0,0,0,0
207,3,25.0,6,15,195,0,0,0,0,0,0,0
207,4,5.0,18,13,378,0,0,0,0,0,0,0
207,4,5.0,18,14,378,0,0,0,0,0,0,0
207,4,5.0,18,15,378,0,0,0,0,0,0,0
207,4,7.0,4,13,0,0,0,0,0,0,0,0
207,4,7.0,4,14,0,0,0,0,0,0,0,0
207,4,7.0,4,15,0,0,0,0,0,0,0,0
207,4,17.0,2,13,810,0,0,0,0,0,0,0
207,4,17.0,2,14,405,0,0,0,0,0,0,0
207,4,17.0,2,15,270,0,0,0,0,0,0,0
207,5,3.0,8,13,1215,0,0,0,0,0,0,0
207,5,3.0,8,15,135,0,0,0,0,0,0,0
207,5,3.0,8,19,0,0,2700,0,0,65,0,0
207,5,7.0,3,13,0,0,0,0,0,130,0,0
207,5,7.0,3,14,4100,0,0,0,0,0,0,0
207,5,7.0,3,15,300,0,0,0,0,0,0,0
207,5,9.0,1,13,1560,0,0,0,0,75,0,0
207,5,9.0,1,14,0,0,0,0,0,0,0,0
207,5,9.0,1,15,0,0,0,0,0,0,0,0
207,7,7.0,4,13,652,0,0,0,0,0,0,0
207,7,7.0,4,14,1600,0,0,0,0,0,0,0
207,7,7.0,4,15,1025,0,0,0,0,0,35000,0
207,7,21.0,7,13,312,0,0,0,0,0,0,0
207,7,21.0,7,14,364,0,0,0,0,0,0,0
207,7,21.0,7,15,1000,3000,0,0,0,0,0,0
207,7,31.0,6,13,0,0,0,0,0,0,0,0
207,7,31.0,6,14,0,0,0,0,0,0,0,0
207,7,31.0,6,15,0,0,0,0,0,0,0,0
207,7,37.0,2,13,520,0,0,0,0,0,10000,0
207,7,37.0,2,14,4039,0,0,0,0,0,0,0
207,7,37.0,2,15,5970,2000,0,0,0,0,0,0
207,9,1.0,3,13,3800,0,0,0,0,0,0,0
207,9,1.0,3,14,0,0,0,0,0,0,0,0
207,9,1.0,3,15,0,0,0,0,0,0,0,0
207,9,13.0,5,13,0,0,0,0,0,0,0,0
207,9,13.0,5,14,195,0,0,0,0,0,0,0
207,9,13.0,5,15,4655,0,0,0,0,0,0,0
207,9,21.0,1,13,720,0,0,0,0,0,0,0
207,9,21.0,1,14,0,0,0,0,0,0,0,0
207,9,21.0,1,15,5520,0,0,0,0,0,0,0
207,11,7.0,1,13,520,0,0,0,0,0,0,0
207,11,7.0,1,14,780,0,0,0,0,0,0,0
207,11,7.0,1,15,0,0,0,0,0,0,0,0
207,11,25.0,1,13,572,0,0,0,0,0,0,0
207,11,25.0,1,14,2268,0,0,0,0,45,0,0
207,11,25.0,1,15,28,0,0,0,0,0,0,0
207,11,33.0,4,13,0,0,0,0,0,0,0,0
207,11,33.0,4,14,0,0,18570,50000,0,0,0,0
207,11,33.0,4,15,1170,0,0,0,0,0,0,0
207,12,1.0,4,13,0,0,0,0,0,0,0,0
207,12,1.0,4,14,0,0,0,0,0,0,0,0
207,12,1.0,4,15,0,0,0,0,0,0,0,0
207,12,15.0,7,13,540,0,0,0,0,0,0,0
207,12,15.0,7,14,0,0,0,12000,0,0,0,100
207,12,15.0,7,15,0,0,0,0,0,0,0,50
207,12,17.0,1,13,296,0,0,0,0,0,0,0
207,12,17.0,1,14,0,0,0,0,0,0,0,0
207,12,17.0,1,15,6210,0,0,0,0,0,0,0
207,12,19.0,3,13,498,0,0,0,0,0,0,0
207,12,19.0,3,14,880,0,0,0,0,0,15000,0
207,12,19.0,3,15,1092,0,0,0,0,0,0,0
209,1,3.0,12,13,0,0,0,24000,0,0,0,0
209,1,3.0,12,14,0,0,0,0,0,0,0,0
209,1,3.0,12,15,0,0,0,0,0,0,0,0
209,1,5.0,21,13,10000,0,0,0,0,0,0,0
209,1,5.0,21,14,0,0,0,0,0,0,0,0
209,1,5.0,21,15,0,0,0,0,0,0,0,0
209,1,9.0,6,13,0,0,0,0,0,0,0,0
209,1,9.0,6,14,5400,0,0,0,0,0,0,0
209,1,9.0,6,19,0,0,0,0,0,0,0,0
209,1,13.0,9,13,280,0,0,0,0,0,0,0
209,1,13.0,9,14,0,0,0,0,0,0,0,0
209,1,13.0,9,15,0,0,0,0,0,0,0,0
209,3,21.0,16,13,0,0,0,0,0,0,0,0
209,3,21.0,16,14,0,0,0,0,0,0,1200,0
209,3,21.0,16,15,0,0,0,0,0,0,0,55
209,3,29.0,5,13,364,0,0,0,0,0,0,0
209,3,29.0,5,14,0,0,4800,0,0,0,0,0
209,3,29.0,5,15,468,0,0,0,0,0,0,0
209,3,43.0,5,13,1390,0,0,0,0,0,0,0
209,3,43.0,5,14,0,0,0,0,0,0,0,5000
209,3,43.0,5,15,0,0,0,0,0,0,0,0
209,5,1.0,5,13,0,0,0,0,0,0,0,0
209,5,1.0,5,14,4300,0,0,0,0,0,0,0
209,5,1.0,5,15,180,0,0,0,0,0,0,0
209,5,19.0,1,13,0,0,0,0,0,0,0,0
209,5,19.0,1,14,1100,0,0,0,0,0,0,0
209,5,19.0,1,15,0,0,0,0,0,0,0,0
209,5,33.0,10,13,0,0,0,0,0,0,0,0
209,5,33.0,10,14,0,0,0,0,0,0,3000,0
209,5,33.0,10,15,0,0,0,0,0,0,0,0
209,7,13.0,6,13,0,0,0,0,0,0,0,0
209,7,13.0,6,14,0,0,0,0,0,0,0,0
209,7,13.0,6,15,2000,0,0,0,0,0,0,0
209,7,31.0,3,13,0,0,0,20000,4224,0,0,0
209,7,31.0,3,14,2040,0,0,0,0,0,0,0
209,7,31.0,3,15,0,0,0,0,3900,0,0,0
209,9,5.0,6,13,288,0,0,0,0,0,0,0
209,9,5.0,6,14,27,0,0,0,0,0,0,0
209,9,5.0,6,15,390,0,0,0,0,0,0,0
209,9,15.0,9,13,12,0,0,0,0,0,0,0
209,9,15.0,9,14,0,0,0,0,0,0,0,0
209,9,15.0,9,15,0,0,0,0,0,0,0,0
209,9,31.0,6,13,0,0,0,0,0,0,0,0
209,9,31.0,6,14,0,0,0,0,0,0,0,0
209,9,31.0,6,15,0,0,0,0,0,0,0,0
209,11,9.0,2,13,0,0,0,0,0,0,0,0
209,11,9.0,2,14,0,0,0,50000,0,0,0,0
209,11,9.0,2,15,1080,0,0,0,0,0,0,0
209,11,27.0,3,13,840,0,0,0,0,140,0,0
209,11,27.0,3,14,0,0,560,0,0,0,0,0
209,11,27.0,3,15,0,0,0,0,0,0,0,0
209,11,43.0,3,13,546,0,0,0,0,0,0,0
209,11,43.0,3,14,0,0,0,0,0,0,0,0
209,11,43.0,3,15,10000,0,460,0,0,0,0,23000
209,13,1.0,4,13,0,0,0,0,0,0,0,0
209,13,1.0,4,14,0,0,0,0,0,0,0,0
209,13,1.0,4,20,0,0,0,0,0,0,0,0
209,13,13.0,5,13,0,0,0,0,0,0,0,0
209,13,13.0,5,14,0,0,0,0,0,0,0,0
209,13,13.0,5,15,0,0,0,0,0,0,0,0
209,13,33.0,2,13,0,0,0,0,0,0,0,0
209,13,33.0,2,14,0,0,0,0,0,0,0,0
209,13,33.0,2,15,0,0,0,0,0,0,0,0
209,15,3.0,5,13,0,0,0,0,0,1200,0,0
209,15,3.0,5,14,8550,0,0,0,0,0,0,0
209,15,3.0,5,15,1013,0,0,0,0,0,0,0
209,15,7.0,3,13,0,0,7200,25000,0,0,0,0
209,15,7.0,3,14,0,0,0,0,0,0,0,0
209,15,7.0,3,15,0,0,0,0,0,0,0,0
209,15,33.0,8,13,0,0,0,0,0,0,0,210
209,15,33.0,8,14,0,0,0,0,0,0,0,0
209,15,33.0,8,19,0,0,0,0,0,0,0,0
209,15,47.0,2,13,0,0,0,0,0,0,0,0
209,15,47.0,2,14,0,0,0,10000,0,0,0,0
209,15,47.0,2,20,0,0,0,0,0,0,0,0
