tinh,huyen,xa,diaban,hoso,m3c6,m3c16,m3c17,m3c18,m3c19,m3ct1,m3ct2,m3ct,m4atn1,m4atn2,m4atn3,m4atn4,m4atn5,m4atn,m4b0c1,m4b0t1,m4b0t2,m4b1a,m4b1b,m4b11t,m4b12t,m4b13t,m4b14t,m4b15t,m4b16c3a,m4b16c3b,m4b16c3c,m4b1t,m4b1c,m4b1tn,m4b21a,m4b21b,m4b21t
815,23,5.0,5,13,1,226,0,80,0,160,0,466.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,23,5.0,5,14,1,600,0,0,3116,3000,0,3600.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,18267.0,0,10022,0,145,2.0,5.0,0.0,28434.0,13905.0,14529.0,2,2.0,0.0
815,23,5.0,5,15,1,715,0,80,0,370,0,1165.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,65176.0,0,27874,41434,723,5.0,0.0,,135207.0,70048.0,65159.0,2,2.0,0.0
815,23,9.0,56,13,1,580,20,0,0,300,0,900.0,14646,666,0,0,0,15312.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,23,9.0,56,14,2,250,0,0,0,0,0,250.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,89847.0,0,0,0,260,3.0,0.0,,90107.0,41497.0,48610.0,2,2.0,0.0
815,23,9.0,56,15,1,970,36,180,0,400,7000,8586.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,165377.0,0,0,0,491,6.0,2.0,0.0,165868.0,97049.0,68819.0,2,2.0,0.0
815,23,11.0,2,13,2,200,0,0,0,0,0,200.0,15865,0,0,0,0,15865.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,23,11.0,2,14,2,50,0,0,0,0,0,50.0,0,0,22822,0,0,22822.0,1,0.0,0.0,1,,28504.0,0,0,0,66,5.0,3.0,0.0,28570.0,15853.0,12717.0,2,2.0,0.0
815,23,11.0,2,15,2,1700,150,0,0,0,0,1850.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,56755.0,0,0,0,482,1.0,0.0,,57237.0,18168.0,39069.0,2,2.0,0.0
815,23,15.0,6,13,1,150,30,24,0,100,0,304.0,0,0,0,0,0,0.0,1,6000.0,0.0,1,,70459.0,0,0,0,6672,1.0,2.0,0.0,77131.0,34750.0,42381.0,2,2.0,0.0
815,23,15.0,6,14,2,300,0,0,0,0,0,300.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,113809,650,6.0,2.0,7.0,114459.0,28433.0,86026.0,2,2.0,0.0
815,23,15.0,6,15,1,810,0,0,0,45,0,855.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,36873.0,0,11958,442,162,3.0,0.0,,49435.0,19577.0,29858.0,2,2.0,0.0
815,25,3.0,17,13,1,240,40,75,0,172,0,527.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,3.0,17,14,1,200,0,75,0,125,0,400.0,29207,0,0,0,0,29207.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,3.0,17,15,1,150,50,0,0,200,0,400.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,5.0,26,13,1,400,60,150,0,200,1300,2110.0,6277,1712,0,0,0,7989.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,5.0,26,14,1,300,0,0,0,1675,0,1975.0,12360,3975,0,0,0,16335.0,1,0.0,9347.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,5.0,26,15,2,150,0,150,0,0,0,300.0,34003,5379,0,0,0,39382.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,7.0,6,13,1,660,150,225,0,0,250,1285.0,16512,5802,0,0,0,22314.0,1,0.0,0.0,1,,166174.0,0,0,3915,0,4.0,5.0,0.0,170089.0,88053.0,82036.0,1,,28735.0
815,25,7.0,6,14,1,3600,300,0,2596,0,20000,23900.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,80171.0,0,0,0,0,2.0,1.0,0.0,80171.0,40601.0,39570.0,2,2.0,0.0
815,25,7.0,6,15,1,390,0,75,0,400,0,865.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,58796.0,0,0,0,0,2.0,1.0,0.0,58796.0,31790.0,27006.0,2,2.0,0.0
815,25,15.0,5,13,1,5030,100,0,0,966,7700,13796.0,5831,687,3859,0,0,10377.0,1,0.0,0.0,1,,50721.0,5006,0,601,0,4.0,5.0,0.0,56328.0,29444.0,26884.0,2,2.0,0.0
815,25,15.0,5,14,2,345,30,75,0,0,0,450.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,25,15.0,5,15,1,280,40,0,0,105,200,625.0,0,0,3766,0,0,3766.0,1,0.0,0.0,1,,91456.0,0,0,0,0,4.0,5.0,0.0,91456.0,47831.0,43625.0,2,2.0,0.0
815,25,17.0,47,13,1,600,50,0,0,380,0,1030.0,12553,0,1712,0,0,14265.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,54818.0
815,25,17.0,47,14,1,2500,0,75,0,400,0,2975.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,102598.0,0,0,589,0,1.0,2.0,0.0,103187.0,50487.0,52700.0,2,2.0,0.0
815,25,17.0,47,15,1,1020,60,150,0,135,0,1365.0,17118,2676,4565,0,0,24359.0,1,0.0,0.0,1,,15522.0,0,0,119,0,1.0,2.0,0.0,15641.0,8606.0,7035.0,2,2.0,0.0
815,27,3.0,22,13,1,135,15,0,159,500,0,650.0,20360,367,0,0,4407,25134.0,1,0.0,0.0,1,,15538.0,406,491,285,736,5.0,4.0,3.0,17456.0,5208.0,12248.0,1,,687.0
815,27,3.0,22,14,1,170,10,0,87,350,0,530.0,6045,0,5659,2229,0,13933.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,3.0,22,15,2,110,0,0,0,0,0,110.0,5819,2328,1119,0,0,9266.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,11.0,23,13,1,110,7,0,0,200,0,317.0,6018,0,0,0,0,6018.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,11.0,23,14,1,160,15,0,0,2050,0,2225.0,3862,540,0,0,2472,6874.0,1,0.0,0.0,1,,55844.0,377,1157,174,622,4.0,5.0,3.0,58174.0,21191.0,36983.0,1,,1060.0
815,27,11.0,23,15,1,110,15,300,0,430,0,855.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,30321.0,281,1156,267,401,4.0,5.0,2.0,32426.0,12775.0,19651.0,1,,533.0
815,27,13.0,16,13,1,480,0,0,1513,1740,2500,4720.0,12006,0,0,0,0,12006.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,13.0,16,14,1,240,15,0,0,310,11000,11565.0,36632,0,0,0,0,36632.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,5473.0
815,27,13.0,16,15,1,120,10,0,0,150,0,280.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,517,0,300,289,4.0,5.0,6.0,1106.0,80.0,1026.0,1,,601.0
815,27,19.0,38,13,1,450,0,0,302,320,0,770.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,218,1203,160,481,1.0,0.0,,2062.0,141.0,1921.0,1,,3623.0
815,27,19.0,38,14,1,170,15,200,0,300,310,995.0,0,0,0,0,0,0.0,1,7000.0,0.0,1,,46679.0,0,0,0,0,1.0,0.0,,46679.0,24153.0,22526.0,1,,69390.0
815,27,19.0,38,15,1,75,0,120,0,190,0,385.0,0,0,0,0,0,0.0,1,11200.0,0.0,1,,72229.0,4909,0,0,0,4.0,5.0,2.0,77138.0,45046.0,32092.0,2,2.0,0.0
815,27,23.0,22,13,1,450,15,0,216,300,0,765.0,14767,386,0,0,0,15153.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,23.0,22,14,1,150,0,0,102,300,0,450.0,8026,0,0,0,0,8026.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
815,27,23.0,22,15,1,130,15,0,0,360,0,505.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,123383.0,174,2002,107,615,4.0,3.0,5.0,126281.0,75410.0,50871.0,1,,1222.0
815,29,1.0,45,13,1,200,30,80,0,470,0,780.0,40614,1050,0,0,0,41664.0,1,0.0,0.0,1,,0.0,0,0,904,0,3.0,0.0,,904.0,122.0,782.0,2,2.0,0.0
815,29,1.0,45,14,1,40,0,570,508,210,0,820.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,12135,5701,7825,1.0,0.0,,25661.0,1476.0,24185.0,2,2.0,0.0
815,29,1.0,45,15,1,70,10,0,0,140,0,220.0,0,0,0,0,735,735.0,1,0.0,0.0,1,,0.0,0,0,5194,295,3.0,5.0,0.0,5489.0,2523.0,2966.0,2,2.0,0.0
815,29,3.0,15,13,1,120,60,0,1297,1000,1300,2480.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,1155,7140,321,5.0,3.0,0.0,8616.0,2182.0,6434.0,2,2.0,0.0
815,29,3.0,15,14,1,100,40,40,0,225,0,405.0,13595,2134,0,0,0,15729.0,1,0.0,0.0,1,,0.0,0,462,1483,578,4.0,0.0,,2523.0,250.0,2273.0,2,2.0,0.0
815,29,3.0,15,15,1,200,0,0,0,760,0,960.0,57473,20018,0,0,0,77491.0,1,0.0,0.0,1,,11351.0,32,29,5768,1136,4.0,5.0,0.0,18316.0,12239.0,6077.0,1,,883.0
815,29,5.0,58,13,2,200,30,0,96,0,0,230.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,49851.0,0,0,1121,0,3.0,5.0,0.0,50972.0,15763.0,35209.0,2,2.0,0.0
815,29,5.0,58,14,1,350,150,160,0,100,0,760.0,83832,2571,0,0,0,86403.0,1,0.0,0.0,1,,7447.0,0,0,302,0,3.0,0.0,,7749.0,2845.0,4904.0,2,2.0,0.0
815,29,5.0,58,15,1,30,0,0,94,190,0,220.0,22247,4697,0,0,0,26944.0,1,0.0,0.0,1,,0.0,0,0,6405,2477,3.0,0.0,,8882.0,2400.0,6482.0,2,2.0,0.0
815,29,11.0,60,13,1,40,20,40,0,560,0,660.0,4407,1469,0,0,0,5876.0,1,0.0,0.0,1,,6809.0,148,157,118,118,3.0,5.0,0.0,7350.0,2336.0,5014.0,1,,12395.0
815,29,11.0,60,14,1,60,40,80,0,120,0,300.0,7418,285,0,0,0,7703.0,1,0.0,0.0,1,,2226.0,0,0,0,0,5.0,0.0,,2226.0,1089.0,1137.0,2,2.0,0.0
815,29,11.0,60,15,1,50,0,0,64,80,0,130.0,21409,9159,0,0,0,30568.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,1,3.0,14,13,1,0,0,0,1504,400,2500,2900.0,25266,22385,0,0,0,47651.0,1,0.0,7220.0,1,,0.0,0,0,3340,0,7.0,0.0,,3340.0,1412.0,1928.0,2,2.0,0.0
816,1,3.0,14,14,1,50,0,75,0,30,0,155.0,0,0,5895,0,0,5895.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,1,3.0,14,15,1,110,8,0,0,370,0,488.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,1586,60,5.0,0.0,,1646.0,81.0,1565.0,2,2.0,0.0
816,1,9.0,4,14,1,160,15,0,1150,80,1500,1755.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,1,9.0,4,15,1,120,40,460,1254,365,1600,2585.0,30315,8131,0,0,0,38446.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,1,9.0,4,19,1,0,0,0,0,292,1050,1342.0,12909,1937,0,0,0,14846.0,1,0.0,0.0,1,,0.0,0,28232,0,266,6.0,0.0,,28498.0,15160.0,13338.0,2,2.0,0.0
816,1,13.0,22,13,1,288,15,552,401,5348,0,6203.0,15342,764,0,0,0,16106.0,1,30.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,13241.0
816,1,13.0,22,14,1,80,30,240,542,1384,0,1734.0,0,0,3873,0,0,3873.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,1,13.0,22,15,1,45,8,0,269,350,0,403.0,0,0,1958,0,0,1958.0,1,0.0,0.0,1,,0.0,0,19006,213,288,3.0,0.0,,19507.0,8096.0,11411.0,2,2.0,0.0
816,3,1.0,20,13,1,60,730,0,545,1605,470,2865.0,0,0,1528,0,9388,10916.0,1,0.0,0.0,1,,57077.0,8048,973,0,584,3.0,0.0,,66682.0,35408.0,31274.0,2,2.0,0.0
816,3,1.0,20,14,1,72,0,0,0,345,0,417.0,14975,2862,1291,215,0,19343.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,10035.0
816,3,1.0,20,15,1,0,0,0,16359,1685,55000,56685.0,0,0,0,0,0,0.0,1,0.0,12825.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,1121.0
816,3,7.0,24,13,1,60,0,0,107,100,100,260.0,16137,0,2421,0,0,18558.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,0.0
816,3,7.0,24,14,1,0,0,165,4512,4800,13000,17965.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,103482.0,0,0,0,108,4.0,0.0,,103590.0,56074.0,47516.0,2,2.0,0.0
816,3,7.0,24,15,1,0,0,60,40,255,0,315.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,3,13.0,24,13,1,60,0,0,0,200,0,260.0,11834,1775,1076,1076,0,15761.0,1,0.0,0.0,1,,0.0,0,0,20784,0,4.0,0.0,,20784.0,5913.0,14871.0,2,2.0,0.0
816,3,13.0,24,14,1,300,0,0,0,390,1400,2090.0,56986,4475,0,0,0,61461.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,3,13.0,24,15,1,65,0,65,64,165,0,295.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,26518.0,0,0,0,576,4.0,0.0,,27094.0,11727.0,15367.0,2,2.0,0.0
816,3,15.0,37,13,1,120,0,0,916,1470,0,1590.0,5458,0,0,0,1965,7423.0,1,1440.0,0.0,1,,13459.0,0,908,2421,454,2.0,0.0,,17242.0,8084.0,9158.0,2,2.0,0.0
816,3,15.0,37,14,1,120,0,280,0,86,0,486.0,8176,1937,0,0,0,10113.0,1,1440.0,0.0,1,,26881.0,0,0,0,0,3.0,0.0,,26881.0,15696.0,11185.0,2,2.0,0.0
816,3,15.0,37,15,1,0,0,0,32,198,0,198.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,24023,320,2.0,5.0,0.0,24343.0,5164.0,19179.0,1,,2370.0
816,5,3.0,28,13,1,0,0,0,4011,15040,1000,16040.0,0,0,0,0,0,0.0,1,0.0,14891.0,1,,0.0,0,0,0,2788,7.0,0.0,,2788.0,0.0,2788.0,1,,2143.0
816,5,3.0,28,14,1,240,0,180,0,409,0,829.0,17816,1964,0,0,0,19780.0,1,0.0,0.0,1,,8436.0,0,0,34459,1815,3.0,0.0,,44710.0,29571.0,15139.0,1,,52629.0
816,5,3.0,28,15,1,100,0,0,0,230,0,330.0,43995,11546,3493,0,0,59034.0,1,0.0,0.0,1,,0.0,0,0,492,0,3.0,0.0,,492.0,86.0,406.0,1,,498.0
816,5,5.0,1,13,1,0,0,440,305,855,0,1295.0,28401,318,1162,0,0,29881.0,1,0.0,0.0,1,,6339.0,0,0,0,0,1.0,0.0,,6339.0,3247.0,3092.0,1,,736.0
816,5,5.0,1,14,1,150,0,0,0,290,0,440.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,0,0,6105,383,3.0,0.0,,6488.0,3521.0,2967.0,1,,1215.0
816,5,5.0,1,15,1,30,0,60,70,324,0,414.0,0,0,7764,0,0,7764.0,1,4920.0,0.0,1,,22179.0,0,0,0,0,2.0,0.0,,22179.0,15999.0,6180.0,2,2.0,0.0
816,5,9.0,62,14,1,120,0,0,586,1119,0,1239.0,14772,2818,4304,0,1174,23068.0,1,0.0,0.0,1,,0.0,0,0,22,0,0.0,,,22.0,0.0,22.0,1,,0.0
816,5,9.0,62,15,1,0,0,0,0,115,0,115.0,36148,0,775,0,0,36923.0,1,0.0,0.0,1,,1342.0,0,0,223,440,3.0,0.0,,2005.0,1455.0,550.0,1,,472.0
816,5,9.0,62,20,1,0,0,170,0,320,0,490.0,9034,1706,0,0,3534,14274.0,1,0.0,0.0,1,,0.0,0,0,129626,124,3.0,4.0,0.0,129750.0,64961.0,64789.0,1,,17201.0
816,5,15.0,36,13,1,36,0,0,100,100,0,136.0,2420,0,0,0,0,2420.0,1,0.0,1185.0,1,,0.0,0,0,3594,0,0.0,,,3594.0,379.0,3215.0,2,2.0,0.0
816,5,15.0,36,14,1,360,0,240,120,880,0,1480.0,46537,17577,2108,0,0,66222.0,1,0.0,0.0,1,,4661.0,4970,0,3858,397,2.0,0.0,,13886.0,5879.0,8007.0,1,,2744.0
816,5,15.0,36,15,1,0,0,0,0,586,0,586.0,72677,24990,0,0,0,97667.0,1,0.0,0.0,1,,0.0,0,0,1209,0,0.0,,,1209.0,380.0,829.0,2,2.0,0.0
816,7,1.0,31,13,1,0,0,0,120,120,0,120.0,21923,0,0,0,0,21923.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,2269.0
816,7,1.0,31,14,1,120,0,0,833,520,740,1380.0,7579,0,0,0,0,7579.0,1,0.0,0.0,1,,0.0,0,0,695,94,0.0,,,789.0,196.0,593.0,2,2.0,0.0
816,7,1.0,31,15,2,45,0,0,0,0,0,45.0,26500,8031,2409,0,0,36940.0,1,0.0,0.0,1,,4852.0,0,0,0,0,2.0,0.0,,4852.0,4786.0,66.0,2,2.0,0.0
816,7,7.0,37,13,1,520,0,0,0,100,0,620.0,11740,2446,0,0,0,14186.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,7.0,37,14,1,150,0,0,0,90,0,240.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,28719.0,0,0,0,0,4.0,0.0,,28719.0,15894.0,12825.0,2,2.0,0.0
816,7,7.0,37,15,1,90,0,0,0,500,0,590.0,11994,0,0,0,0,11994.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,35508.0
816,7,13.0,20,13,1,0,0,0,0,336,0,336.0,3873,0,0,0,0,3873.0,1,0.0,3611.0,1,,0.0,192,0,411,0,0.0,,,603.0,81.0,522.0,2,2.0,0.0
816,7,13.0,20,14,1,0,0,240,421,420,0,660.0,6223,0,0,0,0,6223.0,1,0.0,842.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,13.0,20,15,1,0,0,80,0,96,0,176.0,36897,2183,1016,0,0,40096.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,17.0,11,13,2,60,0,0,0,0,0,60.0,17685,3165,0,0,0,20850.0,1,0.0,0.0,1,,18117.0,0,0,4566,346,5.0,0.0,,23029.0,17314.0,5715.0,1,,2104.0
816,7,17.0,11,14,1,0,0,140,0,300,0,440.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,2088.0,14226,0,15839,418,3.0,0.0,,32571.0,12291.0,20280.0,2,2.0,0.0
816,7,17.0,11,19,1,0,0,0,0,360,0,360.0,19687,3615,2581,0,0,25883.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,21.0,20,13,1,80,0,65,100,200,0,345.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,67621.0,0,298,11183,656,3.0,0.0,,79758.0,25975.0,53783.0,1,,11928.0
816,7,21.0,20,15,1,100,0,65,97,290,0,455.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,0.0,4032,26352,0,0,1.0,0.0,,30384.0,20346.0,10038.0,1,,9592.0
816,7,21.0,20,19,1,80,0,65,171,740,0,885.0,0,0,5220,0,0,5220.0,1,0.0,0.0,1,,18834.0,0,12064,0,0,4.0,0.0,,30898.0,17178.0,13720.0,2,2.0,0.0
816,7,23.0,46,13,2,60,0,0,0,0,0,60.0,14521,504,0,0,0,15025.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,23.0,46,14,1,50,0,0,269,930,0,980.0,4303,1076,0,0,2152,7531.0,1,0.0,0.0,1,,0.0,0,3729,0,373,4.0,0.0,,4102.0,2641.0,1461.0,1,,1744.0
816,7,23.0,46,15,1,120,0,65,100,320,0,505.0,0,0,1210,101,0,1311.0,1,0.0,0.0,1,,4893.0,0,30546,115,0,3.0,4.0,0.0,35554.0,19005.0,16549.0,2,2.0,0.0
816,7,27.0,42,13,1,550,0,0,1537,520,1000,2070.0,1710,684,0,0,0,2394.0,1,0.0,0.0,1,,4061.0,0,16925,0,0,4.0,0.0,,20986.0,13938.0,7048.0,2,2.0,0.0
816,7,27.0,42,14,1,60,0,0,0,50,0,110.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,2684.0,2237,15980,0,0,2.0,1.0,0.0,20901.0,14445.0,6456.0,2,2.0,0.0
816,7,27.0,42,15,1,160,0,0,113,150,0,310.0,6381,0,0,0,0,6381.0,1,0.0,0.0,1,,0.0,0,5078,0,0,4.0,0.0,,5078.0,3814.0,1264.0,2,2.0,0.0
816,7,29.0,8,13,2,240,0,85,0,0,0,325.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,29.0,8,14,1,65,0,85,161,2000,0,2150.0,82365,25276,0,0,0,107641.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,29.0,8,15,1,0,0,0,109,40,180,220.0,0,0,5895,0,0,5895.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,31.0,12,13,1,70,0,0,100,150,0,220.0,0,0,0,0,0,0.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,31.0,12,14,1,100,0,0,0,1315,0,1415.0,15233,1506,0,0,0,16739.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,7,31.0,12,15,1,250,0,130,0,550,0,930.0,16829,0,3277,0,0,20106.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,9,3.0,19,13,1,50,0,100,0,585,0,735.0,10375,2016,0,0,1815,14206.0,1,0.0,0.0,1,,3060.0,0,0,0,0,4.0,0.0,,3060.0,1898.0,1162.0,2,2.0,0.0
816,9,3.0,19,14,1,130,0,100,59,150,0,380.0,11505,1467,0,0,0,12972.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,9,3.0,19,15,1,120,0,0,157,480,0,600.0,11250,1272,0,0,0,12522.0,1,0.0,0.0,1,,10259.0,0,0,0,0,3.0,0.0,,10259.0,4844.0,5415.0,2,2.0,0.0
816,9,5.0,24,13,1,110,0,480,376,580,0,1170.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,47882.0,0,0,0,213,1.0,5.0,0.0,48095.0,23087.0,25008.0,1,,10548.0
816,9,5.0,24,14,1,150,0,240,0,130,2000,2520.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,40504.0,0,0,0,107,3.0,0.0,,40611.0,20904.0,19707.0,1,,5195.0
816,9,5.0,24,15,1,70,0,0,172,210,0,280.0,10758,0,0,0,0,10758.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,9,7.0,2,13,1,150,0,480,436,500,0,1130.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,151796.0,0,0,0,0,4.0,0.0,,151796.0,89592.0,62204.0,1,,16864.0
816,9,7.0,2,14,1,10,0,360,245,630,0,1000.0,14675,2934,0,0,0,17609.0,1,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,1,,26507.0
816,9,7.0,2,15,1,170,0,0,107,330,2500,3000.0,25172,0,0,0,0,25172.0,1,0.0,0.0,1,,14542.0,0,0,0,0,4.0,0.0,,14542.0,7326.0,7216.0,2,2.0,0.0
816,9,9.0,50,13,1,142,30,25,832,870,14000,15067.0,0,0,0,0,0,0.0,1,0.0,0.0,1,,158119.0,0,0,1284,448,3.0,5.0,6.0,159851.0,67061.0,92790.0,2,2.0,0.0
816,9,9.0,50,14,1,108,30,0,4680,419,5860,6417.0,0,0,0,0,0,0.0,2,0.0,0.0,2,2.0,0.0,0,0,0,0,,,,0.0,0.0,0.0,2,2.0,0.0
816,9,9.0,50,15,1,190,25,240,952,1090,1100,2645.0,45172,1877,0,0,0,47049.0,1,0.0,0.0,1,,221304.0,0,418,900,348,2.0,7.0,0.0,222970.0,103165.0,119805.0,1,,716.0
816,9,11.0,12,13,1,98,12,185,87,136,0,431.0,26266,2717,0,0,0,28983.0,1,6000.0,0.0,1,,48098.0,0,0,162,173,2.0,5.0,7.0,48433.0,33115.0,15318.0,1,,616.0
816,9,11.0,12,14,1,80,15,25,0,205,0,325.0,8624,0,3930,0,0,12554.0,1,0.0,0.0,1,,0.0,0,0,140,195,0.0,,,335.0,8.0,327.0,2,2.0,0.0
816,9,11.0,12,15,1,160,15,480,403,230,3900,4785.0,9146,0,0,0,0,9146.0,1,0.0,6246.0,1,,0.0,0,450,180,230,0.0,,,860.0,80.0,780.0,1,,3884.0
816,9,17.0,21,14,1,120,0,0,0,2310,0,2430.0,14415,0,0,0,0,14415.0,1,0.0,0.0,1,,14889.0,0,0,0,0,1.0,2.0,6.0,14889.0,5524.0,9365.0,2,2.0,0.0
816,9,17.0,21,15,1,80,10,0,4838,410,12550,13050.0,17316,0,0,0,0,17316.0,1,0.0,0.0,1,,0.0,0,0,2936,271,7.0,0.0,,3207.0,145.0,3062.0,1,,1081.0
816,9,17.0,21,19,1,250,25,0,285,2125,0,2400.0,16408,0,0,0,0,16408.0,1,0.0,0.0,1,,36165.0,0,68,407,215,1.0,3.0,6.0,36855.0,21204.0,15651.0,2,2.0,0.0
