tinh,huyen,xa,diaban,hoso,m4c1ma1,m4c1c2,m4c1c3,m4c1c4,m4c1c5,m4c1c6,m4c1c7,m4c1c8,m4c1c9a,m4c1c9b,m4c1c9c,m4c1c10,m4c1c11,m4c1c12,m4c1c13,m4c1c14,m4c1c15,m4c1c16,m4c1c17,m4c1c18,m4c1c19,m4c1c20,m4c1c21,m4c1c22,m4c1c23,m4c1c24,m4c1c25,m4c1c25a
711,3,23.0,10,15,1.0,56.0,1.0,11.0,26.0,1.0,,100.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,2000.0,3.0,1.0,8212.0,90332.0,2.0,,1.0,211.0,1.0,105.0,90648.0,90648.0
711,3,23.0,10,20,1.0,47.0,1.0,12.0,26.0,1.0,,100.0,1.0,0.0,,3.0,3.0,0.0,0.0,1990.0,2.0,,18735.0,224820.0,,,,,1.0,562.0,225382.0,225382.0
711,3,33.0,20,13,1.0,49.0,1.0,12.0,25.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,7370.0,88440.0,2.0,,2.0,,2.0,,88440.0,88440.0
711,3,33.0,20,13,2.0,14.0,2.0,12.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1990.0,3.0,1.0,1052.0,12624.0,2.0,,2.0,,2.0,,12624.0,12624.0
711,3,33.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,33.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,43.0,15,14,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,2003.0,2.0,,5596.0,67152.0,,,,,2.0,,67152.0,67152.0
711,3,43.0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,43.0,15,19,1.0,10.0,2.0,6.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1993.0,3.0,1.0,6311.0,37866.0,2.0,,1.0,150.0,2.0,,38016.0,38016.0
711,3,47.0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,47.0,8,14,1.0,68.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,3159.0,37908.0,2.0,,2.0,,2.0,,37908.0,37908.0
711,3,47.0,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,53.0,7,13,1.0,47.0,1.0,12.0,25.0,1.0,,100.0,1.0,7.0,0.0,2.0,2.0,0.0,0.0,2002.0,3.0,,4829.0,57948.0,,,,,2.0,,57948.0,57948.0
711,3,53.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,3,53.0,7,15,1.0,68.0,1.0,12.0,26.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2000.0,3.0,1.0,6434.0,77208.0,2.0,,2.0,,2.0,,77208.0,77208.0
711,4,1.0,13,13,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2000.0,3.0,,1288.0,15456.0,,,,,2.0,,15456.0,15456.0
711,4,1.0,13,13,2.0,49.0,1.0,6.0,15.0,1.0,,100.0,7.0,0.0,,3.0,1.0,2.0,0.0,2002.0,3.0,1.0,12868.0,77208.0,2.0,,2.0,,2.0,,77208.0,77208.0
711,4,1.0,13,13,3.0,96.0,2.0,12.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,2.0,1.0,1286.0,15432.0,2.0,,2.0,,2.0,,15432.0,15432.0
711,4,1.0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,1.0,13,19,1.0,56.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1998.0,3.0,1.0,8302.0,99624.0,2.0,,1.0,3690.0,2.0,,103314.0,103314.0
711,4,9.0,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,9.0,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,9.0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,17.0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,17.0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,4,17.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,1.0,14,14,1.0,56.0,1.0,12.0,30.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1994.0,3.0,1.0,2590.0,31080.0,2.0,,2.0,,2.0,,31080.0,31080.0
711,5,1.0,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,1.0,14,19,2.0,56.0,2.0,4.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,1.0,2681.0,10724.0,2.0,,2.0,,2.0,,10724.0,10724.0
711,5,1.0,14,19,1.0,56.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2007.0,3.0,1.0,9651.0,115812.0,2.0,,2.0,,2.0,,115812.0,115812.0
711,5,5.0,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,5.0,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,5.0,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,21.0,10,13,1.0,45.0,5.0,8.0,9.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,,664.0,5312.0,,,,,2.0,,5312.0,5312.0
711,5,21.0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,21.0,10,15,4.0,46.0,2.0,9.0,30.0,1.0,,100.0,5.0,0.0,,2.0,2.0,0.0,0.0,2004.0,3.0,,3537.0,31833.0,,,,,2.0,,31833.0,31833.0
711,5,21.0,10,15,2.0,56.0,2.0,12.0,25.0,1.0,,100.0,5.0,0.0,,3.0,3.0,0.0,0.0,2004.0,3.0,1.0,441.0,5292.0,2.0,,2.0,,2.0,,5292.0,5292.0
711,5,21.0,10,15,1.0,47.0,2.0,12.0,26.0,1.0,,100.0,5.0,0.0,,3.0,3.0,0.0,0.0,2004.0,3.0,,582.0,6984.0,,,,,2.0,,6984.0,6984.0
711,5,21.0,10,15,3.0,96.0,2.0,12.0,26.0,1.0,,100.0,5.0,0.0,,2.0,2.0,0.0,0.0,2004.0,3.0,1.0,279.0,3348.0,2.0,,2.0,,2.0,,3348.0,3348.0
711,5,29.0,8,13,1.0,47.0,3.0,3.0,30.0,1.0,,100.0,5.0,0.0,,1.0,1.0,0.0,0.0,2008.0,3.0,,3513.0,10539.0,,,,,2.0,,10539.0,10539.0
711,5,29.0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,29.0,8,15,1.0,95.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1991.0,2.0,1.0,3120.0,37440.0,2.0,,2.0,,2.0,,37440.0,37440.0
711,5,37.0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,37.0,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,37.0,13,20,1.0,47.0,1.0,11.0,24.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,,710.0,7810.0,,,,,2.0,,7810.0,7810.0
711,5,43.0,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,43.0,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,43.0,12,15,1.0,56.0,1.0,12.0,22.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1993.0,3.0,1.0,447.0,5364.0,2.0,,2.0,,2.0,,5364.0,5364.0
711,5,47.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,47.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,5,47.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,1.0,56,13,1.0,45.0,2.0,12.0,26.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,,291.0,3492.0,,,,,2.0,,3492.0,3492.0
711,7,1.0,56,13,2.0,24.0,5.0,12.0,26.0,1.0,,100.0,5.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,11044.0,132528.0,2.0,,2.0,,2.0,,132528.0,132528.0
711,7,1.0,56,14,1.0,47.0,1.0,12.0,20.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,1985.0,3.0,,2299.0,27588.0,,,,,2.0,,27588.0,27588.0
711,7,1.0,56,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,5.0,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,5.0,31,15,1.0,96.0,1.0,6.0,4.0,1.0,,100.0,5.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,1.0,2830.0,16980.0,2.0,,2.0,,2.0,,16980.0,16980.0
711,7,5.0,31,19,1.0,95.0,1.0,8.0,6.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1978.0,3.0,1.0,427.0,3416.0,2.0,,2.0,,2.0,,3416.0,3416.0
711,7,7.0,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,7.0,17,15,1.0,56.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,4.0,4.0,0.0,0.0,2001.0,3.0,1.0,12634.0,151608.0,2.0,,1.0,421.0,2.0,,152029.0,152029.0
711,7,7.0,17,15,2.0,68.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,1053.0,12636.0,2.0,,2.0,,2.0,,12636.0,12636.0
711,7,7.0,17,20,1.0,49.0,1.0,12.0,30.0,1.0,,100.0,7.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,1.0,6239.0,74868.0,2.0,,2.0,,2.0,,74868.0,74868.0
711,7,19.0,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,19.0,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,19.0,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,7,29.0,11,13,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,1991.0,2.0,,4418.0,53016.0,,,,,2.0,,53016.0,53016.0
711,7,29.0,11,14,1.0,47.0,1.0,12.0,27.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2001.0,2.0,,3203.0,38436.0,,,,,2.0,,38436.0,38436.0
711,7,29.0,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,8,1.0,32,13,1.0,68.0,1.0,12.0,24.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,1.0,1845.0,22140.0,2.0,,2.0,,2.0,,22140.0,22140.0
711,8,1.0,32,14,1.0,14.0,1.0,6.0,18.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2001.0,3.0,1.0,1736.0,10416.0,2.0,,2.0,,2.0,,10416.0,10416.0
711,8,1.0,32,14,2.0,56.0,1.0,1.0,20.0,1.0,,100.0,5.0,0.0,,2.0,2.0,0.0,0.0,2008.0,3.0,1.0,6864.0,6864.0,2.0,,2.0,,2.0,,6864.0,6864.0
711,8,1.0,32,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,8,3.0,11,14,1.0,55.0,2.0,12.0,3.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,3.0,1.0,1179.0,14148.0,2.0,,2.0,,2.0,,14148.0,14148.0
711,8,3.0,11,14,2.0,45.0,1.0,12.0,27.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,,8257.0,99084.0,,,,,2.0,,99084.0,99084.0
711,8,3.0,11,15,1.0,47.0,2.0,12.0,29.0,1.0,,100.0,1.0,0.0,,3.0,3.0,0.0,0.0,2004.0,2.0,,4609.0,55308.0,,,,,2.0,,55308.0,55308.0
711,8,3.0,11,20,1.0,46.0,1.0,12.0,28.0,1.0,,100.0,7.0,0.0,,2.0,2.0,0.0,0.0,2001.0,3.0,,7705.0,92460.0,,,,,2.0,,92460.0,92460.0
711,8,5.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,8,5.0,20,14,2.0,98.0,5.0,8.0,6.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,240.0,1920.0,2.0,,2.0,,2.0,,1920.0,1920.0
711,8,5.0,20,14,3.0,47.0,2.0,9.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,349.0,3141.0,,,,,2.0,,3141.0,3141.0
711,8,5.0,20,14,1.0,68.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,2.0,1.0,1537.0,18444.0,2.0,,2.0,,2.0,,18444.0,18444.0
711,8,5.0,20,15,1.0,68.0,1.0,4.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2008.0,3.0,1.0,1105.0,4420.0,2.0,,2.0,,2.0,,4420.0,4420.0
711,8,7.0,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,8,7.0,36,24,1.0,55.0,1.0,12.0,16.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,2211.0,26532.0,2.0,,2.0,,2.0,,26532.0,26532.0
711,8,7.0,36,25,1.0,14.0,1.0,12.0,28.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2005.0,3.0,1.0,7716.0,92592.0,2.0,,2.0,,2.0,,92592.0,92592.0
711,8,9.0,8,13,1.0,82.0,1.0,12.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,1630.0,19560.0,2.0,,2.0,,2.0,,19560.0,19560.0
711,8,9.0,8,15,1.0,56.0,1.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2004.0,2.0,1.0,1895.0,22740.0,2.0,,1.0,1474.0,2.0,,24214.0,24214.0
711,8,9.0,8,19,1.0,56.0,1.0,7.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,8579.0,60053.0,2.0,,1.0,322.0,2.0,,60375.0,60375.0
713,1,1.0,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,1.0,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,1.0,6,19,1.0,71.0,2.0,12.0,15.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,1.0,7556.0,90672.0,2.0,,2.0,,2.0,,90672.0,90672.0
713,1,5.0,33,13,1.0,55.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,1.0,2006.0,3.0,1.0,599.0,7188.0,2.0,,2.0,,2.0,,7188.0,7188.0
713,1,5.0,33,14,2.0,55.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1999.0,3.0,1.0,1197.0,14364.0,2.0,,2.0,,2.0,,14364.0,14364.0
713,1,5.0,33,14,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,2003.0,3.0,,2084.0,25008.0,,,,,2.0,,25008.0,25008.0
713,1,5.0,33,15,1.0,55.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,1.0,798.0,9576.0,2.0,,2.0,,2.0,,9576.0,9576.0
713,1,9.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,9.0,2,15,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,3.0,3.0,0.0,0.0,2003.0,2.0,,9663.0,115956.0,,,,,1.0,698.0,116654.0,116654.0
713,1,9.0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,13.0,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,13.0,21,15,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,6.0,0.0,,2.0,2.0,0.0,0.0,2007.0,3.0,,2256.0,27072.0,,,,,2.0,,27072.0,27072.0
713,1,13.0,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,17.0,42,14,1.0,16.0,1.0,12.0,28.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2006.0,3.0,1.0,1100.0,13200.0,2.0,,2.0,,2.0,,13200.0,13200.0
713,1,17.0,42,14,2.0,14.0,2.0,12.0,20.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,2003.0,3.0,1.0,1200.0,14400.0,2.0,,2.0,,2.0,,14400.0,14400.0
713,1,17.0,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,17.0,42,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,19.0,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,19.0,17,14,1.0,56.0,1.0,7.0,30.0,1.0,,100.0,6.0,0.0,,4.0,1.0,3.0,0.0,2007.0,2.0,1.0,29929.0,209503.0,2.0,,1.0,11972.0,1.0,3492.0,224967.0,224967.0
713,1,19.0,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,23.0,25,13,1.0,47.0,4.0,12.0,30.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1998.0,2.0,,5369.0,64428.0,,,,,2.0,,64428.0,64428.0
713,1,23.0,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,23.0,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,27.0,22,13,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1994.0,2.0,,5369.0,64428.0,,,,,2.0,,64428.0,64428.0
713,1,27.0,22,13,2.0,47.0,2.0,12.0,29.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1994.0,2.0,,8590.0,103080.0,,,,,2.0,,103080.0,103080.0
713,1,27.0,22,15,1.0,85.0,2.0,12.0,24.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2000.0,3.0,1.0,3238.0,38856.0,2.0,,2.0,,2.0,,38856.0,38856.0
713,1,27.0,22,19,1.0,47.0,2.0,12.0,29.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,,2977.0,35724.0,,,,,2.0,,35724.0,35724.0
713,1,29.0,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,29.0,19,14,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,1988.0,3.0,,2382.0,28584.0,,,,,2.0,,28584.0,28584.0
713,1,29.0,19,15,1.0,56.0,1.0,12.0,28.0,1.0,,100.0,6.0,0.0,,2.0,2.0,0.0,0.0,2000.0,3.0,1.0,16192.0,194304.0,2.0,,1.0,1080.0,2.0,,195384.0,195384.0
713,1,33.0,20,13,1.0,56.0,1.0,12.0,8.0,1.0,,100.0,1.0,0.0,,3.0,1.0,2.0,0.0,2003.0,3.0,1.0,14735.0,176820.0,2.0,,2.0,,2.0,,176820.0,176820.0
713,1,33.0,20,14,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,1975.0,2.0,,9663.0,115956.0,,,,,2.0,,115956.0,115956.0
713,1,33.0,20,14,2.0,14.0,3.0,12.0,10.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,1169.0,14028.0,2.0,,2.0,,2.0,,14028.0,14028.0
713,1,33.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,35.0,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,35.0,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,35.0,3,24,1.0,14.0,3.0,7.0,20.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,335.0,2345.0,1.0,189.0,2.0,,2.0,,2534.0,2534.0
713,1,39.0,2,14,1.0,68.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,3.0,1.0,1536.0,18432.0,2.0,,2.0,,2.0,,18432.0,18432.0
713,1,39.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,39.0,2,20,1.0,90.0,2.0,5.0,30.0,1.0,,100.0,6.0,0.0,,3.0,1.0,2.0,0.0,2008.0,2.0,1.0,13493.0,67465.0,2.0,,2.0,,2.0,,67465.0,67465.0
713,1,41.0,33,14,1.0,14.0,2.0,12.0,26.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,1999.0,3.0,1.0,2368.0,28416.0,2.0,,2.0,,2.0,,28416.0,28416.0
713,1,41.0,33,15,1.0,47.0,1.0,12.0,30.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,1990.0,3.0,,4230.0,50760.0,,,,,2.0,,50760.0,50760.0
713,1,41.0,33,19,1.0,47.0,2.0,12.0,30.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,1986.0,2.0,,4294.0,51528.0,,,,,2.0,,51528.0,51528.0
713,1,41.0,33,19,2.0,96.0,4.0,12.0,30.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2000.0,3.0,1.0,2699.0,32388.0,2.0,,2.0,,2.0,,32388.0,32388.0
713,1,43.0,39,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,43.0,39,14,1.0,47.0,1.0,12.0,28.0,1.0,,100.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1998.0,3.0,,5954.0,71448.0,,,,,2.0,,71448.0,71448.0
713,1,43.0,39,19,1.0,47.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2007.0,3.0,,2914.0,34968.0,,,,,2.0,,34968.0,34968.0
713,1,43.0,39,19,2.0,68.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2005.0,2.0,1.0,2268.0,27216.0,2.0,,2.0,,2.0,,27216.0,27216.0
713,1,45.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,45.0,20,19,1.0,93.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,1.0,1746.0,20952.0,2.0,,2.0,,2.0,,20952.0,20952.0
713,1,45.0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,1,47.0,6,13,1.0,47.0,1.0,12.0,30.0,1.0,,100.0,1.0,0.0,,1.0,1.0,0.0,0.0,2002.0,3.0,,3969.0,47628.0,,,,,2.0,,47628.0,47628.0
713,1,47.0,6,15,1.0,56.0,3.0,11.0,30.0,1.0,,100.0,6.0,0.0,,1.0,1.0,0.0,0.0,2006.0,3.0,1.0,5528.0,60808.0,2.0,,1.0,1559.0,2.0,,62367.0,62367.0
713,1,47.0,6,20,1.0,56.0,2.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1998.0,3.0,1.0,7183.0,86196.0,2.0,,1.0,479.0,2.0,,86675.0,86675.0
713,3,1.0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,1.0,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,1.0,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,5.0,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,5.0,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,5.0,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,15.0,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,15.0,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,15.0,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,3,25.0,26,13,1.0,47.0,2.0,12.0,29.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,1997.0,2.0,,5154.0,61848.0,,,,,1.0,1289.0,63137.0,63137.0
713,3,25.0,26,14,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,4.0,0.0,,2.0,2.0,0.0,0.0,1998.0,2.0,,9663.0,115956.0,,,,,2.0,,115956.0,115956.0
713,3,25.0,26,15,1.0,47.0,3.0,12.0,28.0,1.0,,100.0,4.0,0.0,,1.0,1.0,0.0,0.0,1978.0,3.0,,2106.0,25272.0,,,,,2.0,,25272.0,25272.0
713,3,29.0,11,13,1.0,56.0,2.0,12.0,30.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1994.0,3.0,1.0,9071.0,108852.0,2.0,,1.0,3401.0,2.0,,112253.0,112253.0
713,3,29.0,11,14,1.0,47.0,2.0,12.0,25.0,1.0,,100.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1996.0,3.0,,2068.0,24816.0,,,,,2.0,,24816.0,24816.0
713,3,29.0,11,15,1.0,16.0,1.0,12.0,26.0,1.0,,100.0,1.0,0.0,,3.0,1.0,1.0,0.0,1985.0,3.0,1.0,9472.0,113664.0,2.0,,1.0,5683.0,1.0,474.0,119821.0,119821.0
713,5,1.0,30,14,1.0,47.0,2.0,12.0,28.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1996.0,2.0,,2838.0,34056.0,,,,,2.0,,34056.0,34056.0
713,5,1.0,30,15,1.0,47.0,1.0,12.0,20.0,1.0,,100.0,1.0,0.0,,2.0,2.0,0.0,0.0,1989.0,1.0,,29771.0,357252.0,,,,,2.0,,357252.0,357252.0
713,5,1.0,30,20,1.0,45.0,2.0,12.0,30.0,1.0,,100.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1990.0,3.0,,3007.0,36084.0,,,,,2.0,,36084.0,36084.0
713,5,5.0,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,5.0,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,5.0,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,11.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,11.0,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,11.0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,15.0,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,15.0,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,15.0,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,19.0,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,19.0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,19.0,14,15,1.0,47.0,1.0,12.0,29.0,1.0,,100.0,1.0,0.0,,4.0,2.0,2.0,0.0,2000.0,2.0,,14885.0,178620.0,,,,,2.0,,178620.0,178620.0
713,5,25.0,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,25.0,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,5,25.0,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,7,1.0,42,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
