tinh,huyen,xa,diaban,hoso,m4b21ma,m4b21c3a,m4b21c3b,m4b21c4a,m4b21c4b,m4b21c5a,m4b21c5b,m4b21c6a,m4b21c6b
103,19,9.0,1,15,1.0,150.0,3671.0,0.0,,0.0,,150.0,3671.0
103,19,17.0,13,13,11.0,,479.0,,0.0,,0.0,,479.0
103,19,17.0,13,13,8.0,,5586.0,,0.0,,0.0,,5586.0
103,19,17.0,13,13,18.0,,,,,,,,758.0
103,19,17.0,13,13,5.0,30.0,1364.0,15.0,683.0,0.0,,45.0,2047.0
103,19,17.0,13,13,12.0,0.0,,200.0,304.0,0.0,,200.0,304.0
103,19,17.0,13,14,,,,,,,,,
103,19,17.0,13,15,5.0,42.0,1907.0,7.0,318.0,9.0,395.0,58.0,2620.0
103,19,17.0,13,15,12.0,105.0,158.0,40.0,60.0,44.0,67.0,189.0,285.0
103,19,17.0,13,15,18.0,,,,,,,,87.0
103,19,25.0,12,13,18.0,,,,,,,,279.0
103,19,25.0,12,13,12.0,0.0,,60.0,91.0,0.0,,60.0,91.0
103,19,25.0,12,13,8.0,,5187.0,,0.0,,0.0,,5187.0
103,19,25.0,12,13,5.0,0.0,,20.0,910.0,0.0,,20.0,910.0
103,19,25.0,12,14,11.0,,240.0,,0.0,,0.0,,240.0
103,19,25.0,12,15,5.0,0.0,,15.0,806.0,0.0,,15.0,806.0
103,19,25.0,12,15,18.0,,,,,,,,344.0
103,19,25.0,12,15,8.0,,7519.0,,0.0,,0.0,,7519.0
103,19,25.0,12,15,12.0,0.0,,30.0,48.0,0.0,,30.0,48.0
103,19,35.0,3,13,5.0,15.0,683.0,8.0,364.0,0.0,,23.0,1047.0
103,19,35.0,3,13,8.0,,4788.0,,0.0,,0.0,,4788.0
103,19,35.0,3,13,18.0,,,,,,,,295.0
103,19,35.0,3,13,6.0,30.0,862.0,10.0,287.0,0.0,,40.0,1149.0
103,19,35.0,3,14,11.0,,323.0,,0.0,,0.0,,323.0
103,19,35.0,3,14,18.0,,,,,,,,483.0
103,19,35.0,3,14,5.0,0.0,,15.0,919.0,0.0,,15.0,919.0
103,19,35.0,3,14,12.0,71800.0,146531.0,200.0,409.0,0.0,,72000.0,146940.0
103,19,35.0,3,14,6.0,500.0,16648.0,20.0,666.0,0.0,,520.0,17314.0
103,19,35.0,3,15,17.0,,0.0,,0.0,,159.0,,159.0
103,19,35.0,3,15,6.0,200.0,4788.0,15.0,359.0,0.0,,215.0,5147.0
103,19,35.0,3,15,11.0,,159.0,,0.0,,0.0,,159.0
103,19,35.0,3,15,18.0,,,,,,,,359.0
103,19,35.0,3,15,8.0,,15960.0,,0.0,,0.0,,15960.0
103,19,35.0,3,15,5.0,9.0,410.0,25.0,1137.0,0.0,,34.0,1547.0
103,19,45.0,17,13,5.0,0.0,,15.0,683.0,0.0,,15.0,683.0
103,19,45.0,17,14,1.0,320.0,7661.0,0.0,,0.0,,320.0,7661.0
103,19,45.0,17,14,5.0,70.0,3184.0,12.0,546.0,0.0,,82.0,3730.0
103,19,45.0,17,14,18.0,,,,,,,,662.0
103,19,45.0,17,14,12.0,0.0,,190.0,288.0,30.0,46.0,220.0,334.0
103,19,45.0,17,14,11.0,,599.0,,200.0,,0.0,,799.0
103,19,45.0,17,14,6.0,39.0,964.0,10.0,248.0,0.0,,49.0,1212.0
103,19,45.0,17,15,12.0,0.0,,62.0,92.0,40.0,60.0,102.0,152.0
103,19,45.0,17,15,5.0,0.0,,20.0,844.0,6.0,254.0,26.0,1098.0
103,19,45.0,17,15,18.0,,,,,,,,29.0
103,21,1.0,10,13,,,,,,,,,
103,21,1.0,10,14,,,,,,,,,
103,21,1.0,10,20,,,,,,,,,
103,21,7.0,12,13,5.0,0.0,,12.0,478.0,0.0,,12.0,478.0
103,21,7.0,12,14,10.0,,405.0,,201.0,,0.0,,606.0
103,21,7.0,12,14,18.0,,,,,,,,201.0
103,21,7.0,12,14,8.0,,12118.0,,0.0,,0.0,,12118.0
103,21,7.0,12,14,5.0,0.0,,20.0,1111.0,0.0,,20.0,1111.0
103,21,7.0,12,15,12.0,150.0,240.0,200.0,319.0,0.0,,350.0,559.0
103,21,7.0,12,15,5.0,10.0,399.0,10.0,399.0,0.0,,20.0,798.0
103,21,17.0,10,13,6.0,20.0,639.0,10.0,319.0,0.0,,30.0,958.0
103,21,17.0,10,13,5.0,30.0,1197.0,20.0,798.0,0.0,,50.0,1995.0
103,21,17.0,10,14,5.0,30.0,1195.0,10.0,398.0,0.0,,40.0,1593.0
103,21,17.0,10,14,8.0,,5576.0,,0.0,,0.0,,5576.0
103,21,17.0,10,14,18.0,,,,,,,,40.0
103,21,17.0,10,15,7.0,2.0,159.0,0.0,,0.0,,2.0,159.0
103,21,17.0,10,15,5.0,10.0,399.0,30.0,1197.0,0.0,,40.0,1596.0
103,21,17.0,10,15,8.0,,5985.0,,0.0,,0.0,,5985.0
103,21,17.0,10,15,18.0,,,,,,,,80.0
103,21,25.0,2,13,,,,,,,,,
103,21,25.0,2,14,,,,,,,,,
103,21,25.0,2,15,18.0,,,,,,,,148.0
103,21,25.0,2,15,5.0,15.0,578.0,10.0,370.0,0.0,,25.0,948.0
103,21,25.0,2,15,12.0,90.0,81.0,100.0,93.0,26.0,22.0,216.0,196.0
103,21,25.0,2,15,1.0,160.0,2933.0,0.0,,0.0,,160.0,2933.0
103,21,35.0,17,13,6.0,10.0,430.0,10.0,430.0,0.0,,20.0,860.0
103,21,35.0,17,13,5.0,20.0,1289.0,20.0,1289.0,0.0,,40.0,2578.0
103,21,35.0,17,14,,,,,,,,,
103,21,35.0,17,15,12.0,0.0,,96.0,114.0,0.0,,96.0,114.0
103,21,35.0,17,15,5.0,0.0,,95.0,383.0,0.0,,95.0,383.0
103,21,43.0,8,13,,,,,,,,,
103,21,43.0,8,14,5.0,0.0,,6.0,222.0,0.0,,6.0,222.0
103,21,43.0,8,14,18.0,,,,,,,,7.0
103,21,43.0,8,15,5.0,0.0,,20.0,798.0,0.0,,20.0,798.0
103,21,43.0,8,15,18.0,,,,,,,,8.0
103,21,43.0,8,15,12.0,0.0,,100.0,120.0,0.0,,100.0,120.0
103,21,51.0,2,13,12.0,200.0,256.0,50.0,64.0,0.0,,250.0,320.0
103,21,51.0,2,13,8.0,,7182.0,,0.0,,0.0,,7182.0
103,21,51.0,2,13,5.0,5.0,240.0,10.0,479.0,0.0,,15.0,719.0
103,21,51.0,2,14,5.0,0.0,,5.0,225.0,0.0,,5.0,225.0
103,21,51.0,2,14,12.0,400.0,721.0,100.0,180.0,0.0,,500.0,901.0
103,21,51.0,2,15,,,,,,,,,
104,1,1.0,9,13,,,,,,,,,
104,1,1.0,9,15,,,,,,,,,
104,1,1.0,9,19,,,,,,,,,
104,1,3.0,8,13,,,,,,,,,
104,1,3.0,8,14,6.0,19.0,354.0,4.0,76.0,0.0,,23.0,430.0
104,1,3.0,8,14,1.0,36.0,865.0,0.0,,0.0,,36.0,865.0
104,1,3.0,8,15,,,,,,,,,
104,1,4.0,8,13,,,,,,,,,
104,1,4.0,8,14,1.0,6300.0,165148.0,0.0,,0.0,,6300.0,165148.0
104,1,4.0,8,14,12.0,74270.0,80562.0,730.0,990.0,0.0,,75000.0,81552.0
104,1,4.0,8,14,5.0,0.0,,18.0,976.0,0.0,,18.0,976.0
104,1,4.0,8,15,12.0,0.0,,300.0,461.0,0.0,,300.0,461.0
104,1,4.0,8,15,5.0,0.0,,14.0,696.0,0.0,,14.0,696.0
104,1,7.0,3,14,,,,,,,,,
104,1,7.0,3,19,,,,,,,,,
104,1,7.0,3,20,,,,,,,,,
104,1,17.0,11,13,,,,,,,,,
104,1,17.0,11,14,5.0,0.0,,7.0,316.0,0.0,,7.0,316.0
104,1,17.0,11,15,5.0,0.0,,10.0,452.0,0.0,,10.0,452.0
104,1,17.0,11,15,18.0,,,,,,,,271.0
104,1,17.0,11,15,9.0,1.0,1898.0,,0.0,,0.0,1.0,1898.0
104,2,1.0,7,13,,,,,,,,,
104,2,1.0,7,14,,,,,,,,,
104,2,1.0,7,15,,,,,,,,,
104,2,7.0,24,13,10.0,,236.0,,78.0,,0.0,,314.0
104,2,7.0,24,13,6.0,40.0,944.0,40.0,944.0,0.0,,80.0,1888.0
104,2,7.0,24,13,18.0,,,,,,,,236.0
104,2,7.0,24,14,,,,,,,,,
104,2,7.0,24,15,5.0,0.0,,180.0,8949.0,0.0,,180.0,8949.0
104,2,7.0,24,15,18.0,,,,,,,,316.0
104,2,7.0,24,15,10.0,,0.0,,1085.0,,0.0,,1085.0
104,2,7.0,24,15,1.0,0.0,,350.0,7277.0,0.0,,350.0,7277.0
104,2,9.0,16,13,,,,,,,,,
104,2,9.0,16,15,11.0,,1927.0,,0.0,,0.0,,1927.0
104,2,9.0,16,19,,,,,,,,,
104,2,13.0,14,13,6.0,180.0,4547.0,49.0,1550.0,0.0,,229.0,6097.0
104,2,13.0,14,13,1.0,70.0,2215.0,100.0,3164.0,0.0,,170.0,5379.0
104,2,13.0,14,13,5.0,50.0,2034.0,36.0,1464.0,0.0,,86.0,3498.0
104,2,13.0,14,13,12.0,18500.0,28429.0,250.0,384.0,0.0,,18750.0,28813.0
104,2,13.0,14,13,18.0,,,,,,,,579.0
104,2,13.0,14,14,,,,,,,,,
104,2,13.0,14,15,,,,,,,,,
104,3,11.0,3,13,2.0,150.0,5424.0,0.0,,0.0,,150.0,5424.0
104,3,11.0,3,13,18.0,,,,,,,,1139.0
104,3,11.0,3,13,6.0,260.0,5876.0,10.0,226.0,0.0,,270.0,6102.0
104,3,11.0,3,13,12.0,0.0,,100.0,108.0,250.0,339.0,350.0,447.0
104,3,11.0,3,13,10.0,,0.0,,0.0,,181.0,,181.0
104,3,11.0,3,13,5.0,450.0,18305.0,17.0,692.0,0.0,,467.0,18997.0
104,3,11.0,3,13,1.0,1786.0,45287.0,15.0,387.0,0.0,,1801.0,45674.0
104,3,11.0,3,13,11.0,,904.0,,0.0,,0.0,,904.0
104,3,11.0,3,13,8.0,,0.0,,0.0,,15620.0,,15620.0
104,3,11.0,3,14,11.0,,181.0,,0.0,,0.0,,181.0
104,3,11.0,3,14,5.0,10.0,407.0,7.0,285.0,0.0,,17.0,692.0
104,3,11.0,3,15,12.0,0.0,,900.0,976.0,0.0,,900.0,976.0
104,3,11.0,3,15,1.0,2230.0,54426.0,0.0,,0.0,,2230.0,54426.0
104,3,11.0,3,15,11.0,,542.0,,0.0,,0.0,,542.0
104,3,11.0,3,15,5.0,0.0,,36.0,1464.0,0.0,,36.0,1464.0
104,3,11.0,3,15,18.0,,,,,,,,542.0
104,3,29.0,9,13,9.0,0.0,,,4520.0,,0.0,0.0,4520.0
104,3,29.0,9,13,11.0,,904.0,,0.0,,0.0,,904.0
104,3,29.0,9,13,18.0,,,,,,,,88.0
104,3,29.0,9,13,5.0,20.0,904.0,10.0,452.0,0.0,,30.0,1356.0
104,3,29.0,9,14,1.0,75.0,1808.0,0.0,,0.0,,75.0,1808.0
104,3,29.0,9,14,8.0,,2260.0,,0.0,,452.0,,2712.0
104,3,29.0,9,14,5.0,0.0,,20.0,904.0,0.0,,20.0,904.0
104,3,29.0,9,14,18.0,,,,,,,,81.0
104,3,29.0,9,15,5.0,25.0,1017.0,35.0,1424.0,0.0,,60.0,2441.0
104,3,29.0,9,15,18.0,,,,,,,,271.0
104,3,33.0,9,13,18.0,,,,,,,,362.0
104,3,33.0,9,13,1.0,2370.0,57851.0,18.0,452.0,0.0,,2388.0,58303.0
104,3,33.0,9,13,5.0,0.0,,144.0,5857.0,0.0,,144.0,5857.0
104,3,33.0,9,13,6.0,0.0,,36.0,976.0,0.0,,36.0,976.0
104,3,33.0,9,13,11.0,,0.0,,1012.0,,0.0,,1012.0
104,3,33.0,9,13,15.0,0.0,,10.0,904.0,0.0,,10.0,904.0
104,3,33.0,9,14,5.0,67.0,2712.0,10.0,407.0,0.0,,77.0,3119.0
104,3,33.0,9,14,8.0,,4972.0,,0.0,,1672.0,,6644.0
104,3,33.0,9,14,18.0,,,,,,,,226.0
104,3,33.0,9,14,11.0,,904.0,,0.0,,0.0,,904.0
104,3,33.0,9,14,1.0,296.0,7231.0,0.0,,0.0,,296.0,7231.0
104,3,33.0,9,15,18.0,,,,,,,,136.0
104,3,33.0,9,15,9.0,2.0,5424.0,,0.0,,0.0,2.0,5424.0
104,3,33.0,9,15,1.0,100.0,2441.0,0.0,,0.0,,100.0,2441.0
104,3,33.0,9,15,15.0,30.0,2712.0,3.0,271.0,0.0,,33.0,2983.0
104,3,43.0,4,14,17.0,,102.0,,184.0,,0.0,,286.0
104,3,43.0,4,14,9.0,1.0,2554.0,,0.0,,0.0,1.0,2554.0
104,3,43.0,4,14,5.0,0.0,,7.0,322.0,0.0,,7.0,322.0
104,3,43.0,4,15,5.0,20.0,1022.0,10.0,511.0,0.0,,30.0,1533.0
104,3,43.0,4,15,1.0,75.0,2043.0,0.0,,0.0,,75.0,2043.0
104,3,43.0,4,15,18.0,,,,,,,,332.0
104,3,43.0,4,15,8.0,,3065.0,,0.0,,0.0,,3065.0
104,3,43.0,4,19,5.0,0.0,,10.0,452.0,0.0,,10.0,452.0
104,3,53.0,13,13,1.0,890.0,21721.0,0.0,,0.0,,890.0,21721.0
104,3,53.0,13,13,5.0,50.0,2034.0,22.0,895.0,0.0,,72.0,2929.0
104,3,53.0,13,13,18.0,,,,,,,,45.0
104,3,53.0,13,14,5.0,0.0,,48.0,1952.0,0.0,,48.0,1952.0
104,3,53.0,13,14,8.0,,4700.0,,0.0,,0.0,,4700.0
104,3,53.0,13,14,18.0,,,,,,,,2441.0
104,3,53.0,13,15,1.0,110.0,2712.0,0.0,,0.0,,110.0,2712.0
104,3,53.0,13,15,18.0,,,,,,,,48.0
104,3,53.0,13,15,5.0,0.0,,10.0,452.0,0.0,,10.0,452.0
104,3,61.0,5,13,18.0,,,,,,,,1356.0
104,3,61.0,5,13,1.0,3730.0,90393.0,0.0,,0.0,,3730.0,90393.0
104,3,61.0,5,14,1.0,410.0,11118.0,0.0,,0.0,,410.0,11118.0
104,3,61.0,5,14,8.0,,6508.0,,0.0,,0.0,,6508.0
104,3,61.0,5,14,9.0,1.0,3164.0,,0.0,,0.0,1.0,3164.0
104,3,61.0,5,14,18.0,,,,,,,,506.0
104,3,61.0,5,14,5.0,0.0,,21.0,949.0,0.0,,21.0,949.0
104,3,61.0,5,15,1.0,250.0,7150.0,0.0,,0.0,,250.0,7150.0
104,3,61.0,5,15,18.0,,,,,,,,102.0
104,3,69.0,13,13,9.0,1.0,2712.0,,0.0,,0.0,1.0,2712.0
104,3,69.0,13,13,8.0,,7231.0,,0.0,,0.0,,7231.0
104,3,69.0,13,13,5.0,0.0,,15.0,678.0,0.0,,15.0,678.0
104,3,69.0,13,13,18.0,,,,,,,,244.0
104,3,69.0,13,19,5.0,0.0,,8.0,362.0,0.0,,8.0,362.0
104,3,69.0,13,19,8.0,,9130.0,,0.0,,0.0,,9130.0
104,3,69.0,13,19,18.0,,,,,,,,289.0
104,3,69.0,13,20,1.0,110.0,2712.0,0.0,,0.0,,110.0,2712.0
104,3,69.0,13,20,8.0,,31637.0,,0.0,,1808.0,,33445.0
104,3,69.0,13,20,18.0,,,,,,,,542.0
104,3,69.0,13,20,5.0,10.0,452.0,10.0,452.0,0.0,,20.0,904.0
104,3,75.0,8,13,5.0,0.0,,9.0,407.0,0.0,,9.0,407.0
104,3,75.0,8,13,18.0,,,,,,,,108.0
104,3,75.0,8,14,5.0,0.0,,15.0,678.0,0.0,,15.0,678.0
104,3,75.0,8,14,2.0,100.0,3164.0,0.0,,0.0,,100.0,3164.0
104,3,75.0,8,14,18.0,,,,,,,,235.0
104,3,75.0,8,19,18.0,,,,,,,,24.0
104,3,75.0,8,19,9.0,1.0,1627.0,,0.0,,0.0,1.0,1627.0
104,4,1.0,2,13,,,,,,,,,
104,4,1.0,2,14,8.0,,7231.0,,0.0,,0.0,,7231.0
104,4,1.0,2,14,18.0,,,,,,,,946.0
104,4,1.0,2,14,9.0,1.0,3164.0,,0.0,,0.0,1.0,3164.0
104,4,1.0,2,14,5.0,16.0,723.0,5.0,226.0,0.0,,21.0,949.0
104,4,1.0,2,14,6.0,300.0,6327.0,10.0,217.0,0.0,,310.0,6544.0
104,4,1.0,2,15,7.0,10.0,814.0,0.0,,0.0,,10.0,814.0
104,4,1.0,2,15,18.0,,,,,,,,1282.0
104,4,1.0,2,15,9.0,3.0,8135.0,,0.0,,0.0,3.0,8135.0
104,4,1.0,2,15,5.0,222.0,9039.0,20.0,814.0,0.0,,242.0,9853.0
104,4,1.0,2,15,11.0,,633.0,,0.0,,0.0,,633.0
104,4,1.0,2,15,8.0,,18079.0,,0.0,,0.0,,18079.0
104,4,9.0,10,13,1.0,4000.0,104856.0,0.0,,0.0,,4000.0,104856.0
104,4,9.0,10,13,5.0,50.0,2712.0,15.0,610.0,0.0,,65.0,3322.0
104,4,9.0,10,13,6.0,50.0,1356.0,0.0,,0.0,,50.0,1356.0
104,4,9.0,10,13,18.0,,,,,,,,2504.0
104,4,9.0,10,13,9.0,2.0,8135.0,,0.0,,0.0,2.0,8135.0
104,4,9.0,10,13,8.0,,0.0,,0.0,,12203.0,,12203.0
104,4,9.0,10,14,6.0,10.0,271.0,3.0,90.0,0.0,,13.0,361.0
104,4,9.0,10,14,18.0,,,,,,,,1211.0
104,4,9.0,10,14,11.0,,362.0,,0.0,,0.0,,362.0
104,4,9.0,10,14,5.0,30.0,1220.0,40.0,1627.0,0.0,,70.0,2847.0
104,4,9.0,10,14,8.0,,7231.0,,0.0,,0.0,,7231.0
104,4,9.0,10,14,1.0,270.0,7132.0,0.0,,0.0,,270.0,7132.0
104,4,9.0,10,15,9.0,1.0,4086.0,,0.0,,0.0,1.0,4086.0
104,4,9.0,10,15,8.0,,5108.0,,0.0,,0.0,,5108.0
104,4,9.0,10,15,6.0,25.0,460.0,0.0,,0.0,,25.0,460.0
104,4,9.0,10,15,1.0,120.0,3065.0,0.0,,0.0,,120.0,3065.0
104,4,9.0,10,15,18.0,,,,,,,,1068.0
104,4,9.0,10,15,5.0,20.0,1123.0,10.0,562.0,0.0,,30.0,1685.0
104,5,17.0,5,13,1.0,315.0,7830.0,20.0,497.0,0.0,,335.0,8327.0
104,5,17.0,5,13,18.0,,,,,,,,271.0
104,5,17.0,5,13,8.0,,6779.0,,0.0,,0.0,,6779.0
104,5,17.0,5,13,12.0,0.0,,45.0,61.0,0.0,,45.0,61.0
104,5,17.0,5,14,8.0,,13667.0,,0.0,,9112.0,,22779.0
104,5,17.0,5,14,11.0,,7864.0,,271.0,,0.0,,8135.0
104,5,17.0,5,14,1.0,900.0,24406.0,50.0,1311.0,0.0,,950.0,25717.0
104,5,17.0,5,14,9.0,2.0,6327.0,,0.0,,0.0,2.0,6327.0
104,5,17.0,5,14,16.0,,1085.0,,0.0,,0.0,,1085.0
104,5,17.0,5,14,18.0,,,,,,,,859.0
104,5,17.0,5,14,12.0,23800.0,32270.0,200.0,253.0,0.0,,24000.0,32523.0
104,5,17.0,5,14,6.0,220.0,4773.0,10.0,208.0,0.0,,230.0,4981.0
104,5,17.0,5,15,10.0,,0.0,,0.0,,253.0,,253.0
104,5,17.0,5,15,5.0,90.0,4393.0,15.0,610.0,0.0,,105.0,5003.0
104,5,17.0,5,15,1.0,160.0,4050.0,0.0,,0.0,,160.0,4050.0
104,5,17.0,5,15,12.0,150.0,244.0,120.0,163.0,0.0,,270.0,407.0
104,5,17.0,5,15,18.0,,,,,,,,967.0
104,5,17.0,5,15,8.0,,5876.0,,0.0,,904.0,,6780.0
104,5,21.0,9,13,18.0,,,,,,,,590.0
104,5,21.0,9,13,5.0,35.0,1239.0,10.0,354.0,0.0,,45.0,1593.0
104,5,21.0,9,13,1.0,540.0,11890.0,0.0,,0.0,,540.0,11890.0
104,5,21.0,9,13,12.0,0.0,,0.0,,150.0,118.0,150.0,118.0
104,5,21.0,9,14,18.0,,,,,,,,479.0
104,5,21.0,9,14,6.0,320.0,6942.0,0.0,,0.0,,320.0,6942.0
104,5,21.0,9,14,5.0,212.0,5156.0,8.0,188.0,0.0,,220.0,5344.0
104,5,21.0,9,14,1.0,200.0,5243.0,0.0,,0.0,,200.0,5243.0
104,5,21.0,9,15,,,,,,,,,
104,5,29.0,3,13,6.0,131.0,2842.0,7.0,111.0,0.0,,138.0,2953.0
104,5,29.0,3,13,11.0,,226.0,,0.0,,0.0,,226.0
104,5,29.0,3,13,5.0,42.0,1784.0,10.0,407.0,0.0,,52.0,2191.0
104,5,29.0,3,13,18.0,,,,,,,,470.0
104,5,29.0,3,14,8.0,,8587.0,,0.0,,0.0,,8587.0
104,5,29.0,3,14,12.0,0.0,,300.0,407.0,0.0,,300.0,407.0
104,5,29.0,3,14,18.0,,,,,,,,343.0
104,5,29.0,3,14,5.0,0.0,,25.0,1017.0,0.0,,25.0,1017.0
104,5,29.0,3,15,12.0,0.0,,450.0,610.0,0.0,,450.0,610.0
104,5,29.0,3,15,18.0,,,,,,,,343.0
104,5,29.0,3,15,5.0,23.0,936.0,60.0,2441.0,0.0,,83.0,3377.0
104,5,29.0,3,15,6.0,0.0,,30.0,461.0,0.0,,30.0,461.0
104,5,43.0,9,13,5.0,20.0,904.0,25.0,1130.0,0.0,,45.0,2034.0
104,5,43.0,9,13,12.0,0.0,,200.0,362.0,120.0,217.0,320.0,579.0
104,5,43.0,9,14,5.0,20.0,904.0,20.0,904.0,0.0,,40.0,1808.0
104,5,43.0,9,14,1.0,100.0,2893.0,0.0,,0.0,,100.0,2893.0
104,5,43.0,9,14,12.0,0.0,,200.0,362.0,0.0,,200.0,362.0
104,5,43.0,9,14,11.0,,271.0,,0.0,,0.0,,271.0
104,5,43.0,9,14,18.0,,,,,,,,362.0
104,5,43.0,9,15,12.0,27000.0,36609.0,200.0,271.0,0.0,,27200.0,36880.0
104,5,43.0,9,15,6.0,0.0,,15.0,271.0,0.0,,15.0,271.0
104,5,43.0,9,15,18.0,,,,,,,,452.0
104,5,45.0,14,14,12.0,0.0,,80.0,181.0,0.0,,80.0,181.0
104,5,45.0,14,14,6.0,50.0,1284.0,10.0,244.0,0.0,,60.0,1528.0
104,5,45.0,14,14,1.0,2760.0,70561.0,0.0,,0.0,,2760.0,70561.0
104,5,45.0,14,14,18.0,,,,,,,,624.0
104,5,45.0,14,14,5.0,36.0,1790.0,20.0,904.0,0.0,,56.0,2694.0
104,5,45.0,14,14,11.0,,723.0,,0.0,,0.0,,723.0
104,5,45.0,14,15,12.0,0.0,,150.0,271.0,60.0,108.0,210.0,379.0
104,5,45.0,14,15,5.0,0.0,,22.0,994.0,0.0,,22.0,994.0
104,5,45.0,14,15,6.0,0.0,,30.0,678.0,0.0,,30.0,678.0
104,5,45.0,14,15,18.0,,,,,,,,452.0
104,5,45.0,14,15,11.0,,253.0,,253.0,,0.0,,506.0
104,5,45.0,14,19,9.0,1.0,4700.0,,0.0,,0.0,1.0,4700.0
104,5,45.0,14,19,5.0,20.0,904.0,24.0,1085.0,0.0,,44.0,1989.0
104,5,45.0,14,19,12.0,0.0,,230.0,416.0,70.0,127.0,300.0,543.0
104,5,45.0,14,19,18.0,,,,,,,,226.0
104,6,1.0,18,13,,,,,,,,,
104,6,1.0,18,14,,,,,,,,,
104,6,1.0,18,15,,,,,,,,,
104,6,3.0,2,13,18.0,,,,,,,,452.0
104,6,3.0,2,13,1.0,200.0,5243.0,0.0,,0.0,,200.0,5243.0
104,6,3.0,2,13,8.0,,4935.0,,0.0,,0.0,,4935.0
104,6,3.0,2,13,6.0,40.0,904.0,3.0,136.0,0.0,,43.0,1040.0
104,6,3.0,2,13,12.0,0.0,,150.0,190.0,0.0,,150.0,190.0
104,6,3.0,2,13,5.0,40.0,1808.0,6.0,271.0,0.0,,46.0,2079.0
104,6,3.0,2,14,18.0,,,,,,,,136.0
104,6,3.0,2,14,8.0,,6508.0,,0.0,,0.0,,6508.0
104,6,3.0,2,15,5.0,0.0,,30.0,1220.0,0.0,,30.0,1220.0
104,6,3.0,2,15,18.0,,,,,,,,181.0
104,6,9.0,19,13,12.0,0.0,,60.0,81.0,0.0,,60.0,81.0
104,6,9.0,19,13,18.0,,,,,,,,461.0
104,6,9.0,19,13,5.0,0.0,,20.0,759.0,0.0,,20.0,759.0
104,6,9.0,19,13,1.0,1920.0,49535.0,0.0,,0.0,,1920.0,49535.0
104,6,9.0,19,14,18.0,,,,,,,,434.0
104,6,9.0,19,14,7.0,1150.0,23909.0,40.0,814.0,0.0,,1190.0,24723.0
104,6,9.0,19,14,1.0,950.0,25039.0,0.0,,0.0,,950.0,25039.0
104,6,9.0,19,14,5.0,95.0,3616.0,30.0,1139.0,0.0,,125.0,4755.0
104,6,9.0,19,14,12.0,0.0,,150.0,226.0,0.0,,150.0,226.0
104,6,9.0,19,14,11.0,,1356.0,,0.0,,0.0,,1356.0
104,6,9.0,19,15,8.0,,18079.0,,0.0,,0.0,,18079.0
104,6,9.0,19,15,5.0,0.0,,40.0,1627.0,0.0,,40.0,1627.0
104,6,9.0,19,15,12.0,0.0,,100.0,136.0,0.0,,100.0,136.0
104,6,9.0,19,15,18.0,,,,,,,,452.0
104,6,21.0,11,13,,,,,,,,,
104,6,21.0,11,15,18.0,,,,,,,,72.0
104,6,21.0,11,15,8.0,,3616.0,,0.0,,0.0,,3616.0
104,6,21.0,11,15,5.0,0.0,,30.0,1139.0,0.0,,30.0,1139.0
104,6,21.0,11,20,8.0,,4903.0,,0.0,,0.0,,4903.0
104,6,21.0,11,20,12.0,0.0,,50.0,77.0,0.0,,50.0,77.0
104,6,21.0,11,20,5.0,0.0,,15.0,766.0,0.0,,15.0,766.0
104,6,21.0,11,20,18.0,,,,,,,,205.0
104,7,3.0,9,13,5.0,40.0,2169.0,5.0,271.0,0.0,,45.0,2440.0
104,7,3.0,9,13,1.0,500.0,13559.0,0.0,,0.0,,500.0,13559.0
104,7,3.0,9,13,18.0,,,,,,,,298.0
104,7,3.0,9,14,,,,,,,,,
104,7,3.0,9,15,1.0,500.0,13559.0,0.0,,0.0,,500.0,13559.0
104,7,3.0,9,15,12.0,0.0,,50.0,77.0,50.0,77.0,100.0,154.0
104,7,3.0,9,15,5.0,0.0,,20.0,1085.0,0.0,,20.0,1085.0
104,7,3.0,9,15,18.0,,,,,,,,452.0
104,7,3.0,9,15,6.0,20.0,362.0,10.0,181.0,0.0,,30.0,543.0
104,7,9.0,5,14,11.0,,362.0,,0.0,,0.0,,362.0
104,7,9.0,5,15,,,,,,,,,
104,7,9.0,5,19,,,,,,,,,
104,7,19.0,6,13,,,,,,,,,
104,7,19.0,6,14,8.0,,4809.0,,0.0,,0.0,,4809.0
104,7,19.0,6,14,12.0,0.0,,100.0,181.0,50.0,90.0,150.0,271.0
104,7,19.0,6,14,18.0,,,,,,,,181.0
104,7,19.0,6,14,5.0,2.0,108.0,8.0,434.0,0.0,,10.0,542.0
104,7,19.0,6,15,,,,,,,,,
104,7,25.0,16,13,1.0,1200.0,31999.0,0.0,,0.0,,1200.0,31999.0
104,7,25.0,16,13,18.0,,,,,,,,362.0
104,7,25.0,16,15,,,,,,,,,
104,7,25.0,16,19,12.0,100.0,136.0,400.0,542.0,0.0,,500.0,678.0
104,7,29.0,8,13,1.0,560.0,15186.0,0.0,,0.0,,560.0,15186.0
104,7,29.0,8,13,5.0,0.0,,10.0,542.0,0.0,,10.0,542.0
104,7,29.0,8,13,18.0,,,,,,,,362.0
104,7,29.0,8,13,6.0,400.0,9039.0,10.0,226.0,0.0,,410.0,9265.0
104,7,29.0,8,14,,,,,,,,,
104,7,29.0,8,15,18.0,,,,,,,,497.0
104,7,29.0,8,15,9.0,1.0,3254.0,,0.0,,0.0,1.0,3254.0
