tinh,huyen,xa,diaban,hoso,m4b12ma,m4b12c3,m4b12c3b,m4b12c4,m4b12c5,m4b12c6,m4b12c7,m4b12c8
207,9,13.0,5,13,22.0,500.0,1.0,120.0,100.0,541.0,20.0,649.0
207,9,13.0,5,13,16.0,6.0,1.0,7.0,0.0,,7.0,10.0
207,9,13.0,5,13,8.0,6300.0,1.0,2500.0,1600.0,4574.0,900.0,7146.0
207,9,13.0,5,13,46.0,4.0,2.0,40.0,0.0,,40.0,15.0
207,9,13.0,5,13,23.0,200.0,1.0,60.0,0.0,,60.0,278.0
207,9,13.0,5,13,42.0,3.0,2.0,9.0,0.0,,9.0,70.0
207,9,13.0,5,13,13.0,5.0,1.0,10.0,0.0,,10.0,15.0
207,9,13.0,5,13,15.0,10.0,1.0,25.0,0.0,,25.0,58.0
207,9,13.0,5,13,40.0,2.0,2.0,20.0,10.0,39.0,10.0,77.0
207,9,13.0,5,14,16.0,15.0,1.0,12.0,0.0,,12.0,15.0
207,9,13.0,5,14,8.0,4600.0,1.0,2000.0,2000.0,3571.0,0.0,3571.0
207,9,13.0,5,14,14.0,25.0,1.0,22.0,0.0,,22.0,26.0
207,9,13.0,5,14,22.0,1000.0,1.0,50.0,30.0,268.0,20.0,447.0
207,9,13.0,5,14,15.0,20.0,1.0,18.0,0.0,,18.0,27.0
207,9,13.0,5,14,19.0,5.0,1.0,,,0.0,,12.0
207,9,13.0,5,14,23.0,200.0,1.0,15.0,0.0,,15.0,71.0
207,9,13.0,5,14,13.0,20.0,1.0,15.0,0.0,,15.0,18.0
207,9,13.0,5,15,31.0,40.0,2.0,5.0,0.0,,5.0,155.0
207,9,13.0,5,15,47.0,5.0,2.0,10.0,0.0,,10.0,31.0
207,9,13.0,5,15,13.0,10.0,1.0,40.0,20.0,31.0,20.0,62.0
207,9,13.0,5,15,17.0,20.0,1.0,60.0,50.0,116.0,10.0,139.0
207,9,13.0,5,15,41.0,20.0,2.0,120.0,0.0,,120.0,278.0
207,9,13.0,5,15,8.0,4200.0,1.0,2520.0,2000.0,5717.0,520.0,7204.0
207,9,13.0,5,15,39.0,6.0,2.0,50.0,0.0,,50.0,155.0
207,9,13.0,5,15,10.0,800.0,1.0,2000.0,1800.0,487.0,200.0,541.0
207,9,13.0,5,15,18.0,10.0,1.0,30.0,15.0,35.0,15.0,70.0
207,9,13.0,5,15,23.0,100.0,1.0,45.0,0.0,,45.0,208.0
207,9,13.0,5,15,45.0,5.0,2.0,25.0,0.0,,25.0,39.0
207,9,13.0,5,15,25.0,20.0,1.0,100.0,0.0,,100.0,155.0
207,9,13.0,5,15,9.0,200.0,1.0,80.0,0.0,,80.0,247.0
207,9,13.0,5,15,46.0,3.0,2.0,30.0,0.0,,30.0,35.0
207,9,13.0,5,15,16.0,16.0,1.0,40.0,30.0,46.0,10.0,62.0
207,9,13.0,5,15,19.0,6.0,1.0,,,0.0,,46.0
207,9,13.0,5,15,14.0,20.0,1.0,60.0,40.0,92.0,20.0,139.0
207,9,13.0,5,15,15.0,20.0,1.0,50.0,30.0,70.0,20.0,116.0
207,9,13.0,5,15,22.0,500.0,1.0,140.0,130.0,1004.0,10.0,1082.0
207,9,21.0,1,13,13.0,5.0,1.0,10.0,0.0,,10.0,12.0
207,9,21.0,1,13,16.0,20.0,1.0,20.0,0.0,,20.0,24.0
207,9,21.0,1,13,17.0,10.0,1.0,15.0,0.0,,15.0,36.0
207,9,21.0,1,13,8.0,2500.0,1.0,1500.0,1000.0,1785.0,500.0,2678.0
207,9,21.0,1,13,15.0,20.0,1.0,15.0,0.0,,15.0,22.0
207,9,21.0,1,13,22.0,200.0,1.0,50.0,30.0,268.0,20.0,447.0
207,9,21.0,1,13,10.0,1000.0,1.0,300.0,300.0,268.0,0.0,268.0
207,9,21.0,1,13,14.0,10.0,1.0,12.0,0.0,,12.0,11.0
207,9,21.0,1,13,19.0,5.0,1.0,,,0.0,,9.0
207,9,21.0,1,14,9.0,500.0,1.0,100.0,0.0,,100.0,119.0
207,9,21.0,1,14,8.0,3000.0,1.0,3000.0,1500.0,2678.0,1500.0,5356.0
207,9,21.0,1,14,10.0,1000.0,1.0,800.0,800.0,714.0,0.0,714.0
207,9,21.0,1,14,22.0,1000.0,1.0,160.0,100.0,893.0,60.0,1429.0
207,9,21.0,1,14,15.0,15.0,1.0,20.0,0.0,,20.0,30.0
207,9,21.0,1,14,14.0,20.0,1.0,26.0,0.0,,26.0,23.0
207,9,21.0,1,14,16.0,20.0,1.0,20.0,0.0,,20.0,24.0
207,9,21.0,1,15,9.0,300.0,1.0,40.0,0.0,,40.0,155.0
207,9,21.0,1,15,8.0,10000.0,1.0,3000.0,2500.0,7146.0,500.0,8576.0
207,9,21.0,1,15,41.0,5.0,2.0,30.0,0.0,,30.0,92.0
207,9,21.0,1,15,16.0,8.0,1.0,10.0,0.0,,10.0,15.0
207,9,21.0,1,15,13.0,6.0,1.0,12.0,0.0,,12.0,19.0
207,9,21.0,1,15,14.0,16.0,1.0,30.0,0.0,,30.0,70.0
207,9,21.0,1,15,10.0,5000.0,1.0,2000.0,2000.0,2318.0,0.0,2318.0
207,9,21.0,1,15,15.0,12.0,1.0,20.0,0.0,,20.0,46.0
207,9,21.0,1,15,17.0,10.0,1.0,15.0,0.0,,15.0,35.0
207,9,21.0,1,15,20.0,10.0,1.0,,,0.0,,46.0
207,11,7.0,1,13,9.0,100.0,1.0,5.0,0.0,,5.0,13.0
207,11,7.0,1,13,15.0,30.0,1.0,20.0,0.0,,20.0,39.0
207,11,7.0,1,13,17.0,20.0,1.0,16.0,0.0,,16.0,31.0
207,11,7.0,1,13,22.0,500.0,1.0,60.0,50.0,451.0,10.0,541.0
207,11,7.0,1,13,31.0,50.0,2.0,8.0,0.0,,8.0,155.0
207,11,7.0,1,13,10.0,4000.0,1.0,3000.0,1000.0,966.0,2000.0,2897.0
207,11,7.0,1,13,16.0,30.0,1.0,10.0,0.0,,10.0,26.0
207,11,7.0,1,13,20.0,20.0,1.0,,,0.0,,20.0
207,11,7.0,1,13,43.0,2.0,2.0,7.0,0.0,,7.0,31.0
207,11,7.0,1,13,13.0,50.0,1.0,20.0,0.0,,20.0,39.0
207,11,7.0,1,13,42.0,2.0,2.0,6.0,0.0,,6.0,31.0
207,11,7.0,1,13,41.0,17.0,2.0,12.0,0.0,,12.0,31.0
207,11,7.0,1,13,14.0,20.0,1.0,15.0,0.0,,15.0,39.0
207,11,7.0,1,13,8.0,1200.0,1.0,336.0,159.0,461.0,177.0,908.0
207,11,7.0,1,14,20.0,40.0,1.0,,,0.0,,45.0
207,11,7.0,1,14,19.0,20.0,1.0,,,0.0,,20.0
207,11,7.0,1,14,9.0,200.0,1.0,12.0,0.0,,12.0,16.0
207,11,7.0,1,14,13.0,70.0,1.0,40.0,0.0,,40.0,77.0
207,11,7.0,1,14,10.0,1000.0,1.0,800.0,500.0,483.0,300.0,772.0
207,11,7.0,1,14,16.0,60.0,1.0,20.0,0.0,,20.0,52.0
207,11,7.0,1,14,47.0,1.0,2.0,8.0,0.0,,8.0,26.0
207,11,7.0,1,14,15.0,60.0,1.0,30.0,0.0,,30.0,77.0
207,11,7.0,1,14,8.0,1000.0,1.0,280.0,100.0,284.0,180.0,793.0
207,11,7.0,1,14,42.0,3.0,2.0,4.0,0.0,,4.0,16.0
207,11,7.0,1,14,39.0,1.0,2.0,5.0,0.0,,5.0,20.0
207,11,7.0,1,14,17.0,50.0,1.0,15.0,0.0,,15.0,39.0
207,11,7.0,1,15,15.0,50.0,1.0,25.0,0.0,,25.0,77.0
207,11,7.0,1,15,8.0,2000.0,1.0,580.0,400.0,1360.0,180.0,1972.0
207,11,7.0,1,15,10.0,500.0,1.0,400.0,0.0,,400.0,464.0
207,11,7.0,1,15,47.0,2.0,2.0,7.0,0.0,,7.0,32.0
207,11,7.0,1,15,42.0,4.0,2.0,6.0,0.0,,6.0,32.0
207,11,7.0,1,15,13.0,50.0,1.0,30.0,0.0,,30.0,70.0
207,11,7.0,1,15,17.0,50.0,1.0,20.0,0.0,,20.0,62.0
207,11,7.0,1,15,9.0,100.0,1.0,3.0,0.0,,3.0,11.0
207,11,7.0,1,15,23.0,100.0,1.0,40.0,20.0,186.0,20.0,371.0
207,11,7.0,1,15,41.0,6.0,2.0,10.0,0.0,,10.0,31.0
207,11,7.0,1,15,45.0,2.0,2.0,5.0,0.0,,5.0,19.0
207,11,7.0,1,15,20.0,50.0,1.0,,,0.0,,54.0
207,11,25.0,1,13,39.0,1.0,2.0,4.0,0.0,,4.0,17.0
207,11,25.0,1,13,9.0,100.0,1.0,3.0,0.0,,3.0,10.0
207,11,25.0,1,13,47.0,3.0,2.0,5.0,0.0,,5.0,21.0
207,11,25.0,1,13,13.0,50.0,1.0,25.0,0.0,,25.0,51.0
207,11,25.0,1,13,17.0,50.0,1.0,20.0,0.0,,20.0,56.0
207,11,25.0,1,13,15.0,30.0,1.0,20.0,0.0,,20.0,56.0
207,11,25.0,1,13,20.0,20.0,1.0,,,0.0,,41.0
207,11,25.0,1,13,14.0,40.0,1.0,30.0,0.0,,30.0,83.0
207,11,25.0,1,13,16.0,30.0,1.0,15.0,0.0,,15.0,41.0
207,11,25.0,1,13,8.0,1310.0,1.0,200.0,0.0,,200.0,622.0
207,11,25.0,1,13,10.0,700.0,1.0,400.0,0.0,,400.0,415.0
207,11,25.0,1,14,13.0,50.0,1.0,30.0,0.0,,30.0,90.0
207,11,25.0,1,14,16.0,20.0,1.0,12.0,0.0,,12.0,43.0
207,11,25.0,1,14,15.0,30.0,1.0,10.0,0.0,,10.0,36.0
207,11,25.0,1,14,41.0,5.0,2.0,30.0,0.0,,30.0,107.0
207,11,25.0,1,14,8.0,200.0,1.0,60.0,0.0,,60.0,242.0
207,11,25.0,1,14,39.0,1.0,2.0,2.0,0.0,,2.0,16.0
207,11,25.0,1,14,9.0,200.0,1.0,30.0,0.0,,30.0,135.0
207,11,25.0,1,14,14.0,20.0,1.0,15.0,0.0,,15.0,54.0
207,11,25.0,1,14,40.0,5.0,1.0,2.0,0.0,,2.0,5.0
207,11,25.0,1,15,41.0,5.0,2.0,30.0,0.0,,30.0,71.0
207,11,25.0,1,15,15.0,30.0,1.0,10.0,0.0,,10.0,24.0
207,11,25.0,1,15,8.0,1000.0,1.0,280.0,0.0,,280.0,750.0
207,11,25.0,1,15,13.0,50.0,1.0,30.0,0.0,,30.0,60.0
207,11,25.0,1,15,39.0,1.0,2.0,2.0,0.0,,2.0,11.0
207,11,25.0,1,15,14.0,10.0,1.0,15.0,0.0,,15.0,36.0
207,11,25.0,1,15,46.0,2.0,2.0,20.0,0.0,,20.0,24.0
207,11,25.0,1,15,16.0,20.0,1.0,12.0,0.0,,12.0,28.0
207,11,25.0,1,15,9.0,200.0,1.0,36.0,0.0,,36.0,107.0
207,11,25.0,1,15,23.0,200.0,1.0,12.0,0.0,,12.0,143.0
207,11,33.0,4,13,45.0,1400.0,1.0,1200.0,1180.0,1632.0,20.0,1660.0
207,11,33.0,4,13,15.0,50.0,1.0,50.0,0.0,,50.0,106.0
207,11,33.0,4,13,16.0,50.0,1.0,70.0,0.0,,70.0,152.0
207,11,33.0,4,13,13.0,20.0,1.0,60.0,0.0,,60.0,124.0
207,11,33.0,4,13,41.0,100.0,1.0,100.0,0.0,,100.0,346.0
207,11,33.0,4,13,17.0,50.0,1.0,30.0,0.0,,30.0,62.0
207,11,33.0,4,13,40.0,100.0,1.0,60.0,0.0,,60.0,111.0
207,11,33.0,4,13,20.0,50.0,1.0,,,0.0,,56.0
207,11,33.0,4,13,19.0,20.0,1.0,,,0.0,,21.0
207,11,33.0,4,13,47.0,300.0,1.0,30.0,0.0,,0.0,83.0
207,11,33.0,4,13,39.0,700.0,1.0,1000.0,970.0,5364.0,30.0,5530.0
207,11,33.0,4,13,42.0,2.0,2.0,6.0,0.0,,6.0,33.0
207,11,33.0,4,13,8.0,2000.0,1.0,550.0,0.0,,550.0,1597.0
207,11,33.0,4,13,10.0,400.0,1.0,320.0,0.0,,320.0,332.0
207,11,33.0,4,13,9.0,200.0,1.0,7.0,0.0,,7.0,24.0
207,11,33.0,4,14,41.0,4.0,2.0,10.0,0.0,,10.0,36.0
207,11,33.0,4,14,20.0,100.0,1.0,,,0.0,,90.0
207,11,33.0,4,14,9.0,200.0,1.0,6.0,0.0,,6.0,27.0
207,11,33.0,4,14,19.0,100.0,1.0,,,0.0,,54.0
207,11,33.0,4,14,39.0,7000.0,1.0,12700.0,12650.0,90808.0,50.0,91167.0
207,11,33.0,4,14,40.0,20.0,2.0,10.0,0.0,,10.0,72.0
207,11,33.0,4,14,8.0,2000.0,1.0,580.0,0.0,,580.0,2186.0
207,11,33.0,4,15,19.0,-1.0,1.0,,,-1.0,,28.0
207,11,33.0,4,15,14.0,120.0,1.0,60.0,0.0,,60.0,124.0
207,11,33.0,4,15,9.0,100.0,1.0,5.0,0.0,,5.0,17.0
207,11,33.0,4,15,16.0,150.0,1.0,70.0,0.0,,70.0,145.0
207,11,33.0,4,15,13.0,80.0,1.0,35.0,0.0,,35.0,73.0
207,11,33.0,4,15,39.0,30.0,2.0,40.0,0.0,,40.0,221.0
207,11,33.0,4,15,15.0,150.0,1.0,70.0,0.0,,70.0,145.0
207,11,33.0,4,15,41.0,5.0,2.0,60.0,0.0,,60.0,166.0
207,11,33.0,4,15,10.0,2500.0,1.0,2000.0,0.0,,2000.0,2074.0
207,12,1.0,4,13,42.0,6.0,2.0,5.0,0.0,,5.0,18.0
207,12,1.0,4,13,47.0,28.0,2.0,30.0,25.0,60.0,5.0,72.0
207,12,1.0,4,13,16.0,10.0,1.0,12.0,0.0,,12.0,21.0
207,12,1.0,4,13,13.0,10.0,1.0,10.0,0.0,,10.0,18.0
207,12,1.0,4,13,49.0,10.0,2.0,15.0,10.0,42.0,5.0,64.0
207,12,1.0,4,14,,,,,,,,
207,12,1.0,4,15,17.0,10.0,1.0,10.0,0.0,,10.0,35.0
207,12,1.0,4,15,16.0,14.0,1.0,12.0,0.0,,12.0,27.0
207,12,1.0,4,15,20.0,30.0,1.0,,,0.0,,108.0
207,12,15.0,7,13,16.0,30.0,1.0,30.0,0.0,,30.0,51.0
207,12,15.0,7,13,15.0,40.0,1.0,60.0,20.0,41.0,40.0,124.0
207,12,15.0,7,13,8.0,800.0,1.0,200.0,0.0,,200.0,580.0
207,12,15.0,7,13,13.0,30.0,1.0,40.0,0.0,,40.0,83.0
207,12,15.0,7,13,14.0,40.0,1.0,46.0,16.0,33.0,30.0,95.0
207,12,15.0,7,14,12.0,100.0,1.0,60.0,0.0,,60.0,139.0
207,12,15.0,7,14,46.0,2.0,2.0,20.0,0.0,,20.0,39.0
207,12,15.0,7,14,25.0,50.0,1.0,100.0,0.0,,100.0,116.0
207,12,15.0,7,14,8.0,5000.0,1.0,1500.0,0.0,,1500.0,4867.0
207,12,15.0,7,14,13.0,40.0,1.0,40.0,0.0,,40.0,92.0
207,12,15.0,7,14,15.0,20.0,1.0,60.0,0.0,,60.0,92.0
207,12,15.0,7,14,42.0,3.0,2.0,15.0,0.0,,15.0,92.0
207,12,15.0,7,14,43.0,1.0,2.0,3.0,0.0,,3.0,9.0
207,12,15.0,7,14,9.0,20.0,1.0,20.0,0.0,,20.0,46.0
207,12,15.0,7,14,39.0,4.0,2.0,4.0,0.0,,4.0,15.0
207,12,15.0,7,14,47.0,2.0,2.0,10.0,0.0,,10.0,62.0
207,12,15.0,7,14,14.0,30.0,1.0,60.0,0.0,,60.0,139.0
207,12,15.0,7,14,16.0,20.0,1.0,25.0,0.0,,25.0,85.0
207,12,15.0,7,15,8.0,600.0,1.0,200.0,0.0,,200.0,500.0
207,12,15.0,7,15,17.0,10.0,1.0,12.0,0.0,,12.0,32.0
207,12,15.0,7,15,15.0,8.0,1.0,7.0,0.0,,7.0,11.0
207,12,15.0,7,15,20.0,30.0,1.0,,,0.0,,84.0
207,12,17.0,1,13,13.0,30.0,1.0,20.0,0.0,,20.0,46.0
207,12,17.0,1,13,41.0,5.0,2.0,40.0,0.0,,40.0,92.0
207,12,17.0,1,13,50.0,32.0,2.0,20.0,0.0,,20.0,46.0
207,12,17.0,1,13,15.0,20.0,1.0,30.0,0.0,,30.0,70.0
207,12,17.0,1,13,47.0,1.0,2.0,4.0,0.0,,4.0,15.0
207,12,17.0,1,13,10.0,5000.0,1.0,1700.0,1500.0,927.0,200.0,1050.0
207,12,17.0,1,13,14.0,30.0,1.0,15.0,0.0,,15.0,139.0
207,12,17.0,1,13,39.0,2.0,2.0,10.0,0.0,,10.0,46.0
207,12,17.0,1,13,49.0,8.0,2.0,10.0,0.0,,10.0,62.0
207,12,17.0,1,13,20.0,15.0,1.0,,,0.0,,31.0
207,12,17.0,1,13,8.0,1120.0,1.0,360.0,0.0,,360.0,1251.0
207,12,17.0,1,13,16.0,40.0,1.0,40.0,0.0,,40.0,124.0
207,12,17.0,1,13,42.0,5.0,2.0,10.0,0.0,,10.0,62.0
207,12,17.0,1,13,45.0,2.0,2.0,80.0,70.0,378.0,10.0,433.0
207,12,17.0,1,13,22.0,500.0,1.0,40.0,40.0,402.0,0.0,402.0
207,12,17.0,1,13,40.0,400.0,1.0,30.0,0.0,,30.0,92.0
207,12,17.0,1,14,16.0,15.0,1.0,20.0,0.0,,20.0,32.0
207,12,17.0,1,14,39.0,4.0,2.0,12.0,0.0,,12.0,39.0
207,12,17.0,1,14,8.0,3000.0,1.0,1000.0,560.0,1623.0,440.0,2839.0
207,12,17.0,1,14,20.0,20.0,1.0,,,0.0,,26.0
207,12,17.0,1,14,9.0,20.0,1.0,20.0,0.0,,20.0,26.0
207,12,17.0,1,14,41.0,2.0,2.0,10.0,0.0,,10.0,20.0
207,12,17.0,1,14,13.0,20.0,1.0,25.0,0.0,,25.0,48.0
207,12,17.0,1,14,10.0,3000.0,1.0,400.0,0.0,,400.0,515.0
207,12,17.0,1,15,16.0,20.0,1.0,25.0,0.0,,25.0,64.0
207,12,17.0,1,15,46.0,4.0,2.0,25.0,0.0,,25.0,48.0
207,12,17.0,1,15,8.0,2000.0,1.0,700.0,200.0,567.0,500.0,1893.0
207,12,17.0,1,15,47.0,8.0,2.0,30.0,0.0,,30.0,97.0
207,12,17.0,1,15,42.0,5.0,2.0,20.0,0.0,,20.0,77.0
207,12,17.0,1,15,20.0,40.0,1.0,,,0.0,,103.0
207,12,19.0,3,13,14.0,30.0,1.0,25.0,0.0,,25.0,60.0
207,12,19.0,3,13,15.0,30.0,1.0,45.0,0.0,,45.0,81.0
207,12,19.0,3,13,8.0,800.0,1.0,200.0,0.0,,200.0,500.0
207,12,19.0,3,13,16.0,10.0,1.0,12.0,0.0,,12.0,28.0
207,12,19.0,3,13,40.0,400.0,1.0,80.0,60.0,36.0,20.0,48.0
207,12,19.0,3,13,18.0,5.0,1.0,6.0,0.0,,6.0,18.0
207,12,19.0,3,13,11.0,30.0,1.0,4.0,0.0,,4.0,43.0
207,12,19.0,3,13,17.0,20.0,1.0,30.0,0.0,,30.0,81.0
207,12,19.0,3,13,20.0,300.0,1.0,,,0.0,,535.0
207,12,19.0,3,14,14.0,15.0,1.0,50.0,0.0,,50.0,97.0
207,12,19.0,3,14,15.0,25.0,1.0,40.0,0.0,,40.0,64.0
207,12,19.0,3,14,19.0,5.0,1.0,,,0.0,,13.0
207,12,19.0,3,14,17.0,20.0,1.0,6.0,0.0,,6.0,32.0
207,12,19.0,3,14,31.0,20.0,2.0,4.0,0.0,,4.0,129.0
207,12,19.0,3,14,13.0,20.0,1.0,25.0,0.0,,25.0,68.0
207,12,19.0,3,14,8.0,700.0,1.0,300.0,0.0,,300.0,869.0
207,12,19.0,3,14,20.0,40.0,1.0,,,0.0,,39.0
207,12,19.0,3,15,13.0,10.0,1.0,20.0,0.0,,20.0,36.0
207,12,19.0,3,15,20.0,10.0,1.0,,,0.0,,36.0
207,12,19.0,3,15,41.0,4.0,2.0,13.0,0.0,,13.0,31.0
207,12,19.0,3,15,8.0,400.0,1.0,150.0,100.0,238.0,50.0,357.0
207,12,19.0,3,15,14.0,6.0,1.0,12.0,0.0,,12.0,21.0
207,12,19.0,3,15,31.0,2000.0,1.0,13.0,5.0,-1.0,8.0,125.0
207,12,19.0,3,15,15.0,10.0,1.0,15.0,0.0,,15.0,27.0
209,1,3.0,12,13,,,,,,,,
209,1,3.0,12,14,16.0,720.0,1.0,1080.0,880.0,4410.0,200.0,5513.0
209,1,3.0,12,15,,,,,,,,
209,1,5.0,21,13,,,,,,,,
209,1,5.0,21,14,,,,,,,,
209,1,5.0,21,15,,,,,,,,
209,1,9.0,6,13,,,,,,,,
209,1,9.0,6,14,,,,,,,,
209,1,9.0,6,19,,,,,,,,
209,1,13.0,9,13,22.0,180.0,1.0,20.0,0.0,,20.0,144.0
209,1,13.0,9,13,8.0,900.0,1.0,350.0,0.0,,350.0,757.0
209,1,13.0,9,13,45.0,20.0,2.0,180.0,100.0,216.0,50.0,389.0
209,1,13.0,9,13,16.0,60.0,1.0,100.0,0.0,,100.0,144.0
209,1,13.0,9,13,9.0,720.0,1.0,1000.0,0.0,,1000.0,1081.0
209,1,13.0,9,13,12.0,600.0,1.0,350.0,150.0,325.0,200.0,757.0
209,1,13.0,9,13,15.0,180.0,1.0,2000.0,200.0,432.0,1800.0,2378.0
209,1,13.0,9,14,10.0,360.0,1.0,182.0,0.0,,182.0,286.0
209,1,13.0,9,14,18.0,360.0,1.0,396.0,336.0,779.0,60.0,856.0
209,1,13.0,9,14,9.0,360.0,1.0,0.0,,,,0.0
209,1,13.0,9,14,14.0,20.0,1.0,20.0,0.0,,20.0,57.0
209,1,13.0,9,14,16.0,540.0,1.0,810.0,667.0,2883.0,143.0,3502.0
209,1,13.0,9,14,20.0,180.0,1.0,,,144.0,,375.0
209,1,13.0,9,14,15.0,380.0,1.0,798.0,606.0,1531.0,192.0,1945.0
209,1,13.0,9,14,13.0,40.0,1.0,44.0,0.0,,44.0,63.0
209,1,13.0,9,14,19.0,15.0,1.0,,,0.0,,144.0
209,1,13.0,9,14,8.0,1300.0,1.0,643.0,0.0,,643.0,1622.0
209,1,13.0,9,15,8.0,540.0,1.0,450.0,0.0,,450.0,1127.0
209,1,13.0,9,15,15.0,300.0,1.0,340.0,240.0,669.0,100.0,851.0
209,1,13.0,9,15,14.0,200.0,1.0,200.0,135.0,250.0,65.0,501.0
209,1,13.0,9,15,9.0,360.0,1.0,180.0,0.0,,180.0,301.0
209,1,13.0,9,15,45.0,2.0,2.0,10.0,0.0,,10.0,50.0
209,1,13.0,9,15,42.0,2.0,2.0,8.0,0.0,,8.0,66.0
209,1,13.0,9,15,41.0,4.0,2.0,25.0,0.0,,25.0,100.0
209,1,13.0,9,15,52.0,4.0,2.0,,,0.0,,84.0
209,1,13.0,9,15,16.0,220.0,1.0,250.0,170.0,418.0,80.0,627.0
209,3,21.0,16,13,39.0,2.0,2.0,20.0,0.0,,20.0,50.0
209,3,21.0,16,13,41.0,5.0,2.0,40.0,0.0,,40.0,100.0
209,3,21.0,16,13,8.0,2160.0,1.0,560.0,300.0,877.0,0.0,1638.0
209,3,21.0,16,13,20.0,20.0,1.0,,,0.0,,42.0
209,3,21.0,16,13,23.0,180.0,1.0,15.0,0.0,,15.0,250.0
209,3,21.0,16,13,9.0,360.0,1.0,0.0,,,,0.0
209,3,21.0,16,13,46.0,1.0,2.0,8.0,0.0,,8.0,20.0
209,3,21.0,16,13,10.0,500.0,1.0,630.0,300.0,200.0,0.0,421.0
209,3,21.0,16,14,8.0,1423.0,1.0,300.0,300.0,1064.0,0.0,1064.0
209,3,21.0,16,14,17.0,10.0,1.0,10.0,0.0,,10.0,18.0
209,3,21.0,16,14,13.0,10.0,1.0,20.0,0.0,,20.0,18.0
209,3,21.0,16,14,42.0,3.0,2.0,4.0,0.0,,4.0,28.0
209,3,21.0,16,14,23.0,80.0,1.0,30.0,0.0,,30.0,531.0
209,3,21.0,16,14,20.0,20.0,1.0,,,0.0,,27.0
209,3,21.0,16,14,15.0,40.0,1.0,80.0,0.0,,80.0,212.0
