tinh,huyen,xa,diaban,hoso,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1ct,m5b1c6,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
111,9,1.0,10,14,1079.0,884.0,195.0,10559.0,9734.0,825.0,2452.0,2452.0,0.0,1910.0,1910.0,0.0,752.0,0.0
111,9,1.0,10,15,778.6,778.6,0.0,7984.0,4818.1997,3165.8,1944.0,1744.0,200.0,835.0,835.0,0.0,537.0,80000.0
111,9,1.0,10,20,1547.6,1365.6,182.0,3375.1,2465.1,910.0,1338.0,1338.0,0.0,1597.0,1347.0,250.0,9541.0,0.0
111,9,9.0,10,13,1738.1,1628.9,109.2,10666.0,6143.3,4522.7,4108.0,4108.0,0.0,2668.0,2668.0,0.0,2071.0,14000.0
111,9,9.0,10,14,520.8,243.9,276.9,3018.1,1344.0,1674.1001,383.0,303.0,80.0,153.0,153.0,0.0,1810.0,0.0
111,9,9.0,10,15,1367.1,1330.7,36.4,11258.1,7053.9,4204.2,1740.0,1740.0,0.0,1320.0,1320.0,0.0,1250.0,0.0
111,9,15.0,5,13,1349.8,1349.8,0.0,5732.1,5732.1,0.0,784.0,784.0,0.0,420.0,420.0,0.0,2050.0,5019.0
111,9,15.0,5,14,1220.0,1220.0,0.0,11507.4,7025.7,4481.6997,2534.0,2534.0,0.0,1190.0,1190.0,0.0,1040.0,3800.0
111,9,15.0,5,15,1994.1,970.3,1023.8,14369.6,7012.3,7357.3,2857.0,2457.0,400.0,2991.0,2991.0,0.0,3055.0,0.0
111,9,21.0,5,13,941.1,495.2,445.9,1714.2999,655.1,1059.2,473.0,198.0,275.0,313.0,183.0,130.0,4310.0,3500.0
111,9,21.0,5,14,897.1,625.0,272.1,4602.9,3158.9,1444.0,858.0,708.0,150.0,900.0,900.0,0.0,535.0,0.0
111,9,21.0,5,15,772.60004,734.4,38.2,7917.0,4154.3,3762.7,1554.0,1454.0,100.0,775.0,725.0,50.0,530.0,7400.0
111,9,25.0,3,13,748.6,748.6,0.0,2826.6,2074.0,752.60004,640.0,490.0,150.0,1920.0,1920.0,0.0,745.0,0.0
111,9,25.0,3,14,1761.6001,1238.3,523.3,2793.0,1234.2001,1558.8,677.0,497.0,180.0,471.0,321.0,150.0,2029.0,18000.0
111,9,25.0,3,15,359.3,230.40001,128.9,1994.0,1042.9,951.1,262.0,82.0,180.0,180.0,30.0,150.0,100.0,0.0
111,9,31.0,3,13,923.80005,659.9,263.9,13391.7,5092.5,8299.2,3692.0,3492.0,200.0,2120.0,2120.0,0.0,16550.0,351.0
111,9,31.0,3,14,1198.3,943.5,254.8,16352.0,10491.5,5860.5,1844.0,1644.0,200.0,1610.0,1610.0,0.0,1037.0,234.0
111,9,31.0,3,15,419.69998,63.4,356.3,1965.4,1506.9,458.5,308.0,188.0,120.0,200.0,35.0,165.0,210.0,0.0
111,9,37.0,6,13,1125.5,893.4,232.1,8720.9,5199.1,3521.8,2502.0,2202.0,300.0,1110.0,1110.0,0.0,1125.0,15000.0
111,9,37.0,6,14,1023.9,594.2,429.7,4382.1,1056.7999,3325.3,366.0,266.0,100.0,816.0,516.0,300.0,1022.0,0.0
111,9,37.0,6,15,1301.6,747.8,553.8,7015.2,2459.8,4555.4,452.0,452.0,0.0,841.0,741.0,100.0,2583.0,10000.0
111,9,41.0,16,13,1626.8,1177.9,448.9,6936.8,2050.9,4885.9,1133.0,1013.0,120.0,668.0,668.0,0.0,1358.0,3200.0
111,9,41.0,16,14,1126.0,636.0,490.0,11518.0,2398.0,9120.0,1200.0,900.0,300.0,1070.0,1070.0,0.0,735.0,0.0
111,9,41.0,16,15,2293.0,1258.0,1035.0,7439.0,7114.0,325.0,2365.0,2245.0,120.0,2036.0,1836.0,200.0,1053.0,20000.0
111,11,5.0,4,13,2639.7,2548.7,91.0,19277.3,13653.5,5623.8,5670.0,5470.0,200.0,4065.0,4065.0,0.0,935.0,65000.0
111,11,5.0,4,14,2106.2,1704.4,401.8,7099.7,4992.7,2107.0,2286.0,2256.0,30.0,1050.0,1050.0,0.0,570.0,576.0
111,11,5.0,4,15,2419.8,1444.8,975.0,3259.2002,2211.8,1047.4,966.0,966.0,0.0,360.0,260.0,100.0,1060.0,0.0
111,11,9.0,4,13,1155.8,1155.8,0.0,3811.9,2781.4,1030.5,254.0,134.0,120.0,647.0,647.0,0.0,13000.0,0.0
111,11,9.0,4,14,709.0,636.1,72.9,3407.9,1496.9,1911.0,683.0,288.0,395.0,565.0,565.0,0.0,380.0,0.0
111,11,9.0,4,15,1346.8999,813.6,533.3,3490.7998,2722.7,768.1,761.0,511.0,250.0,545.0,545.0,0.0,760.0,0.0
111,11,17.0,11,13,1328.0,1313.0,15.0,9325.0,5403.0,3922.0,1632.0,1582.0,50.0,1385.0,1385.0,0.0,1478.0,0.0
111,11,17.0,11,14,1813.7999,1813.7999,0.0,9956.3,6225.3,3731.0,3109.0,2744.0,365.0,1460.0,1460.0,0.0,680.0,200.0
111,11,17.0,11,15,2571.7002,2471.6,100.100006,7089.7,4409.7,2680.0,1279.0,999.0,280.0,1730.0,1530.0,200.0,960.0,0.0
111,11,21.0,10,13,1463.8999,936.1,527.8,4018.4,2180.2,1838.2,212.0,112.0,100.0,190.0,190.0,0.0,1310.0,0.0
111,11,21.0,10,14,2720.8,1587.8,1133.0,11489.1,6584.1997,4904.9,2838.0,2638.0,200.0,1960.0,1960.0,0.0,1580.0,0.0
111,11,21.0,10,15,2063.1,1927.5,135.6,10797.2,6836.0,3961.2,2526.0,2406.0,120.0,2001.0,2001.0,0.0,2197.0,50000.0
111,11,27.0,5,13,798.7,798.7,0.0,3350.3,1631.3,1719.0,594.0,494.0,100.0,205.0,205.0,0.0,270.0,0.0
111,11,27.0,5,14,802.7,645.2,157.5,10465.1,4152.4,6312.7,802.0,472.0,330.0,2204.0,2204.0,0.0,1487.0,0.0
111,11,27.0,5,15,1378.8999,851.1,527.8,12314.7,8492.7,3822.0,2326.0,1816.0,510.0,4125.0,4125.0,0.0,570.0,0.0
111,11,31.0,7,13,496.5,353.3,143.2,2886.5,1033.7,1852.8,363.0,253.0,110.0,270.0,240.0,30.0,190.0,0.0
111,11,31.0,7,14,609.7,403.9,205.8,3135.2002,895.9,2239.3,658.0,268.0,390.0,200.0,200.0,0.0,430.0,0.0
111,11,31.0,7,15,2094.4,1855.6,238.8,11682.6,7251.4,4431.1997,1068.0,833.0,235.0,2315.0,2315.0,0.0,545.0,0.0
111,11,37.0,14,13,1660.7,1419.5,241.2,15083.9,7911.2,7172.7,2580.0,2130.0,450.0,4878.0,4878.0,0.0,4292.0,0.0
111,11,37.0,14,14,1175.9,1148.6,27.3,5032.5996,3258.0999,1774.5,1076.0,756.0,320.0,980.0,830.0,150.0,845.0,0.0
111,11,37.0,14,15,2354.0,1675.0,679.0,10320.0,5425.0,4895.0,1994.0,1794.0,200.0,1345.0,1345.0,0.0,1290.0,0.0
111,11,41.0,10,13,1862.7,1753.5,109.2,12217.6,8359.2,3858.4,2780.0,2430.0,350.0,1730.0,1730.0,0.0,445.0,5000.0
111,11,41.0,10,14,1024.4,896.1,128.3,7280.5996,4043.7,3236.9,905.0,785.0,120.0,1296.0,1296.0,0.0,1344.0,0.0
111,11,41.0,10,15,1702.3,919.7,782.6,14255.3,3644.7,10610.6,1839.0,1759.0,80.0,1788.0,1788.0,0.0,750.0,0.0
113,1,3.0,26,13,2233.9,2233.9,0.0,25298.2,25298.2,0.0,3998.0,3998.0,0.0,5590.0,5590.0,0.0,1920.0,16512.0
113,1,3.0,26,14,1757.7,1334.5,423.2,17230.7,16771.0,459.7,5197.0,5197.0,0.0,4445.0,4445.0,0.0,2050.0,0.0
113,1,3.0,26,19,1089.2001,437.6,651.60004,11019.3,11019.3,0.0,1593.0,1593.0,0.0,4596.0,2812.0,1784.0,1860.0,0.0
113,1,7.0,4,13,1812.6,1631.1,181.5,30452.9,30452.9,0.0,6567.0,6567.0,0.0,9430.0,9330.0,100.0,17230.0,0.0
113,1,7.0,4,19,2531.0,1681.0,850.0,13479.3,13479.3,0.0,7806.0,7806.0,0.0,3930.0,3930.0,0.0,1980.0,0.0
113,1,7.0,4,22,695.5,695.5,0.0,11481.5,11481.5,0.0,3520.0,3520.0,0.0,1730.0,1730.0,0.0,1550.0,0.0
113,1,13.0,10,13,2027.3999,1830.7,196.7,17349.6,17349.6,0.0,3447.0,3447.0,0.0,6350.0,6350.0,0.0,3170.0,24000.0
113,1,13.0,10,14,1702.9,1648.3,54.6,13071.6,13071.6,0.0,7284.0,7284.0,0.0,4590.0,4590.0,0.0,1080.0,0.0
113,1,13.0,10,15,1689.6,1689.6,0.0,15832.3,15832.3,0.0,9546.0,9546.0,0.0,14810.0,14810.0,0.0,1624.0,0.0
113,1,20.0,22,13,815.5,467.8,347.7,6907.4,6871.0,36.4,1212.0,1212.0,0.0,123.0,123.0,0.0,520.0,0.0
113,1,20.0,22,14,2721.9001,2597.8,124.1,24515.7,24515.7,0.0,9316.0,9316.0,0.0,18010.0,18010.0,0.0,7470.0,53500.0
113,1,20.0,22,20,1465.6,1374.6,91.0,10364.5,10364.5,0.0,4466.0,4466.0,0.0,3330.0,3330.0,0.0,746.0,0.0
113,1,25.0,19,13,396.00003,332.30002,63.7,12399.8,12399.8,0.0,1327.0,1327.0,0.0,517.0,517.0,0.0,1015.0,5000.0
113,1,25.0,19,19,479.5,479.5,0.0,6270.3,6270.3,0.0,838.0,838.0,0.0,605.0,605.0,0.0,499.0,0.0
113,1,25.0,19,20,3969.0999,3692.2,276.9,26749.4,26596.6,152.8,8323.0,8323.0,0.0,17930.0,17930.0,0.0,30072.0,45000.0
113,1,29.0,12,13,838.2,838.2,0.0,18905.7,18905.7,0.0,1446.0,1446.0,0.0,1044.0,1044.0,0.0,340.0,0.0
113,1,29.0,12,15,1165.9,711.3,454.6,13114.5,12937.9,176.6,1454.0,1454.0,0.0,5886.0,466.0,5420.0,3450.0,0.0
113,1,29.0,12,22,862.5,776.0,86.5,13106.8,13106.8,0.0,2064.0,2064.0,0.0,595.0,595.0,0.0,330.0,0.0
113,1,31.0,14,13,920.0,607.8,312.2,5763.5,5763.5,0.0,621.0,621.0,0.0,212.0,212.0,0.0,1130.0,0.0
113,1,31.0,14,14,1956.3,1956.3,0.0,14296.399,14296.399,0.0,6385.0,6385.0,0.0,3690.0,3690.0,0.0,1050.0,80.0
113,1,31.0,14,15,841.2,732.0,109.2,12833.0,12833.0,0.0,5884.0,5884.0,0.0,6180.0,6180.0,0.0,5753.0,0.0
113,1,33.0,9,13,1589.7001,1217.3,372.4,11701.6,10964.399,737.2,4063.0,4063.0,0.0,4110.0,4110.0,0.0,20222.0,40000.0
113,1,33.0,9,14,1366.9,1316.8,50.1,12351.4,12351.4,0.0,8387.0,8387.0,0.0,3507.0,3507.0,0.0,1296.0,0.0
113,1,33.0,9,15,512.4,512.4,0.0,10012.7,10012.7,0.0,3276.0,3276.0,0.0,2065.0,2065.0,0.0,1077.0,2160.0
113,1,43.0,2,13,1536.0,1536.0,0.0,30798.6,30798.6,0.0,3965.0,3965.0,0.0,8152.0,8152.0,0.0,9380.0,0.0
113,1,43.0,2,14,2052.5999,1890.2,162.4,16193.7,15549.0,644.69995,5032.0,5032.0,0.0,3415.0,3415.0,0.0,2170.0,0.0
113,1,43.0,2,19,525.8,307.4,218.4,6226.5996,5916.1997,310.4,337.0,337.0,0.0,303.0,153.0,150.0,650.0,0.0
113,3,9.0,8,14,1132.6,903.3,229.3,8784.301,3109.6,5674.7,986.0,866.0,120.0,630.0,630.0,0.0,4916.0,0.0
113,3,9.0,8,15,1872.7999,1317.7,555.1,15334.3,7390.9,7943.4,3550.0,3500.0,50.0,3272.0,3272.0,0.0,2692.0,11396.0
113,3,9.0,8,20,308.1,264.0,44.1,2896.0,1695.5,1200.5,393.0,243.0,150.0,180.0,180.0,0.0,228.0,9000.0
113,3,19.0,6,13,1031.5,584.6,446.9,7574.9,2534.4,5040.5,1462.0,1312.0,150.0,512.0,512.0,0.0,2330.0,0.0
113,3,19.0,6,14,1096.6,741.8,354.8,8785.3,2519.2,6266.1,785.0,585.0,200.0,400.0,400.0,0.0,1384.0,0.0
113,3,19.0,6,15,1253.0,925.4,327.6,11652.0,4459.4,7192.6,2142.0,1902.0,240.0,718.0,718.0,0.0,2562.0,2100.0
113,3,25.0,11,13,650.6,485.9,164.70001,9557.8,4231.5,5326.3,1826.0,1826.0,0.0,2094.0,2094.0,0.0,1420.0,0.0
113,3,25.0,11,14,1525.4,477.0,1048.4,14698.4,7525.7,7172.6997,1680.0,1264.0,416.0,1070.0,1070.0,0.0,880.0,710.0
113,3,25.0,11,15,1748.7,1302.7,446.0,21218.0,18405.6,2812.4001,3666.0,3666.0,0.0,6314.0,6314.0,0.0,1852.0,20000.0
113,3,33.0,19,14,1564.0,733.1,830.9,15317.1,8659.5,6657.6,3104.0,3054.0,50.0,1500.0,1500.0,0.0,2160.0,25000.0
113,3,33.0,19,15,478.0,448.0,30.0,10514.0,4870.0,5644.0,1046.0,896.0,150.0,796.0,796.0,0.0,600.0,100.0
113,3,33.0,19,19,789.4,707.5,81.9,11462.9,7959.4,3503.5,4204.0,4004.0,200.0,1005.0,1005.0,0.0,600.0,0.0
113,5,3.0,7,13,1919.6,1529.2,390.40002,16300.9,8094.5,8206.4,5832.0,5752.0,80.0,4720.0,4720.0,0.0,5700.0,435.0
113,5,3.0,7,14,1880.5,1223.4,657.10004,14541.3,6502.4,8038.9,4248.0,4098.0,150.0,2085.0,2085.0,0.0,1160.0,0.0
113,5,3.0,7,15,2344.3,2344.3,0.0,21041.4,21041.4,0.0,5124.0,5124.0,0.0,4460.0,4460.0,0.0,1880.0,0.0
113,5,15.0,10,13,952.69995,625.1,327.6,12304.1,6589.3,5714.8,3160.0,2980.0,180.0,2024.0,2024.0,0.0,10705.0,0.0
113,5,15.0,10,14,941.0,813.6,127.4,5408.3,2634.9001,2773.4,477.0,357.0,120.0,630.0,630.0,0.0,280.0,0.0
113,5,15.0,10,15,145.8,138.2,7.6,1507.6,468.6,1039.0,255.0,175.0,80.0,260.0,260.0,0.0,115.0,0.0
113,7,5.0,6,13,785.9,747.7,38.2,8265.8,2294.3,5971.5,818.0,508.0,310.0,1348.0,1348.0,0.0,10845.0,235.0
113,7,5.0,6,14,668.4,392.6,275.8,9315.2,2047.9,7267.3003,1132.0,1032.0,100.0,575.0,575.0,0.0,531.0,0.0
113,7,5.0,6,15,1240.7001,1032.3,208.40001,13205.4,5483.1,7722.3,2442.0,2342.0,100.0,2182.0,2182.0,0.0,780.0,0.0
113,7,15.0,16,13,1551.7999,1224.2,327.6,11572.8,5075.4,6497.4,1958.0,1678.0,280.0,1728.0,1728.0,0.0,1577.0,487.0
113,7,15.0,16,14,1069.3,776.3,293.0,10252.5,4101.0,6151.5,1049.0,769.0,280.0,788.0,788.0,0.0,790.0,0.0
113,7,15.0,16,15,758.7,446.6,312.1,8658.1,3705.6,4952.5,644.0,444.0,200.0,470.0,420.0,50.0,608.0,1810.0
113,7,23.0,12,13,1035.0,671.0,364.0,10687.6,2923.6,7764.0,1029.0,669.0,360.0,827.0,827.0,0.0,2235.0,351.0
113,7,23.0,12,14,1162.0,926.3,235.7,12342.4,4877.5,7464.9,1403.0,1303.0,100.0,2100.0,2100.0,0.0,1105.0,0.0
113,7,23.0,12,15,1496.7,1187.0,309.7,17479.3,6515.1,10964.2,4297.0,3977.0,320.0,3395.0,3395.0,0.0,945.0,1914.0
113,7,31.0,12,13,1780.2999,1378.1,402.19998,10900.5,4707.0,6193.5,4438.0,4278.0,160.0,2140.0,2140.0,0.0,1590.0,0.0
113,7,31.0,12,14,322.3,172.40001,149.9,5022.9004,2407.3,2615.6,803.0,513.0,290.0,835.0,835.0,0.0,389.0,0.0
113,7,31.0,12,15,309.2,309.2,0.0,2749.0,2749.0,0.0,210.0,210.0,0.0,154.0,154.0,0.0,343.0,0.0
113,7,41.0,11,13,1618.9,1518.8,100.1,15064.5,6827.2,8237.3,3269.0,2869.0,400.0,2248.0,2248.0,0.0,1491.0,920.0
113,7,41.0,11,14,1431.5,907.2,524.3,17151.5,8744.7,8406.8,3475.0,3125.0,350.0,3053.0,3053.0,0.0,1030.0,4320.0
113,7,41.0,11,15,1092.3,665.5,426.8,7777.0996,2886.8,4890.3,1004.0,904.0,100.0,534.0,534.0,0.0,570.0,0.0
113,7,47.0,8,13,903.6,607.8,295.80002,8858.7,2936.4001,5922.3,1856.0,1706.0,150.0,2132.0,2132.0,0.0,7150.0,0.0
113,7,47.0,8,14,1419.6,1014.6,405.0,14474.201,7683.8003,6790.4004,3909.0,3809.0,100.0,3569.0,3569.0,0.0,1255.0,70000.0
113,7,47.0,8,15,1097.3,940.8,156.5,12698.9,4772.9,7926.0,1625.0,1445.0,180.0,1861.0,1861.0,0.0,820.0,0.0
113,7,53.0,19,13,701.1,548.2,152.9,9690.9,3232.7,6458.2,3044.0,2884.0,160.0,1684.0,1684.0,0.0,1273.0,0.0
113,7,53.0,19,14,816.1,277.3,538.8,3245.7002,1508.4,1737.3,463.0,198.0,265.0,339.0,57.0,282.0,515.0,0.0
113,7,53.0,19,15,278.1,143.8,134.3,1945.4,1837.6,107.8,270.0,170.0,100.0,107.0,47.0,60.0,161.0,0.0
113,7,59.0,10,13,834.9,708.4,126.5,9881.9,4225.2,5656.6997,1401.0,1201.0,200.0,2012.0,2012.0,0.0,1055.0,0.0
113,7,59.0,10,14,1512.4,1132.9,379.5,6097.1,6033.4,63.7,1474.0,1474.0,0.0,1500.0,1500.0,0.0,1690.0,0.0
113,7,59.0,10,15,1116.1,691.0,425.1,8439.801,4723.3003,3716.5,903.0,723.0,180.0,1394.0,1394.0,0.0,1065.0,0.0
113,9,1.0,20,13,1823.9,1823.9,0.0,16084.0,16084.0,0.0,6297.0,6297.0,0.0,1545.0,1545.0,0.0,580.0,2000.0
113,9,1.0,20,14,1628.0,1286.7,341.3,14637.9,6538.9,8099.0,4932.0,4732.0,200.0,4513.0,4513.0,0.0,3365.0,8100.0
113,9,1.0,20,15,833.1,720.2,112.899994,9274.1,4953.3003,4320.8,3154.0,2904.0,250.0,2688.0,2558.0,130.0,1345.0,15.0
113,9,7.0,26,13,1050.3,706.5,343.8,1903.1,1066.5,836.6,585.0,435.0,150.0,600.0,500.0,100.0,530.0,9390.0
113,9,7.0,26,14,1176.0,735.0,441.0,5460.0,2596.0,2864.0,1072.0,902.0,170.0,855.0,855.0,0.0,1974.0,0.0
113,9,7.0,26,15,945.2,676.7,268.5,4441.4004,1828.7,2612.7002,718.0,518.0,200.0,595.0,595.0,0.0,1380.0,0.0
113,9,13.0,4,13,1988.1,1988.1,0.0,17564.8,17564.8,0.0,8697.0,8697.0,0.0,2050.0,2050.0,0.0,1270.0,61000.0
113,9,13.0,4,14,1645.0,1262.8,382.2,11462.5,5152.6,6309.9,3524.0,3524.0,0.0,2886.0,2886.0,0.0,2520.0,6300.0
113,9,13.0,4,19,534.30005,337.7,196.6,2011.8,1316.5,695.3,380.0,310.0,70.0,78.0,38.0,40.0,500.0,0.0
113,9,19.0,13,13,131.29999,91.2,40.1,852.9,194.0,658.9,177.0,145.0,32.0,65.0,65.0,0.0,235.0,0.0
113,9,19.0,13,14,1293.8,941.6,352.2,6778.4,2875.4,3903.0,1003.0,703.0,300.0,885.0,885.0,0.0,2034.0,23000.0
113,9,19.0,13,20,1483.9,947.9,536.0,10267.2,4973.7,5293.5,3086.0,2886.0,200.0,5046.0,5046.0,0.0,2790.0,0.0
113,9,23.0,29,13,1723.0,1723.0,0.0,9930.4,9930.4,0.0,4810.0,4810.0,0.0,6285.0,5685.0,600.0,4245.0,32000.0
113,9,23.0,29,15,1904.5,1572.3,332.2,14007.699,9648.8,4358.9,5222.0,5222.0,0.0,5766.0,5766.0,0.0,4660.0,22500.0
113,9,23.0,29,20,1612.4,1612.4,0.0,12537.6,12537.6,0.0,2757.0,2757.0,0.0,2605.0,2605.0,0.0,500.0,16000.0
113,9,29.0,32,13,2240.7,1665.5,575.2,13060.7,7182.1,5878.6,4307.0,4107.0,200.0,4106.0,3996.0,110.0,3120.0,20.0
113,9,29.0,32,14,1358.6,980.0,378.6,6712.7,3505.9,3206.8,2403.0,2153.0,250.0,2049.0,2049.0,0.0,3258.0,20000.0
113,9,29.0,32,15,470.80002,365.7,105.1,5488.1997,832.6,4655.5996,342.0,222.0,120.0,495.0,495.0,0.0,515.0,0.0
113,9,35.0,20,13,543.2,495.4,47.8,8957.3,1247.6,7709.7,731.0,431.0,300.0,410.0,410.0,0.0,560.0,7250.0
113,9,35.0,20,14,1028.0,764.4,263.6,6316.9,2886.9,3430.0,1612.0,1412.0,200.0,1373.0,1373.0,0.0,2894.0,1750.0
113,9,35.0,20,15,1332.7,572.8,759.9,12965.4,7004.0,5961.4,1271.0,971.0,300.0,2303.0,2303.0,0.0,2590.0,2720.0
113,11,3.0,21,13,1829.3,1656.4,172.9,11235.2,4972.6,6262.6,2385.0,1885.0,500.0,1420.0,1420.0,0.0,10990.0,432.0
113,11,3.0,21,14,568.2,538.8,29.4,6676.4004,3816.8,2859.6,2500.0,2220.0,280.0,1510.0,1510.0,0.0,1075.0,0.0
113,11,3.0,21,15,1223.7001,1096.3,127.4,5843.9004,3086.6,2757.3,1331.0,1181.0,150.0,1080.0,1080.0,0.0,1700.0,0.0
113,11,5.0,20,13,1654.6,1654.6,0.0,14311.2,8302.5,6008.7,3540.0,3490.0,50.0,2950.0,2950.0,0.0,6140.0,0.0
113,11,5.0,20,15,1593.8,1525.5,68.3,14196.6,7917.6,6279.0,1259.0,1059.0,200.0,1803.0,1803.0,0.0,15865.0,0.0
113,11,5.0,20,19,401.5,179.4,222.1,2042.7001,691.9,1350.8,961.0,761.0,200.0,215.0,115.0,100.0,460.0,0.0
113,11,11.0,8,13,1517.2,1517.2,0.0,13701.0,7622.1997,6078.8003,2306.0,2206.0,100.0,3048.0,3048.0,0.0,3630.0,1458.0
113,11,11.0,8,15,775.0,653.7,121.3,3216.7,2395.4,821.3,245.0,185.0,60.0,260.0,260.0,0.0,500.0,0.0
113,11,11.0,8,19,1751.6001,1293.9,457.7,8261.199,4361.8,3899.4,1368.0,768.0,600.0,1310.0,1310.0,0.0,610.0,1477.0
113,11,17.0,12,13,1697.7001,1538.4,159.3,9405.1,4248.0,5157.1,3104.0,2904.0,200.0,2420.0,2420.0,0.0,3000.0,2880.0
113,11,17.0,12,14,772.5,340.8,431.7,3921.3,2637.0,1284.3,1227.0,1197.0,30.0,1452.0,1452.0,0.0,2820.0,0.0
113,11,17.0,12,15,53.7,0.0,53.7,2264.0,1410.4,853.60004,190.0,112.0,78.0,147.0,97.0,50.0,200.0,0.0
113,11,25.0,3,13,3370.8,1752.0,1618.8,28067.9,21658.9,6409.0,5328.0,5328.0,0.0,4830.0,4830.0,0.0,4652.0,16770.0
113,11,25.0,3,14,1646.5,545.4,1101.1,11787.1,5690.1,6097.0,2930.0,2730.0,200.0,2065.0,2065.0,0.0,2550.0,1500.0
113,11,25.0,3,15,813.4,777.0,36.4,13530.3,13059.8,470.5,3914.0,3914.0,0.0,2170.0,2170.0,0.0,2776.0,0.0
113,11,35.0,12,13,2179.9,1018.7,1161.2,7930.0996,3047.8,4882.3,2296.0,1896.0,400.0,3590.0,3590.0,0.0,1590.0,515.0
113,11,35.0,12,14,3444.6,2179.2,1265.4,30529.1,23452.5,7076.6,7268.0,7168.0,100.0,4125.0,4125.0,0.0,3648.0,3500.0
113,11,35.0,12,15,1526.0,976.4,549.6,15323.6,8076.3,7247.3003,2581.0,2381.0,200.0,2254.0,2254.0,0.0,1980.0,0.0
113,11,37.0,15,13,2411.7998,883.0,1528.7999,10035.899,3268.2,6767.6997,793.0,543.0,250.0,641.0,575.0,66.0,2105.0,0.0
113,11,37.0,15,14,1031.5,530.9,500.6,7006.3,2515.4,4490.9,796.0,676.0,120.0,451.0,451.0,0.0,1800.0,0.0
113,11,37.0,15,15,1179.1,1108.1,71.0,19535.3,15544.8,3990.5,3607.0,3037.0,570.0,934.0,934.0,0.0,3860.0,720.0
113,13,1.0,7,13,2106.1,1886.4,219.7,14367.6,10490.3,3877.3,1890.0,1890.0,0.0,2330.0,130.0,2200.0,7000.0,0.0
113,13,1.0,7,14,1136.8,788.2,348.6,6837.8,3829.5,3008.3,1180.0,1080.0,100.0,475.0,475.0,0.0,2350.0,0.0
113,13,1.0,7,20,2422.1,1248.2,1173.9,14468.2,6109.7,8358.5,1872.0,1572.0,300.0,1060.0,1060.0,0.0,3000.0,0.0
113,13,11.0,9,13,1741.6001,1086.4,655.2,14467.6,9935.8,4531.8,2066.0,1766.0,300.0,2750.0,2650.0,100.0,2190.0,8000.0
113,13,11.0,9,14,1716.8,1061.6,655.2,13005.2,5767.1,7238.1,3244.0,3044.0,200.0,4670.0,4670.0,0.0,6550.0,13500.0
113,13,11.0,9,15,1607.5,1029.6,577.9,11645.9,4857.3,6788.6,2188.0,1688.0,500.0,1065.0,1065.0,0.0,1795.0,9700.0
113,13,15.0,3,14,3642.3,2068.0,1574.3,16738.7,10432.4,6306.3,3665.0,2465.0,1200.0,2000.0,2000.0,0.0,1600.0,30000.0
113,13,15.0,3,15,1874.2999,1419.2999,455.0,15599.4,13533.7,2065.7,4228.0,4228.0,0.0,5650.0,5650.0,0.0,3550.0,150000.0
113,13,15.0,3,20,1697.6,1697.6,0.0,16469.6,16469.6,0.0,4060.0,4060.0,0.0,3550.0,3550.0,0.0,2500.0,0.0
113,13,23.0,5,13,588.2,529.9,58.3,4645.8,4474.8,171.0,160.0,130.0,30.0,200.0,200.0,0.0,1700.0,0.0
113,13,23.0,5,15,1921.0,1122.9,798.1,11541.6,6240.8,5300.8,3456.0,3256.0,200.0,1430.0,1330.0,100.0,3000.0,6600.0
113,13,23.0,5,19,927.5,510.6,416.9,5168.9004,1801.8,3367.1,602.0,402.0,200.0,390.0,390.0,0.0,1500.0,0.0
113,13,33.0,14,14,581.3,248.2,333.1,5567.3,3148.5,2418.8,642.0,542.0,100.0,566.0,566.0,0.0,1230.0,1300.0
113,13,33.0,14,15,2885.5,1232.7999,1652.7001,15803.6,7580.8,8222.8,1870.0,1750.0,120.0,1476.0,1476.0,0.0,2360.0,43950.0
113,13,33.0,14,20,3448.3,1586.9,1861.4,16965.102,11894.9,5070.2,1540.0,1410.0,130.0,4810.0,4660.0,150.0,28080.0,10200.0
113,13,39.0,14,13,3596.9001,1529.3,2067.6,9794.8,4165.0,5629.8,1251.0,1251.0,0.0,950.0,950.0,0.0,2235.0,1500.0
113,13,39.0,14,14,1894.6,984.6,910.0,6778.0,3656.7,3121.3,1556.0,1426.0,130.0,1280.0,1280.0,0.0,3580.0,6260.0
113,13,39.0,14,15,1106.3,897.0,209.3,11185.6,8173.5,3012.1,1390.0,1190.0,200.0,700.0,700.0,0.0,1000.0,0.0
113,15,1.0,7,13,1724.7999,1661.1,63.7,10227.5,10227.5,0.0,1850.0,1850.0,0.0,2135.0,2135.0,0.0,3180.0,4450.0
113,15,1.0,7,14,1267.6,1267.6,0.0,13283.2,13283.2,0.0,3100.0,3100.0,0.0,3740.0,3740.0,0.0,2760.0,81870.0
113,15,1.0,7,15,1959.5,1797.1,162.4,9232.8,9232.8,0.0,4900.0,4700.0,200.0,4280.0,4280.0,0.0,7210.0,26550.0
113,15,7.0,11,13,1471.1001,1038.8,432.3,12164.1,8085.4,4078.7002,1392.0,1292.0,100.0,1515.0,1515.0,0.0,3600.0,9010.0
113,15,7.0,11,14,1194.2,866.6,327.6,11870.301,9267.7,2602.6,2375.0,2375.0,0.0,1680.0,1680.0,0.0,2685.0,4520.0
