tinh,huyen,xa,diaban,hoso,m8ma1,m8c8,m8c9,m8c10a,m8c10b,m8c11a,m8c11b,m8c12,m8c13,m8c14,m8c15a,m8c15b,m8c16,m8c17a,m8c17b
113,5,3.0,7,13,1.0,1.0,32.0,3000.0,3000.0,11.0,2006.0,24.0,8.0,,0.65,5.0,234.0,11.0,2008.0
113,5,3.0,7,14,,,,,,,,,,,,,,,
113,5,3.0,7,15,,,,,,,,,,,,,,,
113,5,15.0,10,13,1.0,8.0,,35000.0,35000.0,6.0,2004.0,60.0,13.0,,1.1,5.0,0.0,-2.0,-2.0
113,5,15.0,10,13,2.0,8.0,,5000.0,5000.0,1.0,2008.0,-1.0,6.0,,1.1,5.0,0.0,-2.0,-2.0
113,5,15.0,10,14,,,,,,,,,,,,,,,
113,5,15.0,10,15,,,,,,,,,,,,,,,
113,7,5.0,6,13,,,,,,,,,,,,,,,
113,7,5.0,6,14,1.0,8.0,,15000.0,15000.0,3.0,2008.0,-1.0,7.0,,0.0,,0.0,-2.0,-2.0
113,7,5.0,6,15,,,,,,,,,,,,,,,
113,7,15.0,16,13,1.0,8.0,,3500.0,0.0,4.0,2007.0,12.0,8.0,,0.5,5.0,350.0,2.0,2008.0
113,7,15.0,16,14,,,,,,,,,,,,,,,
113,7,15.0,16,15,1.0,2.0,,4500.0,4500.0,6.0,2007.0,36.0,1.0,1.0,1.5,5.0,810.0,-2.0,-2.0
113,7,23.0,12,13,1.0,1.0,24.0,5000.0,5000.0,12.0,2007.0,60.0,11.0,,0.65,5.0,200.0,-2.0,-2.0
113,7,23.0,12,14,,,,,,,,,,,,,,,
113,7,23.0,12,15,1.0,2.0,,12000.0,12000.0,8.0,2007.0,36.0,1.0,4.0,1.45,5.0,1914.0,8.0,2010.0
113,7,31.0,12,13,,,,,,,,,,,,,,,
113,7,31.0,12,14,,,,,,,,,,,,,,,
113,7,31.0,12,15,,,,,,,,,,,,,,,
113,7,41.0,11,13,,,,,,,,,,,,,,,
113,7,41.0,11,14,1.0,8.0,,30000.0,30000.0,6.0,2007.0,-1.0,1.0,2.0,1.2,5.0,4320.0,-2.0,-2.0
113,7,41.0,11,15,,,,,,,,,,,,,,,
113,7,47.0,8,13,,,,,,,,,,,,,,,
113,7,47.0,8,14,1.0,2.0,,100000.0,30000.0,9.0,2007.0,24.0,13.0,,1.66,5.0,70000.0,2.0,2009.0
113,7,47.0,8,15,,,,,,,,,,,,,,,
113,7,53.0,19,13,,,,,,,,,,,,,,,
113,7,53.0,19,14,,,,,,,,,,,,,,,
113,7,53.0,19,15,,,,,,,,,,,,,,,
113,7,59.0,10,13,,,,,,,,,,,,,,,
113,7,59.0,10,14,,,,,,,,,,,,,,,
113,7,59.0,10,15,,,,,,,,,,,,,,,
113,9,1.0,20,13,,,,,,,,,,,,,,,
113,9,1.0,20,14,2.0,8.0,,10000.0,10000.0,7.0,2005.0,51.0,1.0,2.0,3.0,5.0,3600.0,12.0,2009.0
113,9,1.0,20,14,1.0,2.0,,25000.0,25000.0,4.0,2008.0,12.0,1.0,2.0,1.5,5.0,4500.0,4.0,2009.0
113,9,1.0,20,15,1.0,6.0,,1000.0,1000.0,7.0,2006.0,36.0,13.0,,1.5,5.0,15.0,7.0,2009.0
113,9,7.0,26,13,1.0,1.0,1.0,5000.0,2500.0,1.0,2007.0,24.0,8.0,,0.65,5.0,2500.0,9.0,2009.0
113,9,7.0,26,13,2.0,2.0,,10000.0,5000.0,5.0,2007.0,24.0,8.0,,1.25,5.0,5000.0,5.0,2009.0
113,9,7.0,26,14,1.0,8.0,,2000.0,2000.0,8.0,2005.0,48.0,8.0,,0.0,,0.0,8.0,2009.0
113,9,7.0,26,15,,,,,,,,,,,,,,,
113,9,13.0,4,13,,,,,,,,,,,,,,,
113,9,13.0,4,14,1.0,2.0,,50000.0,50000.0,8.0,2007.0,36.0,2.0,3.0,1.4,5.0,6300.0,8.0,2010.0
113,9,13.0,4,19,,,,,,,,,,,,,,,
113,9,19.0,13,13,,,,,,,,,,,,,,,
113,9,19.0,13,14,1.0,5.0,,6000.0,6000.0,6.0,2007.0,24.0,2.0,1.0,0.65,5.0,468.0,6.0,2009.0
113,9,19.0,13,20,,,,,,,,,,,,,,,
113,9,23.0,29,13,,,,,,,,,,,,,,,
113,9,23.0,29,15,1.0,2.0,,50000.0,35000.0,11.0,2007.0,1.0,4.0,,1.5,5.0,22500.0,11.0,2010.0
113,9,23.0,29,20,1.0,2.0,,30000.0,20000.0,4.0,2006.0,36.0,1.0,4.0,1.25,5.0,14500.0,4.0,2009.0
113,9,29.0,32,13,1.0,8.0,,50000.0,50000.0,3.0,2008.0,50.0,4.0,,0.0,,0.0,5.0,2012.0
113,9,29.0,32,14,,,,,,,,,,,,,,,
113,9,29.0,32,15,1.0,1.0,8.0,900.0,900.0,5.0,2008.0,1.0,1.0,3.0,0.0,,0.0,-2.0,-2.0
113,9,35.0,20,13,3.0,2.0,,15000.0,10000.0,7.0,2006.0,36.0,1.0,1.0,1.25,5.0,0.0,7.0,2009.0
113,9,35.0,20,13,1.0,1.0,10.0,4000.0,4000.0,6.0,2007.0,36.0,1.0,1.0,0.65,5.0,0.0,-2.0,-2.0
113,9,35.0,20,13,2.0,1.0,12.0,4000.0,4000.0,10.0,2007.0,36.0,1.0,1.0,0.65,5.0,0.0,-2.0,-2.0
113,9,35.0,20,14,1.0,2.0,,10000.0,10000.0,11.0,2007.0,36.0,4.0,,1.75,5.0,1750.0,11.0,2010.0
113,9,35.0,20,15,1.0,2.0,,5000.0,2000.0,3.0,2007.0,36.0,1.0,1.0,1.5,5.0,2720.0,3.0,2010.0
113,11,3.0,21,13,1.0,2.0,,3000.0,3000.0,7.0,2006.0,36.0,2.0,4.0,1.2,5.0,432.0,7.0,2009.0
113,11,3.0,21,14,,,,,,,,,,,,,,,
113,11,3.0,21,15,,,,,,,,,,,,,,,
113,11,5.0,20,13,,,,,,,,,,,,,,,
113,11,5.0,20,15,,,,,,,,,,,,,,,
113,11,5.0,20,19,,,,,,,,,,,,,,,
113,11,11.0,8,13,2.0,8.0,,15000.0,15000.0,7.0,2007.0,12.0,13.0,,1.5,5.0,1350.0,-2.0,-2.0
113,11,11.0,8,13,1.0,6.0,,2000.0,2000.0,8.0,2007.0,12.0,6.0,,0.6,5.0,108.0,8.0,2008.0
113,11,11.0,8,15,,,,,,,,,,,,,,,
113,11,11.0,8,19,1.0,1.0,35.0,7000.0,3500.0,3.0,2007.0,24.0,4.0,,0.65,5.0,477.0,3.0,2009.0
113,11,17.0,12,13,1.0,2.0,,20000.0,20280.0,6.0,2007.0,24.0,13.0,,1.2,5.0,2880.0,6.0,2009.0
113,11,17.0,12,14,1.0,8.0,,17000.0,17000.0,9.0,2007.0,24.0,7.0,,0.0,,0.0,9.0,2009.0
113,11,17.0,12,15,,,,,,,,,,,,,,,
113,11,25.0,3,13,1.0,2.0,,150000.0,152625.0,3.0,2008.0,6.0,1.0,2.0,1.75,5.0,15750.0,9.0,2008.0
113,11,25.0,3,14,,,,,,,,,,,,,,,
113,11,25.0,3,15,,,,,,,,,,,,,,,
113,11,35.0,12,13,1.0,2.0,,5000.0,5087.0,3.0,2008.0,12.0,1.0,1.0,1.75,5.0,435.0,3.0,2009.0
113,11,35.0,12,14,1.0,5.0,,20000.0,20000.0,12.0,2007.0,12.0,4.0,,1.75,5.0,3500.0,12.0,2008.0
113,11,35.0,12,15,,,,,,,,,,,,,,,
113,11,37.0,15,13,,,,,,,,,,,,,,,
113,11,37.0,15,14,,,,,,,,,,,,,,,
113,11,37.0,15,15,1.0,6.0,,5000.0,5000.0,9.0,2007.0,24.0,13.0,,0.6,5.0,360.0,9.0,2009.0
113,11,37.0,15,15,2.0,6.0,,5000.0,5000.0,9.0,2006.0,24.0,12.0,,0.6,5.0,360.0,12.0,2008.0
113,13,1.0,7,13,,,,,,,,,,,,,,,
113,13,1.0,7,14,,,,,,,,,,,,,,,
113,13,1.0,7,20,,,,,,,,,,,,,,,
113,13,11.0,9,13,1.0,7.0,,3000.0,3000.0,2.0,2008.0,36.0,6.0,,1.3,5.0,0.0,-2.0,-2.0
113,13,11.0,9,14,2.0,2.0,,10000.0,7000.0,12.0,2006.0,36.0,1.0,1.0,1.35,5.0,3000.0,12.0,2008.0
113,13,11.0,9,14,1.0,1.0,10.0,5000.0,3000.0,10.0,2003.0,60.0,1.0,1.0,0.5,5.0,1500.0,-2.0,-2.0
113,13,11.0,9,15,1.0,2.0,,15000.0,15000.0,7.0,2006.0,36.0,4.0,,1.2,5.0,2160.0,7.0,2009.0
113,13,15.0,3,14,3.0,8.0,,10000.0,5000.0,7.0,2006.0,-1.0,2.0,1.0,0.0,,0.0,12.0,2008.0
113,13,15.0,3,14,2.0,2.0,,10000.0,7000.0,9.0,2006.0,36.0,2.0,1.0,1.6,8.0,3000.0,9.0,2009.0
113,13,15.0,3,14,1.0,1.0,-1.0,10000.0,5000.0,4.0,2006.0,36.0,2.0,1.0,1.4,8.0,2000.0,4.0,2009.0
113,13,15.0,3,15,2.0,2.0,,130000.0,0.0,4.0,2007.0,12.0,1.0,1.0,1.25,5.0,150000.0,4.0,2008.0
113,13,15.0,3,15,1.0,2.0,,100000.0,100000.0,5.0,2008.0,12.0,1.0,1.0,1.7,5.0,0.0,11.0,2008.0
113,13,15.0,3,20,,,,,,,,,,,,,,,
113,13,23.0,5,13,,,,,,,,,,,,,,,
113,13,23.0,5,15,,,,,,,,,,,,,,,
113,13,23.0,5,19,,,,,,,,,,,,,,,
113,13,33.0,14,14,1.0,1.0,25.0,7000.0,5000.0,12.0,2006.0,60.0,7.0,,0.5,5.0,1300.0,12.0,2010.0
113,13,33.0,14,15,2.0,1.0,10.0,7000.0,6000.0,3.0,2007.0,60.0,3.0,,0.5,5.0,1210.0,3.0,2010.0
113,13,33.0,14,15,3.0,5.0,,10000.0,2000.0,3.0,2008.0,24.0,3.0,,1.8,5.0,8740.0,12.0,2008.0
113,13,33.0,14,15,1.0,2.0,,30000.0,2000.0,3.0,2006.0,36.0,7.0,,1.7,5.0,34000.0,12.0,2008.0
113,13,33.0,14,20,1.0,8.0,,4000.0,0.0,10.0,2003.0,60.0,8.0,,0.0,,4000.0,6.0,2008.0
113,13,39.0,14,13,,,,,,,,,,,,,,,
113,13,39.0,14,14,2.0,8.0,,5000.0,5000.0,9.0,2007.0,36.0,4.0,,0.0,,0.0,10.0,2010.0
113,13,39.0,14,14,1.0,8.0,,10000.0,10000.0,9.0,2007.0,36.0,4.0,,1.75,5.0,0.0,10.0,2010.0
113,13,39.0,14,15,1.0,8.0,,3000.0,3000.0,1.0,2008.0,12.0,8.0,,0.0,,0.0,12.0,2008.0
113,15,1.0,7,13,,,,,,,,,,,,,,,
113,15,1.0,7,14,2.0,2.0,,100000.0,70000.0,11.0,2007.0,36.0,4.0,,1.75,5.0,41150.0,11.0,2010.0
113,15,1.0,7,14,1.0,2.0,,120000.0,0.0,2.0,2004.0,60.0,2.0,4.0,1.75,5.0,34200.0,11.0,2007.0
113,15,1.0,7,15,,,,,,,,,,,,,,,
113,15,7.0,11,13,1.0,7.0,,6000.0,6000.0,4.0,2007.0,-1.0,8.0,,2.0,5.0,1440.0,-2.0,-2.0
113,15,7.0,11,14,1.0,8.0,,5000.0,5000.0,5.0,2007.0,-1.0,3.0,,0.0,,0.0,-2.0,-2.0
113,15,7.0,11,15,,,,,,,,,,,,,,,
113,15,15.0,12,13,1.0,2.0,,15000.0,10000.0,3.0,2007.0,36.0,8.0,,1.45,5.0,7200.0,3.0,2010.0
113,15,15.0,12,14,,,,,,,,,,,,,,,
113,15,15.0,12,15,,,,,,,,,,,,,,,
113,15,19.0,37,13,1.0,2.0,,50000.0,50000.0,10.0,2007.0,36.0,4.0,,1.35,5.0,6075.0,10.0,2010.0
113,15,19.0,37,14,,,,,,,,,,,,,,,
113,15,19.0,37,15,,,,,,,,,,,,,,,
113,15,23.0,12,14,,,,,,,,,,,,,,,
113,15,23.0,12,19,1.0,8.0,,1940.0,6800.0,10.0,1999.0,-1.0,4.0,,0.0,,0.0,-2.0,-2.0
113,15,23.0,12,20,,,,,,,,,,,,,,,
113,15,33.0,5,14,1.0,2.0,,10000.0,4000.0,12.0,2006.0,36.0,8.0,,1.35,5.0,4350.0,12.0,2008.0
113,15,33.0,5,15,1.0,2.0,,30000.0,30000.0,1.0,2008.0,36.0,2.0,4.0,1.35,5.0,2025.0,1.0,2009.0
113,15,33.0,5,19,,,,,,,,,,,,,,,
113,15,41.0,3,13,1.0,1.0,-1.0,8000.0,8000.0,10.0,2007.0,36.0,8.0,,0.5,5.0,480.0,10.0,2010.0
113,15,41.0,3,14,,,,,,,,,,,,,,,
113,15,41.0,3,15,2.0,2.0,,10000.0,10000.0,8.0,2007.0,36.0,3.0,,1.75,5.0,1860.0,8.0,2010.0
113,15,41.0,3,15,1.0,1.0,-1.0,10000.0,10000.0,4.0,2007.0,24.0,3.0,,0.5,5.0,600.0,4.0,2009.0
113,15,43.0,20,13,,,,,,,,,,,,,,,
113,15,43.0,20,15,1.0,1.0,-1.0,8000.0,8000.0,10.0,2007.0,-1.0,6.0,,0.5,5.0,0.0,-2.0,-2.0
113,15,43.0,20,20,,,,,,,,,,,,,,,
113,17,7.0,18,13,1.0,1.0,5.0,8000.0,8000.0,8.0,2007.0,36.0,6.0,,0.0,,0.0,7.0,2010.0
113,17,7.0,18,14,1.0,8.0,,10000.0,10000.0,7.0,2006.0,48.0,13.0,,0.0,,0.0,7.0,2010.0
113,17,7.0,18,15,,,,,,,,,,,,,,,
113,17,13.0,17,13,,,,,,,,,,,,,,,
113,17,13.0,17,14,,,,,,,,,,,,,,,
113,17,13.0,17,15,1.0,1.0,50.0,4000.0,1600.0,11.0,2004.0,60.0,11.0,,0.5,5.0,800.0,11.0,2009.0
113,17,19.0,17,13,,,,,,,,,,,,,,,
113,17,19.0,17,14,,,,,,,,,,,,,,,
113,17,19.0,17,15,,,,,,,,,,,,,,,
113,17,25.0,13,13,1.0,1.0,20.0,5000.0,5000.0,5.0,2008.0,24.0,5.0,,0.65,5.0,0.0,5.0,2010.0
113,17,25.0,13,14,1.0,6.0,,3000.0,3000.0,6.0,2007.0,24.0,8.0,,0.65,5.0,234.0,6.0,2009.0
113,17,25.0,13,19,,,,,,,,,,,,,,,
113,17,31.0,10,13,1.0,8.0,,3200.0,3200.0,7.0,2007.0,24.0,3.0,,0.5,5.0,170.0,7.0,2009.0
113,17,31.0,10,14,,,,,,,,,,,,,,,
113,17,31.0,10,15,3.0,8.0,,5000.0,5000.0,8.0,2007.0,24.0,1.0,1.0,0.0,,-1.0,-2.0,-2.0
113,17,31.0,10,15,2.0,1.0,3.0,4000.0,2000.0,4.0,2005.0,60.0,2.0,1.0,0.5,5.0,2000.0,5.0,2010.0
113,17,31.0,10,15,1.0,1.0,5.0,3500.0,2000.0,3.0,2006.0,36.0,1.0,1.0,0.65,5.0,1500.0,3.0,2009.0
113,17,39.0,2,13,2.0,8.0,,6000.0,0.0,8.0,2006.0,20.0,3.0,,-1.0,5.0,6000.0,1.0,2008.0
113,17,39.0,2,13,1.0,2.0,,5000.0,5000.0,12.0,2007.0,24.0,3.0,,1.78,5.0,801.0,12.0,2009.0
113,17,39.0,2,14,1.0,2.0,,20000.0,10000.0,5.0,2007.0,24.0,5.0,,1.75,5.0,10000.0,5.0,2009.0
113,17,39.0,2,15,,,,,,,,,,,,,,,
113,17,45.0,7,13,,,,,,,,,,,,,,,
113,17,45.0,7,14,1.0,2.0,,10000.0,10000.0,5.0,2008.0,12.0,3.0,,1.75,5.0,525.0,5.0,2009.0
113,17,45.0,7,14,2.0,8.0,,3000.0,3000.0,12.0,2007.0,-1.0,8.0,,0.0,,0.0,-2.0,-2.0
113,17,45.0,7,15,,,,,,,,,,,,,,,
113,19,5.0,5,13,,,,,,,,,,,,,,,
113,19,5.0,5,14,,,,,,,,,,,,,,,
113,19,5.0,5,15,,,,,,,,,,,,,,,
113,19,11.0,3,14,,,,,,,,,,,,,,,
113,19,11.0,3,15,1.0,1.0,10.0,8000.0,8000.0,4.0,2008.0,48.0,6.0,,0.5,5.0,0.0,4.0,2011.0
113,19,11.0,3,19,,,,,,,,,,,,,,,
113,19,19.0,23,13,,,,,,,,,,,,,,,
113,19,19.0,23,14,,,,,,,,,,,,,,,
113,19,19.0,23,15,,,,,,,,,,,,,,,
113,19,25.0,8,13,1.0,2.0,,4000.0,4000.0,10.0,2007.0,12.0,1.0,2.0,1.45,5.0,464.0,10.0,2008.0
113,19,25.0,8,14,,,,,,,,,,,,,,,
113,19,25.0,8,19,,,,,,,,,,,,,,,
113,19,31.0,22,13,1.0,5.0,,10000.0,10000.0,8.0,2007.0,12.0,5.0,,1.6,5.0,1920.0,8.0,2008.0
113,19,31.0,22,14,,,,,,,,,,,,,,,
113,19,31.0,22,20,,,,,,,,,,,,,,,
113,19,35.0,7,13,,,,,,,,,,,,,,,
113,19,35.0,7,14,,,,,,,,,,,,,,,
113,19,35.0,7,15,,,,,,,,,,,,,,,
113,19,43.0,13,13,,,,,,,,,,,,,,,
113,19,43.0,13,14,,,,,,,,,,,,,,,
113,19,43.0,13,19,,,,,,,,,,,,,,,
113,19,47.0,15,13,,,,,,,,,,,,,,,
113,19,47.0,15,14,,,,,,,,,,,,,,,
113,19,47.0,15,15,1.0,1.0,6.0,7000.0,4000.0,4.0,2007.0,36.0,2.0,1.0,0.65,5.0,3050.0,4.0,2010.0
113,19,55.0,4,13,,,,,,,,,,,,,,,
113,19,55.0,4,14,1.0,2.0,,10000.0,10000.0,4.0,2008.0,12.0,3.0,,1.75,5.0,875.0,4.0,2009.0
113,19,55.0,4,15,1.0,1.0,15.0,8000.0,8052.0,7.0,2007.0,48.0,6.0,,0.65,5.0,624.0,7.0,2011.0
113,19,63.0,9,13,1.0,5.0,,7000.0,7122.0,6.0,2008.0,12.0,3.0,,1.75,5.0,367.0,6.0,2009.0
113,19,63.0,9,14,,,,,,,,,,,,,,,
113,19,63.0,9,15,,,,,,,,,,,,,,,
115,1,1.0,9,13,1.0,3.0,,50000.0,50000.0,1.0,2006.0,36.0,3.0,,1.14,6.0,6840.0,1.0,2009.0
115,1,1.0,9,13,2.0,8.0,,20000.0,20000.0,1.0,2006.0,12.0,3.0,,1.0,8.0,2400.0,1.0,2009.0
115,1,1.0,9,14,,,,,,,,,,,,,,,
115,1,1.0,9,15,3.0,8.0,,5000.0,2000.0,3.0,2008.0,6.0,5.0,,0.0,,3000.0,9.0,2008.0
115,1,1.0,9,15,2.0,8.0,,25000.0,25000.0,6.0,2006.0,12.0,13.0,,0.0,,0.0,10.0,2009.0
115,1,1.0,9,15,1.0,6.0,,6000.0,6000.0,2.0,2004.0,12.0,7.0,,0.65,8.0,468.0,2.0,2010.0
115,1,7.0,32,13,,,,,,,,,,,,,,,
115,1,7.0,32,14,,,,,,,,,,,,,,,
115,1,7.0,32,15,,,,,,,,,,,,,,,
115,1,9.0,17,13,,,,,,,,,,,,,,,
115,1,9.0,17,14,,,,,,,,,,,,,,,
115,1,9.0,17,15,,,,,,,,,,,,,,,
115,1,15.0,21,13,1.0,8.0,,10000.0,10500.0,9.0,2007.0,24.0,1.0,2.0,1.2,5.0,0.0,9.0,2010.0
115,1,15.0,21,14,,,,,,,,,,,,,,,
115,1,15.0,21,15,,,,,,,,,,,,,,,
115,1,23.0,20,13,,,,,,,,,,,,,,,
115,1,23.0,20,14,,,,,,,,,,,,,,,
115,1,23.0,20,15,,,,,,,,,,,,,,,
115,3,3.0,2,13,1.0,5.0,,20000.0,20000.0,6.0,2007.0,36.0,4.0,,0.65,5.0,1950.0,6.0,2010.0
115,3,3.0,2,14,,,,,,,,,,,,,,,
115,3,3.0,2,15,3.0,4.0,,2000.0,2000.0,6.0,2006.0,60.0,1.0,1.0,1.0,5.0,240.0,-2.0,-2.0
115,3,3.0,2,15,2.0,6.0,,4000.0,4000.0,6.0,2003.0,36.0,1.0,1.0,0.5,5.0,240.0,-2.0,-2.0
115,3,3.0,2,15,1.0,2.0,,10000.0,10000.0,10.0,2006.0,12.0,4.0,,1.7,5.0,1560.0,9.0,2009.0
115,3,9.0,14,13,,,,,,,,,,,,,,,
115,3,9.0,14,14,,,,,,,,,,,,,,,
115,3,9.0,14,15,,,,,,,,,,,,,,,
115,3,15.0,14,13,1.0,8.0,,5000.0,5000.0,12.0,2007.0,24.0,10.0,,0.0,,0.0,12.0,2009.0
115,3,15.0,14,14,,,,,,,,,,,,,,,
115,3,15.0,14,15,,,,,,,,,,,,,,,
115,3,27.0,6,13,,,,,,,,,,,,,,,
115,3,27.0,6,14,,,,,,,,,,,,,,,
115,3,27.0,6,15,,,,,,,,,,,,,,,
115,3,31.0,4,13,,,,,,,,,,,,,,,
115,3,31.0,4,14,1.0,1.0,10.0,7000.0,7000.0,4.0,2006.0,24.0,10.0,,0.65,8.0,396.0,-2.0,-2.0
115,3,31.0,4,15,1.0,1.0,-1.0,14000.0,14000.0,3.0,2008.0,48.0,6.0,,0.65,5.0,546.0,6.0,2012.0
115,3,33.0,3,13,,,,,,,,,,,,,,,
115,3,33.0,3,14,1.0,6.0,,7000.0,0.0,8.0,2007.0,36.0,1.0,1.0,0.6,5.0,7420.0,5.0,2008.0
115,3,33.0,3,15,,,,,,,,,,,,,,,
115,3,45.0,2,13,,,,,,,,,,,,,,,
115,3,45.0,2,14,,,,,,,,,,,,,,,
115,3,45.0,2,15,,,,,,,,,,,,,,,
115,3,51.0,3,13,,,,,,,,,,,,,,,
115,3,51.0,3,14,1.0,8.0,,3000.0,3000.0,7.0,2007.0,36.0,1.0,1.0,2.0,5.0,120.0,10.0,2010.0
115,3,51.0,3,15,1.0,8.0,,2000.0,2000.0,5.0,2008.0,60.0,7.0,,0.0,,0.0,6.0,2013.0
115,3,71.0,7,13,,,,,,,,,,,,,,,
115,3,71.0,7,14,,,,,,,,,,,,,,,
115,3,71.0,7,15,1.0,8.0,,50000.0,50000.0,7.0,2007.0,36.0,4.0,,0.0,,0.0,7.0,2010.0
115,5,3.0,26,13,,,,,,,,,,,,,,,
115,5,3.0,26,14,,,,,,,,,,,,,,,
115,5,3.0,26,15,,,,,,,,,,,,,,,
115,5,7.0,11,13,,,,,,,,,,,,,,,
115,5,7.0,11,14,,,,,,,,,,,,,,,
115,5,7.0,11,15,,,,,,,,,,,,,,,
115,5,13.0,7,13,,,,,,,,,,,,,,,
115,5,13.0,7,14,1.0,2.0,,90000.0,90000.0,11.0,2007.0,36.0,2.0,2.0,1.15,5.0,12000.0,12.0,2009.0
115,5,13.0,7,15,,,,,,,,,,,,,,,
115,5,17.0,21,13,,,,,,,,,,,,,,,
115,5,17.0,21,14,,,,,,,,,,,,,,,
115,5,17.0,21,15,,,,,,,,,,,,,,,
115,5,27.0,19,13,,,,,,,,,,,,,,,
115,5,27.0,19,14,,,,,,,,,,,,,,,
115,5,27.0,19,15,1.0,2.0,,30000.0,30000.0,8.0,2007.0,24.0,1.0,2.0,15.0,8.0,3750.0,8.0,2008.0
115,5,35.0,3,13,,,,,,,,,,,,,,,
115,5,35.0,3,14,1.0,8.0,,50000.0,0.0,8.0,2006.0,24.0,13.0,,0.0,,50000.0,8.0,2006.0
115,5,35.0,3,15,,,,,,,,,,,,,,,
115,5,53.0,8,13,,,,,,,,,,,,,,,
115,5,53.0,8,15,,,,,,,,,,,,,,,
115,5,53.0,8,19,,,,,,,,,,,,,,,
115,5,61.0,20,13,,,,,,,,,,,,,,,
115,5,61.0,20,15,1.0,2.0,,30000.0,23000.0,1.0,2007.0,24.0,4.0,,1.05,5.0,7504.0,1.0,2009.0
115,5,61.0,20,20,,,,,,,,,,,,,,,
115,5,65.0,10,13,,,,,,,,,,,,,,,
115,5,65.0,10,14,,,,,,,,,,,,,,,
115,5,65.0,10,15,,,,,,,,,,,,,,,
115,7,1.0,12,14,,,,,,,,,,,,,,,
115,7,1.0,12,19,,,,,,,,,,,,,,,
115,7,1.0,12,20,,,,,,,,,,,,,,,
115,7,13.0,17,13,,,,,,,,,,,,,,,
115,7,13.0,17,14,2.0,8.0,,30000.0,30000.0,7.0,2007.0,36.0,4.0,,0.0,,0.0,10.0,2009.0
115,7,13.0,17,14,1.0,2.0,,20000.0,20000.0,7.0,2006.0,24.0,4.0,,1.03,5.0,2472.0,7.0,2008.0
115,7,13.0,17,15,1.0,8.0,,5500.0,3500.0,9.0,2007.0,12.0,10.0,,0.0,,2000.0,9.0,2008.0
115,7,19.0,7,13,1.0,2.0,,10000.0,10000.0,11.0,2007.0,12.0,13.0,,1.18,5.0,708.0,11.0,2008.0
115,7,19.0,7,14,,,,,,,,,,,,,,,
115,7,19.0,7,15,,,,,,,,,,,,,,,
115,7,41.0,8,13,,,,,,,,,,,,,,,
115,7,41.0,8,14,,,,,,,,,,,,,,,
115,7,41.0,8,15,,,,,,,,,,,,,,,
115,7,47.0,6,13,,,,,,,,,,,,,,,
115,7,47.0,6,14,,,,,,,,,,,,,,,
115,7,47.0,6,15,1.0,8.0,,10700.0,0.0,10.0,1995.0,-1.0,13.0,,0.0,,10700.0,5.0,2008.0
115,7,49.0,3,13,2.0,1.0,-1.0,30000.0,30000.0,9.0,2006.0,24.0,3.0,,0.65,5.0,2340.0,-2.0,-2.0
115,7,49.0,3,13,3.0,8.0,,40000.0,40000.0,7.0,2007.0,-1.0,3.0,,0.0,,0.0,-2.0,-2.0
115,7,49.0,3,13,1.0,2.0,,80000.0,40000.0,2.0,2007.0,24.0,3.0,,1.03,5.0,43296.0,2.0,2009.0
115,7,49.0,3,14,1.0,6.0,,4000.0,4000.0,4.0,2008.0,24.0,2.0,2.0,0.65,5.0,52.0,4.0,2010.0
115,7,49.0,3,14,2.0,7.0,,120000.0,120000.0,10.0,2005.0,-1.0,1.0,2.0,1.5,5.0,21600.0,-2.0,-2.0
115,7,49.0,3,15,1.0,1.0,-1.0,5000.0,0.0,4.0,2007.0,24.0,1.0,1.0,0.65,5.0,5390.0,4.0,2008.0
115,7,51.0,18,13,,,,,,,,,,,,,,,
115,7,51.0,18,14,,,,,,,,,,,,,,,
115,7,51.0,18,15,,,,,,,,,,,,,,,
115,7,59.0,10,13,1.0,6.0,,2000.0,2000.0,8.0,2007.0,24.0,8.0,,0.65,5.0,156.0,8.0,2009.0
115,7,59.0,10,14,1.0,6.0,,2000.0,2000.0,8.0,2007.0,24.0,1.0,4.0,0.65,5.0,156.0,9.0,2009.0
115,7,59.0,10,15,1.0,6.0,,2000.0,2000.0,9.0,2006.0,36.0,1.0,1.0,0.65,5.0,156.0,9.0,2009.0
115,7,67.0,2,13,1.0,2.0,,3000.0,0.0,7.0,2005.0,36.0,6.0,,0.65,5.0,3234.0,5.0,2008.0
115,7,67.0,2,14,,,,,,,,,,,,,,,
115,7,67.0,2,15,1.0,1.0,15.0,10000.0,8000.0,1.0,2006.0,36.0,6.0,,1.18,5.0,1132.0,1.0,2009.0
115,7,71.0,16,13,,,,,,,,,,,,,,,
115,7,71.0,16,14,,,,,,,,,,,,,,,
115,7,71.0,16,15,,,,,,,,,,,,,,,
115,7,95.0,13,13,,,,,,,,,,,,,,,
115,7,95.0,13,14,1.0,8.0,,12500.0,0.0,7.0,2005.0,-1.0,13.0,,0.0,,8500.0,12.0,2007.0
115,7,95.0,13,15,1.0,2.0,,10000.0,10000.0,9.0,2006.0,24.0,7.0,,0.65,5.0,780.0,9.0,2008.0
115,9,11.0,20,13,,,,,,,,,,,,,,,
115,9,11.0,20,14,1.0,2.0,,20000.0,23000.0,2.0,2008.0,24.0,4.0,,1.56,8.0,0.0,-2.0,-2.0
115,9,11.0,20,14,2.0,5.0,,50000.0,55000.0,2.0,2008.0,24.0,4.0,,1.6,8.0,0.0,-2.0,-2.0
