tinh,huyen,xa,m6stt,m6c31,m6c32,m6c33,m6c34
503,11,23,2,1,2.0,1.0,1.0
503,11,23,3,1,2.0,1.0,1.0
503,11,23,4,2,,,
503,11,23,5,2,,,
503,11,23,6,2,,,
503,11,23,7,2,,,
503,15,03,1,1,2.0,2.0,1.0
503,15,03,2,1,2.0,2.0,1.0
503,15,03,3,1,2.0,2.0,1.0
503,15,03,4,2,,,
503,15,03,5,2,,,
503,15,03,6,2,,,
503,15,03,7,2,,,
503,15,09,1,1,2.0,1.0,1.0
503,15,09,2,1,2.0,1.0,1.0
503,15,09,3,1,2.0,1.0,1.0
503,15,09,4,2,,,
503,15,09,5,2,,,
503,15,09,6,2,,,
503,15,09,7,2,,,
503,15,15,1,1,2.0,2.0,1.0
503,15,15,2,1,2.0,1.0,1.0
503,15,15,3,1,2.0,1.0,1.0
503,15,15,4,2,,,
503,15,15,5,2,,,
503,15,15,6,2,,,
503,15,15,7,2,,,
503,15,21,1,1,3.0,2.0,2.0
503,15,21,1,1,3.0,2.0,2.0
503,15,21,3,2,,,
503,15,21,4,2,,,
503,15,21,5,2,,,
503,15,21,6,2,,,
503,15,21,7,2,,,
503,15,29,1,1,3.0,2.0,1.0
503,15,29,2,1,3.0,2.0,1.0
503,15,29,3,1,3.0,2.0,1.0
503,15,29,4,2,,,
503,15,29,5,2,,,
503,15,29,6,2,,,
503,15,29,7,2,,,
503,15,35,1,1,3.0,2.0,2.0
503,15,35,2,1,3.0,2.0,2.0
503,15,35,3,1,3.0,2.0,2.0
503,15,35,4,2,,,
503,15,35,5,2,,,
503,15,35,6,2,,,
503,15,35,7,2,,,
503,15,39,1,1,3.0,2.0,2.0
503,15,39,2,1,3.0,2.0,2.0
503,15,39,3,1,3.0,1.0,2.0
503,15,39,4,2,,,
503,15,39,5,2,,,
503,15,39,6,2,,,
503,15,39,7,2,,,
503,17,15,1,1,3.0,2.0,1.0
503,17,15,2,1,3.0,2.0,1.0
503,17,15,3,1,3.0,2.0,1.0
503,17,15,4,2,,,
503,17,15,5,2,,,
503,17,15,6,2,,,
503,17,15,7,2,,,
503,17,21,1,1,2.0,2.0,2.0
503,17,21,2,1,2.0,1.0,2.0
503,17,21,3,1,2.0,1.0,2.0
503,17,21,4,2,,,
503,17,21,5,1,2.0,1.0,2.0
503,17,21,6,2,,,
503,17,21,7,2,,,
503,17,25,1,1,2.0,2.0,2.0
503,17,25,2,1,3.0,2.0,2.0
503,17,25,3,1,3.0,2.0,2.0
503,17,25,4,2,,,
503,17,25,5,2,,,
503,17,25,6,2,,,
503,17,25,7,2,,,
503,17,33,1,1,2.0,2.0,2.0
503,17,33,2,1,2.0,2.0,2.0
503,17,33,3,1,2.0,2.0,2.0
503,17,33,4,2,,,
503,17,33,5,1,2.0,2.0,2.0
503,17,33,6,2,,,
503,17,33,7,2,,,
503,19,15,1,1,3.0,2.0,1.0
503,19,15,2,1,3.0,2.0,1.0
503,19,15,3,1,3.0,2.0,1.0
503,19,15,4,2,,,
503,19,15,5,2,,,
503,19,15,6,2,,,
503,19,15,7,2,,,
503,21,03,1,1,3.0,3.0,4.0
503,21,03,2,1,3.0,3.0,1.0
503,21,03,3,1,3.0,3.0,1.0
503,21,03,4,2,,,
503,21,03,5,2,,,
503,21,03,6,2,,,
503,21,03,7,2,,,
503,21,21,1,1,3.0,3.0,4.0
503,21,21,2,1,3.0,3.0,1.0
503,21,21,3,1,3.0,3.0,1.0
503,21,21,4,2,,,
503,21,21,5,2,,,
503,21,21,6,2,,,
503,21,21,7,2,,,
503,23,17,1,1,5.0,2.0,2.0
503,23,17,2,2,,,
503,23,17,3,2,,,
503,23,17,4,1,5.0,2.0,2.0
503,23,17,5,2,,,
503,23,17,6,2,,,
503,23,17,7,2,,,
503,25,05,1,1,2.0,2.0,1.0
503,25,05,2,1,2.0,2.0,1.0
503,25,05,3,1,2.0,2.0,1.0
503,25,05,4,2,,,
503,25,05,5,2,,,
503,25,05,6,2,,,
503,25,05,7,2,,,
503,25,13,1,1,1.0,1.0,1.0
503,25,13,2,1,9.0,2.0,1.0
503,25,13,3,1,9.0,2.0,1.0
503,25,13,4,2,,,
503,25,13,5,2,,,
503,25,13,6,2,,,
503,25,13,7,2,,,
503,25,17,1,1,8.0,3.0,1.0
503,25,17,2,1,8.0,3.0,1.0
503,25,17,3,1,1.0,1.0,1.0
503,25,17,4,2,,,
503,25,17,5,1,2.0,1.0,1.0
503,25,17,6,2,,,
503,25,17,7,2,,,
503,25,23,1,1,8.0,1.0,1.0
503,25,23,2,1,8.0,1.0,1.0
503,25,23,3,1,8.0,1.0,1.0
503,25,23,4,2,,,
503,25,23,5,2,,,
503,25,23,6,2,,,
503,25,23,7,2,,,
503,25,27,1,1,2.0,2.0,2.0
503,25,27,2,1,2.0,2.0,2.0
503,25,27,3,1,2.0,2.0,2.0
503,25,27,4,2,,,
503,25,27,5,2,,,
503,25,27,6,2,,,
503,25,27,7,2,,,
503,27,25,1,1,11.0,2.0,4.0
503,27,25,2,1,11.0,2.0,4.0
503,27,25,3,1,11.0,2.0,4.0
503,27,25,4,2,,,
503,27,25,5,2,,,
503,27,25,6,2,,,
503,27,25,7,2,,,
503,28,17,1,1,2.0,2.0,1.0
503,28,17,2,1,2.0,2.0,1.0
503,28,17,3,1,2.0,2.0,1.0
503,28,17,4,2,,,
503,28,17,5,2,,,
503,28,17,6,2,,,
503,28,17,7,2,,,
503,28,23,1,1,2.0,2.0,1.0
503,28,23,2,1,2.0,2.0,1.0
503,28,23,3,1,2.0,2.0,1.0
503,28,23,4,2,,,
503,28,23,5,2,,,
503,28,23,6,2,,,
503,28,23,7,2,,,
503,28,29,1,2,,,
503,28,29,2,1,2.0,2.0,1.0
503,28,29,3,1,2.0,2.0,1.0
503,28,29,4,2,,,
503,28,29,5,2,,,
503,28,29,6,2,,,
503,28,29,7,2,,,
503,28,33,1,2,,,
503,28,33,2,1,3.0,2.0,1.0
503,28,33,3,1,12.0,1.0,1.0
503,28,33,4,2,,,
503,28,33,5,2,,,
503,28,33,6,2,,,
503,28,33,7,2,,,
503,29,09,1,1,1.0,2.0,1.0
503,29,09,2,1,1.0,2.0,1.0
503,29,09,3,1,1.0,2.0,1.0
503,29,09,4,2,,,
503,29,09,5,1,1.0,2.0,1.0
503,29,09,6,2,,,
503,29,09,7,2,,,
505,01,15,1,1,2.0,2.0,1.0
505,01,15,2,1,2.0,2.0,1.0
505,01,15,3,1,2.0,2.0,1.0
505,01,15,4,2,,,
505,01,15,5,2,,,
505,01,15,6,2,,,
505,01,15,7,2,,,
505,03,01,1,1,8.0,2.0,3.0
505,03,01,2,1,8.0,2.0,3.0
505,03,01,3,1,8.0,2.0,3.0
505,03,01,4,2,,,
505,03,01,5,1,8.0,2.0,3.0
505,03,01,6,2,,,
505,03,01,7,2,,,
505,05,05,1,1,2.0,2.0,2.0
505,05,05,2,1,2.0,2.0,2.0
505,05,05,3,1,2.0,2.0,2.0
505,05,05,4,2,,,
505,05,05,5,2,,,
505,05,05,6,2,,,
505,05,05,7,2,,,
505,05,09,1,1,2.0,9.0,1.0
505,05,09,2,1,8.0,9.0,1.0
505,05,09,3,1,8.0,9.0,1.0
505,05,09,4,2,,,
505,05,09,5,2,,,
505,05,09,6,2,,,
505,05,09,7,2,,,
505,05,17,1,1,1.0,2.0,2.0
505,05,17,2,1,1.0,2.0,2.0
505,05,17,3,1,1.0,2.0,2.0
505,05,17,4,2,,,
505,05,17,5,2,,,
505,05,17,6,2,,,
505,05,17,7,2,,,
505,05,23,1,1,1.0,3.0,2.0
505,05,23,2,1,1.0,3.0,2.0
505,05,23,3,1,1.0,3.0,2.0
505,05,23,4,2,,,
505,05,23,5,2,,,
505,05,23,6,2,,,
505,05,23,7,2,,,
505,05,27,1,1,2.0,2.0,1.0
505,05,27,2,1,2.0,2.0,1.0
505,05,27,3,1,2.0,2.0,1.0
505,05,27,4,2,,,
505,05,27,5,2,,,
505,05,27,6,2,,,
505,05,27,7,2,,,
505,05,35,1,1,3.0,2.0,5.0
505,05,35,2,1,1.0,2.0,1.0
505,05,35,3,2,,,
505,05,35,4,2,,,
505,05,35,5,2,,,
505,05,35,6,1,1.0,2.0,1.0
505,05,35,7,2,,,
505,05,41,1,1,8.0,3.0,1.0
505,05,41,2,1,8.0,3.0,1.0
505,05,41,3,1,8.0,3.0,1.0
505,05,41,4,2,,,
505,05,41,5,2,,,
505,05,41,6,2,,,
505,05,41,7,2,,,
505,05,47,1,1,3.0,2.0,2.0
505,05,47,2,1,3.0,2.0,2.0
505,05,47,3,1,3.0,2.0,2.0
505,05,47,4,2,,,
505,05,47,5,2,,,
505,05,47,6,2,,,
505,05,47,7,2,,,
505,07,07,1,1,6.0,2.0,2.0
505,07,07,2,1,5.0,2.0,3.0
505,07,07,3,1,5.0,2.0,3.0
505,07,07,4,2,,,
505,07,07,5,2,,,
505,07,07,6,2,,,
505,07,07,7,2,,,
505,09,05,1,1,3.0,2.0,1.0
505,09,05,2,1,3.0,2.0,1.0
505,09,05,3,1,3.0,2.0,1.0
505,09,05,4,2,,,
505,09,05,5,2,,,
505,09,05,6,2,,,
505,09,05,7,2,,,
505,09,11,1,1,3.0,2.0,1.0
505,09,11,2,1,3.0,2.0,1.0
505,09,11,3,1,3.0,2.0,1.0
505,09,11,4,2,,,
505,09,11,5,2,,,
505,09,11,6,2,,,
505,09,11,7,2,,,
505,09,15,1,1,12.0,2.0,3.0
505,09,15,2,1,3.0,2.0,2.0
505,09,15,3,1,3.0,2.0,2.0
505,09,15,4,1,2.0,2.0,2.0
505,09,15,5,2,,,
505,09,15,6,2,,,
505,09,15,7,2,,,
505,09,19,1,1,3.0,2.0,3.0
505,09,19,2,1,3.0,2.0,3.0
505,09,19,3,1,3.0,2.0,3.0
505,09,19,4,2,,,
505,09,19,5,2,,,
505,09,19,6,2,,,
505,09,19,7,2,,,
505,09,25,1,1,4.0,2.0,1.0
505,09,25,2,1,2.0,2.0,1.0
505,09,25,3,1,2.0,2.0,1.0
505,09,25,4,2,,,
505,09,25,5,2,,,
505,09,25,6,2,,,
505,09,25,7,2,,,
505,09,33,1,1,2.0,1.0,1.0
505,09,33,2,1,2.0,1.0,1.0
505,09,33,3,1,2.0,1.0,1.0
505,09,33,4,2,,,
505,09,33,5,2,,,
505,09,33,6,2,,,
505,09,33,7,2,,,
505,09,37,1,1,3.0,2.0,1.0
505,09,37,2,1,3.0,2.0,1.0
505,09,37,3,1,3.0,2.0,1.0
505,09,37,4,2,,,
505,09,37,5,2,,,
505,09,37,6,2,,,
505,09,37,7,2,,,
505,11,03,1,1,11.0,2.0,1.0
505,11,03,2,1,11.0,2.0,1.0
505,11,03,3,1,11.0,2.0,1.0
505,11,03,4,2,,,
505,11,03,5,2,,,
505,11,03,6,2,,,
505,11,03,7,2,,,
505,13,05,1,1,3.0,2.0,2.0
505,13,05,2,1,3.0,2.0,2.0
505,13,05,3,1,3.0,2.0,2.0
505,13,05,4,2,,,
505,13,05,5,2,,,
505,13,05,6,2,,,
505,13,05,7,2,,,
505,13,15,1,1,12.0,2.0,5.0
505,13,15,2,1,3.0,2.0,2.0
505,13,15,3,1,3.0,2.0,2.0
505,13,15,4,2,,,
505,13,15,5,2,,,
505,13,15,6,2,,,
505,13,15,7,2,,,
505,15,07,1,1,3.0,2.0,1.0
505,15,07,2,1,3.0,2.0,1.0
505,15,07,3,1,3.0,2.0,1.0
505,15,07,4,2,,,
505,15,07,5,2,,,
505,15,07,6,2,,,
505,15,07,7,2,,,
505,15,17,1,1,8.0,2.0,2.0
505,15,17,2,1,8.0,2.0,2.0
505,15,17,3,1,8.0,2.0,2.0
505,15,17,4,2,,,
505,15,17,5,2,,,
505,15,17,6,2,,,
505,15,17,7,2,,,
505,15,21,1,1,2.0,2.0,5.0
505,15,21,2,1,2.0,2.0,1.0
505,15,21,3,1,2.0,2.0,1.0
505,15,21,4,2,,,
505,15,21,5,2,,,
505,15,21,6,2,,,
505,15,21,7,2,,,
505,15,25,1,1,2.0,2.0,1.0
505,15,25,2,1,2.0,2.0,1.0
505,15,25,3,1,2.0,2.0,1.0
505,15,25,4,2,,,
505,15,25,5,2,,,
505,15,25,6,2,,,
505,15,25,7,2,,,
505,15,27,1,1,2.0,2.0,2.0
505,15,27,2,1,2.0,2.0,2.0
505,15,27,3,1,2.0,2.0,2.0
505,15,27,4,2,,,
505,15,27,5,2,,,
505,15,27,6,2,,,
505,15,27,7,2,,,
505,15,31,1,1,8.0,1.0,1.0
505,15,31,2,1,8.0,1.0,1.0
505,15,31,3,1,8.0,1.0,1.0
505,15,31,4,2,,,
505,15,31,5,2,,,
505,15,31,6,2,,,
505,15,31,7,2,,,
505,17,05,1,1,2.0,2.0,1.0
505,17,05,2,1,2.0,2.0,1.0
505,17,05,3,1,2.0,2.0,1.0
505,17,05,4,2,,,
505,17,05,5,2,,,
505,17,05,6,2,,,
505,17,05,7,2,,,
505,17,11,1,1,2.0,2.0,1.0
505,17,11,2,1,2.0,2.0,1.0
505,17,11,3,1,2.0,2.0,1.0
505,17,11,4,2,,,
505,17,11,5,2,,,
505,17,11,6,2,,,
505,17,11,7,2,,,
505,17,15,1,1,2.0,2.0,5.0
505,17,15,2,1,2.0,2.0,1.0
505,17,15,3,2,,,
505,17,15,4,2,,,
505,17,15,5,2,,,
505,17,15,6,1,2.0,2.0,1.0
505,17,15,7,2,,,
505,17,23,1,1,2.0,2.0,1.0
505,17,23,2,1,2.0,2.0,1.0
505,17,23,3,1,2.0,2.0,1.0
505,17,23,4,2,,,
505,17,23,5,2,,,
505,17,23,6,2,,,
505,17,23,7,2,,,
505,21,03,1,1,8.0,2.0,1.0
505,21,03,2,1,8.0,2.0,1.0
505,21,03,3,1,8.0,2.0,1.0
505,21,03,4,2,,,
505,21,03,5,1,8.0,2.0,1.0
505,21,03,6,2,,,
505,21,03,7,2,,,
505,21,09,1,2,,,
505,21,09,2,1,8.0,2.0,1.0
505,21,09,3,1,8.0,2.0,1.0
505,21,09,4,2,,,
505,21,09,5,2,,,
505,21,09,6,2,,,
505,21,09,7,2,,,
505,21,13,1,1,2.0,2.0,2.0
505,21,13,2,1,2.0,2.0,2.0
505,21,13,3,1,2.0,2.0,2.0
505,21,13,4,2,,,
505,21,13,5,2,,,
505,21,13,6,2,,,
505,21,13,7,2,,,
505,21,19,1,1,8.0,2.0,1.0
505,21,19,2,1,8.0,2.0,1.0
505,21,19,3,1,8.0,2.0,1.0
505,21,19,4,2,,,
505,21,19,5,2,,,
505,21,19,6,2,,,
505,21,19,7,2,,,
505,21,23,1,1,2.0,2.0,1.0
505,21,23,2,1,2.0,1.0,1.0
505,21,23,3,1,2.0,1.0,1.0
505,21,23,4,2,,,
505,21,23,5,2,,,
505,21,23,6,2,,,
505,21,23,7,2,,,
505,21,25,1,1,1.0,2.0,2.0
505,21,25,2,1,1.0,2.0,2.0
505,21,25,3,1,1.0,2.0,2.0
505,21,25,4,2,,,
505,21,25,5,1,1.0,2.0,2.0
505,21,25,6,2,,,
505,21,25,7,2,,,
505,23,07,1,1,8.0,2.0,1.0
505,23,07,2,1,8.0,2.0,1.0
505,23,07,3,1,8.0,2.0,1.0
505,23,07,4,2,,,
505,23,07,5,2,,,
505,23,07,6,2,,,
505,23,07,7,2,,,
505,23,11,1,1,8.0,2.0,1.0
505,23,11,2,1,8.0,2.0,1.0
505,23,11,3,1,8.0,2.0,1.0
505,23,11,4,2,,,
505,23,11,5,2,,,
505,23,11,6,2,,,
505,23,11,7,2,,,
505,23,17,1,1,12.0,2.0,1.0
505,23,17,2,1,12.0,2.0,1.0
505,23,17,3,1,12.0,2.0,1.0
505,23,17,4,2,,,
505,23,17,5,2,,,
505,23,17,6,2,,,
505,23,17,7,2,,,
505,23,23,1,1,2.0,2.0,1.0
505,23,23,2,1,2.0,2.0,1.0
505,23,23,3,1,2.0,2.0,1.0
505,23,23,4,2,,,
505,23,23,5,1,2.0,2.0,1.0
505,23,23,6,2,,,
505,23,23,7,2,,,
505,23,25,1,1,2.0,2.0,1.0
505,23,25,2,1,2.0,2.0,1.0
505,23,25,3,1,2.0,2.0,1.0
505,23,25,4,2,,,
505,23,25,5,2,,,
505,23,25,6,2,,,
505,23,25,7,2,,,
505,25,09,1,1,3.0,2.0,5.0
505,25,09,2,1,3.0,2.0,1.0
505,25,09,3,2,,,
505,25,09,4,2,,,
505,25,09,5,2,,,
505,25,09,6,2,,,
505,25,09,7,2,,,
505,25,31,1,1,3.0,2.0,1.0
505,25,31,2,1,3.0,2.0,1.0
505,25,31,3,2,,,
505,25,31,4,2,,,
505,25,31,5,2,,,
505,25,31,6,2,,,
505,25,31,7,2,,,
507,01,29,1,1,2.0,2.0,1.0
507,01,29,2,1,2.0,2.0,1.0
507,01,29,3,1,2.0,2.0,1.0
507,01,29,4,2,,,
507,01,29,5,2,,,
507,01,29,6,2,,,
507,01,29,7,2,,,
507,03,13,1,1,2.0,2.0,2.0
507,03,13,2,1,2.0,2.0,2.0
507,03,13,3,2,,,
507,03,13,4,2,,,
507,03,13,5,2,,,
507,03,13,6,1,3.0,2.0,2.0
507,03,13,7,2,,,
507,05,07,1,1,2.0,2.0,2.0
507,05,07,2,1,2.0,2.0,2.0
507,05,07,3,1,2.0,2.0,2.0
507,05,07,4,2,,,
507,05,07,5,2,,,
507,05,07,6,2,,,
507,05,07,7,2,,,
507,05,13,1,1,1.0,1.0,5.0
507,05,13,2,1,1.0,1.0,1.0
507,05,13,3,1,1.0,1.0,1.0
507,05,13,4,2,,,
507,05,13,5,2,,,
507,05,13,6,2,,,
507,05,13,7,2,,,
507,05,17,1,1,2.0,1.0,2.0
507,05,17,2,1,2.0,1.0,2.0
507,05,17,3,1,2.0,1.0,2.0
507,05,17,4,2,,,
507,05,17,5,2,,,
507,05,17,6,2,,,
507,05,17,7,2,,,
507,05,21,1,1,1.0,1.0,1.0
507,05,21,2,1,1.0,2.0,1.0
507,05,21,3,1,1.0,2.0,1.0
507,05,21,4,2,,,
507,05,21,5,2,,,
507,05,21,6,2,,,
507,05,21,7,2,,,
507,05,25,1,1,8.0,2.0,1.0
507,05,25,2,1,2.0,1.0,1.0
507,05,25,3,1,2.0,1.0,1.0
507,05,25,4,2,,,
507,05,25,5,2,,,
507,05,25,6,2,,,
507,05,25,7,2,,,
507,05,29,1,1,2.0,2.0,2.0
507,05,29,2,1,2.0,2.0,2.0
507,05,29,3,1,2.0,2.0,2.0
507,05,29,4,2,,,
507,05,29,5,2,,,
507,05,29,6,2,,,
507,05,29,7,2,,,
507,05,33,1,1,2.0,1.0,2.0
507,05,33,2,1,2.0,1.0,2.0
507,05,33,3,1,2.0,1.0,2.0
507,05,33,4,2,,,
507,05,33,5,2,,,
507,05,33,6,2,,,
507,05,33,7,2,,,
507,07,11,1,1,3.0,2.0,2.0
507,07,11,2,1,3.0,2.0,2.0
507,07,11,3,1,3.0,2.0,2.0
507,07,11,4,2,,,
507,07,11,5,2,,,
507,07,11,6,2,,,
507,07,11,7,2,,,
507,07,15,1,1,2.0,1.0,3.0
507,07,15,2,1,2.0,1.0,3.0
507,07,15,3,2,,,
507,07,15,4,2,,,
507,07,15,5,2,,,
507,07,15,6,2,,,
507,07,15,7,2,,,
507,07,24,1,1,3.0,2.0,3.0
507,07,24,2,1,3.0,2.0,3.0
507,07,24,3,1,3.0,2.0,3.0
507,07,24,4,2,,,
507,07,24,5,2,,,
507,07,24,6,2,,,
507,07,24,7,2,,,
507,09,05,1,1,3.0,2.0,1.0
507,09,05,2,1,3.0,2.0,1.0
507,09,05,3,1,3.0,2.0,1.0
507,09,05,4,2,,,
507,09,05,5,2,,,
507,09,05,6,2,,,
507,09,05,7,2,,,
507,09,17,1,1,2.0,2.0,5.0
507,09,17,2,1,2.0,2.0,1.0
507,09,17,3,1,2.0,2.0,1.0
507,09,17,4,2,,,
507,09,17,5,2,,,
507,09,17,6,2,,,
507,09,17,7,2,,,
507,09,23,1,1,2.0,2.0,5.0
507,09,23,2,1,2.0,2.0,1.0
507,09,23,3,1,2.0,2.0,1.0
507,09,23,4,2,,,
507,09,23,5,2,,,
507,09,23,6,2,,,
507,09,23,7,2,,,
507,09,27,1,1,3.0,2.0,5.0
507,09,27,2,1,3.0,2.0,1.0
507,09,27,3,1,2.0,2.0,1.0
507,09,27,4,2,,,
507,09,27,5,2,,,
507,09,27,6,2,,,
507,09,27,7,2,,,
507,09,31,1,1,3.0,2.0,1.0
507,09,31,2,1,3.0,2.0,1.0
507,09,31,3,1,3.0,2.0,1.0
507,09,31,4,2,,,
507,09,31,5,2,,,
507,09,31,6,2,,,
507,09,31,7,2,,,
507,11,09,1,1,1.0,2.0,1.0
507,11,09,2,1,1.0,2.0,1.0
507,11,09,3,1,1.0,2.0,1.0
507,11,09,4,2,,,
507,11,09,5,2,,,
507,11,09,6,2,,,
507,11,09,7,2,,,
507,13,05,1,1,3.0,1.0,2.0
507,13,05,2,1,2.0,1.0,2.0
507,13,05,3,1,2.0,1.0,2.0
507,13,05,4,2,,,
507,13,05,5,1,2.0,1.0,2.0
507,13,05,6,2,,,
507,13,05,7,2,,,
507,13,09,1,1,3.0,1.0,2.0
507,13,09,2,1,3.0,1.0,2.0
507,13,09,3,1,3.0,1.0,2.0
507,13,09,4,2,,,
507,13,09,5,2,,,
507,13,09,6,2,,,
507,13,09,7,2,,,
507,13,13,1,1,3.0,1.0,1.0
507,13,13,2,1,2.0,1.0,1.0
507,13,13,3,1,2.0,1.0,1.0
507,13,13,4,2,,,
507,13,13,5,2,,,
507,13,13,6,2,,,
507,13,13,7,2,,,
507,13,21,1,1,2.0,1.0,4.0
507,13,21,2,1,2.0,1.0,1.0
507,13,21,3,1,2.0,1.0,1.0
507,13,21,4,2,,,
507,13,21,5,2,,,
507,13,21,6,2,,,
507,13,21,7,2,,,
507,13,27,1,1,3.0,9.0,2.0
507,13,27,2,1,2.0,1.0,2.0
507,13,27,3,1,2.0,1.0,2.0
507,13,27,4,2,,,
507,13,27,5,2,,,
507,13,27,6,2,,,
507,13,27,7,2,,,
507,13,29,1,1,3.0,1.0,4.0
507,13,29,2,1,2.0,1.0,2.0
507,13,29,3,1,2.0,1.0,2.0
507,13,29,4,2,,,
507,13,29,5,2,,,
507,13,29,6,2,,,
507,13,29,7,2,,,
507,15,03,1,1,3.0,2.0,1.0
507,15,03,2,1,3.0,2.0,1.0
507,15,03,3,1,3.0,2.0,1.0
507,15,03,4,2,,,
507,15,03,5,2,,,
507,15,03,6,2,,,
507,15,03,7,2,,,
507,15,15,1,1,2.0,2.0,5.0
507,15,15,2,1,2.0,2.0,1.0
507,15,15,3,1,2.0,2.0,1.0
507,15,15,4,2,,,
507,15,15,5,2,,,
507,15,15,6,2,,,
507,15,15,7,2,,,
507,15,21,1,1,3.0,2.0,1.0
507,15,21,2,1,3.0,2.0,1.0
507,15,21,3,1,3.0,2.0,1.0
507,15,21,4,2,,,
507,15,21,5,2,,,
507,15,21,6,2,,,
507,15,21,7,2,,,
507,15,23,1,1,1.0,1.0,1.0
507,15,23,2,1,1.0,1.0,1.0
507,15,23,3,2,,,
507,15,23,4,2,,,
507,15,23,5,2,,,
507,15,23,6,2,,,
507,15,23,7,2,,,
507,15,29,1,1,2.0,2.0,1.0
507,15,29,2,1,2.0,2.0,1.0
507,15,29,3,1,2.0,2.0,1.0
507,15,29,4,2,,,
507,15,29,5,2,,,
507,15,29,6,2,,,
507,15,29,7,2,,,
507,17,07,1,1,3.0,2.0,5.0
507,17,07,2,1,3.0,2.0,1.0
507,17,07,3,1,3.0,2.0,1.0
507,17,07,4,2,,,
507,17,07,5,2,,,
507,17,07,6,2,,,
507,17,07,7,2,,,
507,17,11,1,1,2.0,2.0,5.0
507,17,11,2,1,2.0,2.0,1.0
507,17,11,3,1,2.0,2.0,1.0
507,17,11,4,2,,,
507,17,11,5,1,2.0,2.0,1.0
507,17,11,6,2,,,
507,17,11,7,2,,,
507,17,15,1,1,2.0,1.0,5.0
507,17,15,2,1,2.0,1.0,1.0
507,17,15,3,1,2.0,1.0,1.0
507,17,15,4,2,,,
507,17,15,5,2,,,
507,17,15,6,2,,,
507,17,15,7,2,,,
507,17,21,1,1,2.0,2.0,5.0
507,17,21,2,1,2.0,1.0,1.0
507,17,21,3,1,2.0,1.0,1.0
507,17,21,4,2,,,
507,17,21,5,2,,,
507,17,21,6,2,,,
507,17,21,7,2,,,
507,17,25,1,1,2.0,2.0,5.0
507,17,25,2,1,2.0,1.0,1.0
507,17,25,3,1,3.0,1.0,1.0
507,17,25,4,2,,,
507,17,25,5,2,,,
507,17,25,6,2,,,
507,17,25,7,2,,,
507,17,29,1,1,2.0,2.0,5.0
507,17,29,2,1,2.0,2.0,1.0
507,17,29,3,1,2.0,1.0,1.0
507,17,29,4,2,,,
507,17,29,5,2,,,
507,17,29,6,2,,,
507,17,29,7,2,,,
507,19,09,1,1,3.0,2.0,5.0
507,19,09,2,1,3.0,2.0,1.0
507,19,09,3,1,3.0,2.0,1.0
507,19,09,4,2,,,
507,19,09,5,2,,,
507,19,09,6,2,,,
507,19,09,7,2,,,
507,19,11,1,1,3.0,2.0,5.0
507,19,11,2,1,2.0,2.0,1.0
507,19,11,3,1,2.0,2.0,1.0
507,19,11,4,2,,,
507,19,11,5,1,2.0,2.0,1.0
507,19,11,6,2,,,
507,19,11,7,2,,,
507,19,15,1,1,3.0,3.0,5.0
507,19,15,2,1,3.0,3.0,1.0
507,19,15,3,1,2.0,3.0,1.0
507,19,15,4,2,,,
507,19,15,5,2,,,
507,19,15,6,2,,,
507,19,15,7,2,,,
507,19,17,1,1,3.0,2.0,5.0
507,19,17,2,1,2.0,2.0,1.0
507,19,17,3,1,2.0,2.0,1.0
507,19,17,4,2,,,
507,19,17,5,2,,,
507,19,17,6,2,,,
507,19,17,7,2,,,
507,19,23,1,1,3.0,2.0,5.0
507,19,23,2,1,3.0,2.0,1.0
507,19,23,3,1,3.0,2.0,1.0
507,19,23,4,2,,,
507,19,23,5,2,,,
507,19,23,6,2,,,
507,19,23,7,2,,,
507,19,27,1,1,3.0,2.0,5.0
507,19,27,2,2,,,
507,19,27,3,2,,,
507,19,27,4,1,3.0,2.0,1.0
507,19,27,5,2,,,
507,19,27,6,2,,,
507,19,27,7,2,,,
509,01,29,1,1,2.0,1.0,1.0
509,01,29,2,1,2.0,1.0,1.0
509,01,29,3,1,2.0,1.0,1.0
509,01,29,4,2,,,
509,01,29,5,2,,,
509,01,29,6,2,,,
509,01,29,7,2,,,
509,01,31,1,1,2.0,1.0,1.0
509,01,31,2,1,2.0,1.0,1.0
509,01,31,3,1,2.0,1.0,1.0
509,01,31,4,2,,,
509,01,31,5,2,,,
509,01,31,6,2,,,
509,01,31,7,2,,,
509,03,11,1,1,12.0,9.0,5.0
509,03,11,2,1,3.0,2.0,1.0
509,03,11,3,1,2.0,2.0,1.0
509,03,11,4,2,,,
509,03,11,5,2,,,
509,03,11,6,2,,,
509,03,11,7,2,,,
509,03,21,1,1,2.0,1.0,1.0
509,03,21,2,1,2.0,1.0,1.0
509,03,21,3,2,,,
509,03,21,4,2,,,
509,03,21,5,2,,,
509,03,21,6,1,2.0,1.0,1.0
509,03,21,7,2,,,
509,05,03,1,1,2.0,1.0,5.0
509,05,03,2,1,3.0,1.0,1.0
509,05,03,3,1,3.0,1.0,1.0
509,05,03,4,2,,,
509,05,03,5,2,,,
509,05,03,6,1,2.0,1.0,1.0
509,05,03,7,2,,,
509,05,11,1,1,2.0,1.0,1.0
509,05,11,2,1,2.0,1.0,1.0
509,05,11,3,1,2.0,1.0,1.0
509,05,11,4,2,,,
509,05,11,5,2,,,
509,05,11,6,2,,,
509,05,11,7,2,,,
509,05,17,1,1,1.0,2.0,5.0
