tinh,huyen,xa,m5tt,m5c24,m5c25,m5c26,m5c27,m5c28a,m5c28b,m5c29,m5c30a,m5c30b
104,03,53,6.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,03,53,7.0,,10.0,2.0,2.0,,,,0.0,20.0
104,03,53,8.0,,37.0,2.0,2.0,,,,1.0,5.0
104,03,53,9.0,,97.0,1.0,1.0,2.0,3.0,30.0,2.0,40.0
104,03,61,1.0,1.0,,,,,,,,
104,03,61,2.0,1.0,,,,,,,,
104,03,61,3.0,2.0,7.0,2.0,2.0,,,,0.0,20.0
104,03,61,4.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
104,03,61,5.0,1.0,,,,,,,,
104,03,61,6.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
104,03,61,7.0,,7.0,2.0,2.0,,,,0.0,20.0
104,03,61,8.0,,20.0,2.0,2.0,,,,0.0,40.0
104,03,61,9.0,,75.0,1.0,1.0,10.0,3.0,30.0,2.0,10.0
104,03,69,1.0,1.0,,,,,,,,
104,03,69,2.0,1.0,,,,,,,,
104,03,69,3.0,2.0,0.5,,,,,,,
104,03,69,4.0,2.0,1.0,6.0,,,,,0.0,20.0
104,03,69,5.0,2.0,1.0,6.0,,,,,0.0,20.0
104,03,69,6.0,2.0,10.0,2.0,2.0,,,,0.0,30.0
104,03,69,7.0,,10.0,2.0,2.0,,,,0.0,30.0
104,03,69,8.0,,40.0,2.0,2.0,,,,1.0,10.0
104,03,69,9.0,,85.0,1.0,1.0,1.0,3.0,30.0,2.0,30.0
104,03,75,1.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,03,75,2.0,2.0,1.0,6.0,,,,,0.0,15.0
104,03,75,3.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,03,75,4.0,2.0,0.4,,,,,,,
104,03,75,5.0,2.0,1.0,6.0,,,,,0.0,15.0
104,03,75,6.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,03,75,7.0,,10.0,2.0,2.0,,,,0.0,20.0
104,03,75,8.0,,30.0,2.0,2.0,,,,1.0,0.0
104,03,75,9.0,,80.0,1.0,1.0,1.0,3.0,30.0,2.0,30.0
104,04,01,1.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,04,01,2.0,1.0,,,,,,,,
104,04,01,3.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,04,01,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,04,01,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,04,01,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,04,01,7.0,,12.0,2.0,2.0,,,,0.0,18.0
104,04,01,8.0,,10.0,2.0,2.0,,,,0.0,15.0
104,04,01,9.0,,65.0,2.0,2.0,,,,1.0,45.0
104,04,09,1.0,2.0,1.5,6.0,,,,,0.0,20.0
104,04,09,2.0,2.0,2.0,6.0,,,,,0.0,25.0
104,04,09,3.0,2.0,23.0,2.0,2.0,,,,0.0,40.0
104,04,09,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,04,09,5.0,2.0,1.0,6.0,,,,,0.0,10.0
104,04,09,6.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
104,04,09,7.0,,15.0,2.0,2.0,,,,0.0,30.0
104,04,09,8.0,,23.0,2.0,2.0,,,,0.0,40.0
104,04,09,9.0,,80.0,2.0,2.0,,,,1.0,45.0
104,05,17,1.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,05,17,2.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
104,05,17,3.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
104,05,17,4.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
104,05,17,5.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
104,05,17,6.0,2.0,5.0,2.0,2.0,,,,0.0,30.0
104,05,17,7.0,,5.0,2.0,2.0,,,,0.0,30.0
104,05,17,8.0,,20.0,2.0,2.0,,,,1.0,10.0
104,05,17,9.0,,100.0,2.0,2.0,,,,3.0,40.0
104,05,29,1.0,2.0,1.3,6.0,,,,,0.0,10.0
104,05,29,2.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,05,29,3.0,2.0,1.8,2.0,2.0,,,,0.0,10.0
104,05,29,4.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,05,29,5.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,05,29,6.0,2.0,2.2,2.0,2.0,,,,0.0,15.0
104,05,29,7.0,,2.2,2.0,2.0,,,,0.0,15.0
104,05,29,8.0,,16.0,2.0,2.0,,,,0.0,30.0
104,05,29,9.0,,70.0,2.0,2.0,,,,2.0,30.0
104,05,43,1.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,05,43,2.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
104,05,43,3.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
104,05,43,4.0,1.0,,,,,,,,
104,05,43,5.0,1.0,,,,,,,,
104,05,43,6.0,2.0,5.0,2.0,2.0,,,,0.0,12.0
104,05,43,7.0,,5.0,2.0,2.0,,,,0.0,12.0
104,05,43,8.0,,13.0,2.0,2.0,,,,0.0,30.0
104,05,43,9.0,,63.0,1.0,1.0,1.0,3.0,35.0,2.0,10.0
104,05,45,1.0,2.0,7.0,2.0,2.0,,,,0.0,14.0
104,05,45,2.0,2.0,3.0,2.0,2.0,,,,0.0,6.0
104,05,45,3.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
104,05,45,4.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
104,05,45,5.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
104,05,45,6.0,2.0,3.0,2.0,2.0,,,,0.0,7.0
104,05,45,7.0,,7.0,2.0,2.0,,,,0.0,15.0
104,05,45,8.0,,10.0,2.0,2.0,,,,0.0,25.0
104,05,45,9.0,,60.0,1.0,1.0,2.0,3.0,35.0,2.0,0.0
104,06,03,1.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
104,06,03,2.0,2.0,1.0,6.0,,,,,0.0,15.0
104,06,03,3.0,2.0,25.0,2.0,2.0,,,,1.0,0.0
104,06,03,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,06,03,5.0,2.0,1.0,6.0,,,,,0.0,10.0
104,06,03,6.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
104,06,03,7.0,,15.0,2.0,2.0,,,,0.0,30.0
104,06,03,8.0,,25.0,2.0,2.0,,,,1.0,0.0
104,06,03,9.0,,50.0,2.0,2.0,,,,1.0,30.0
104,06,09,1.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
104,06,09,2.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,06,09,3.0,2.0,12.0,2.0,2.0,,,,0.0,30.0
104,06,09,4.0,2.0,0.4,,,,,,,
104,06,09,5.0,2.0,0.4,,,,,,,
104,06,09,6.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
104,06,09,7.0,,6.0,2.0,2.0,,,,0.0,15.0
104,06,09,8.0,,12.0,2.0,2.0,,,,0.0,30.0
104,06,09,9.0,,50.0,2.0,2.0,,,,1.0,20.0
104,06,21,1.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
104,06,21,2.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
104,06,21,3.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
104,06,21,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,06,21,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,06,21,6.0,2.0,4.0,2.0,2.0,,,,0.0,20.0
104,06,21,7.0,,4.0,2.0,2.0,,,,0.0,20.0
104,06,21,8.0,,15.0,2.0,2.0,,,,0.0,30.0
104,06,21,9.0,,35.0,2.0,2.0,,,,1.0,0.0
104,07,03,1.0,2.0,3.0,6.0,,,,,0.0,30.0
104,07,03,2.0,2.0,3.0,6.0,,,,,0.0,30.0
104,07,03,3.0,2.0,6.0,2.0,2.0,,,,0.0,15.0
104,07,03,4.0,2.0,1.2,7.0,,,,,0.0,15.0
104,07,03,5.0,2.0,1.2,7.0,,,,,0.0,15.0
104,07,03,6.0,2.0,4.0,6.0,,,,,0.0,30.0
104,07,03,7.0,,6.0,2.0,2.0,,,,0.0,15.0
104,07,03,8.0,,16.0,2.0,2.0,,,,0.0,30.0
104,07,03,9.0,,80.0,2.0,2.0,,,,1.0,45.0
104,07,09,1.0,2.0,2.0,6.0,,,,,0.0,20.0
104,07,09,2.0,2.0,0.5,,,,,,,
104,07,09,3.0,2.0,5.0,6.0,,,,,0.0,50.0
104,07,09,4.0,2.0,0.5,,,,,,,
104,07,09,5.0,2.0,0.5,,,,,,,
104,07,09,6.0,2.0,2.0,6.0,,,,,0.0,20.0
104,07,09,7.0,,5.0,6.0,,,,,0.0,50.0
104,07,09,8.0,,15.0,2.0,2.0,,,,0.0,30.0
104,07,09,9.0,,75.0,2.0,2.0,,,,1.0,45.0
104,07,19,1.0,1.0,,,,,,,,
104,07,19,2.0,2.0,3.0,6.0,,,,,0.0,20.0
104,07,19,3.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
104,07,19,4.0,1.0,,,,,,,,
104,07,19,5.0,1.0,,,,,,,,
104,07,19,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
104,07,19,7.0,,3.0,2.0,2.0,,,,0.0,10.0
104,07,19,8.0,,15.0,2.0,2.0,,,,0.0,30.0
104,07,19,9.0,,75.0,2.0,2.0,,,,1.0,45.0
104,07,29,1.0,1.0,,,,,,,,
104,07,29,2.0,2.0,7.0,2.0,2.0,,,,0.0,30.0
104,07,29,3.0,2.0,4.0,2.0,2.0,,,,0.0,30.0
104,07,29,4.0,1.0,,,,,,,,
104,07,29,5.0,1.0,,,,,,,,
104,07,29,6.0,2.0,4.0,2.0,2.0,,,,0.0,30.0
104,07,29,7.0,,4.0,2.0,2.0,,,,0.0,30.0
104,07,29,8.0,,25.0,2.0,2.0,,,,1.0,0.0
104,07,29,9.0,,50.0,2.0,2.0,,,,2.0,0.0
104,07,47,1.0,2.0,0.1,,,,,,,
104,07,47,2.0,2.0,7.0,6.0,,,,,0.0,30.0
104,07,47,3.0,2.0,7.0,6.0,,,,,0.0,30.0
104,07,47,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,07,47,5.0,2.0,0.3,,,,,,,
104,07,47,6.0,2.0,4.0,6.0,,,,,0.0,10.0
104,07,47,7.0,,5.0,2.0,2.0,,,,0.0,30.0
104,07,47,8.0,,25.0,2.0,2.0,,,,1.0,0.0
104,07,47,9.0,,50.0,2.0,2.0,,,,2.0,0.0
104,07,53,1.0,2.0,3.0,6.0,,,,,0.0,30.0
104,07,53,2.0,2.0,10.0,2.0,2.0,,,,0.0,40.0
104,07,53,3.0,2.0,10.0,2.0,2.0,,,,0.0,40.0
104,07,53,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,07,53,5.0,2.0,7.0,2.0,2.0,,,,0.0,35.0
104,07,53,6.0,2.0,8.0,2.0,2.0,,,,0.0,40.0
104,07,53,7.0,,3.0,2.0,2.0,,,,0.0,15.0
104,07,53,8.0,,30.0,2.0,2.0,,,,1.0,0.0
104,07,53,9.0,,50.0,2.0,2.0,,,,2.0,0.0
104,09,09,1.0,2.0,2.0,6.0,,,,,0.0,15.0
104,09,09,2.0,2.0,2.5,2.0,2.0,,,,0.0,15.0
104,09,09,3.0,2.0,2.0,6.0,,,,,0.0,15.0
104,09,09,4.0,1.0,,,,,,,,
104,09,09,5.0,1.0,,,,,,,,
104,09,09,6.0,2.0,2.0,2.0,2.0,,,,0.0,15.0
104,09,09,7.0,,2.0,2.0,2.0,,,,0.0,15.0
104,09,09,8.0,,15.0,2.0,2.0,,,,0.0,30.0
104,09,09,9.0,,66.0,1.0,1.0,2.0,3.0,35.0,1.0,50.0
104,09,13,1.0,1.0,,,,,,,,
104,09,13,2.0,1.0,,,,,,,,
104,09,13,3.0,2.0,0.2,,,,,,,
104,09,13,4.0,1.0,,,,,,,,
104,09,13,5.0,1.0,,,,,,,,
104,09,13,6.0,2.0,0.6,,,,,,,
104,09,13,7.0,,0.6,,,,,,,
104,09,13,8.0,,18.0,2.0,2.0,,,,0.0,25.0
104,09,13,9.0,,70.0,2.0,2.0,,,,1.0,25.0
104,09,15,1.0,2.0,1.0,6.0,,,,,0.0,10.0
104,09,15,2.0,2.0,3.0,6.0,,,,,0.0,10.0
104,09,15,3.0,2.0,3.0,6.0,,,,,0.0,10.0
104,09,15,4.0,1.0,,,,,,,,
104,09,15,5.0,1.0,,,,,,,,
104,09,15,6.0,2.0,5.0,6.0,,,,,0.0,20.0
104,09,15,7.0,,5.0,6.0,,,,,0.0,20.0
104,09,15,8.0,,20.0,2.0,2.0,,,,0.0,35.0
104,09,15,9.0,,70.0,2.0,2.0,,,,2.0,0.0
104,09,21,1.0,1.0,,,,,,,,
104,09,21,2.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
104,09,21,3.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
104,09,21,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,09,21,5.0,1.0,,,,,,,,
104,09,21,6.0,2.0,4.0,2.0,2.0,,,,0.0,10.0
104,09,21,7.0,,5.0,2.0,2.0,,,,0.0,15.0
104,09,21,8.0,,20.0,1.0,1.0,2.0,3.0,10.0,0.0,40.0
104,09,21,9.0,,60.0,1.0,1.0,2.0,3.0,30.0,1.0,30.0
104,09,27,1.0,2.0,0.8,,,,,,,
104,09,27,2.0,2.0,3.0,2.0,2.0,,,,0.0,20.0
104,09,27,3.0,2.0,3.0,2.0,2.0,,,,0.0,20.0
104,09,27,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,09,27,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,09,27,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,09,27,7.0,,5.0,2.0,2.0,,,,0.0,20.0
104,09,27,8.0,,17.0,2.0,2.0,,,,0.0,30.0
104,09,27,9.0,,60.0,2.0,2.0,,,,2.0,0.0
104,09,33,1.0,2.0,2.0,6.0,,,,,0.0,10.0
104,09,33,2.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,09,33,3.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,09,33,4.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,09,33,5.0,2.0,1.5,2.0,2.0,,,,0.0,10.0
104,09,33,6.0,2.0,4.0,2.0,2.0,,,,0.0,15.0
104,09,33,7.0,,9.0,2.0,2.0,,,,0.0,30.0
104,09,33,8.0,,25.0,2.0,2.0,,,,0.0,45.0
104,09,33,9.0,,50.0,2.0,2.0,,,,1.0,20.0
104,11,17,1.0,2.0,0.5,,,,,,,
104,11,17,2.0,2.0,0.5,,,,,,,
104,11,17,3.0,2.0,30.0,2.0,2.0,,,,0.0,45.0
104,11,17,4.0,2.0,1.5,6.0,,,,,0.0,20.0
104,11,17,5.0,2.0,1.2,6.0,,,,,0.0,15.0
104,11,17,6.0,2.0,2.0,6.0,,,,,0.0,20.0
104,11,17,7.0,,20.0,2.0,2.0,,,,0.0,30.0
104,11,17,8.0,,30.0,2.0,2.0,,,,0.0,45.0
104,11,17,9.0,,35.0,2.0,2.0,,,,0.0,55.0
104,11,23,1.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
104,11,23,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
104,11,23,3.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
104,11,23,4.0,2.0,1.0,6.0,,,,,0.0,10.0
104,11,23,5.0,2.0,1.0,6.0,,,,,0.0,10.0
104,11,23,6.0,2.0,1.0,6.0,,,,,0.0,10.0
104,11,23,7.0,,2.0,2.0,2.0,,,,0.0,5.0
104,11,23,8.0,,35.0,2.0,2.0,,,,0.0,45.0
104,11,23,9.0,,20.0,2.0,2.0,,,,0.0,30.0
104,11,25,1.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
104,11,25,2.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
104,11,25,3.0,2.0,2.0,2.0,2.0,,,,0.0,10.0
104,11,25,4.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,11,25,5.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
104,11,25,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
104,11,25,7.0,,2.0,2.0,2.0,,,,0.0,10.0
104,11,25,8.0,,20.0,2.0,2.0,,,,0.0,40.0
104,11,25,9.0,,32.0,1.0,1.0,1.0,3.0,23.0,1.0,0.0
104,11,31,1.0,2.0,2.0,6.0,,,,,0.0,10.0
104,11,31,2.0,2.0,2.0,6.0,,,,,0.0,10.0
104,11,31,3.0,2.0,15.0,2.0,2.0,,,,0.0,30.0
104,11,31,4.0,1.0,,,,,,,,
104,11,31,5.0,1.0,,,,,,,,
104,11,31,6.0,2.0,10.0,2.0,2.0,,,,0.0,30.0
104,11,31,7.0,,10.0,2.0,2.0,,,,0.0,30.0
104,11,31,8.0,,50.0,2.0,2.0,,,,0.0,50.0
104,11,31,9.0,,50.0,2.0,2.0,,,,1.0,0.0
105,01,17,1.0,1.0,,,,,,,,
105,01,17,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
105,01,17,3.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
105,01,17,4.0,1.0,,,,,,,,
105,01,17,5.0,1.0,,,,,,,,
105,01,17,6.0,1.0,,,,,,,,
105,01,17,7.0,,-2.0,,,,,,,
105,01,17,8.0,,2.0,2.0,2.0,,,,0.0,5.0
105,01,17,9.0,,4.0,2.0,2.0,,,,0.0,10.0
105,01,23,1.0,1.0,,,,,,,,
105,01,23,2.0,1.0,,,,,,,,
105,01,23,3.0,1.0,,,,,,,,
105,01,23,4.0,1.0,,,,,,,,
105,01,23,5.0,1.0,,,,,,,,
105,01,23,6.0,1.0,,,,,,,,
105,01,23,7.0,,10.0,2.0,2.0,,,,0.0,15.0
105,01,23,8.0,,4.0,2.0,2.0,,,,0.0,7.0
105,01,23,9.0,,15.0,2.0,2.0,,,,0.0,20.0
105,01,29,1.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
105,01,29,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
105,01,29,3.0,2.0,7.0,2.0,2.0,,,,0.0,15.0
105,01,29,4.0,2.0,1.0,2.0,2.0,,,,0.0,3.0
105,01,29,5.0,2.0,3.0,2.0,2.0,,,,0.0,4.0
105,01,29,6.0,2.0,3.0,2.0,2.0,,,,0.0,4.0
105,01,29,7.0,,3.0,2.0,2.0,,,,0.0,4.0
105,01,29,8.0,,7.0,2.0,2.0,,,,0.0,20.0
105,01,29,9.0,,19.0,2.0,2.0,,,,0.0,45.0
105,03,13,1.0,1.0,,,,,,,,
105,03,13,2.0,1.0,,,,,,,,
105,03,13,3.0,1.0,,,,,,,,
105,03,13,4.0,1.0,,,,,,,,
105,03,13,5.0,1.0,,,,,,,,
105,03,13,6.0,1.0,,,,,,,,
105,03,13,7.0,,1.0,2.0,2.0,,,,0.0,3.0
105,03,13,8.0,,50.0,1.0,1.0,6.0,3.0,20.0,1.0,30.0
105,03,13,9.0,,50.0,1.0,1.0,8.0,3.0,20.0,1.0,30.0
105,03,21,1.0,1.0,,,,,,,,
105,03,21,2.0,2.0,0.3,,,,,,,
105,03,21,3.0,2.0,0.3,,,,,,,
105,03,21,4.0,1.0,,,,,,,,
105,03,21,5.0,1.0,,,,,,,,
105,03,21,6.0,2.0,7.0,2.0,2.0,,,,0.0,10.0
105,03,21,7.0,,7.0,2.0,2.0,,,,0.0,10.0
105,03,21,8.0,,50.0,2.0,2.0,,,,1.0,50.0
105,03,21,9.0,,60.0,2.0,2.0,,,,2.0,0.0
105,05,03,1.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
105,05,03,2.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
105,05,03,3.0,2.0,-2.0,,,,,,,
105,05,03,4.0,2.0,3.0,2.0,2.0,,,,0.0,5.0
105,05,03,5.0,2.0,3.0,2.0,2.0,,,,0.0,5.0
105,05,03,6.0,2.0,5.0,2.0,2.0,,,,0.0,10.0
105,05,03,7.0,,20.0,2.0,2.0,,,,0.0,35.0
105,05,03,8.0,,80.0,1.0,1.0,2.0,3.0,25.0,2.0,10.0
105,05,03,9.0,,80.0,1.0,1.0,2.0,3.0,25.0,2.0,10.0
105,05,15,1.0,1.0,,,,,,,,
105,05,15,2.0,1.0,,,,,,,,
105,05,15,3.0,2.0,8.0,2.0,2.0,,,,0.0,10.0
105,05,15,4.0,1.0,,,,,,,,
105,05,15,5.0,1.0,,,,,,,,
105,05,15,6.0,2.0,2.0,2.0,2.0,,,,0.0,5.0
105,05,15,7.0,,10.0,2.0,2.0,,,,0.0,15.0
105,05,15,8.0,,70.0,2.0,2.0,,,,2.0,20.0
105,05,15,9.0,,70.0,2.0,2.0,,,,2.0,20.0
105,05,23,1.0,2.0,0.5,,,,,,,
105,05,23,2.0,2.0,0.5,,,,,,,
105,05,23,3.0,2.0,0.5,,,,,,,
105,05,23,4.0,2.0,0.5,,,,,,,
105,05,23,5.0,2.0,0.5,,,,,,,
105,05,23,6.0,2.0,8.0,2.0,2.0,,,,0.0,15.0
105,05,23,7.0,,8.0,2.0,2.0,,,,0.0,15.0
105,05,23,8.0,,70.0,1.0,1.0,5.0,3.0,25.0,2.0,10.0
105,05,23,9.0,,70.0,1.0,1.0,5.0,3.0,25.0,2.0,10.0
105,05,31,1.0,2.0,3.0,7.0,,,,,0.0,20.0
105,05,31,2.0,2.0,1.0,6.0,,,,,0.0,15.0
105,05,31,3.0,2.0,3.0,6.0,,,,,0.0,20.0
105,05,31,4.0,2.0,2.0,6.0,,,,,0.0,15.0
105,05,31,5.0,2.0,3.0,6.0,,,,,0.0,15.0
105,05,31,6.0,2.0,4.0,2.0,2.0,,,,0.0,5.0
105,05,31,7.0,,9.0,2.0,2.0,,,,0.0,10.0
105,05,31,8.0,,63.0,1.0,1.0,4.0,3.0,30.0,2.0,30.0
105,05,31,9.0,,63.0,1.0,1.0,4.0,3.0,30.0,2.0,30.0
105,05,35,1.0,1.0,,,,,,,,
105,05,35,2.0,1.0,,,,,,,,
105,05,35,3.0,2.0,0.5,,,,,,,
105,05,35,4.0,1.0,,,,,,,,
105,05,35,5.0,1.0,,,,,,,,
105,05,35,6.0,2.0,1.0,6.0,,,,,0.0,10.0
105,05,35,7.0,,6.0,2.0,2.0,,,,0.0,10.0
105,05,35,8.0,,70.0,1.0,1.0,2.0,3.0,20.0,2.0,30.0
105,05,35,9.0,,70.0,1.0,1.0,2.0,3.0,20.0,2.0,30.0
105,05,43,1.0,2.0,0.5,,,,,,,
105,05,43,2.0,1.0,,,,,,,,
105,05,43,3.0,2.0,10.0,2.0,2.0,,,,0.0,10.0
105,05,43,4.0,1.0,,,,,,,,
105,05,43,5.0,1.0,,,,,,,,
105,05,43,6.0,2.0,5.0,2.0,2.0,,,,0.0,5.0
105,05,43,7.0,,10.0,2.0,2.0,,,,0.0,10.0
105,05,43,8.0,,70.0,1.0,1.0,2.0,3.0,25.0,2.0,10.0
105,05,43,9.0,,70.0,1.0,1.0,2.0,3.0,25.0,2.0,10.0
105,05,59,1.0,1.0,,,,,,,,
105,05,59,2.0,2.0,15.0,2.0,2.0,,,,0.0,20.0
105,05,59,3.0,2.0,15.0,2.0,2.0,,,,0.0,20.0
105,05,59,4.0,1.0,,,,,,,,
105,05,59,5.0,1.0,,,,,,,,
105,05,59,6.0,1.0,,,,,,,,
105,05,59,7.0,,15.0,2.0,2.0,,,,0.0,20.0
105,05,59,8.0,,63.0,1.0,1.0,2.0,3.0,20.0,2.0,10.0
105,05,59,9.0,,63.0,1.0,1.0,2.0,3.0,20.0,2.0,10.0
105,07,09,1.0,2.0,4.0,6.0,,,,,0.0,20.0
105,07,09,2.0,2.0,2.0,7.0,,,,,0.0,15.0
105,07,09,3.0,2.0,12.0,2.0,2.0,,,,0.0,20.0
105,07,09,4.0,2.0,2.0,6.0,,,,,0.0,10.0
105,07,09,5.0,2.0,2.0,6.0,,,,,0.0,10.0
105,07,09,6.0,2.0,2.0,6.0,,,,,0.0,10.0
105,07,09,7.0,,10.0,2.0,2.0,,,,0.0,20.0
105,07,09,8.0,,40.0,2.0,2.0,,,,1.0,30.0
105,07,09,9.0,,40.0,2.0,2.0,,,,1.0,30.0
105,07,19,1.0,2.0,0.3,,,,,,,
105,07,19,2.0,2.0,0.8,,,,,,,
105,07,19,3.0,2.0,10.0,2.0,2.0,,,,0.0,20.0
105,07,19,4.0,2.0,0.5,,,,,,,
105,07,19,5.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
105,07,19,6.0,2.0,3.0,2.0,2.0,,,,0.0,10.0
105,07,19,7.0,,6.0,2.0,2.0,,,,0.0,10.0
105,07,19,8.0,,30.0,2.0,2.0,,,,0.0,50.0
105,07,19,9.0,,30.0,2.0,2.0,,,,0.0,50.0
105,07,31,1.0,2.0,1.0,6.0,,,,,0.0,10.0
105,07,31,2.0,1.0,,,,,,,,
105,07,31,3.0,2.0,13.0,2.0,2.0,,,,0.0,15.0
105,07,31,4.0,2.0,0.3,,,,,,,
105,07,31,5.0,2.0,0.3,,,,,,,
105,07,31,6.0,2.0,1.0,6.0,,,,,0.0,10.0
105,07,31,7.0,,8.0,2.0,2.0,,,,0.0,15.0
105,07,31,8.0,,45.0,1.0,1.0,8.0,3.0,10.0,1.0,10.0
105,07,31,9.0,,45.0,1.0,1.0,8.0,3.0,10.0,1.0,10.0
105,07,39,1.0,1.0,,,,,,,,
105,07,39,2.0,2.0,5.0,6.0,,,,,0.0,20.0
105,07,39,3.0,2.0,10.0,2.0,2.0,,,,0.0,15.0
105,07,39,4.0,1.0,,,,,,,,
105,07,39,5.0,1.0,,,,,,,,
105,07,39,6.0,2.0,3.0,2.0,2.0,,,,0.0,15.0
105,07,39,7.0,,10.0,2.0,2.0,,,,0.0,15.0
105,07,39,8.0,,35.0,2.0,2.0,,,,1.0,0.0
105,07,39,9.0,,35.0,1.0,1.0,10.0,2.0,15.0,1.0,0.0
105,09,13,1.0,2.0,0.5,,,,,,,
105,09,13,2.0,2.0,0.5,,,,,,,
105,09,13,3.0,2.0,0.5,,,,,,,
105,09,13,4.0,1.0,,,,,,,,
105,09,13,5.0,1.0,,,,,,,,
105,09,13,6.0,2.0,1.0,2.0,2.0,,,,0.0,5.0
105,09,13,7.0,,6.0,2.0,2.0,,,,0.0,10.0
105,09,13,8.0,,20.0,2.0,2.0,,,,0.0,40.0
105,09,13,9.0,,20.0,2.0,2.0,,,,0.0,40.0
105,09,23,1.0,1.0,,,,,,,,
105,09,23,2.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
105,09,23,3.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
105,09,23,4.0,1.0,,,,,,,,
105,09,23,5.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
105,09,23,6.0,2.0,1.5,2.0,2.0,,,,0.0,5.0
105,09,23,7.0,,1.5,2.0,2.0,,,,0.0,5.0
105,09,23,8.0,,25.0,2.0,2.0,,,,1.0,0.0
105,09,23,9.0,,25.0,2.0,2.0,,,,1.0,0.0
105,09,27,1.0,1.0,,,,,,,,
105,09,27,2.0,1.0,,,,,,,,
105,09,27,3.0,1.0,,,,,,,,
105,09,27,4.0,1.0,,,,,,,,
105,09,27,5.0,1.0,,,,,,,,
105,09,27,6.0,1.0,,,,,,,,
105,09,27,7.0,,6.0,2.0,2.0,,,,0.0,10.0
105,09,27,8.0,,20.0,2.0,2.0,,,,0.0,40.0
105,09,27,9.0,,20.0,2.0,2.0,,,,0.0,40.0
