tinh,huyen,xa,diaban,hoso,m8c1a,m8c1b,m8c1c,m8c1d,m8c2a,m8c2b,m8c2c,m8c2d,m8c3a_1,m8c3b_1,m8c3a_2,m8c3b_2,m8c3a_3,m8c3b_3,m8c3a_4,m8c3b_4,m8c3a_5,m8c3b_5,m8c3a_6,m8c3b_6,m8c3a_7,m8c3b_7,m8c3a_8,m8c3b_8,m8c4a_1,m8c4b_1,m8c4a_2,m8c4b_2,m8c4a_3,m8c4b_3,m8c5,m8c6a,m8c6b,m8c6c
601,3,21.0,8,14,2,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
601,3,21.0,8,15,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
601,5,1.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,5,1.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,5,1.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,5,9.0,1,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,5,9.0,1,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,5,9.0,1,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,7,17.0,6,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
601,7,17.0,6,14,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
601,7,17.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,7,19.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,7,19.0,2,14,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2,,,
601,7,19.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,7,29.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,7,29.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,7,29.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,8,1.0,6,13,2,2,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,,,
601,8,1.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,8,1.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,8,11.0,5,13,2,2,1,1,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
601,8,11.0,5,14,1,1,1,1,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,,,
601,8,11.0,5,15,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
601,9,12.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,9,12.0,6,14,1,1,1,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,,,
601,9,12.0,6,15,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2,,,
601,9,13.0,4,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,,,
601,9,13.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,9,13.0,4,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,,,
601,11,1.0,14,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,11,1.0,14,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,0.0,
601,11,1.0,14,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,11,6.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,11,6.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,11,6.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,11,11.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,11,11.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,11,11.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
601,13,1.0,3,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,5.0,0.0
601,13,1.0,3,14,1,1,1,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,,,
601,13,1.0,3,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,5.0,0.0
601,13,13.0,2,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,13,13.0,2,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
601,13,13.0,2,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,3.0,41,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,5.0,0.0
603,1,3.0,41,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,3.0,41,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,5.0,22,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,5.0,22,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,5.0,22,15,2,2,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1.0,0.0,
603,1,7.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,7.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,7.0,13,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,10.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,10.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,10.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,11.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,11.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,11.0,15,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,1.0,2.0
603,1,17.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,17.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,1,17.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,23.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
603,1,23.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,1,23.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,3,5.0,1,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,,,
603,3,5.0,1,14,1,1,1,2,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1,,,
603,3,5.0,1,23,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2,,,
603,3,9.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,3,9.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,3,9.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,3,21.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,3,21.0,4,14,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,3,21.0,4,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,5,1.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,5,1.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,5,1.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,5,17.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,5,17.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,5,17.0,11,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,5,23.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,5,23.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,5,23.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,6,3.0,11,13,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,6,3.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,6,3.0,11,15,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,6,11.0,4,13,1,1,1,1,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4,5.0,0.0,
603,6,11.0,4,14,1,1,1,1,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,6,11.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,7,3.0,6,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,
603,7,3.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,7,3.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,7,8.0,26,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,7,8.0,26,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,7,8.0,26,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,7,18.0,11,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,7,18.0,11,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,7,18.0,11,15,2,2,1,1,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,9,3.0,23,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,9,3.0,23,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,5.0,0.0
603,9,3.0,23,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,9,7.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,9,7.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,9,7.0,15,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,9,17.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,9,17.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,9,17.0,5,15,2,2,1,1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,11,7.0,14,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,11,7.0,14,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,11,7.0,14,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,0.0,
603,11,10.0,39,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,11,10.0,39,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,0.0,
603,11,10.0,39,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,12,7.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,12,7.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,12,7.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,2.0,5.0
603,13,3.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,13,3.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,13,3.0,8,15,1,1,2,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,,,
603,15,5.0,8,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,15,5.0,8,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,15,5.0,8,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,15,17.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,15,17.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,15,17.0,6,15,2,2,1,1,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2,,,
603,17,1.0,7,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,17,1.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,17,1.0,7,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,17,7.0,8,13,2,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,,,
603,17,7.0,8,15,1,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,
603,17,7.0,8,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,17,19.0,7,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,17,19.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,17,19.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,1.0,31,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,0.0,
603,19,1.0,31,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,5.0,0.0
603,19,1.0,31,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,3.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,19,3.0,9,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,3.0,9,20,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,,,
603,19,13.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,13.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,0.0,
603,19,13.0,7,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,19.0,9,13,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,19,19.0,9,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,19,19.0,9,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,0.0,
603,19,25.0,15,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,19,25.0,15,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,19,25.0,15,15,1,1,1,2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2,,,
603,20,17.0,4,13,1,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,20,17.0,4,15,2,1,1,1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,20,17.0,4,19,2,2,1,1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4,5.0,3.0,2.0
603,20,19.0,7,13,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2,,,
603,20,19.0,7,14,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2,,,
603,20,19.0,7,15,1,1,1,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
603,21,1.0,20,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,3.0,4.0
603,21,1.0,20,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,21,1.0,20,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,0.0,
603,21,6.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,21,6.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,21,6.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,21,27.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,21,27.0,5,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,21,27.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,23,1.0,18,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,23,1.0,18,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,23,1.0,18,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,23,13.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,23,13.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,23,13.0,6,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,23,25.0,7,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,23,25.0,7,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,23,25.0,7,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,1.0,5.0
603,24,1.0,6,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
603,24,1.0,6,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
603,24,1.0,6,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,11.0,16,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,11.0,16,20,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,11.0,16,24,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,15.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.0,1.0,0.0
605,1,15.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,15.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,17.0,5,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,17.0,5,14,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,
605,1,17.0,5,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,19.0,12,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.0,0.0,
605,1,19.0,12,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,19.0,12,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,21.0,26,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,21.0,26,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,21.0,26,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,23.0,22,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,23.0,22,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,23.0,22,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,29.0,4,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,29.0,4,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,29.0,4,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,33.0,27,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,5.0,0.0
605,1,33.0,27,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,5.0,0.0
605,1,33.0,27,19,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,39.0,13,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
605,1,39.0,13,14,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,1,39.0,13,15,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
605,3,7.0,9,13,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
