tinh,huyen,xa,diaban,hoso,thunhap,thubq,chitieu,chids,chibq,chidsbq
707,9,15.0,5,13,56577.0,1179.0,65557.1,63444.1,1365.8000000000002,1321.8000000000002
707,9,15.0,5,14,65658.0,1094.0,73278.6,63165.6,1221.3,1052.8
707,9,15.0,5,15,110068.0,1834.0,57790.6,54677.6,963.2,911.3000000000001
707,9,21.0,4,13,68166.0,1136.0,71681.9,62906.9,1194.7,1048.4
707,9,21.0,4,19,27754.0,578.0,31259.5,29459.5,651.2,613.7
707,9,21.0,4,22,108301.0,3008.0,63335.7,57705.7,1759.3000000000002,1602.9
707,9,25.0,12,13,16079.0,447.0,21096.5,20096.5,586.0,558.2
707,9,25.0,12,14,27271.0,568.0,26182.9,24897.9,545.5,518.7
707,9,25.0,12,15,43120.0,719.0,33919.0,31799.0,565.3000000000001,530.0
707,10,1.0,28,13,49495.0,1031.0,43236.7,39136.7,900.8000000000001,815.3000000000001
707,10,1.0,28,14,51081.0,1064.0,41025.4,35335.4,854.7,736.2
707,10,1.0,28,15,57551.0,959.0,55805.6,51105.6,930.1,851.8000000000001
707,10,5.0,23,14,74917.0,1249.0,64272.1,60912.1,1071.2,1015.2
707,10,5.0,23,15,80409.0,1675.0,128503.8,119803.8,2677.2000000000003,2495.9
707,10,5.0,23,19,31577.0,877.0,36585.7,35775.7,1016.3000000000001,993.8000000000001
707,10,7.0,4,13,63496.0,2646.0,31642.5,27302.5,1318.4,1137.6000000000001
707,10,7.0,4,14,65247.0,906.0,48975.7,45925.7,680.2,637.9000000000001
707,10,7.0,4,15,109345.0,2278.0,95347.5,80137.5,1986.4,1669.5
707,10,15.0,4,13,27974.0,466.0,25684.2,25409.2,428.1,423.5
707,10,15.0,4,14,42326.0,882.0,76383.8,69303.8,1591.3000000000002,1443.8000000000002
707,10,15.0,4,19,91315.0,1268.0,142524.1,127954.1,1979.5,1777.1000000000001
709,1,1.0,1,13,43021.0,896.0,44327.9,43177.9,923.5,899.5
709,1,1.0,1,14,38390.0,1066.0,33319.2,31519.2,925.5,875.5
709,1,1.0,1,15,40199.0,670.0,33755.9,30955.9,562.6,515.9
709,1,3.0,2,13,103636.0,2159.0,34963.2,33083.2,728.4000000000001,689.2
709,1,3.0,2,14,113355.0,4723.0,19564.0,18834.0,815.2,784.8000000000001
709,1,3.0,2,20,101539.0,2115.0,75884.5,72634.5,1580.9,1513.2
709,1,4.0,21,13,433224.0,4513.0,137070.7,132320.7,1427.8000000000002,1378.3000000000002
709,1,4.0,21,14,86710.0,1204.0,60287.6,58247.6,837.3000000000001,809.0
709,1,4.0,21,20,45756.0,1271.0,43439.5,41389.5,1206.7,1149.7
709,1,7.0,7,13,5013.0,209.0,6674.0,6554.0,278.1,273.1
709,1,7.0,7,14,30136.0,628.0,18920.0,18420.0,394.20000000000005,383.8
709,1,7.0,7,15,141354.0,2945.0,24909.7,23579.7,519.0,491.20000000000005
709,1,13.0,27,13,30383.0,1266.0,59928.5,54648.5,2497.0,2277.0
709,1,13.0,27,14,62441.0,1041.0,36799.4,35389.4,613.3000000000001,589.8000000000001
709,1,13.0,27,15,38552.0,1071.0,23585.7,22049.7,655.2,612.5
709,1,15.0,20,13,98802.0,1372.0,44476.1,40376.1,617.7,560.8000000000001
709,1,15.0,20,14,19010.0,396.0,33758.5,30698.5,703.3000000000001,639.6
709,1,15.0,20,15,13250.0,276.0,15118.0,14918.0,315.0,310.8
709,3,1.0,1,13,55062.0,1530.0,38708.3,36408.3,1075.2,1011.3000000000001
709,3,1.0,1,14,36503.0,760.0,30846.7,27596.7,642.6,574.9
709,3,1.0,1,15,80088.0,1669.0,24250.0,21250.0,505.20000000000005,442.70000000000005
709,3,9.0,2,13,33644.0,1402.0,12906.4,12256.4,537.8000000000001,510.70000000000005
709,3,9.0,2,14,36858.0,384.0,25780.9,24980.9,268.6,260.2
709,3,9.0,2,15,65054.0,1355.0,22694.0,21144.0,472.8,440.5
709,3,13.0,17,13,27176.0,755.0,16737.3,16147.3,464.90000000000003,448.5
709,3,13.0,17,14,36007.0,600.0,25862.9,25042.9,431.0,417.40000000000003
709,3,13.0,17,15,25165.0,699.0,20259.5,19279.5,562.8000000000001,535.5
709,5,3.0,11,13,63234.0,1054.0,39829.6,38435.6,663.8000000000001,640.6
709,5,3.0,11,15,175251.0,2921.0,59773.9,57263.9,996.2,954.4000000000001
709,5,3.0,11,19,38081.0,529.0,26227.4,25422.4,364.3,353.1
709,5,5.0,18,13,53429.0,890.0,39739.0,37529.0,662.3000000000001,625.5
709,5,5.0,18,14,105806.0,2939.0,61761.5,56661.5,1715.6000000000001,1573.9
709,5,5.0,18,15,65711.0,1369.0,47158.4,44136.4,982.5,919.5
709,5,13.0,8,13,78673.0,1311.0,38547.0,37272.0,642.5,621.2
709,5,13.0,8,14,53288.0,1110.0,31825.5,31030.5,663.0,646.5
709,5,13.0,8,15,77333.0,1611.0,39945.9,37170.9,832.2,774.4000000000001
709,5,21.0,13,13,149382.0,1778.0,135492.0,131367.0,1613.0,1563.9
709,5,21.0,13,14,138188.0,2879.0,35685.5,34145.5,743.4000000000001,711.4000000000001
709,5,21.0,13,15,28839.0,401.0,25018.6,24708.6,347.5,343.20000000000005
709,7,2.0,8,13,25540.0,426.0,24537.7,23977.7,409.0,399.6
709,7,2.0,8,15,52160.0,1449.0,39813.9,36756.9,1105.9,1021.0
709,7,2.0,8,19,43929.0,1220.0,30691.0,27871.0,852.5,774.2
709,7,3.0,2,13,40169.0,1674.0,17459.9,14909.9,727.5,621.2
709,7,3.0,2,14,40563.0,845.0,215769.2,214057.2,4495.2,4459.5
709,7,3.0,2,15,540267.0,11256.0,102962.5,95194.5,2145.1,1983.2
709,7,5.0,12,13,35842.0,747.0,26121.6,23526.6,544.2,490.1
709,7,5.0,12,14,26342.0,549.0,20185.0,18035.0,420.5,375.70000000000005
709,7,5.0,12,15,32499.0,1354.0,22385.8,20850.8,932.7,868.8000000000001
709,7,13.0,14,13,45442.0,947.0,26317.8,25477.8,548.3000000000001,530.8000000000001
709,7,13.0,14,14,41128.0,685.0,31856.4,31101.4,530.9,518.4
709,7,13.0,14,15,51269.0,1068.0,28416.5,27754.5,592.0,578.2
709,7,19.0,6,13,65658.0,1368.0,48721.9,42571.9,1015.0,886.9000000000001
709,7,19.0,6,14,40914.0,852.0,31692.3,25865.3,660.3000000000001,538.9
709,7,19.0,6,15,48483.0,1347.0,42962.3,38832.3,1193.4,1078.7
709,9,1.0,14,13,4188.0,349.0,3883.7,3883.7,323.6,323.6
709,9,1.0,14,15,4853.0,202.0,5616.1,5556.1,234.0,231.5
709,9,1.0,14,19,37124.0,773.0,22563.0,21943.0,470.1,457.1
709,9,2.0,32,13,45627.0,951.0,34410.4,30090.4,716.9000000000001,626.9000000000001
709,9,2.0,32,14,28844.0,401.0,31542.7,30212.7,438.1,419.6
709,9,2.0,32,15,30231.0,1260.0,28299.2,17879.2,1179.1000000000001,745.0
709,9,5.0,11,13,43984.0,916.0,13074.3,11824.3,272.40000000000003,246.3
709,9,5.0,11,14,49729.0,518.0,31052.0,30647.0,323.5,319.20000000000005
709,9,5.0,11,15,112908.0,2352.0,35880.1,34180.1,747.5,712.1
709,9,7.0,5,13,67762.0,1129.0,60835.4,44085.4,1013.9000000000001,734.8000000000001
709,9,7.0,5,14,23806.0,496.0,27149.2,25499.2,565.6,531.2
709,9,7.0,5,15,8026.0,669.0,7913.7,7313.7,659.5,609.5
709,9,15.0,19,13,42383.0,441.0,31651.4,29051.4,329.70000000000005,302.6
709,9,15.0,19,14,23313.0,486.0,22720.1,20150.1,473.3,419.8
709,9,15.0,19,15,27988.0,583.0,26074.6,25039.6,543.2,521.7
709,9,21.0,2,13,52104.0,1447.0,20548.1,17348.1,570.8000000000001,481.90000000000003
709,9,21.0,2,14,20720.0,576.0,31720.5,26460.5,881.1,735.0
709,9,21.0,2,15,37358.0,778.0,30185.1,27625.1,628.9000000000001,575.5
709,11,13.0,17,14,47456.0,989.0,31073.2,30373.2,647.4000000000001,632.8000000000001
709,11,13.0,17,15,540628.0,9010.0,174921.2,168771.2,2915.4,2812.9
709,11,13.0,17,19,52280.0,1089.0,31175.4,20575.4,649.5,428.70000000000005
709,11,17.0,15,13,28073.0,780.0,22268.7,20288.7,618.6,563.6
709,11,17.0,15,14,28559.0,1190.0,27062.6,23482.6,1127.6000000000001,978.4000000000001
709,11,17.0,15,15,26847.0,1119.0,18671.5,17611.5,778.0,733.8000000000001
709,11,19.0,4,14,50165.0,1393.0,37742.5,35022.5,1048.4,972.8000000000001
709,11,19.0,4,15,59123.0,821.0,40290.7,36220.7,559.6,503.1
709,11,19.0,4,19,38846.0,1079.0,28213.2,26795.2,783.7,744.3000000000001
709,11,21.0,29,13,34116.0,569.0,26203.8,23303.8,436.70000000000005,388.40000000000003
709,11,21.0,29,14,146610.0,3054.0,74986.9,65836.9,1562.2,1371.6000000000001
709,11,21.0,29,15,32457.0,676.0,19842.2,18292.2,413.40000000000003,381.1
709,11,23.0,15,15,29006.0,604.0,21341.8,21041.8,444.6,438.40000000000003
709,11,23.0,15,19,55837.0,665.0,52252.1,49502.1,622.0,589.3000000000001
709,11,23.0,15,20,35295.0,1471.0,39610.4,36580.4,1650.4,1524.2
709,13,1.0,8,13,36670.0,1019.0,32805.5,30225.5,911.3000000000001,839.6
709,13,1.0,8,14,22319.0,930.0,13904.9,13454.9,579.4,560.6
709,13,1.0,8,15,31846.0,885.0,20946.0,19296.0,581.8000000000001,536.0
709,13,9.0,10,13,18899.0,787.0,13966.9,13836.9,582.0,576.5
709,13,9.0,10,14,26607.0,554.0,13791.3,13351.3,287.3,278.2
709,13,9.0,10,15,63594.0,1325.0,22478.5,18058.5,468.3,376.20000000000005
709,13,15.0,9,13,46985.0,979.0,42106.8,20088.8,877.2,418.5
709,13,15.0,9,14,25037.0,695.0,23849.7,21749.7,662.5,604.2
709,13,15.0,9,15,36399.0,758.0,31901.9,31051.9,664.6,646.9000000000001
709,15,1.0,37,13,28109.0,1171.0,28432.7,12452.7,1184.7,518.9
709,15,1.0,37,14,56822.0,1184.0,55665.3,51575.3,1159.7,1074.5
709,15,1.0,37,15,3966.0,110.0,21692.7,18142.7,602.6,504.0
709,15,3.0,3,13,72617.0,864.0,52217.8,50517.8,621.6,601.4
709,15,3.0,3,14,14594.0,1216.0,6676.4,5876.4,556.4,489.70000000000005
709,15,3.0,3,15,29091.0,606.0,23853.4,22353.4,496.90000000000003,465.70000000000005
709,15,7.0,25,13,85845.0,1022.0,47514.7,30014.7,565.7,357.3
709,15,7.0,25,14,43075.0,897.0,21035.4,18635.4,438.20000000000005,388.20000000000005
709,15,7.0,25,15,37420.0,1039.0,22270.5,21584.5,618.6,599.6
709,15,9.0,16,13,30327.0,2527.0,27215.6,26815.6,2268.0,2234.6
709,15,9.0,16,14,54529.0,1136.0,25766.7,24466.7,536.8000000000001,509.70000000000005
709,15,9.0,16,15,58087.0,2420.0,26292.8,25992.8,1095.5,1083.0
709,15,11.0,11,13,27324.0,1139.0,14081.8,12781.8,586.7,532.6
709,15,11.0,11,14,30479.0,635.0,14487.3,13887.3,301.8,289.3
709,15,11.0,11,15,41951.0,874.0,18023.0,15523.0,375.5,323.40000000000003
709,15,17.0,26,13,33284.0,925.0,21735.4,21035.4,603.8000000000001,584.3000000000001
709,15,17.0,26,14,60625.0,1263.0,23957.0,23307.0,499.1,485.6
709,15,17.0,26,15,40618.0,846.0,27517.8,26517.8,573.3000000000001,552.5
709,17,1.0,2,14,52323.0,1453.0,45356.0,42026.0,1259.9,1167.4
709,17,1.0,2,15,93683.0,1561.0,83537.5,68927.5,1392.3000000000002,1148.8
709,17,1.0,2,19,231318.0,6426.0,74899.0,69259.0,2080.5,1923.9
709,17,3.0,15,13,18424.0,768.0,12359.5,11359.5,515.0,473.3
709,17,3.0,15,14,35013.0,486.0,29402.6,28202.6,408.40000000000003,391.70000000000005
709,17,3.0,15,15,36685.0,1019.0,22763.8,19563.8,632.3000000000001,543.4
709,17,7.0,23,13,25826.0,359.0,26994.0,23994.0,374.90000000000003,333.3
709,17,7.0,23,14,28427.0,592.0,21205.5,15605.5,441.8,325.1
709,17,7.0,23,19,33460.0,697.0,21448.2,18948.2,446.8,394.8
709,17,11.0,5,13,22513.0,625.0,21752.3,20552.3,604.2,570.9
709,17,11.0,5,14,20364.0,849.0,13521.4,12521.4,563.4,521.7
709,17,11.0,5,19,17545.0,487.0,19933.8,19333.8,553.7,537.1
709,17,15.0,2,13,22766.0,632.0,15295.2,14795.2,424.90000000000003,411.0
709,17,15.0,2,14,81341.0,2259.0,28636.3,25136.3,795.5,698.2
709,17,15.0,2,15,11068.0,461.0,8819.9,7359.9,367.5,306.7
709,17,17.0,16,13,48959.0,1020.0,34254.3,32754.3,713.6,682.4000000000001
709,17,17.0,16,14,50238.0,1047.0,29978.5,28978.5,624.6,603.7
709,17,17.0,16,15,14038.0,585.0,13783.9,12783.9,574.3000000000001,532.7
711,1,1.0,32,13,23559.0,982.0,27679.3,27409.3,1153.3,1142.1000000000001
711,1,1.0,32,14,433142.0,7219.0,192414.3,183144.3,3206.9,3052.4
711,1,1.0,32,24,25648.0,2137.0,17233.3,15703.3,1436.1000000000001,1308.6000000000001
711,1,3.0,21,13,132198.0,3672.0,133048.5,100248.5,3695.8,2784.7000000000003
711,1,3.0,21,14,45584.0,3799.0,32629.5,30599.5,2719.1000000000004,2550.0
711,1,3.0,21,15,106797.0,1780.0,71031.8,67521.8,1183.9,1125.4
711,1,5.0,20,14,38213.0,1592.0,18410.1,17563.1,767.1,731.8000000000001
711,1,5.0,20,15,91265.0,3803.0,57580.9,56060.9,2399.2000000000003,2335.9
711,1,5.0,20,20,122399.0,1700.0,39821.6,36017.6,553.1,500.20000000000005
711,1,7.0,32,14,91900.0,1532.0,69008.2,61808.2,1150.1000000000001,1030.1000000000001
711,1,7.0,32,15,87758.0,1828.0,65764.4,61954.4,1370.1000000000001,1290.7
711,1,7.0,32,19,49426.0,1373.0,39889.7,35849.7,1108.0,995.8000000000001
711,1,13.0,20,13,223078.0,2656.0,201499.9,163499.9,2398.8,1946.4
711,1,13.0,20,15,78690.0,1312.0,67760.6,64460.6,1129.3,1074.3
711,1,13.0,20,19,97516.0,2032.0,59167.8,58117.8,1232.7,1210.8
711,1,17.0,16,13,6956.0,580.0,5285.3,3145.3,440.40000000000003,262.1
711,1,17.0,16,15,30057.0,835.0,22786.3,22198.3,633.0,616.6
711,1,17.0,16,19,45816.0,636.0,46630.9,42030.9,647.7,583.8000000000001
711,2,1.0,27,13,262461.0,5468.0,570957.4,551877.4,11894.900000000001,11497.400000000001
711,2,1.0,27,14,127738.0,3548.0,106877.8,106669.8,2968.8,2963.0
711,2,1.0,27,15,96020.0,1600.0,77650.5,77120.5,1294.2,1285.3000000000002
711,2,3.0,7,15,42215.0,1173.0,33385.6,32255.6,927.4000000000001,896.0
711,2,3.0,7,19,227357.0,6315.0,129987.3,123917.3,3610.8,3442.1000000000004
711,2,3.0,7,20,86894.0,1810.0,64712.0,62162.0,1348.2,1295.0
711,2,7.0,8,13,80920.0,1686.0,73084.7,70634.7,1522.6000000000001,1471.6000000000001
711,2,7.0,8,14,125237.0,3479.0,58629.3,54447.3,1628.6000000000001,1512.4
711,2,7.0,8,15,78960.0,1316.0,60506.9,59406.9,1008.4000000000001,990.1
711,2,13.0,8,14,57500.0,1198.0,52487.3,51547.3,1093.5,1073.9
711,2,13.0,8,15,109561.0,2283.0,58156.9,56756.9,1211.6000000000001,1182.4
711,2,13.0,8,19,92261.0,1538.0,74600.5,73534.5,1243.3000000000002,1225.6000000000001
711,2,19.0,12,13,27934.0,776.0,18591.3,16781.3,516.4,466.1
711,2,19.0,12,15,127965.0,2666.0,39859.3,35849.3,830.4000000000001,746.9000000000001
711,2,19.0,12,19,45265.0,943.0,41259.9,36709.9,859.6,764.8000000000001
711,2,21.0,18,13,66568.0,1849.0,40331.5,37331.5,1120.3,1037.0
711,2,21.0,18,14,27659.0,768.0,24455.7,22405.7,679.3000000000001,622.4000000000001
711,2,21.0,18,15,102566.0,2849.0,48264.7,42964.7,1340.7,1193.5
711,3,1.0,12,13,63096.0,2629.0,27942.5,23242.5,1164.3,968.4000000000001
711,3,1.0,12,14,83481.0,3478.0,35813.7,26763.7,1492.2,1115.2
711,3,1.0,12,29,158999.0,2208.0,100070.6,94020.6,1389.9,1305.8000000000002
711,3,23.0,10,13,107622.0,2242.0,86126.7,84576.7,1794.3000000000002,1762.0
711,3,23.0,10,15,77236.0,1609.0,41424.9,40624.9,863.0,846.4000000000001
711,3,23.0,10,20,308773.0,5146.0,101785.5,94985.5,1696.4,1583.1000000000001
711,3,33.0,20,13,77789.0,1621.0,82011.3,76911.3,1708.6000000000001,1602.3000000000002
711,3,33.0,20,14,64407.0,1342.0,35250.5,32215.5,734.4000000000001,671.2
711,3,33.0,20,15,180911.0,5025.0,59727.5,57727.5,1659.1000000000001,1603.5
711,3,43.0,15,14,88402.0,1842.0,50332.0,48582.0,1048.6000000000001,1012.1
711,3,43.0,15,15,61087.0,1273.0,31026.7,30096.7,646.4000000000001,627.0
711,3,43.0,15,19,79487.0,1656.0,54332.3,52302.3,1131.9,1089.6000000000001
711,3,47.0,8,13,57417.0,2392.0,40313.0,35113.0,1679.7,1463.0
711,3,47.0,8,14,37258.0,1552.0,30580.1,25910.1,1274.2,1079.6000000000001
711,3,47.0,8,15,199559.0,4157.0,64284.0,58634.0,1339.3000000000002,1221.5
711,3,53.0,7,13,61350.0,1704.0,42483.6,40973.6,1180.1000000000001,1138.2
711,3,53.0,7,14,49100.0,818.0,47900.4,40645.4,798.3000000000001,677.4000000000001
711,3,53.0,7,15,211459.0,4405.0,188703.8,86043.8,3931.3,1792.6000000000001
711,4,1.0,13,13,195662.0,3261.0,111548.5,101508.5,1859.1000000000001,1691.8000000000002
711,4,1.0,13,14,98203.0,1169.0,70913.3,45913.3,844.2,546.6
711,4,1.0,13,19,128084.0,1779.0,79683.6,72573.6,1106.7,1008.0
711,4,9.0,12,13,107414.0,2984.0,93165.3,22110.3,2587.9,614.2
711,4,9.0,12,14,84926.0,1769.0,57835.6,56300.6,1204.9,1172.9
711,4,9.0,12,15,63828.0,1330.0,60202.1,59092.1,1254.2,1231.1000000000001
711,4,17.0,13,13,81941.0,2276.0,42564.3,40859.3,1182.3,1135.0
711,4,17.0,13,14,133284.0,3702.0,78820.2,71740.2,2189.5,1992.8000000000002
711,4,17.0,13,15,22500.0,938.0,18455.0,18175.0,769.0,757.3000000000001
711,5,1.0,14,14,17115.0,1426.0,14463.1,10933.1,1205.3,911.1
711,5,1.0,14,15,10490.0,874.0,8136.6,7736.6,678.0,644.7
711,5,1.0,14,19,108736.0,4531.0,38772.1,32222.1,1615.5,1342.6000000000001
711,5,5.0,23,13,7039.0,587.0,6391.0,5891.0,532.6,490.90000000000003
711,5,5.0,23,15,32784.0,1366.0,25256.3,20226.3,1052.3,842.8000000000001
711,5,5.0,23,19,22722.0,1894.0,20731.4,9331.4,1727.6000000000001,777.6
711,5,21.0,10,13,75754.0,789.0,43931.0,41569.0,457.6,433.0
711,5,21.0,10,14,308175.0,6420.0,186267.7,116017.7,3880.6000000000004,2417.0
711,5,21.0,10,15,103183.0,2150.0,53975.1,51225.1,1124.5,1067.2
711,5,29.0,8,13,94054.0,2613.0,79774.0,59674.0,2215.9,1657.6000000000001
711,5,29.0,8,14,212250.0,3538.0,149297.1,48247.1,2488.3,804.1
711,5,29.0,8,15,57664.0,1201.0,120976.8,115041.8,2520.3,2396.7000000000003
711,5,37.0,13,15,49586.0,689.0,33938.1,30434.1,471.40000000000003,422.70000000000005
711,5,37.0,13,19,38009.0,1056.0,15626.0,14526.0,434.1,403.5
711,5,37.0,13,20,22134.0,922.0,22780.8,18383.8,949.2,766.0
711,5,43.0,12,13,395572.0,4709.0,117570.5,77725.5,1399.6000000000001,925.3000000000001
711,5,43.0,12,14,46733.0,1947.0,22371.1,20711.1,932.1,863.0
711,5,43.0,12,15,8386.0,349.0,25569.3,21753.3,1065.4,906.4000000000001
711,5,47.0,2,13,80660.0,1120.0,51018.1,46355.1,708.6,643.8000000000001
711,5,47.0,2,14,78204.0,1629.0,35865.5,23563.5,747.2,490.90000000000003
711,5,47.0,2,15,29475.0,819.0,17823.6,15511.6,495.1,430.90000000000003
711,7,1.0,56,13,142214.0,1693.0,59884.0,51672.0,712.9000000000001,615.1
711,7,1.0,56,14,48706.0,1353.0,48494.2,18979.2,1347.1000000000001,527.2
711,7,1.0,56,15,66550.0,1386.0,48186.6,44086.6,1003.9000000000001,918.5
711,7,5.0,31,14,14072.0,1173.0,11103.3,9647.3,925.3000000000001,803.9000000000001
711,7,5.0,31,15,616275.0,25678.0,552016.1,537746.1,23000.7,22406.100000000002
711,7,5.0,31,19,47425.0,988.0,46850.9,44755.9,976.1,932.4000000000001
711,7,7.0,17,14,105827.0,1260.0,65213.6,22316.6,776.4000000000001,265.7
711,7,7.0,17,15,79809.0,1663.0,36030.3,32414.3,750.6,675.3000000000001
711,7,7.0,17,20,71768.0,1196.0,23656.0,22361.0,394.3,372.70000000000005
711,7,19.0,17,13,76965.0,1603.0,55831.8,50171.8,1163.2,1045.2
711,7,19.0,17,14,25009.0,695.0,23021.3,21001.3,639.5,583.4
711,7,19.0,17,15,80289.0,836.0,37816.1,37690.1,393.90000000000003,392.6
711,7,29.0,11,13,41026.0,855.0,40396.6,39679.6,841.6,826.7
711,7,29.0,11,14,48573.0,2024.0,82678.1,73858.1,3444.9,3077.4
711,7,29.0,11,15,50008.0,1042.0,36020.2,35195.2,750.4000000000001,733.2
711,8,1.0,32,13,130910.0,1818.0,52329.2,49709.2,726.8000000000001,690.4000000000001
711,8,1.0,32,14,34179.0,949.0,41727.8,39747.8,1159.1000000000001,1104.1000000000001
711,8,1.0,32,20,43098.0,1796.0,29413.7,27100.7,1225.6000000000001,1129.2
711,8,3.0,11,14,72726.0,1515.0,51874.0,50097.0,1080.7,1043.7
711,8,3.0,11,15,144727.0,3015.0,75596.5,71159.5,1574.9,1482.5
711,8,3.0,11,20,78531.0,818.0,68530.1,61088.1,713.9000000000001,636.3000000000001
711,8,5.0,20,13,68794.0,5733.0,33950.6,30722.6,2829.2000000000003,2560.2000000000003
711,8,5.0,20,14,131350.0,1824.0,62019.4,59605.4,861.4000000000001,827.9000000000001
711,8,5.0,20,15,63815.0,1329.0,46303.8,41588.8,964.7,866.4000000000001
711,8,7.0,36,13,61695.0,1714.0,42491.5,38184.5,1180.3,1060.7
711,8,7.0,36,24,32618.0,1359.0,28761.0,25899.0,1198.4,1079.1000000000001
711,8,7.0,36,25,70991.0,1479.0,28922.1,28265.1,602.5,588.9
711,8,9.0,8,13,154174.0,6424.0,89583.3,82283.3,3732.6000000000004,3428.5
711,8,9.0,8,15,98143.0,1636.0,37454.3,34802.3,624.2,580.0
711,8,9.0,8,19,39775.0,3315.0,23634.6,23074.6,1969.5,1922.9
713,1,1.0,6,13,12263.0,1022.0,11145.8,10966.8,928.8000000000001,913.9000000000001
713,1,1.0,6,14,87702.0,1462.0,35046.3,33106.3,584.1,551.8000000000001
713,1,1.0,6,19,299942.0,4999.0,112121.2,90861.2,1868.7,1514.4
713,1,5.0,33,13,82683.0,1148.0,57929.7,55429.7,804.6,769.9000000000001
713,1,5.0,33,14,86381.0,1440.0,64039.6,57629.6,1067.3,960.5
713,1,5.0,33,15,67314.0,1402.0,52352.8,48492.8,1090.7,1010.3000000000001
713,1,9.0,2,14,100186.0,2087.0,51745.8,46125.8,1078.0,961.0
713,1,9.0,2,15,104168.0,2170.0,86651.4,82291.4,1805.2,1714.4
713,1,9.0,2,20,85912.0,1432.0,50215.5,48715.5,836.9000000000001,811.9000000000001
713,1,13.0,21,14,59096.0,1642.0,42501.5,37841.5,1180.6000000000001,1051.2
713,1,13.0,21,15,71323.0,743.0,66887.4,61677.4,696.7,642.5
713,1,13.0,21,19,37886.0,789.0,40850.2,40170.2,851.0,836.9000000000001
713,1,17.0,42,14,62552.0,1303.0,58477.6,55097.6,1218.3,1147.9
713,1,17.0,42,15,78938.0,1645.0,75310.8,57975.8,1569.0,1207.8
713,1,17.0,42,20,19673.0,546.0,20208.0,19653.0,561.3000000000001,545.9
713,1,19.0,17,13,88620.0,1846.0,50293.4,47563.4,1047.8,990.9000000000001
713,1,19.0,17,14,113529.0,1577.0,52056.7,49928.7,723.0,693.5
713,1,19.0,17,15,36484.0,1013.0,32953.6,31093.6,915.4000000000001,863.7
713,1,23.0,25,13,338942.0,4708.0,109288.8,96876.8,1517.9,1345.5
713,1,23.0,25,14,22368.0,932.0,18965.7,18358.7,790.2,764.9000000000001
713,1,23.0,25,15,18860.0,314.0,27870.0,26730.0,464.5,445.5
713,1,27.0,22,13,146403.0,3050.0,64396.5,58986.5,1341.6000000000001,1228.9
713,1,27.0,22,15,81933.0,2276.0,65204.2,63644.2,1811.2,1767.9
713,1,27.0,22,19,46869.0,1302.0,41746.3,36606.3,1159.6000000000001,1016.8000000000001
713,1,29.0,19,13,135629.0,2826.0,64340.2,56980.2,1340.4,1187.1000000000001
713,1,29.0,19,14,113012.0,1570.0,58606.2,51126.2,814.0,710.1
713,1,29.0,19,15,216698.0,3612.0,89191.6,76786.6,1486.5,1279.8000000000002
713,1,33.0,20,13,120191.0,2504.0,79908.7,59248.7,1664.8000000000002,1234.3000000000002
713,1,33.0,20,14,79759.0,2216.0,28630.1,27650.1,795.3000000000001,768.1
713,1,33.0,20,15,76704.0,1278.0,71503.5,63878.5,1191.7,1064.6000000000001
713,1,35.0,3,14,80952.0,1687.0,87822.7,86142.7,1829.6000000000001,1794.6000000000001
713,1,35.0,3,15,13343.0,556.0,14433.6,14001.6,601.4,583.4
713,1,35.0,3,24,64031.0,1067.0,63644.9,62044.9,1060.7,1034.1000000000001
713,1,39.0,2,14,44274.0,922.0,41246.3,39846.3,859.3000000000001,830.1
713,1,39.0,2,15,62074.0,1293.0,64127.8,60012.8,1336.0,1250.3000000000002
713,1,39.0,2,20,111170.0,1853.0,101864.0,67589.0,1697.7,1126.5
713,1,41.0,33,14,30559.0,849.0,27049.4,25849.4,751.4000000000001,718.0
713,1,41.0,33,15,41344.0,861.0,35242.8,29992.8,734.2,624.9000000000001
713,1,41.0,33,19,205845.0,2859.0,385139.3,373744.3,5349.200000000001,5190.900000000001
713,1,43.0,39,13,60423.0,839.0,44856.6,43126.6,623.0,599.0
713,1,43.0,39,14,135567.0,1412.0,51534.3,49064.3,536.8000000000001,511.1
713,1,43.0,39,19,56401.0,783.0,52651.5,50991.5,731.3000000000001,708.2
713,1,45.0,20,14,45972.0,547.0,41988.5,39828.5,499.90000000000003,474.1
713,1,45.0,20,19,72636.0,1513.0,44202.9,40282.9,920.9000000000001,839.2
713,1,45.0,20,20,56915.0,1581.0,39021.9,36311.9,1083.9,1008.7
713,1,47.0,6,13,76214.0,1588.0,50867.0,48687.0,1059.7,1014.3000000000001
713,1,47.0,6,15,47136.0,655.0,44299.7,41070.7,615.3000000000001,570.4
713,1,47.0,6,20,81028.0,1688.0,60275.9,54346.9,1255.7,1132.2
713,3,1.0,1,13,34269.0,714.0,28263.7,27513.7,588.8000000000001,573.2
713,3,1.0,1,14,38956.0,541.0,37092.3,36092.3,515.2,501.3
713,3,1.0,1,15,10365.0,288.0,24158.4,23528.4,671.1,653.6
713,3,5.0,7,13,27474.0,763.0,36500.2,35750.2,1013.9000000000001,993.1
713,3,5.0,7,14,8449.0,704.0,8200.7,7750.7,683.4000000000001,645.9000000000001
713,3,5.0,7,15,24836.0,517.0,14778.3,14128.3,307.90000000000003,294.3
713,3,15.0,18,13,48201.0,1004.0,22774.0,21274.0,474.5,443.20000000000005
