tinh,huyen,xa,m9c3,m9c4,m9c5a,m9c5b,m9c5c,m9c6,m9c7
805,21,13,1,1.0,1.0,2.0,3.0,7.0,1.0
805,21,13,2,1.0,1.0,2.0,3.0,6.0,1.0
805,21,13,3,2.0,1.0,2.0,3.0,6.0,1.0
805,21,21,1,1.0,1.0,2.0,5.0,20.0,1.0
805,21,21,2,1.0,1.0,2.0,5.0,20.0,1.0
805,21,21,3,2.0,1.0,2.0,5.0,20.0,1.0
807,01,23,1,1.0,2.0,0.0,,4.0,1.0
807,01,23,2,2.0,2.0,0.0,,4.0,1.0
807,01,23,3,3.0,2.0,0.0,,4.0,1.0
807,03,13,1,1.0,2.0,1.0,0.0,2.0,1.0
807,03,13,2,2.0,2.0,0.0,,2.0,1.0
807,03,13,3,1.0,2.0,1.0,0.0,2.0,1.0
807,03,17,1,1.0,2.0,0.0,,4.5,1.0
807,03,17,2,9.0,9.0,,,0.0,9.0
807,03,17,3,9.0,9.0,,,0.0,9.0
807,05,13,1,1.0,1.0,2.0,0.0,18.0,1.0
807,05,13,2,3.0,2.0,0.0,,4.0,1.0
807,05,13,3,5.0,6.0,0.0,,1.0,1.0
807,05,25,1,1.0,2.0,1.0,5.0,6.0,1.0
807,05,25,2,1.0,2.0,0.0,,25.0,1.0
807,05,25,3,1.0,2.0,0.0,,25.0,1.0
807,07,05,1,1.0,2.0,0.0,,8.0,1.0
807,07,05,2,3.0,2.0,0.0,,8.0,1.0
807,07,05,3,3.0,2.0,0.0,,3.0,1.0
807,07,11,1,1.0,1.0,2.0,4.0,1.0,1.0
807,07,11,2,3.0,1.0,2.0,3.0,1.6,1.0
807,07,11,3,1.0,1.0,2.0,5.0,13.0,1.0
807,07,15,1,1.0,2.0,0.0,,3.0,1.0
807,07,15,2,3.0,2.0,0.0,,3.0,1.0
807,07,15,3,9.0,9.0,,,0.0,9.0
807,07,21,1,1.0,2.0,1.0,0.0,4.0,1.0
807,07,21,2,1.0,2.0,1.0,0.0,15.0,1.0
807,07,21,3,1.0,2.0,1.0,0.0,15.0,1.0
807,07,27,1,1.0,1.0,5.0,2.0,7.0,1.0
807,07,27,2,3.0,2.0,0.0,,7.0,1.0
807,07,27,3,9.0,9.0,,,0.0,9.0
807,07,31,1,3.0,2.0,0.0,,4.0,1.0
807,07,31,2,3.0,2.0,0.0,,4.0,1.0
807,07,31,3,9.0,9.0,,,0.0,9.0
807,07,39,1,1.0,2.0,0.0,,25.0,1.0
807,07,39,2,1.0,2.0,0.0,,25.0,1.0
807,07,39,3,1.0,2.0,0.0,,25.0,1.0
807,07,43,1,1.0,1.0,2.0,5.0,1.5,1.0
807,07,43,2,9.0,9.0,,,0.0,9.0
807,07,43,3,9.0,9.0,,,0.0,9.0
807,09,03,1,1.0,2.0,4.0,0.0,6.0,1.0
807,09,03,2,1.0,2.0,4.0,0.0,20.0,1.0
807,09,03,3,1.0,2.0,4.0,0.0,20.0,1.0
807,09,09,1,1.0,2.0,4.0,1.0,1.0,1.0
807,09,09,2,1.0,2.0,4.0,1.0,10.0,1.0
807,09,09,3,1.0,2.0,4.0,1.0,10.0,1.0
807,09,15,1,1.0,2.0,0.0,,15.0,1.0
807,09,15,2,1.0,2.0,0.0,,15.0,1.0
807,09,15,3,1.0,2.0,0.0,,15.0,1.0
807,09,21,1,1.0,1.0,2.0,0.0,10.0,1.0
807,09,21,2,2.0,1.0,2.0,0.0,10.0,1.0
807,09,21,3,1.0,2.0,0.0,,40.0,1.0
807,09,25,1,1.0,2.0,1.0,0.0,4.0,1.0
807,09,25,2,1.0,2.0,1.0,0.0,4.0,1.0
807,09,25,3,1.0,2.0,1.0,0.0,4.0,1.0
807,09,31,1,1.0,2.0,4.0,0.0,2.0,1.0
807,09,31,2,1.0,2.0,4.0,0.0,2.0,1.0
807,09,31,3,1.0,2.0,4.0,0.0,2.0,1.0
807,09,37,1,1.0,1.0,2.0,4.0,16.0,1.0
807,09,37,2,1.0,1.0,2.0,4.0,16.0,1.0
807,09,37,3,6.0,1.0,4.0,2.0,16.0,2.0
807,09,41,1,1.0,2.0,0.0,,12.0,1.0
807,09,41,2,3.0,2.0,0.0,,1.0,1.0
807,09,41,3,1.0,2.0,0.0,,12.0,1.0
807,09,47,1,1.0,2.0,3.0,1.0,10.0,1.0
807,09,47,2,1.0,2.0,3.0,1.0,10.0,1.0
807,09,47,3,3.0,2.0,0.0,,10.0,1.0
807,09,53,1,1.0,2.0,0.0,,17.0,1.0
807,09,53,2,1.0,2.0,0.0,,17.0,1.0
807,09,53,3,1.0,2.0,0.0,,17.0,1.0
807,09,55,1,1.0,2.0,4.0,1.0,5.0,1.0
807,09,55,2,1.0,2.0,4.0,1.0,12.0,1.0
807,09,55,3,1.0,2.0,4.0,1.0,12.0,1.0
807,11,09,1,1.0,1.0,2.0,3.0,12.0,1.0
807,11,09,2,2.0,2.0,0.0,,0.5,1.0
807,11,09,3,3.0,2.0,0.0,,15.0,1.0
807,11,13,1,1.0,2.0,0.0,,1.0,1.0
807,11,13,2,1.0,2.0,0.0,,7.0,1.0
807,11,13,3,1.0,2.0,0.0,,7.0,1.0
807,11,19,1,1.0,2.0,0.0,,10.0,1.0
807,11,19,2,1.0,2.0,0.0,,25.0,1.0
807,11,19,3,1.0,2.0,0.0,,25.0,1.0
807,11,23,1,1.0,2.0,1.0,4.0,3.5,1.0
807,11,23,2,1.0,2.0,5.0,1.0,3.0,1.0
807,11,23,3,3.0,2.0,1.0,5.0,4.0,1.0
807,11,29,1,1.0,2.0,0.0,,4.0,1.0
807,11,29,2,3.0,2.0,0.0,,4.0,1.0
807,11,29,3,9.0,9.0,,,0.0,9.0
807,11,35,1,1.0,2.0,0.0,,4.0,1.0
807,11,35,2,3.0,2.0,0.0,,5.0,1.0
807,11,35,3,9.0,9.0,,,0.0,9.0
807,13,05,1,1.0,2.0,0.0,,5.0,1.0
807,13,05,2,1.0,2.0,0.0,,32.0,1.0
807,13,05,3,1.0,2.0,0.0,,28.0,1.0
807,13,09,1,1.0,2.0,1.0,0.0,20.0,1.0
807,13,09,2,2.0,2.0,0.0,,15.0,1.0
807,13,09,3,2.0,2.0,0.0,,14.0,1.0
807,13,19,1,2.0,2.0,1.0,0.0,1.0,1.0
807,13,19,2,1.0,2.0,1.0,0.0,6.0,1.0
807,13,19,3,2.0,2.0,1.0,0.0,3.0,1.0
807,13,21,1,1.0,2.0,1.0,4.0,2.0,1.0
807,13,21,2,1.0,2.0,1.0,4.0,12.0,1.0
807,13,21,3,2.0,2.0,1.0,6.0,8.0,1.0
807,13,27,1,1.0,2.0,1.0,0.0,3.0,1.0
807,13,27,2,2.0,2.0,1.0,0.0,12.0,1.0
807,13,27,3,2.0,2.0,1.0,0.0,13.0,1.0
807,13,31,1,1.0,2.0,0.0,,6.0,1.0
807,13,31,2,2.0,2.0,0.0,,9.0,1.0
807,13,31,3,1.0,2.0,0.0,,12.0,1.0
807,13,37,1,1.0,2.0,0.0,,8.0,1.0
807,13,37,2,1.0,2.0,0.0,,24.0,1.0
807,13,37,3,2.0,2.0,0.0,,20.0,1.0
807,13,43,1,1.0,2.0,1.0,0.0,2.0,1.0
807,13,43,2,2.0,2.0,1.0,0.0,16.0,1.0
807,13,43,3,2.0,2.0,1.0,0.0,15.0,1.0
807,13,47,1,1.0,2.0,0.0,,3.0,1.0
807,13,47,2,1.0,2.0,0.0,,28.0,1.0
807,13,47,3,2.0,2.0,0.0,,23.0,1.0
807,15,05,1,1.0,2.0,1.0,0.0,10.0,1.0
807,15,05,2,1.0,2.0,1.0,0.0,10.0,1.0
807,15,05,3,1.0,2.0,1.0,0.0,10.0,1.0
807,15,11,1,1.0,2.0,1.0,0.0,4.0,1.0
807,15,11,2,1.0,2.0,1.0,0.0,4.0,1.0
807,15,11,3,3.0,2.0,1.0,0.0,4.0,1.0
807,15,17,1,1.0,1.0,2.0,0.0,4.0,1.0
807,15,17,2,1.0,1.0,2.0,0.0,4.0,1.0
807,15,17,3,9.0,9.0,,,0.0,9.0
807,15,23,1,1.0,2.0,5.0,0.0,7.0,1.0
807,15,23,2,1.0,2.0,5.0,0.0,7.0,1.0
807,15,23,3,1.0,2.0,5.0,0.0,35.0,1.0
807,17,07,1,1.0,2.0,0.0,,7.0,1.0
807,17,07,2,3.0,2.0,0.0,,1.0,1.0
807,17,07,3,9.0,9.0,,,-1.0,9.0
807,17,13,1,2.0,2.0,0.0,,7.0,1.0
807,17,13,2,1.0,2.0,0.0,,7.0,1.0
807,17,13,3,1.0,2.0,0.0,,0.3,1.0
807,17,25,1,1.0,2.0,0.0,,3.0,1.0
807,17,25,2,1.0,2.0,0.0,,2.5,1.0
807,17,25,3,2.0,2.0,0.0,,2.5,1.0
807,17,29,1,3.0,2.0,0.0,,0.0,1.0
807,17,29,2,1.0,2.0,0.0,,8.0,1.0
807,17,29,3,1.0,2.0,0.0,,16.0,1.0
807,19,03,1,1.0,1.0,2.0,0.0,0.5,1.0
807,19,03,2,9.0,9.0,,,0.0,9.0
807,19,03,3,9.0,9.0,,,0.0,9.0
807,19,27,1,1.0,2.0,0.0,,13.0,1.0
807,19,27,2,3.0,2.0,0.0,,1.0,1.0
807,19,27,3,9.0,9.0,,,-1.0,9.0
807,19,31,1,1.0,2.0,0.0,,5.0,1.0
807,19,31,2,1.0,2.0,0.0,,8.0,1.0
807,19,31,3,3.0,2.0,0.0,,10.0,1.0
809,01,17,1,1.0,2.0,1.0,3.0,2.0,1.0
809,01,17,2,1.0,2.0,1.0,3.0,2.5,1.0
809,01,17,3,1.0,2.0,1.0,3.0,2.0,2.0
809,01,19,1,1.0,2.0,4.0,1.0,4.0,1.0
809,01,19,2,1.0,2.0,4.0,1.0,15.0,1.0
809,01,19,3,1.0,2.0,4.0,1.0,13.0,1.0
809,03,05,1,1.0,2.0,0.0,,6.0,1.0
809,03,05,2,1.0,2.0,0.0,,6.0,1.0
809,03,05,3,1.0,2.0,0.0,,6.0,1.0
809,03,09,1,1.0,2.0,0.0,,3.0,1.0
809,03,09,2,1.0,2.0,0.0,,3.0,1.0
809,03,09,3,1.0,2.0,0.0,,3.0,1.0
809,03,13,1,1.0,2.0,0.0,,4.0,1.0
809,03,13,2,1.0,2.0,0.0,,4.0,1.0
809,03,13,3,1.0,2.0,0.0,,6.0,1.0
809,03,17,1,1.0,2.0,0.0,,8.0,1.0
809,03,17,2,1.0,2.0,0.0,,9.0,1.0
809,03,17,3,1.0,2.0,0.0,,8.0,1.0
809,03,19,1,1.0,2.0,0.0,,2.0,1.0
809,03,19,2,1.0,2.0,0.0,,16.0,1.0
809,03,19,3,1.0,2.0,0.0,,6.0,1.0
809,03,21,1,3.0,2.0,0.0,,4.0,1.0
809,03,21,2,1.0,2.0,0.0,,4.0,1.0
809,03,21,3,1.0,2.0,0.0,,4.0,1.0
809,03,23,1,1.0,2.0,0.0,,4.0,1.0
809,03,23,2,1.0,2.0,0.0,,16.0,1.0
809,03,23,3,1.0,2.0,0.0,,24.0,1.0
809,03,29,1,3.0,2.0,0.0,,6.0,1.0
809,03,29,2,1.0,2.0,0.0,,7.0,1.0
809,03,29,3,1.0,2.0,0.0,,15.0,1.0
809,05,05,1,1.0,2.0,4.0,0.0,11.0,1.0
809,05,05,2,1.0,2.0,4.0,0.0,10.0,1.0
809,05,05,3,1.0,2.0,0.0,,11.0,1.0
809,05,07,1,1.0,2.0,0.0,,15.0,1.0
809,05,07,2,1.0,2.0,0.0,,17.0,1.0
809,05,07,3,1.0,2.0,0.0,,16.0,1.0
809,05,13,1,1.0,2.0,4.0,0.0,22.0,1.0
809,05,13,2,1.0,2.0,4.0,0.0,25.0,1.0
809,05,13,3,1.0,2.0,4.0,0.0,23.0,1.0
809,05,17,1,1.0,2.0,4.0,0.0,22.0,1.0
809,05,17,2,1.0,2.0,4.0,0.0,23.0,1.0
809,05,17,3,1.0,2.0,4.0,0.0,25.0,1.0
809,05,19,1,1.0,2.0,4.0,0.0,25.0,1.0
809,05,19,2,1.0,2.0,4.0,0.0,30.0,1.0
809,05,19,3,1.0,2.0,4.0,0.0,27.0,1.0
809,05,25,1,1.0,2.0,4.0,0.0,10.0,1.0
809,05,25,2,1.0,2.0,4.0,0.0,14.0,1.0
809,05,25,3,1.0,2.0,0.0,,14.0,1.0
809,07,13,1,1.0,2.0,3.0,4.0,3.0,1.0
809,07,13,2,1.0,2.0,3.0,4.0,3.0,1.0
809,07,13,3,1.0,2.0,3.0,4.0,3.0,1.0
809,07,19,1,1.0,1.0,2.0,4.0,1.0,1.0
809,07,19,2,1.0,1.0,2.0,4.0,2.0,1.0
809,07,19,3,1.0,1.0,2.0,0.0,2.0,1.0
809,07,31,1,1.0,1.0,2.0,3.0,10.0,1.0
809,07,31,2,1.0,1.0,2.0,3.0,10.0,1.0
809,07,31,3,1.0,1.0,2.0,5.0,10.0,1.0
809,07,33,1,1.0,1.0,2.0,4.0,6.0,1.0
809,07,33,2,1.0,1.0,2.0,4.0,6.0,1.0
809,07,33,3,2.0,1.0,2.0,0.0,6.0,1.0
809,09,03,1,1.0,1.0,2.0,3.0,12.0,1.0
809,09,03,2,1.0,1.0,2.0,3.0,30.0,1.0
809,09,03,3,1.0,1.0,2.0,3.0,25.0,1.0
809,09,09,1,1.0,1.0,2.0,3.0,10.0,1.0
809,09,09,2,1.0,1.0,2.0,3.0,12.0,1.0
809,09,09,3,1.0,1.0,2.0,3.0,52.0,1.0
809,09,15,1,1.0,1.0,2.0,5.0,7.0,1.0
809,09,15,2,1.0,1.0,2.0,5.0,10.0,1.0
809,09,15,3,1.0,1.0,2.0,5.0,35.0,1.0
809,09,17,1,1.0,2.0,1.0,5.0,2.0,1.0
809,09,17,2,1.0,2.0,1.0,5.0,6.0,1.0
809,09,17,3,1.0,2.0,1.0,5.0,35.0,1.0
809,09,21,1,1.0,1.0,2.0,5.0,1.0,1.0
809,09,21,2,1.0,1.0,2.0,3.0,6.0,1.0
809,09,21,3,1.0,1.0,2.0,3.0,35.0,1.0
809,09,25,1,1.0,2.0,1.0,5.0,3.0,1.0
809,09,25,2,1.0,2.0,1.0,5.0,7.0,1.0
809,09,25,3,1.0,2.0,1.0,5.0,37.0,1.0
809,09,29,1,1.0,1.0,2.0,0.0,10.0,1.0
809,09,29,2,1.0,1.0,2.0,0.0,15.0,1.0
809,09,29,3,1.0,1.0,2.0,0.0,30.0,1.0
809,09,31,1,1.0,2.0,1.0,5.0,22.0,1.0
809,09,31,2,1.0,2.0,1.0,5.0,18.0,1.0
809,09,31,3,1.0,2.0,1.0,5.0,54.0,1.0
809,09,33,1,1.0,2.0,3.0,5.0,18.0,1.0
809,09,33,2,1.0,2.0,3.0,5.0,22.0,1.0
809,09,33,3,1.0,2.0,3.0,5.0,40.0,1.0
809,11,03,1,1.0,2.0,1.0,4.0,6.0,1.0
809,11,03,2,1.0,2.0,1.0,4.0,30.0,1.0
809,11,03,3,1.0,2.0,1.0,4.0,30.0,1.0
809,11,05,1,1.0,2.0,1.0,0.0,30.0,1.0
809,11,05,2,1.0,2.0,1.0,0.0,40.0,1.0
809,11,05,3,1.0,1.0,2.0,0.0,30.0,1.0
809,11,09,1,1.0,2.0,1.0,0.0,20.0,1.0
809,11,09,2,1.0,2.0,1.0,0.0,35.0,1.0
809,11,09,3,1.0,2.0,1.0,0.0,35.0,1.0
809,11,13,1,1.0,2.0,4.0,0.0,6.0,1.0
809,11,13,2,1.0,2.0,4.0,0.0,15.0,1.0
809,11,13,3,1.0,2.0,4.0,0.0,45.0,1.0
809,11,15,1,1.0,2.0,1.0,0.0,10.0,1.0
809,11,15,2,1.0,2.0,0.0,,10.0,1.0
809,11,15,3,1.0,2.0,1.0,0.0,40.0,1.0
809,11,17,1,1.0,2.0,1.0,0.0,3.0,1.0
809,11,17,2,1.0,2.0,1.0,0.0,11.0,1.0
809,11,17,3,1.0,2.0,1.0,0.0,11.0,1.0
809,11,21,1,1.0,2.0,1.0,0.0,6.0,1.0
809,11,21,2,1.0,2.0,1.0,0.0,32.0,1.0
809,11,21,3,1.0,2.0,1.0,0.0,6.0,1.0
809,11,27,1,1.0,2.0,1.0,4.0,8.0,1.0
809,11,27,2,1.0,2.0,1.0,4.0,8.0,1.0
809,11,27,3,1.0,2.0,1.0,4.0,8.0,1.0
809,13,03,1,1.0,2.0,0.0,,7.0,1.0
809,13,03,2,1.0,2.0,0.0,,10.0,1.0
809,13,03,3,1.0,2.0,0.0,,9.0,1.0
809,13,05,1,1.0,2.0,0.0,,8.0,1.0
809,13,05,2,1.0,2.0,0.0,,11.0,1.0
809,13,05,3,1.0,2.0,0.0,,10.0,1.0
809,13,07,1,1.0,2.0,0.0,,11.0,1.0
809,13,07,2,1.0,2.0,0.0,,5.0,1.0
809,13,07,3,1.0,2.0,0.0,,11.0,1.0
809,13,11,1,1.0,2.0,0.0,,5.0,1.0
809,13,11,2,1.0,2.0,0.0,,12.0,1.0
809,13,11,3,1.0,2.0,0.0,,10.0,1.0
809,13,15,1,1.0,2.0,0.0,,0.5,1.0
809,13,15,2,3.0,2.0,0.0,,2.0,1.0
809,13,15,3,1.0,2.0,0.0,,3.0,1.0
809,13,19,1,1.0,2.0,0.0,,0.0,1.0
809,13,19,2,1.0,2.0,0.0,,8.0,1.0
809,13,19,3,1.0,2.0,0.0,,9.0,1.0
809,13,25,1,1.0,2.0,0.0,,3.0,1.0
809,13,25,2,3.0,2.0,0.0,,1.0,1.0
809,13,25,3,1.0,2.0,0.0,,0.2,1.0
809,13,29,1,1.0,2.0,0.0,,10.0,1.0
809,13,29,2,1.0,2.0,0.0,,12.0,1.0
809,13,29,3,1.0,2.0,0.0,,9.0,1.0
809,13,35,1,1.0,2.0,1.0,0.0,13.0,1.0
809,13,35,2,1.0,2.0,1.0,0.0,11.0,1.0
809,13,35,3,1.0,2.0,0.0,,12.0,1.0
809,15,05,0,,,,,,
809,15,05,1,1.0,2.0,0.0,,6.0,1.0
809,15,05,2,1.0,2.0,0.0,,14.0,2.0
809,15,17,1,1.0,2.0,0.0,,3.0,1.0
809,15,17,2,1.0,2.0,0.0,,10.0,1.0
809,15,17,3,1.0,2.0,0.0,,10.0,1.0
809,15,21,0,,,,,,
809,15,21,1,1.0,2.0,0.0,,0.5,1.0
809,15,21,2,1.0,2.0,0.0,,15.0,1.0
809,15,25,1,1.0,2.0,0.0,,5.0,1.0
809,15,25,2,1.0,2.0,0.0,,6.0,1.0
809,15,25,3,1.0,2.0,0.0,,6.0,1.0
809,15,29,1,1.0,2.0,0.0,,5.0,1.0
809,15,29,2,1.0,2.0,0.0,,14.0,1.0
809,15,29,3,1.0,2.0,0.0,,12.0,1.0
811,01,23,1,1.0,2.0,1.0,4.0,3.0,1.0
811,01,23,2,1.0,2.0,1.0,4.0,3.0,1.0
811,01,23,3,1.0,2.0,1.0,4.0,3.0,1.0
811,01,29,1,1.0,2.0,0.0,,5.0,1.0
811,01,29,2,1.0,2.0,0.0,,5.0,1.0
811,01,29,3,1.0,2.0,0.0,,5.0,1.0
811,03,03,1,1.0,2.0,0.0,,1.0,1.0
811,03,03,2,1.0,2.0,0.0,,13.0,1.0
811,03,03,3,1.0,2.0,0.0,,13.0,1.0
811,03,07,0,,,,,,
811,03,07,1,1.0,1.0,4.0,2.0,5.5,1.0
811,03,07,2,1.0,1.0,4.0,2.0,13.0,1.0
811,03,11,1,1.0,1.0,2.0,0.0,5.0,1.0
811,03,11,2,1.0,1.0,2.0,0.0,5.0,1.0
811,03,11,3,1.0,1.0,2.0,0.0,22.0,1.0
811,03,17,0,,,,,,
811,03,17,1,1.0,2.0,0.0,,3.0,1.0
811,03,17,2,1.0,2.0,0.0,,3.0,1.0
811,03,25,0,,,,,,
811,03,25,1,1.0,2.0,1.0,0.0,10.0,1.0
811,03,25,2,1.0,2.0,1.0,0.0,8.0,1.0
811,03,33,0,,,,,,
811,03,33,1,1.0,2.0,4.0,0.0,6.0,1.0
811,03,33,2,1.0,2.0,4.0,0.0,6.0,1.0
811,03,39,1,1.0,2.0,4.0,0.0,5.0,1.0
811,03,39,2,1.0,2.0,4.0,0.0,12.0,1.0
811,03,39,3,1.0,2.0,4.0,0.0,12.0,1.0
811,05,05,1,1.0,2.0,1.0,3.0,50.0,1.0
811,05,05,2,1.0,2.0,1.0,3.0,50.0,1.0
811,05,05,3,1.0,2.0,1.0,3.0,4.0,1.0
811,05,09,1,1.0,2.0,1.0,5.0,3.0,1.0
811,05,09,2,1.0,2.0,1.0,5.0,3.0,1.0
811,05,09,3,1.0,2.0,0.0,,3.0,2.0
811,05,13,1,1.0,1.0,2.0,0.0,11.0,1.0
811,05,13,2,1.0,1.0,5.0,2.0,33.0,1.0
811,05,13,3,2.0,1.0,5.0,2.0,35.0,1.0
811,05,15,0,,,,,,
811,05,15,1,1.0,2.0,5.0,1.0,0.5,1.0
811,05,21,0,,,,,,
811,05,21,1,1.0,2.0,3.0,0.0,3.0,1.0
811,05,21,2,1.0,2.0,3.0,0.0,3.0,1.0
811,07,05,1,1.0,1.0,2.0,0.0,15.0,1.0
811,07,05,2,1.0,1.0,2.0,0.0,12.0,1.0
811,07,05,3,3.0,6.0,0.0,,10.0,1.0
811,07,11,0,,,,,,
811,07,11,1,1.0,2.0,0.0,,8.0,1.0
811,07,11,2,1.0,2.0,0.0,,8.0,1.0
811,07,17,1,1.0,2.0,4.0,1.0,10.0,1.0
811,07,17,2,1.0,2.0,4.0,1.0,10.0,1.0
811,07,17,3,1.0,2.0,4.0,1.0,10.0,1.0
811,07,21,1,1.0,2.0,0.0,,4.0,1.0
811,07,21,2,1.0,2.0,0.0,,4.0,1.0
811,07,21,3,1.0,2.0,0.0,,4.0,1.0
811,07,27,1,1.0,2.0,1.0,0.0,6.0,1.0
811,07,27,2,1.0,2.0,1.0,0.0,5.0,1.0
811,07,27,3,1.0,2.0,1.0,0.0,5.0,1.0
811,07,33,1,1.0,2.0,1.0,5.0,11.0,1.0
811,07,33,2,1.0,2.0,1.0,5.0,11.0,1.0
811,07,33,3,1.0,2.0,1.0,5.0,11.0,1.0
811,07,37,1,3.0,2.0,1.0,0.0,10.0,1.0
811,07,37,2,3.0,2.0,1.0,0.0,10.0,1.0
811,07,37,3,3.0,2.0,1.0,0.0,10.0,1.0
811,07,41,1,1.0,2.0,0.0,,10.0,1.0
811,07,41,2,1.0,2.0,0.0,,10.0,1.0
811,07,41,3,1.0,2.0,0.0,,10.0,1.0
811,07,47,0,,,,,,
811,07,47,1,1.0,2.0,4.0,0.0,5.0,1.0
811,07,47,2,1.0,2.0,0.0,,14.0,1.0
811,07,51,1,2.0,2.0,4.0,1.0,17.0,1.0
811,07,51,2,2.0,2.0,4.0,1.0,17.0,1.0
811,07,51,3,2.0,2.0,4.0,1.0,17.0,1.0
811,09,05,1,1.0,2.0,0.0,,13.0,1.0
811,09,05,2,1.0,2.0,0.0,,12.0,1.0
811,09,05,3,1.0,2.0,0.0,,12.0,1.0
811,09,13,1,1.0,2.0,4.0,5.0,18.0,1.0
811,09,13,2,1.0,2.0,1.0,4.0,10.0,1.0
811,09,13,3,1.0,2.0,1.0,5.0,10.0,1.0
811,09,19,1,1.0,2.0,1.0,4.0,22.0,1.0
811,09,19,2,1.0,2.0,1.0,4.0,12.0,1.0
811,09,19,3,1.0,2.0,1.0,4.0,22.0,1.0
811,09,25,0,,,,,,
811,09,25,1,1.0,2.0,1.0,4.0,12.0,1.0
811,09,25,2,1.0,2.0,1.0,4.0,15.0,1.0
811,09,29,1,1.0,2.0,1.0,4.0,4.0,1.0
811,09,29,2,1.0,2.0,1.0,4.0,14.0,1.0
811,09,29,3,1.0,2.0,1.0,4.0,14.0,1.0
811,09,35,1,1.0,2.0,1.0,4.0,28.0,1.0
811,09,35,2,1.0,2.0,1.0,4.0,6.0,1.0
811,09,35,3,1.0,2.0,1.0,4.0,28.0,1.0
811,09,41,1,1.0,2.0,1.0,4.0,18.0,1.0
811,09,41,2,1.0,2.0,1.0,4.0,38.0,1.0
811,09,41,3,1.0,2.0,1.0,4.0,38.0,1.0
811,11,05,0,,,,,,
811,11,05,1,1.0,1.0,2.0,0.0,30.0,1.0
811,11,05,2,1.0,1.0,2.0,0.0,30.0,1.0
811,11,15,0,,,,,,
811,11,15,1,1.0,1.0,2.0,0.0,7.0,1.0
811,11,15,2,1.0,1.0,2.0,0.0,7.0,1.0
811,11,23,1,1.0,1.0,2.0,0.0,10.5,1.0
811,11,23,2,1.0,1.0,2.0,0.0,10.5,1.0
811,11,23,3,6.0,4.0,0.0,,10.5,2.0
811,11,31,0,,,,,,
811,11,31,1,1.0,1.0,2.0,0.0,1.5,1.0
811,11,31,2,1.0,1.0,2.0,0.0,1.5,1.0
811,11,37,1,6.0,4.0,0.0,,15.0,2.0
811,11,37,2,1.0,1.0,2.0,0.0,15.0,1.0
811,11,37,3,1.0,1.0,2.0,0.0,15.0,1.0
811,13,07,0,,,,,,
811,13,07,1,1.0,1.0,2.0,0.0,40.0,1.0
811,13,07,2,1.0,1.0,2.0,0.0,10.0,1.0
811,13,13,1,1.0,2.0,1.0,5.0,11.0,1.0
811,13,13,2,1.0,2.0,1.0,5.0,11.0,1.0
811,13,13,3,6.0,5.0,1.0,0.0,11.0,2.0
811,13,21,1,1.0,1.0,2.0,5.0,6.0,1.0
811,13,21,2,1.0,1.0,2.0,0.0,6.0,1.0
811,13,21,3,4.0,5.0,0.0,,6.0,2.0
811,13,25,1,1.0,1.0,2.0,5.0,3.0,1.0
811,13,25,2,1.0,1.0,2.0,5.0,3.0,1.0
811,13,25,3,1.0,2.0,1.0,5.0,3.0,1.0
811,13,33,1,1.0,1.0,2.0,0.0,10.0,1.0
811,13,33,2,1.0,1.0,2.0,0.0,10.0,1.0
811,13,33,3,1.0,1.0,2.0,0.0,45.0,1.0
811,13,41,1,1.0,2.0,1.0,5.0,2.5,1.0
811,13,41,2,3.0,2.0,1.0,5.0,2.5,1.0
811,13,41,3,6.0,5.0,0.0,,2.5,2.0
811,13,45,1,1.0,1.0,2.0,5.0,8.0,1.0
811,13,45,2,1.0,1.0,2.0,5.0,8.0,1.0
811,13,45,3,1.0,1.0,2.0,5.0,8.0,1.0
811,15,09,0,,,,,,
811,15,09,1,1.0,1.0,2.0,4.0,14.0,1.0
811,15,09,2,1.0,1.0,2.0,4.0,14.0,1.0
811,15,13,1,1.0,1.0,2.0,0.0,4.0,1.0
811,15,13,2,1.0,1.0,2.0,0.0,4.0,1.0
811,15,13,3,1.0,1.0,2.0,0.0,46.0,1.0
811,15,19,1,1.0,2.0,4.0,0.0,2.0,1.0
811,15,19,2,1.0,2.0,4.0,0.0,50.0,1.0
811,15,19,3,1.0,2.0,4.0,0.0,50.0,1.0
811,15,29,1,1.0,1.0,2.0,0.0,14.0,1.0
811,15,29,2,1.0,1.0,2.0,0.0,14.0,1.0
811,15,29,3,1.0,1.0,2.0,0.0,154.0,1.0
813,03,15,1,1.0,1.0,2.0,0.0,5.0,1.0
813,03,15,2,1.0,1.0,2.0,0.0,5.0,1.0
813,03,15,3,1.0,1.0,2.0,0.0,5.0,1.0
813,04,09,1,1.0,2.0,1.0,5.0,3.0,1.0
813,04,09,2,2.0,2.0,1.0,0.0,4.0,1.0
813,04,09,3,1.0,2.0,1.0,0.0,5.0,1.0
813,04,15,1,1.0,1.0,2.0,5.0,20.0,1.0
813,04,15,2,1.0,1.0,2.0,5.0,15.0,1.0
813,04,15,3,1.0,1.0,2.0,5.0,18.0,1.0
813,05,03,1,1.0,2.0,0.0,,12.0,1.0
813,05,03,2,2.0,2.0,0.0,,12.0,1.0
813,05,03,3,2.0,2.0,0.0,,12.0,1.0
813,05,07,1,1.0,1.0,2.0,0.0,9.0,1.0
813,05,07,2,2.0,1.0,2.0,0.0,9.0,1.0
