tinh,huyen,xa,diaban,hoso,m4b15ma,m4b15c2,m4b15c3,m4b15c4,m4b15c5
405,11,13.0,5,14,1.0,0.0,334.0,292.0,626.0
405,11,13.0,5,15,1.0,0.0,334.0,84.0,418.0
405,11,37.0,12,13,1.0,0.0,66.0,0.0,66.0
405,11,37.0,12,14,1.0,0.0,252.0,78.0,330.0
405,11,37.0,12,15,1.0,0.0,172.0,138.0,310.0
405,11,37.0,12,15,2.0,0.0,87.0,0.0,87.0
405,11,41.0,2,13,1.0,175.0,0.0,264.0,439.0
405,11,41.0,2,13,8.0,0.0,,89.0,89.0
405,11,41.0,2,14,1.0,0.0,313.0,0.0,313.0
405,11,41.0,2,14,2.0,0.0,347.0,0.0,347.0
405,11,41.0,2,15,2.0,0.0,84.0,0.0,84.0
405,11,41.0,2,15,1.0,0.0,101.0,167.0,268.0
405,11,41.0,2,15,8.0,0.0,,101.0,101.0
405,11,43.0,8,14,2.0,0.0,43.0,0.0,43.0
405,11,43.0,8,14,1.0,0.0,261.0,0.0,261.0
405,11,43.0,8,15,2.0,0.0,131.0,0.0,131.0
405,11,43.0,8,15,1.0,0.0,174.0,435.0,609.0
405,11,43.0,8,15,3.0,0.0,105.0,0.0,105.0
405,11,43.0,8,19,2.0,0.0,334.0,0.0,334.0
405,11,43.0,8,19,1.0,0.0,251.0,42.0,293.0
405,11,49.0,3,13,1.0,0.0,172.0,0.0,172.0
405,11,49.0,3,14,2.0,0.0,51.0,0.0,51.0
405,11,49.0,3,14,1.0,0.0,104.0,172.0,276.0
405,11,49.0,3,15,1.0,0.0,0.0,301.0,301.0
405,11,61.0,3,13,1.0,0.0,144.0,144.0,288.0
405,11,61.0,3,13,3.0,0.0,72.0,72.0,144.0
405,11,61.0,3,14,1.0,0.0,0.0,101.0,101.0
405,11,61.0,3,15,1.0,0.0,0.0,209.0,209.0
405,13,23.0,4,13,2.0,0.0,0.0,167.0,167.0
405,13,23.0,4,13,5.0,0.0,0.0,84.0,84.0
405,13,23.0,4,13,1.0,0.0,0.0,167.0,167.0
405,13,23.0,4,14,1.0,0.0,0.0,94.0,94.0
405,13,23.0,4,15,9.0,0.0,720.0,0.0,720.0
405,13,23.0,4,15,2.0,0.0,288.0,72.0,360.0
405,13,23.0,4,15,1.0,0.0,216.0,144.0,360.0
405,13,25.0,7,13,1.0,0.0,216.0,0.0,216.0
405,13,25.0,7,14,9.0,0.0,106.0,0.0,106.0
405,13,25.0,7,14,1.0,0.0,202.0,17.0,219.0
405,13,25.0,7,14,2.0,0.0,106.0,0.0,106.0
405,13,25.0,7,15,1.0,0.0,72.0,288.0,360.0
405,13,71.0,9,13,1.0,0.0,216.0,0.0,216.0
405,13,71.0,9,13,2.0,0.0,130.0,0.0,130.0
405,13,71.0,9,14,1.0,0.0,334.0,84.0,418.0
405,13,71.0,9,14,2.0,0.0,251.0,42.0,293.0
405,13,71.0,9,15,1.0,0.0,418.0,167.0,585.0
405,13,71.0,9,15,2.0,0.0,502.0,251.0,753.0
405,13,73.0,3,13,2.0,0.0,172.0,0.0,172.0
405,13,73.0,3,13,1.0,0.0,345.0,130.0,475.0
405,13,73.0,3,14,,,,,
405,13,73.0,3,23,2.0,0.0,167.0,0.0,167.0
405,13,73.0,3,23,9.0,0.0,167.0,0.0,167.0
405,13,73.0,3,23,1.0,0.0,1087.0,167.0,1254.0
405,13,85.0,7,13,1.0,0.0,0.0,84.0,84.0
405,13,85.0,7,14,9.0,0.0,251.0,0.0,251.0
405,13,85.0,7,14,1.0,0.0,209.0,251.0,460.0
405,13,85.0,7,15,1.0,0.0,0.0,360.0,360.0
405,15,1.0,9,13,1.0,0.0,150.0,0.0,150.0
405,15,1.0,9,14,,,,,
405,15,1.0,9,15,2.0,0.0,216.0,0.0,216.0
405,15,13.0,3,13,2.0,0.0,334.0,0.0,334.0
405,15,13.0,3,13,4.0,167.0,0.0,0.0,167.0
405,15,13.0,3,14,1.0,0.0,14.0,0.0,14.0
405,15,13.0,3,15,9.0,0.0,669.0,0.0,669.0
405,15,13.0,3,15,1.0,0.0,167.0,167.0,334.0
405,15,13.0,3,15,2.0,0.0,1505.0,0.0,1505.0
405,15,15.0,9,13,1.0,0.0,0.0,87.0,87.0
405,15,15.0,9,14,1.0,0.0,87.0,215.0,302.0
405,15,15.0,9,15,1.0,0.0,174.0,87.0,261.0
405,15,25.0,20,14,,,,,
405,15,25.0,20,15,,,,,
405,15,25.0,20,22,,,,,
405,15,31.0,8,13,1.0,0.0,84.0,251.0,335.0
405,15,31.0,8,13,9.0,0.0,167.0,0.0,167.0
405,15,31.0,8,14,1.0,0.0,0.0,130.0,130.0
405,15,31.0,8,15,1.0,0.0,0.0,42.0,42.0
405,15,39.0,3,13,1.0,0.0,87.0,0.0,87.0
405,15,39.0,3,13,3.0,0.0,0.0,43.0,43.0
405,15,39.0,3,14,2.0,0.0,251.0,0.0,251.0
405,15,39.0,3,14,1.0,0.0,0.0,24.0,24.0
405,15,39.0,3,15,3.0,0.0,0.0,34.0,34.0
405,15,39.0,3,15,9.0,0.0,66.0,0.0,66.0
405,15,39.0,3,15,1.0,0.0,34.0,0.0,34.0
405,15,45.0,10,13,,,,,
405,15,45.0,10,14,1.0,0.0,276.0,0.0,276.0
405,15,45.0,10,15,,,,,
405,17,17.0,8,14,,,,,
405,17,17.0,8,15,2.0,0.0,26.0,17.0,43.0
405,17,17.0,8,15,4.0,0.0,34.0,43.0,77.0
405,17,17.0,8,15,1.0,0.0,198.0,232.0,430.0
405,17,17.0,8,20,,,,,
405,17,29.0,11,14,3.0,0.0,16.0,16.0,32.0
405,17,29.0,11,14,4.0,0.0,24.0,42.0,66.0
405,17,29.0,11,14,1.0,0.0,42.0,58.0,100.0
405,17,29.0,11,19,2.0,130.0,104.0,60.0,294.0
405,17,29.0,11,19,1.0,0.0,181.0,0.0,181.0
405,17,29.0,11,23,3.0,0.0,26.0,17.0,43.0
405,17,29.0,11,23,1.0,0.0,87.0,105.0,192.0
405,17,35.0,3,13,1.0,0.0,130.0,26.0,156.0
405,17,35.0,3,14,2.0,134.0,101.0,0.0,235.0
405,17,35.0,3,14,1.0,0.0,150.0,0.0,150.0
405,17,35.0,3,15,2.0,0.0,13.0,0.0,13.0
405,17,35.0,3,15,3.0,0.0,0.0,9.0,9.0
405,17,35.0,3,15,1.0,0.0,34.0,60.0,94.0
405,17,35.0,3,15,5.0,0.0,13.0,0.0,13.0
405,17,51.0,8,13,1.0,0.0,131.0,0.0,131.0
405,17,51.0,8,15,,,,,
405,17,51.0,8,22,2.0,0.0,29.0,0.0,29.0
405,17,51.0,8,22,1.0,0.0,25.0,25.0,50.0
405,17,51.0,8,22,4.0,0.0,17.0,17.0,34.0
405,17,51.0,8,22,3.0,0.0,0.0,12.0,12.0
405,19,3.0,10,14,,,,,
405,19,3.0,10,15,,,,,
405,19,3.0,10,20,1.0,0.0,0.0,633.0,633.0
405,19,11.0,10,13,,,,,
405,19,11.0,10,14,1.0,0.0,0.0,417.0,417.0
405,19,11.0,10,15,1.0,0.0,0.0,42.0,42.0
405,19,21.0,9,13,1.0,0.0,84.0,16.0,100.0
405,19,21.0,9,13,2.0,0.0,243.0,24.0,267.0
405,19,21.0,9,13,8.0,0.0,,84.0,84.0
405,19,21.0,9,13,3.0,0.0,0.0,42.0,42.0
405,19,21.0,9,13,5.0,0.0,8.0,0.0,8.0
405,19,21.0,9,14,4.0,0.0,0.0,58.0,58.0
405,19,21.0,9,14,3.0,0.0,0.0,105.0,105.0
405,19,21.0,9,14,1.0,0.0,84.0,16.0,100.0
405,19,21.0,9,15,,,,,
405,19,25.0,9,13,1.0,695.0,0.0,0.0,695.0
405,19,25.0,9,15,1.0,0.0,144.0,36.0,180.0
405,19,25.0,9,15,3.0,0.0,0.0,36.0,36.0
405,19,25.0,9,15,4.0,0.0,72.0,0.0,72.0
405,19,25.0,9,19,1.0,0.0,84.0,16.0,100.0
405,19,29.0,8,13,4.0,0.0,64.0,0.0,64.0
405,19,29.0,8,13,9.0,0.0,187.0,0.0,187.0
405,19,29.0,8,13,1.0,0.0,72.0,29.0,101.0
405,19,29.0,8,14,1.0,0.0,360.0,0.0,360.0
405,19,29.0,8,14,4.0,0.0,324.0,0.0,324.0
405,19,29.0,8,15,9.0,0.0,0.0,43.0,43.0
405,19,29.0,8,15,2.0,0.0,87.0,17.0,104.0
405,19,29.0,8,15,1.0,0.0,0.0,52.0,52.0
405,19,29.0,8,15,8.0,0.0,,17.0,17.0
405,19,59.0,11,13,2.0,174.0,105.0,26.0,305.0
405,19,59.0,11,13,9.0,0.0,60.0,0.0,60.0
405,19,59.0,11,13,8.0,0.0,,43.0,43.0
405,19,59.0,11,13,1.0,0.0,87.0,105.0,192.0
405,19,59.0,11,15,1.0,0.0,304.0,87.0,391.0
405,19,59.0,11,15,9.0,0.0,243.0,0.0,243.0
405,19,59.0,11,19,4.0,0.0,252.0,0.0,252.0
405,19,59.0,11,19,2.0,0.0,108.0,0.0,108.0
405,19,59.0,11,19,1.0,0.0,274.0,36.0,310.0
405,21,5.0,1,13,1.0,0.0,375.0,292.0,667.0
405,21,5.0,1,13,2.0,125.0,0.0,0.0,125.0
405,21,5.0,1,13,3.0,0.0,50.0,0.0,50.0
405,21,5.0,1,15,1.0,0.0,367.0,0.0,367.0
405,21,5.0,1,15,2.0,0.0,42.0,0.0,42.0
405,21,5.0,1,22,1.0,0.0,92.0,0.0,92.0
405,21,5.0,1,22,9.0,0.0,23.0,0.0,23.0
405,21,17.0,3,13,1.0,0.0,0.0,217.0,217.0
405,21,17.0,3,14,2.0,72.0,216.0,0.0,288.0
405,21,17.0,3,15,1.0,0.0,517.0,0.0,517.0
405,21,17.0,3,15,3.0,431.0,635.0,0.0,1066.0
407,1,3.0,27,13,,,,,
407,1,3.0,27,14,,,,,
407,1,3.0,27,15,,,,,
407,1,5.0,6,13,,,,,
407,1,5.0,6,14,,,,,
407,1,5.0,6,15,,,,,
407,1,11.0,5,14,,,,,
407,1,11.0,5,15,,,,,
407,1,11.0,5,19,,,,,
407,1,19.0,9,13,2.0,0.0,169.0,0.0,169.0
407,1,19.0,9,14,9.0,0.0,138.0,0.0,138.0
407,1,19.0,9,15,,,,,
407,1,25.0,11,13,2.0,0.0,454.0,103.0,557.0
407,1,25.0,11,15,,,,,
407,1,25.0,11,20,,,,,
407,3,7.0,9,13,4.0,0.0,0.0,124.0,124.0
407,3,7.0,9,13,1.0,0.0,0.0,156.0,156.0
407,3,7.0,9,14,9.0,0.0,0.0,59.0,59.0
407,3,7.0,9,14,3.0,0.0,0.0,43.0,43.0
407,3,7.0,9,14,4.0,0.0,0.0,127.0,127.0
407,3,7.0,9,14,1.0,0.0,0.0,84.0,84.0
407,3,7.0,9,15,4.0,0.0,0.0,28.0,28.0
407,3,7.0,9,15,1.0,0.0,0.0,36.0,36.0
407,3,7.0,9,15,3.0,0.0,0.0,19.0,19.0
407,3,8.0,25,13,1.0,0.0,253.0,0.0,253.0
407,3,8.0,25,13,2.0,0.0,212.0,84.0,296.0
407,3,8.0,25,13,3.0,0.0,127.0,0.0,127.0
407,3,8.0,25,13,4.0,0.0,253.0,0.0,253.0
407,3,8.0,25,14,1.0,0.0,253.0,0.0,253.0
407,3,8.0,25,14,2.0,0.0,84.0,0.0,84.0
407,3,8.0,25,14,4.0,0.0,169.0,0.0,169.0
407,3,8.0,25,15,2.0,95.0,95.0,0.0,190.0
407,3,8.0,25,15,1.0,0.0,286.0,0.0,286.0
407,3,21.0,15,14,9.0,0.0,0.0,51.0,51.0
407,3,21.0,15,14,1.0,0.0,110.0,43.0,153.0
407,3,21.0,15,14,4.0,0.0,34.0,0.0,34.0
407,3,21.0,15,15,1.0,0.0,0.0,84.0,84.0
407,3,21.0,15,15,9.0,0.0,0.0,43.0,43.0
407,3,21.0,15,19,9.0,0.0,0.0,84.0,84.0
407,3,21.0,15,19,1.0,0.0,0.0,76.0,76.0
407,3,29.0,4,13,3.0,0.0,25.0,0.0,25.0
407,3,29.0,4,13,1.0,0.0,34.0,0.0,34.0
407,3,29.0,4,13,2.0,0.0,59.0,59.0,118.0
407,3,29.0,4,14,1.0,0.0,41.0,41.0,82.0
407,3,29.0,4,14,3.0,0.0,82.0,0.0,82.0
407,3,29.0,4,14,4.0,0.0,82.0,0.0,82.0
407,3,29.0,4,14,2.0,0.0,207.0,82.0,289.0
407,3,29.0,4,15,3.0,0.0,102.0,51.0,153.0
407,3,29.0,4,15,8.0,0.0,,84.0,84.0
407,3,29.0,4,15,4.0,0.0,169.0,84.0,253.0
407,3,29.0,4,15,1.0,0.0,135.0,59.0,194.0
407,5,17.0,5,14,4.0,0.0,0.0,34.0,34.0
407,5,17.0,5,14,2.0,0.0,59.0,0.0,59.0
407,5,17.0,5,14,1.0,0.0,0.0,46.0,46.0
407,5,17.0,5,15,,,,,
407,5,17.0,5,19,1.0,0.0,102.0,0.0,102.0
407,5,27.0,6,13,3.0,0.0,247.0,72.0,319.0
407,5,27.0,6,13,4.0,0.0,103.0,52.0,155.0
407,5,27.0,6,13,2.0,0.0,156.0,0.0,156.0
407,5,27.0,6,14,3.0,0.0,94.0,0.0,94.0
407,5,27.0,6,14,1.0,0.0,82.0,0.0,82.0
407,5,27.0,6,15,2.0,0.0,49.0,0.0,49.0
407,5,27.0,6,15,3.0,0.0,76.0,0.0,76.0
407,7,1.0,15,14,,,,,
407,7,1.0,15,15,,,,,
407,7,1.0,15,20,,,,,
407,7,9.0,18,13,,,,,
407,7,9.0,18,14,,,,,
407,7,9.0,18,15,,,,,
407,7,15.0,16,13,,,,,
407,7,15.0,16,14,,,,,
407,7,15.0,16,15,,,,,
407,7,19.0,14,13,4.0,0.0,0.0,84.0,84.0
407,7,19.0,14,13,2.0,0.0,152.0,0.0,152.0
407,7,19.0,14,13,1.0,0.0,0.0,67.0,67.0
407,7,19.0,14,14,2.0,0.0,296.0,0.0,296.0
407,7,19.0,14,14,4.0,0.0,0.0,34.0,34.0
407,7,19.0,14,15,2.0,84.0,0.0,0.0,84.0
407,7,25.0,3,13,,,,,
407,7,25.0,3,14,,,,,
407,7,25.0,3,15,,,,,
407,7,33.0,5,13,,,,,
407,7,33.0,5,15,,,,,
407,7,33.0,5,20,,,,,
407,7,49.0,8,13,2.0,266.0,0.0,43.0,309.0
407,7,49.0,8,14,2.0,43.0,212.0,43.0,298.0
407,7,49.0,8,15,2.0,279.0,0.0,59.0,338.0
407,7,51.0,7,13,2.0,0.0,63.0,0.0,63.0
407,7,51.0,7,14,2.0,0.0,169.0,0.0,169.0
407,7,51.0,7,15,,,,,
407,7,57.0,11,13,,,,,
407,7,57.0,11,14,,,,,
407,7,57.0,11,15,,,,,
407,7,61.0,8,13,8.0,0.0,,144.0,144.0
407,7,61.0,8,13,1.0,0.0,253.0,43.0,296.0
407,7,61.0,8,13,2.0,0.0,0.0,169.0,169.0
407,7,61.0,8,14,2.0,0.0,422.0,43.0,465.0
407,7,61.0,8,15,8.0,0.0,,84.0,84.0
407,7,61.0,8,15,1.0,0.0,143.0,25.0,168.0
407,9,3.0,8,13,8.0,0.0,,142.0,142.0
407,9,3.0,8,15,4.0,0.0,0.0,221.0,221.0
407,9,3.0,8,15,1.0,0.0,0.0,125.0,125.0
407,9,3.0,8,20,8.0,0.0,,169.0,169.0
407,9,9.0,12,13,4.0,0.0,0.0,103.0,103.0
407,9,9.0,12,14,,,,,
407,9,9.0,12,15,,,,,
407,9,15.0,18,13,1.0,0.0,0.0,156.0,156.0
407,9,15.0,18,14,2.0,0.0,25.0,67.0,92.0
407,9,15.0,18,14,1.0,0.0,51.0,84.0,135.0
407,9,15.0,18,14,7.0,0.0,,118.0,118.0
407,9,15.0,18,15,8.0,0.0,,43.0,43.0
407,9,15.0,18,15,1.0,0.0,43.0,25.0,68.0
407,9,15.0,18,15,2.0,0.0,169.0,0.0,169.0
407,9,21.0,11,13,8.0,0.0,,161.0,161.0
407,9,21.0,11,13,3.0,0.0,0.0,85.0,85.0
407,9,21.0,11,13,1.0,0.0,0.0,135.0,135.0
407,9,21.0,11,14,1.0,97.0,0.0,0.0,97.0
407,9,21.0,11,15,1.0,72.0,0.0,0.0,72.0
407,9,29.0,5,13,2.0,0.0,127.0,0.0,127.0
407,9,29.0,5,13,1.0,0.0,169.0,0.0,169.0
407,9,29.0,5,13,8.0,0.0,,338.0,338.0
407,9,29.0,5,14,1.0,0.0,0.0,102.0,102.0
407,9,29.0,5,15,2.0,0.0,84.0,0.0,84.0
407,9,39.0,6,13,1.0,84.0,0.0,0.0,84.0
407,9,39.0,6,14,,,,,
407,9,39.0,6,15,,,,,
407,9,45.0,9,13,,,,,
407,9,45.0,9,14,,,,,
407,9,45.0,9,15,,,,,
407,9,51.0,7,13,9.0,0.0,0.0,34.0,34.0
407,9,51.0,7,13,1.0,0.0,0.0,51.0,51.0
407,9,51.0,7,14,1.0,102.0,0.0,0.0,102.0
407,9,51.0,7,15,,,,,
407,9,57.0,8,13,,,,,
407,9,57.0,8,19,,,,,
407,9,57.0,8,20,,,,,
407,11,7.0,10,13,,,,,
407,11,7.0,10,14,1.0,0.0,0.0,142.0,142.0
407,11,7.0,10,14,2.0,0.0,113.0,0.0,113.0
407,11,7.0,10,15,,,,,
407,11,11.0,8,13,3.0,0.0,0.0,67.0,67.0
407,11,11.0,8,13,2.0,84.0,253.0,0.0,337.0
407,11,11.0,8,13,8.0,0.0,,84.0,84.0
407,11,11.0,8,14,2.0,0.0,169.0,43.0,212.0
407,11,11.0,8,14,3.0,0.0,0.0,84.0,84.0
407,11,11.0,8,15,2.0,310.0,466.0,52.0,828.0
407,11,11.0,8,15,3.0,0.0,0.0,62.0,62.0
407,11,17.0,10,13,,,,,
407,11,17.0,10,14,2.0,381.0,254.0,43.0,678.0
407,11,17.0,10,14,1.0,0.0,0.0,43.0,43.0
407,11,17.0,10,15,2.0,930.0,0.0,51.0,981.0
407,11,21.0,4,13,,,,,
407,11,21.0,4,15,2.0,0.0,236.0,48.0,284.0
407,11,21.0,4,20,2.0,91.0,0.0,28.0,119.0
407,13,3.0,9,13,2.0,75.0,0.0,37.0,112.0
407,13,3.0,9,14,2.0,22.0,0.0,0.0,22.0
407,13,3.0,9,15,2.0,44.0,0.0,37.0,81.0
407,13,5.0,8,13,1.0,0.0,0.0,43.0,43.0
407,13,5.0,8,13,2.0,0.0,506.0,84.0,590.0
407,13,5.0,8,14,1.0,0.0,97.0,0.0,97.0
407,13,5.0,8,20,2.0,0.0,412.0,207.0,619.0
407,13,13.0,4,13,2.0,0.0,211.0,34.0,245.0
407,13,13.0,4,13,1.0,0.0,0.0,43.0,43.0
407,13,13.0,4,14,1.0,0.0,0.0,67.0,67.0
407,13,13.0,4,14,2.0,0.0,212.0,43.0,255.0
407,13,13.0,4,14,3.0,0.0,0.0,34.0,34.0
407,13,13.0,4,15,1.0,0.0,93.0,0.0,93.0
407,13,13.0,4,15,2.0,0.0,253.0,0.0,253.0
407,13,21.0,10,13,1.0,0.0,0.0,51.0,51.0
407,13,21.0,10,14,,,,,
407,13,21.0,10,15,,,,,
407,13,27.0,2,13,,,,,
407,13,27.0,2,14,,,,,
407,13,27.0,2,15,,,,,
407,13,33.0,4,13,,,,,
407,13,33.0,4,14,1.0,0.0,0.0,236.0,236.0
407,13,33.0,4,14,3.0,0.0,0.0,113.0,113.0
407,13,33.0,4,15,2.0,0.0,85.0,34.0,119.0
407,13,39.0,13,13,1.0,0.0,0.0,169.0,169.0
407,13,39.0,13,13,2.0,85.0,0.0,85.0,170.0
407,13,39.0,13,15,2.0,0.0,0.0,207.0,207.0
407,13,39.0,13,20,2.0,0.0,253.0,84.0,337.0
407,13,49.0,1,13,2.0,0.0,1015.0,0.0,1015.0
407,13,49.0,1,14,2.0,253.0,0.0,0.0,253.0
407,13,49.0,1,15,2.0,422.0,0.0,0.0,422.0
409,1,1.0,30,13,,,,,
409,1,1.0,30,15,,,,,
409,1,1.0,30,20,,,,,
409,1,7.0,5,13,,,,,
409,1,7.0,5,14,,,,,
409,1,7.0,5,15,,,,,
409,1,9.0,18,13,,,,,
409,1,9.0,18,14,,,,,
409,1,9.0,18,15,,,,,
409,1,11.0,6,13,2.0,0.0,653.0,116.0,769.0
409,1,11.0,6,13,1.0,0.0,0.0,116.0,116.0
409,1,11.0,6,13,9.0,0.0,0.0,231.0,231.0
409,1,11.0,6,14,1.0,0.0,0.0,87.0,87.0
409,1,11.0,6,15,,,,,
409,3,1.0,9,13,,,,,
409,3,1.0,9,14,,,,,
409,3,1.0,9,15,,,,,
409,5,1.0,13,13,,,,,
409,5,1.0,13,14,,,,,
409,5,1.0,13,15,,,,,
409,5,5.0,7,13,3.0,0.0,0.0,91.0,91.0
409,5,5.0,7,14,2.0,0.0,857.0,0.0,857.0
409,5,5.0,7,14,3.0,0.0,0.0,133.0,133.0
409,5,5.0,7,15,4.0,0.0,17.0,35.0,52.0
409,5,5.0,7,15,3.0,0.0,0.0,52.0,52.0
409,5,5.0,7,15,8.0,0.0,,26.0,26.0
409,5,23.0,9,13,,,,,
409,5,23.0,9,15,2.0,0.0,178.0,0.0,178.0
409,5,23.0,9,20,8.0,0.0,,264.0,264.0
409,5,23.0,9,20,9.0,0.0,88.0,44.0,132.0
409,5,23.0,9,20,2.0,0.0,132.0,0.0,132.0
409,5,23.0,9,20,4.0,0.0,35.0,35.0,70.0
409,5,29.0,1,13,,,,,
409,5,29.0,1,14,1.0,0.0,173.0,130.0,303.0
409,5,29.0,1,14,4.0,0.0,0.0,17.0,17.0
409,5,29.0,1,14,3.0,0.0,0.0,26.0,26.0
409,5,29.0,1,14,2.0,0.0,87.0,0.0,87.0
409,5,29.0,1,15,1.0,616.0,88.0,0.0,704.0
409,5,29.0,1,15,2.0,0.0,171.0,0.0,171.0
409,5,39.0,4,13,2.0,0.0,100.0,0.0,100.0
409,5,39.0,4,14,2.0,0.0,264.0,0.0,264.0
409,5,39.0,4,15,,,,,
409,5,41.0,7,13,2.0,0.0,88.0,0.0,88.0
409,5,41.0,7,14,,,,,
409,5,41.0,7,15,,,,,
409,7,1.0,2,13,,,,,
409,7,1.0,2,14,,,,,
409,7,1.0,2,15,8.0,0.0,,37.0,37.0
409,7,1.0,2,15,9.0,0.0,76.0,0.0,76.0
409,7,1.0,2,15,2.0,0.0,188.0,0.0,188.0
409,7,3.0,7,13,3.0,0.0,0.0,44.0,44.0
409,7,3.0,7,13,2.0,0.0,1249.0,27.0,1276.0
409,7,3.0,7,13,1.0,0.0,176.0,0.0,176.0
409,7,3.0,7,13,8.0,0.0,,176.0,176.0
409,7,3.0,7,14,3.0,0.0,0.0,44.0,44.0
409,7,3.0,7,14,1.0,0.0,265.0,0.0,265.0
409,7,3.0,7,15,,,,,
409,7,5.0,3,13,1.0,0.0,352.0,352.0,704.0
409,7,5.0,3,13,2.0,0.0,880.0,88.0,968.0
409,7,5.0,3,14,2.0,130.0,736.0,0.0,866.0
409,7,5.0,3,14,1.0,0.0,692.0,0.0,692.0
409,7,5.0,3,15,,,,,
409,7,13.0,4,13,1.0,0.0,0.0,264.0,264.0
409,7,13.0,4,13,2.0,0.0,440.0,0.0,440.0
409,7,13.0,4,13,3.0,0.0,0.0,352.0,352.0
409,7,13.0,4,14,,,,,
409,7,13.0,4,15,1.0,0.0,220.0,0.0,220.0
409,7,13.0,4,15,2.0,0.0,308.0,0.0,308.0
409,7,37.0,5,13,1.0,0.0,880.0,0.0,880.0
409,7,37.0,5,13,2.0,0.0,1760.0,0.0,1760.0
409,7,37.0,5,14,1.0,0.0,888.0,0.0,888.0
409,7,37.0,5,14,2.0,0.0,462.0,0.0,462.0
409,7,37.0,5,15,1.0,0.0,440.0,176.0,616.0
409,9,11.0,7,13,4.0,0.0,0.0,87.0,87.0
409,9,11.0,7,13,1.0,0.0,0.0,130.0,130.0
409,9,11.0,7,14,8.0,0.0,,44.0,44.0
409,9,11.0,7,14,9.0,0.0,0.0,44.0,44.0
409,9,11.0,7,14,4.0,0.0,88.0,0.0,88.0
409,9,11.0,7,14,2.0,0.0,133.0,88.0,221.0
409,9,11.0,7,15,4.0,0.0,265.0,177.0,442.0
409,9,11.0,7,15,2.0,88.0,88.0,17.0,193.0
409,9,15.0,5,13,8.0,0.0,,486.0,486.0
409,9,15.0,5,13,1.0,0.0,0.0,44.0,44.0
409,9,15.0,5,14,1.0,0.0,0.0,17.0,17.0
409,9,15.0,5,15,1.0,0.0,0.0,88.0,88.0
409,11,9.0,2,13,2.0,0.0,88.0,0.0,88.0
409,11,9.0,2,13,1.0,0.0,264.0,176.0,440.0
409,11,9.0,2,13,4.0,0.0,44.0,0.0,44.0
409,11,9.0,2,14,1.0,0.0,132.0,176.0,308.0
409,11,9.0,2,14,2.0,0.0,176.0,44.0,220.0
409,11,9.0,2,14,4.0,0.0,123.0,44.0,167.0
409,11,9.0,2,15,4.0,0.0,93.0,0.0,93.0
409,11,9.0,2,15,2.0,0.0,369.0,132.0,501.0
409,11,17.0,12,13,4.0,52.0,0.0,0.0,52.0
409,11,17.0,12,14,4.0,0.0,0.0,17.0,17.0
409,11,17.0,12,14,2.0,106.0,53.0,53.0,212.0
409,11,17.0,12,14,3.0,0.0,0.0,17.0,17.0
409,11,17.0,12,20,2.0,53.0,105.0,61.0,219.0
409,11,17.0,12,20,4.0,53.0,0.0,0.0,53.0
409,11,23.0,8,13,2.0,0.0,267.0,106.0,373.0
409,11,23.0,8,13,3.0,0.0,0.0,17.0,17.0
409,11,23.0,8,14,,,,,
409,11,23.0,8,15,,,,,
409,11,25.0,4,14,2.0,0.0,230.0,61.0,291.0
409,11,25.0,4,14,9.0,0.0,177.0,0.0,177.0
409,11,25.0,4,14,1.0,0.0,0.0,265.0,265.0
409,11,25.0,4,15,9.0,0.0,87.0,0.0,87.0
409,11,25.0,4,15,2.0,43.0,0.0,52.0,95.0
409,11,25.0,4,15,1.0,0.0,0.0,138.0,138.0
409,11,25.0,4,20,1.0,0.0,44.0,176.0,220.0
409,11,31.0,11,13,2.0,0.0,260.0,43.0,303.0
409,11,31.0,11,13,9.0,0.0,173.0,0.0,173.0
409,11,31.0,11,13,1.0,0.0,0.0,311.0,311.0
409,11,31.0,11,14,2.0,519.0,865.0,103.0,1487.0
409,11,31.0,11,14,1.0,0.0,0.0,623.0,623.0
409,11,31.0,11,14,3.0,0.0,87.0,0.0,87.0
409,11,31.0,11,14,9.0,0.0,130.0,0.0,130.0
409,11,31.0,11,15,1.0,0.0,0.0,334.0,334.0
409,11,31.0,11,15,2.0,615.0,571.0,88.0,1274.0
409,11,33.0,11,13,3.0,0.0,0.0,88.0,88.0
409,11,33.0,11,13,2.0,0.0,792.0,61.0,853.0
409,11,33.0,11,13,9.0,0.0,572.0,0.0,572.0
409,11,33.0,11,13,1.0,0.0,0.0,220.0,220.0
409,11,33.0,11,14,2.0,0.0,260.0,43.0,303.0
409,11,33.0,11,14,3.0,0.0,0.0,43.0,43.0
409,11,33.0,11,14,9.0,0.0,173.0,0.0,173.0
409,11,33.0,11,14,1.0,0.0,87.0,130.0,217.0
409,11,33.0,11,15,9.0,0.0,649.0,0.0,649.0
409,11,33.0,11,15,2.0,0.0,822.0,43.0,865.0
409,11,33.0,11,15,3.0,0.0,0.0,87.0,87.0
409,11,33.0,11,15,1.0,0.0,0.0,260.0,260.0
409,13,5.0,3,13,2.0,0.0,822.0,346.0,1168.0
409,13,5.0,3,14,2.0,396.0,1082.0,105.0,1583.0
409,13,5.0,3,15,2.0,0.0,879.0,0.0,879.0
409,13,13.0,7,13,2.0,0.0,260.0,0.0,260.0
409,13,13.0,7,13,4.0,0.0,0.0,260.0,260.0
409,13,13.0,7,13,1.0,0.0,0.0,1298.0,1298.0
