tinh,huyen,xa,m2tt,m2c9,m2c10a,m2c10b,m2c11,m2c12,m2c13a,m2c13b,m2c13c,m2c14a,m2c14b,m2c14c,m2c15
403,37,07,3,4,10,2007,500,1,1.0,0.0,,2.0,0.0,,-1.0
403,37,07,4,3,9,2007,900,1,1.0,0.0,,1.0,0.0,,46000.0
403,37,07,5,5,6,2007,500,1,1.0,0.0,,1.0,0.0,,4000.0
403,37,23,1,7,1,2008,1000,2,,,,,,,
403,37,23,2,3,9,2007,215,1,1.0,0.0,,2.0,0.0,,11550.0
403,37,23,3,5,6,2007,850,2,,,,,,,
403,37,23,4,7,2,2007,1000,2,,,,,,,
403,37,31,1,7,1,2008,600,2,,,,,,,
403,37,31,2,5,7,2007,600,2,,,,,,,
403,37,31,3,6,3,2007,600,2,,,,,,,
403,39,55,1,7,1,2008,1700,1,1.0,0.0,,6.0,0.0,,50000.0
403,39,55,2,4,7,2007,40,1,1.0,0.0,,2.0,0.0,,182000.0
403,39,55,3,6,7,2007,1500,1,1.0,0.0,,3.0,0.0,,10000.0
403,39,55,4,5,3,2006,1700,1,7.0,0.0,,7.0,0.0,,30000.0
405,01,37,1,3,7,2007,815,1,1.0,0.0,,2.0,1.0,0.0,245000.0
405,01,43,1,3,8,2007,723,2,,,,,,,
405,03,09,1,3,8,2007,960,1,1.0,4.0,0.0,1.0,2.0,3.0,-1.0
405,05,05,1,7,2,2008,570,1,1.0,0.0,,1.0,6.0,0.0,30000.0
405,05,05,2,4,8,2007,25,2,,,,,,,
405,05,37,1,3,2,2008,500,1,1.0,0.0,,6.0,0.0,,1000.0
405,07,03,1,4,8,2007,672,1,1.0,2.0,4.0,2.0,6.0,4.0,250000.0
405,07,19,1,7,1,2008,-1,1,9.0,0.0,,9.0,0.0,,35450.0
405,07,19,2,3,8,2007,-1,1,2.0,4.0,0.0,2.0,4.0,6.0,40000.0
405,07,19,3,3,10,2007,-1,1,2.0,4.0,0.0,2.0,4.0,0.0,30000.0
405,07,33,1,3,8,2008,1505,1,1.0,2.0,4.0,2.0,4.0,6.0,39000.0
405,07,39,1,7,2,2008,-1,1,1.0,2.0,4.0,2.0,6.0,4.0,42000.0
405,07,39,2,4,8,2007,-1,1,1.0,2.0,4.0,2.0,6.0,4.0,30000.0
405,07,39,3,4,10,2007,-1,1,1.0,2.0,4.0,2.0,6.0,4.0,28000.0
405,07,51,1,7,1,2008,1000,1,1.0,2.0,4.0,2.0,6.0,4.0,25000.0
405,07,51,2,3,8,2007,1280,1,1.0,2.0,4.0,2.0,6.0,4.0,30000.0
405,07,51,3,3,10,2007,1280,1,1.0,2.0,4.0,2.0,6.0,4.0,70000.0
405,07,61,1,7,1,2008,878,1,1.0,2.0,4.0,2.0,4.0,6.0,200000.0
405,07,61,2,4,8,2007,878,1,1.0,2.0,4.0,2.0,4.0,6.0,100000.0
405,07,61,3,4,10,2007,878,1,1.0,2.0,4.0,2.0,4.0,6.0,200000.0
405,09,09,1,3,2,2008,650,1,1.0,0.0,,2.0,6.0,0.0,48000.0
405,09,09,2,6,10,2007,6,1,1.0,0.0,,1.0,0.0,,20000.0
405,09,09,3,3,10,2007,650,1,1.0,0.0,,2.0,6.0,0.0,34000.0
405,09,17,1,3,4,2006,89,1,1.0,0.0,,2.0,6.0,0.0,15000.0
405,09,17,2,1,9,2005,1,1,4.0,6.0,0.0,1.0,0.0,,60000.0
405,09,19,1,1,10,2007,1,1,1.0,0.0,,2.0,6.0,0.0,1000.0
405,09,19,2,4,10,2007,2030,1,1.0,0.0,,2.0,6.0,0.0,50547.0
405,09,19,3,4,6,2007,1030,1,1.0,0.0,,2.0,6.0,0.0,16200.0
405,09,21,1,3,2,2008,676,1,1.0,0.0,,6.0,0.0,,20000.0
405,09,21,2,3,10,2007,676,1,1.0,0.0,,1.0,2.0,6.0,87000.0
405,09,59,1,3,2,2008,800,1,1.0,2.0,4.0,1.0,2.0,6.0,300000.0
405,09,59,2,4,9,2007,650,1,1.0,2.0,4.0,1.0,2.0,6.0,250000.0
405,09,59,3,5,6,2007,800,1,1.0,2.0,4.0,1.0,2.0,4.0,150000.0
405,09,59,4,3,9,2007,700,1,1.0,2.0,4.0,1.0,2.0,4.0,100000.0
405,11,13,1,3,9,2007,490,1,1.0,0.0,,1.0,2.0,0.0,85000.0
405,11,13,2,4,9,2007,100,1,1.0,0.0,,1.0,2.0,0.0,15000.0
405,11,37,1,4,10,2007,1700,1,1.0,0.0,,2.0,0.0,,15000.0
405,11,37,2,3,10,2007,1700,1,1.0,0.0,,2.0,0.0,,15000.0
405,11,37,3,6,4,2007,580,2,,,,,,,
405,11,41,1,3,9,2007,972,1,1.0,0.0,,2.0,0.0,,10000.0
405,11,41,2,4,5,2007,750,1,1.0,0.0,,2.0,0.0,,15000.0
405,11,43,1,6,5,2007,3,1,3.0,0.0,,1.0,0.0,,60000.0
405,11,43,2,3,9,2007,725,1,1.0,0.0,,2.0,0.0,,-1.0
405,11,43,3,1,-1,2007,1,1,4.0,6.0,0.0,1.0,0.0,,10000.0
405,11,43,4,4,9,2007,1,1,4.0,0.0,,1.0,0.0,,8000.0
405,11,61,1,3,9,2007,850,1,1.0,0.0,,2.0,0.0,,70000.0
405,11,61,2,3,8,2007,700,1,1.0,0.0,,2.0,0.0,,6000.0
405,13,23,1,6,4,2008,120,1,1.0,0.0,,3.0,0.0,,-1.0
405,13,25,1,3,5,2007,670,1,1.0,0.0,,1.0,2.0,0.0,-1.0
405,13,71,1,6,4,2008,96,1,1.0,0.0,,1.0,0.0,,637.0
405,13,71,2,4,8,2007,650,1,1.0,4.0,0.0,2.0,4.0,6.0,142.0
405,13,73,1,6,4,2008,150,1,1.0,0.0,,1.0,3.0,0.0,50000.0
405,13,73,2,3,7,2007,200,1,1.0,0.0,,2.0,5.0,0.0,70000.0
405,13,85,1,6,5,2008,125,1,1.0,0.0,,1.0,0.0,,440000.0
405,13,85,2,4,9,2007,778,1,1.0,2.0,4.0,2.0,0.0,,60000.0
405,15,13,1,6,3,2008,444,1,1.0,0.0,,1.0,0.0,,1677425.0
405,15,13,2,7,2,2008,1000,1,1.0,0.0,,6.0,0.0,,50000.0
405,15,13,3,3,9,2007,1400,1,1.0,0.0,,1.0,0.0,,1000000.0
405,15,13,4,4,10,2007,1400,1,1.0,0.0,,1.0,0.0,,100000.0
405,15,15,1,6,4,2008,434,1,1.0,0.0,,1.0,0.0,,1034000.0
405,15,15,2,4,10,2007,500,1,1.0,4.0,0.0,2.0,4.0,6.0,80000.0
405,15,15,3,3,9,2007,600,1,1.0,4.0,0.0,2.0,0.0,,40000.0
405,15,25,1,6,4,2008,2646,1,1.0,0.0,,1.0,0.0,,87000.0
405,15,25,2,4,10,2007,2646,1,1.0,0.0,,2.0,1.0,0.0,72000.0
405,15,25,3,3,9,2007,2646,1,1.0,0.0,,2.0,1.0,0.0,52000.0
405,15,31,1,6,4,2008,157,1,1.0,0.0,,1.0,0.0,,285395.0
405,15,31,2,4,10,2007,370,1,1.0,4.0,0.0,2.0,0.0,,130000.0
405,15,31,3,6,4,2007,200,1,1.0,0.0,,6.0,0.0,,25000.0
405,15,39,1,6,4,2008,27,1,1.0,0.0,,1.0,0.0,,5000.0
405,15,39,2,7,2,2008,1408,1,1.0,0.0,,6.0,0.0,,118000.0
405,15,39,3,4,10,2007,250,1,1.0,0.0,,2.0,0.0,,40000.0
405,15,39,4,5,7,2007,1408,2,,,,,,,
405,15,45,1,6,6,2008,1200,1,1.0,0.0,,1.0,3.0,0.0,200000.0
405,15,45,2,5,7,2007,1260,2,,,,,,,
405,15,45,3,4,10,2007,1260,1,1.0,0.0,,2.0,0.0,,70000.0
405,15,45,4,3,9,2007,1260,1,1.0,0.0,,2.0,0.0,,50000.0
405,17,17,1,3,8,2007,407,1,4.0,1.0,0.0,2.0,0.0,,100000.0
405,17,17,2,3,9,2007,192,1,4.0,1.0,0.0,2.0,0.0,,35043.0
405,17,29,1,3,6,2007,702,1,1.0,2.0,3.0,1.0,2.0,4.0,-1.0
405,17,29,2,6,3,2006,970,2,,,,,,,
405,17,35,1,3,8,2007,749,1,1.0,0.0,,1.0,2.0,3.0,170000.0
405,17,35,2,4,3,2007,0,1,1.0,0.0,,4.0,6.0,0.0,25000.0
405,19,03,1,6,4,2008,154,1,1.0,0.0,,1.0,0.0,,54175.0
405,19,03,2,7,1,2008,1315,1,1.0,0.0,,2.0,0.0,,7500.0
405,19,03,3,3,8,2007,1315,1,1.0,0.0,,2.0,0.0,,5000.0
405,19,03,4,4,10,2007,1315,1,1.0,0.0,,2.0,0.0,,180000.0
405,19,03,5,6,11,2007,25,1,1.0,0.0,,1.0,0.0,,16500.0
405,19,11,1,6,4,2008,23,1,1.0,0.0,,1.0,0.0,,45700.0
405,19,11,2,7,1,2008,1001,1,1.0,0.0,,1.0,0.0,,12000.0
405,19,11,3,1,8,2007,1001,1,1.0,5.0,0.0,2.0,1.0,0.0,438000.0
405,19,11,4,4,10,2007,1001,1,1.0,5.0,0.0,2.0,1.0,0.0,78000.0
405,19,21,1,6,3,2008,5,1,1.0,0.0,,3.0,0.0,,3000.0
405,19,21,2,3,8,2007,100,1,1.0,2.0,4.0,1.0,2.0,5.0,130000.0
405,19,21,3,4,10,2007,1106,1,1.0,2.0,4.0,1.0,2.0,5.0,270000.0
405,19,25,1,6,4,2008,12,1,1.0,0.0,,1.0,0.0,,13000.0
405,19,25,2,4,10,2007,1732,1,1.0,6.0,0.0,2.0,4.0,6.0,243000.0
405,19,25,3,3,8,2007,1732,1,1.0,0.0,,2.0,0.0,,26000.0
405,19,29,1,3,8,2007,1118,1,1.0,4.0,0.0,2.0,0.0,,60000.0
405,19,29,2,4,10,2007,1118,1,1.0,3.0,0.0,2.0,0.0,,316000.0
405,19,59,1,6,4,2008,6,1,1.0,0.0,,1.0,0.0,,4200.0
405,19,59,2,3,8,2007,2059,1,1.0,2.0,4.0,1.0,2.0,0.0,154000.0
405,19,59,3,4,10,2007,2059,1,1.0,2.0,4.0,1.0,2.0,0.0,198000.0
405,21,05,1,6,3,2008,15,1,1.0,0.0,,1.0,0.0,,5000.0
405,21,05,2,7,1,2008,20,2,,,,,,,
405,21,05,3,4,8,2007,800,1,1.0,0.0,,2.0,7.0,4.0,45000.0
405,21,17,1,4,8,2007,840,1,1.0,2.0,4.0,2.0,0.0,,18600.0
405,21,17,2,3,7,2007,530,1,1.0,2.0,4.0,2.0,0.0,,14200.0
405,21,17,3,6,5,2007,60,2,,,,,,,
407,01,19,1,3,1,2008,400,1,1.0,4.0,0.0,1.0,6.0,0.0,25.0
407,01,25,1,4,11,2007,8,1,1.0,0.0,,3.0,0.0,,-1.0
407,01,25,2,6,2,2007,9,2,,,,,,,
407,03,07,1,6,2,2008,500,2,,,,,,,
407,03,07,2,3,8,2007,500,1,4.0,3.0,2.0,1.0,2.0,3.0,860000.0
407,03,08,1,3,10,2007,788,1,1.0,5.0,0.0,1.0,2.0,4.0,20000.0
407,03,08,2,4,10,2007,788,1,1.0,5.0,0.0,1.0,2.0,4.0,100000.0
407,03,21,1,7,4,2008,201,2,,,,,,,
407,03,21,2,3,8,2007,1788,1,1.0,5.0,2.0,2.0,5.0,1.0,560000.0
407,03,21,3,4,8,2007,1788,1,1.0,5.0,2.0,2.0,5.0,1.0,420000.0
407,03,21,4,5,5,2006,1788,2,,,,,,,
407,03,29,1,4,10,2007,45,1,1.0,4.0,0.0,1.0,4.0,0.0,33700.0
407,03,29,2,3,6,2007,108,1,1.0,4.0,0.0,1.0,2.0,3.0,82450.0
407,03,29,3,5,3,2006,603,2,,,,,,,
407,05,17,1,3,8,2007,835,1,1.0,2.0,4.0,2.0,4.0,6.0,518860.0
407,05,27,1,6,12,2007,385,1,1.0,0.0,,2.0,0.0,,478000.0
407,05,27,2,3,6,2007,400,1,1.0,0.0,,2.0,0.0,,843000.0
407,07,09,1,7,1,2008,1150,2,,,,,,,
407,07,09,2,4,10,2007,2125,1,1.0,5.0,0.0,2.0,0.0,,66000.0
407,07,09,3,1,7,2006,3,2,,,,,,,
407,07,09,4,5,8,2006,37,2,,,,,,,
407,07,15,1,3,5,2007,16,2,,,,,,,
407,07,15,2,4,10,2007,7,1,1.0,0.0,,1.0,0.0,,21000.0
407,07,19,1,7,1,2008,1878,2,,,,,,,
407,07,19,2,4,10,2007,1878,1,1.0,4.0,0.0,1.0,2.0,0.0,42800.0
407,07,25,1,3,8,2007,786,1,1.0,3.0,4.0,2.0,1.0,0.0,91500.0
407,07,25,2,4,10,2007,1380,1,1.0,3.0,4.0,2.0,1.0,0.0,173500.0
407,07,33,1,7,1,2008,734,2,,,,,,,
407,07,33,2,3,8,2007,734,1,1.0,4.0,5.0,2.0,6.0,4.0,170.0
407,07,33,3,4,10,2007,734,1,1.0,4.0,5.0,2.0,6.0,4.0,42.0
407,07,49,1,7,1,2008,1193,2,,,,,,,
407,07,49,2,4,10,2007,1193,1,1.0,0.0,,1.0,0.0,,36500.0
407,07,49,3,3,8,2007,1193,1,1.0,2.0,3.0,2.0,1.0,4.0,27300.0
407,07,51,1,3,8,2007,1375,1,1.0,2.0,5.0,2.0,4.0,1.0,210.0
407,07,51,2,4,10,2007,1375,1,1.0,2.0,5.0,5.0,2.0,0.0,110.0
407,07,57,1,3,8,2007,1253,1,1.0,2.0,4.0,1.0,2.0,6.0,-1.0
407,07,57,2,4,10,2007,1778,1,1.0,2.0,4.0,1.0,2.0,0.0,-1.0
407,07,61,1,4,10,2007,1526,1,1.0,2.0,4.0,2.0,1.0,0.0,257350.0
407,07,61,2,3,8,2007,1784,1,1.0,2.0,4.0,2.0,1.0,0.0,317000.0
407,09,09,1,6,3,2008,280,1,1.0,0.0,,1.0,0.0,,42000.0
407,09,09,2,7,12,2007,1980,1,1.0,0.0,,6.0,0.0,,35000.0
407,09,09,3,4,7,2007,350,1,1.0,2.0,7.0,2.0,3.0,1.0,120000.0
407,09,09,4,3,10,2007,263,1,1.0,0.0,,2.0,0.0,,50000.0
407,09,09,5,5,6,2005,1940,2,,,,,,,
407,09,15,1,6,2,2008,316,1,1.0,0.0,,1.0,0.0,,42000.0
407,09,15,2,3,8,2007,420,1,1.0,0.0,,2.0,0.0,,75000.0
407,09,15,3,5,7,2005,550,2,,,,,,,
407,09,21,1,6,2,2008,143,2,,,,,,,
407,09,21,2,4,8,2007,265,1,1.0,6.0,0.0,1.0,6.0,0.0,50000.0
407,09,21,3,5,7,2005,400,2,,,,,,,
407,09,29,1,4,10,2007,96,1,1.0,0.0,,2.0,0.0,,25000.0
407,09,39,1,4,7,2007,180,2,,,,,,,
407,09,39,2,4,9,2006,80,2,,,,,,,
407,09,39,3,5,6,2005,150,2,,,,,,,
407,09,45,1,4,5,2006,110,2,,,,,,,
407,09,51,1,7,2,2008,850,2,,,,,,,
407,09,57,1,4,7,2007,240,1,1.0,0.0,,2.0,0.0,,70000.0
407,11,07,1,7,3,2008,1703,1,1.0,0.0,,2.0,0.0,,16000.0
407,11,07,2,5,8,2005,1680,2,,,,,,,
407,11,17,1,3,10,2007,260,1,1.0,0.0,,3.0,0.0,,1000.0
407,11,17,2,3,10,2005,2034,1,1.0,0.0,,1.0,3.0,2.0,30000.0
407,11,17,3,5,7,2005,2034,1,1.0,0.0,,1.0,3.0,2.0,8000.0
407,11,17,4,3,10,2005,782,1,1.0,0.0,,1.0,3.0,2.0,25000.0
407,11,21,1,7,2,2008,750,1,1.0,0.0,,2.0,1.0,0.0,18000.0
407,13,13,1,6,10,2007,60,1,1.0,0.0,,3.0,0.0,,-1.0
407,13,13,2,4,4,2007,520,2,,,,,,,
407,13,13,3,3,2,2006,310,2,,,,,,,
407,13,21,1,3,2,2006,875,1,1.0,0.0,,6.0,0.0,,20000.0
407,13,21,2,3,8,2006,978,2,,,,,,,
407,13,27,1,3,10,2007,1100,1,1.0,0.0,,1.0,0.0,,20000.0
407,13,27,2,3,4,2007,610,1,1.0,0.0,,1.0,0.0,,30000.0
407,13,27,3,3,9,2007,1640,1,1.0,0.0,,1.0,0.0,,51000.0
407,13,33,1,7,2,2008,415,1,1.0,0.0,,1.0,0.0,,-1.0
407,13,33,2,3,9,2007,810,2,,,,,,,
407,13,33,3,6,4,2005,50,1,1.0,0.0,,1.0,0.0,,-1.0
407,13,39,1,3,5,2008,1600,2,,,,,,,
407,13,39,2,6,1,2008,6,2,,,,,,,
407,13,39,3,6,12,2007,1,2,,,,,,,
407,13,39,4,3,4,2007,1200,2,,,,,,,
407,13,49,1,3,2,2008,600,1,1.0,0.0,,2.0,0.0,,-1.0
407,13,49,2,4,9,2007,600,1,1.0,0.0,,2.0,0.0,,30000.0
409,05,05,1,3,10,2007,684,1,1.0,5.0,0.0,2.0,6.0,0.0,38440.0
409,05,05,2,4,8,2007,420,1,1.0,5.0,0.0,2.0,6.0,0.0,38440.0
409,05,23,1,4,8,2007,1186,1,1.0,2.0,0.0,2.0,6.0,0.0,56700.0
409,05,23,2,2,10,2007,500,2,,,,,,,
409,05,29,1,3,10,2007,50,1,1.0,0.0,,2.0,0.0,,16000.0
409,05,39,1,3,10,2007,1350,1,1.0,0.0,,2.0,0.0,,39000.0
409,05,39,2,4,10,2007,150,1,1.0,0.0,,2.0,0.0,,19500.0
409,05,41,1,7,1,2008,1200,1,1.0,0.0,,6.0,0.0,,21739.0
409,05,41,2,3,10,2007,1344,1,1.0,0.0,,2.0,0.0,,64000.0
409,07,03,1,4,6,2008,14,2,,,,,,,
409,07,05,1,3,10,2005,650,1,1.0,4.0,0.0,2.0,4.0,6.0,-1.0
409,07,13,1,2,2,2008,795,2,,,,,,,
409,07,13,2,6,7,2007,250,1,1.0,0.0,,1.0,0.0,,451520.0
409,07,13,3,6,5,2006,100,1,1.0,0.0,,1.0,0.0,,249567.0
409,07,37,1,6,4,2008,110,1,1.0,0.0,,6.0,7.0,0.0,12000.0
409,07,37,2,3,6,2006,120,2,,,,,,,
409,09,11,1,5,5,2008,940,2,,,,,,,
409,09,11,2,3,2,2007,170,2,,,,,,,
409,09,11,3,6,3,2007,42,2,,,,,,,
409,09,11,4,7,2,2006,173,1,1.0,5.0,2.0,1.0,5.0,6.0,5000000.0
409,09,15,1,6,8,2008,-1,2,,,,,,,
409,09,15,2,1,7,2007,3,2,,,,,,,
409,11,23,1,3,10,2007,1052,1,1.0,4.0,6.0,2.0,0.0,,177000.0
409,11,23,2,4,10,2007,7,1,1.0,4.0,6.0,1.0,0.0,,15000.0
409,11,23,3,7,10,2007,39,1,1.0,0.0,,1.0,0.0,,60000.0
409,11,25,1,3,8,2007,1307,1,1.0,4.0,0.0,1.0,2.0,0.0,13900.0
409,11,25,2,4,10,2007,47,1,1.0,4.0,0.0,1.0,0.0,,135000.0
409,11,31,1,7,1,2008,1210,2,,,,,,,
409,11,33,1,6,2,2008,33,1,1.0,0.0,,1.0,0.0,,54000.0
409,11,33,2,4,10,2007,58,1,1.0,4.0,0.0,1.0,0.0,,55000.0
409,11,33,3,3,10,2007,500,1,1.0,4.0,0.0,1.0,2.0,0.0,154000.0
409,13,19,1,6,7,2008,250,1,1.0,4.0,5.0,1.0,2.0,4.0,511975.0
409,13,21,1,3,10,2007,1169,1,1.0,2.0,4.0,2.0,3.0,4.0,520000.0
409,13,21,2,4,10,2007,50,1,1.0,2.0,4.0,1.0,3.0,4.0,50000.0
409,13,21,3,6,3,2007,600,1,1.0,2.0,3.0,2.0,3.0,4.0,30000.0
409,13,31,1,3,9,2007,500,1,1.0,2.0,4.0,1.0,2.0,3.0,7000.0
409,13,31,2,4,10,2007,21,1,1.0,2.0,4.0,1.0,2.0,3.0,2000.0
409,13,31,3,6,7,2007,5,1,1.0,2.0,4.0,1.0,2.0,3.0,12000.0
409,13,39,1,3,10,2007,1058,1,1.0,4.0,5.0,2.0,1.0,3.0,320000.0
409,15,17,1,1,9,2007,80,1,1.0,5.0,0.0,1.0,2.0,0.0,36000.0
409,17,01,1,6,6,2007,30,1,1.0,0.0,,1.0,0.0,,146000.0
409,17,01,2,7,12,2007,38,2,,,,,,,
409,17,01,3,3,10,2007,334,1,1.0,0.0,,2.0,0.0,,48000.0
409,17,01,4,4,6,2005,17,1,6.0,0.0,,7.0,1.0,0.0,9000.0
411,01,47,1,6,1,2008,10,1,1.0,0.0,,1.0,0.0,,9600.0
411,03,07,1,7,2,2008,1536,1,1.0,4.0,5.0,1.0,2.0,6.0,765000.0
411,03,07,2,3,11,2007,950,1,1.0,4.0,6.0,2.0,1.0,0.0,1600000.0
411,03,07,3,4,10,2005,760,1,1.0,4.0,5.0,1.0,0.0,,462000.0
411,03,07,4,6,7,2005,450,1,1.0,0.0,,6.0,0.0,,400000.0
411,03,07,5,3,12,2005,500,1,1.0,0.0,,2.0,0.0,,350000.0
411,03,17,1,7,1,2008,650,1,1.0,5.0,0.0,2.0,3.0,0.0,143000.0
411,03,17,2,6,11,2007,300,1,1.0,0.0,,1.0,0.0,,120000.0
411,03,27,1,6,4,2008,1250,2,,,,,,,
411,03,27,2,2,10,2007,1500,1,1.0,3.0,2.0,1.0,2.0,3.0,150000.0
411,03,27,3,3,9,2005,1527,2,,,,,,,
411,03,27,4,5,5,2005,2010,2,,,,,,,
411,03,31,1,7,2,2008,2300,1,1.0,4.0,6.0,2.0,1.0,6.0,150000.0
411,03,31,2,6,7,2008,90,1,1.0,0.0,,1.0,0.0,,123000.0
411,03,31,3,3,10,2007,1000,1,1.0,2.0,4.0,1.0,2.0,3.0,20000.0
411,05,13,1,3,1,2008,2,1,1.0,0.0,,1.0,3.0,0.0,7800.0
411,05,13,2,6,4,2007,650,1,1.0,4.0,5.0,2.0,4.0,6.0,192000.0
411,05,13,3,6,5,2007,1438,2,,,,,,,
411,05,13,4,6,4,2007,72,1,1.0,0.0,,1.0,3.0,0.0,55000.0
411,05,13,5,5,7,2005,100,1,1.0,0.0,,2.0,5.0,0.0,160000.0
411,05,19,1,3,11,2007,2467,1,1.0,4.0,5.0,2.0,1.0,5.0,1200000.0
411,05,19,2,4,11,2007,16,1,1.0,4.0,5.0,1.0,2.0,0.0,30700.0
411,05,19,3,6,5,2007,67,1,1.0,0.0,,3.0,0.0,,30000.0
411,05,19,4,6,5,2006,194,1,1.0,0.0,,3.0,6.0,0.0,400000.0
411,05,19,5,6,5,2005,216,1,1.0,0.0,,3.0,6.0,0.0,100000.0
411,05,21,1,6,5,2008,11,1,1.0,0.0,,1.0,3.0,0.0,100000.0
411,05,21,2,3,11,2007,2477,1,1.0,2.0,5.0,1.0,2.0,6.0,900000.0
411,05,21,3,4,9,2007,64,1,1.0,2.0,5.0,1.0,2.0,6.0,300000.0
411,05,21,4,6,2,2007,1,1,1.0,0.0,,1.0,3.0,0.0,1000.0
411,05,21,5,5,-1,-1,2200,1,1.0,2.0,5.0,1.0,2.0,6.0,100000.0
411,07,05,1,3,10,2007,2240,1,1.0,4.0,5.0,2.0,1.0,6.0,280000.0
411,07,05,2,3,10,2007,2240,1,1.0,4.0,5.0,2.0,1.0,6.0,350000.0
411,07,05,3,4,10,2007,6,1,1.0,4.0,5.0,2.0,1.0,6.0,440000.0
411,07,05,4,3,10,2007,2240,1,1.0,4.0,5.0,2.0,1.0,6.0,150000.0
411,07,05,5,3,9,2007,2240,1,1.0,4.0,5.0,2.0,1.0,6.0,185000.0
411,07,09,1,6,5,2008,113,1,1.0,0.0,,1.0,6.0,3.0,501850.0
411,07,09,2,3,9,2007,790,1,1.0,2.0,4.0,2.0,3.0,6.0,410000.0
411,07,09,3,4,10,2005,98,1,1.0,2.0,0.0,1.0,3.0,6.0,24750.0
411,07,17,1,1,6,2008,1,2,,,,,,,
411,07,17,2,6,4,2008,229,1,1.0,4.0,5.0,2.0,4.0,6.0,300000.0
411,07,17,3,7,1,2008,280,1,1.0,0.0,,1.0,6.0,2.0,120000.0
411,07,17,4,3,11,2007,2000,1,1.0,4.0,5.0,2.0,4.0,6.0,300000.0
411,07,17,5,3,8,2006,250,1,1.0,2.0,4.0,1.0,2.0,4.0,50000.0
411,07,31,1,3,9,2008,400,1,1.0,4.0,2.0,2.0,4.0,0.0,50000.0
411,07,31,2,3,10,2008,220,1,1.0,4.0,0.0,2.0,0.0,,30000.0
411,07,31,3,3,11,2008,18,1,1.0,0.0,,2.0,0.0,,20000.0
411,07,31,4,3,12,2008,560,1,1.0,4.0,2.0,2.0,3.0,0.0,100000.0
411,07,31,5,3,12,2008,700,1,1.0,4.0,3.0,2.0,4.0,6.0,300000.0
411,09,09,1,3,10,2008,19,2,,,,,,,
411,09,09,2,3,10,2007,39,1,1.0,0.0,,2.0,0.0,,320500.0
411,09,39,1,3,11,2007,300,1,1.0,6.0,0.0,1.0,2.0,0.0,150000.0
411,09,39,2,4,11,2005,275,1,1.0,6.0,0.0,1.0,2.0,0.0,165000.0
411,11,07,1,4,10,2008,165,1,1.0,0.0,,2.0,0.0,,-1.0
411,11,07,2,3,10,2007,135,1,1.0,4.0,0.0,2.0,0.0,,37000.0
411,11,07,3,4,11,2007,561,1,1.0,0.0,,2.0,0.0,,20300.0
411,11,13,1,3,8,2007,400,1,5.0,6.0,1.0,1.0,4.0,2.0,17000.0
411,11,19,1,6,6,2008,157,1,1.0,0.0,,1.0,0.0,,779000.0
411,11,19,2,4,9,2006,2428,1,1.0,2.0,4.0,1.0,2.0,0.0,7500.0
411,13,07,1,7,2,2008,1180,1,1.0,4.0,7.0,6.0,2.0,0.0,280000.0
411,13,07,2,4,11,2007,315,1,1.0,7.0,4.0,1.0,5.0,2.0,85000.0
411,13,07,3,4,-1,-1,1400,1,1.0,4.0,6.0,1.0,2.0,5.0,670000.0
411,13,09,1,4,11,2007,1647,1,1.0,4.0,2.0,2.0,4.0,1.0,496500.0
411,13,09,2,4,10,2006,570,1,1.0,4.0,2.0,1.0,4.0,2.0,180000.0
411,13,09,3,3,10,2005,320,2,,,,,,,
411,13,11,1,7,2,2008,300,1,1.0,0.0,,6.0,2.0,0.0,370000.0
411,13,11,2,4,11,2007,76,1,1.0,0.0,,1.0,5.0,0.0,30000.0
411,13,11,3,4,9,2005,802,1,1.0,4.0,6.0,1.0,2.0,0.0,250000.0
411,13,23,1,6,6,2006,3298,1,1.0,5.0,3.0,2.0,6.0,0.0,6000.0
411,13,33,1,7,5,2007,860,1,1.0,0.0,,1.0,2.0,3.0,1500000.0
411,13,33,2,4,10,2006,860,1,1.0,5.0,0.0,1.0,2.0,6.0,1600000.0
411,13,33,3,3,11,2005,800,2,,,,,,,
411,13,33,4,6,8,2005,500,2,,,,,,,
411,15,13,1,3,10,2007,220,1,1.0,2.0,0.0,2.0,5.0,0.0,18000.0
411,17,13,1,3,11,2007,370,1,1.0,2.0,4.0,2.0,1.0,4.0,450000.0
411,17,13,2,4,10,2005,485,1,1.0,2.0,4.0,2.0,1.0,4.0,1200000.0
501,11,11,1,3,11,2007,2286,1,1.0,2.0,4.0,1.0,2.0,4.0,114300.0
501,11,11,2,4,10,2006,3486,1,1.0,2.0,4.0,1.0,2.0,4.0,174300.0
501,11,13,1,4,11,2007,2500,1,1.0,3.0,4.0,2.0,1.0,6.0,40000.0
501,11,13,2,4,10,2006,2760,1,1.0,3.0,4.0,1.0,2.0,6.0,500000.0
501,11,17,1,6,6,2008,650,1,1.0,5.0,7.0,1.0,3.0,7.0,50000.0
501,11,17,2,6,2,2008,310,1,1.0,5.0,0.0,1.0,3.0,7.0,100000.0
501,11,17,3,4,11,2007,2780,1,1.0,3.0,5.0,1.0,2.0,6.0,2000000.0
501,11,17,4,6,4,2007,450,1,1.0,2.0,5.0,1.0,3.0,7.0,500000.0
501,11,17,5,4,10,2006,2750,1,1.0,2.0,5.0,1.0,2.0,6.0,8000000.0
501,11,21,1,3,11,2007,1809,1,1.0,2.0,4.0,1.0,2.0,6.0,900000.0
