tinh,huyen,xa,diaban,hoso,m4b22t,m4b22c19,m4b21c,m4b21tn,m4b22c,m4b22tn,m4b31a,m4b31b,m4b3t,m4b3c,m4b3tn,m4b41a,m4b41b,m4b4t,m4b4c,m4b41tn,m4b51a,m4b51b,m4b5t,m4b5c,m4b5tn,m4c1,m4ctt,m4ct,m4cct,m4cc,m4ctnt,m4ctn,m4d1tn,m4d2t
805,1,19.0,8,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,25116.0,25116.0,8388.0,8388.0,16728.0,16728.0,3204.0,0.0
805,1,19.0,8,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,6397.0,6397.0,1794.0,1794.0,4603.0,4603.0,606.0,300.0
805,3,1.0,29,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,30534.0,30534.0,9324.0,9324.0,21210.0,21210.0,1461.0,3000.0
805,3,1.0,29,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0
805,3,1.0,29,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,23904.0,23904.0,4728.0,4728.0,19176.0,19176.0,1023.0,0.0
805,3,3.0,43,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,62340.0,62340.0,10248.0,10248.0,52092.0,52092.0,292.0,0.0
805,3,3.0,43,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,102720.0,102720.0,49008.0,49008.0,53712.0,53712.0,1753.0,0.0
805,3,3.0,43,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,87840.0,87840.0,37164.0,37164.0,50676.0,50676.0,5883.0,0.0
805,3,4.0,46,13,0.0,,0.0,0.0,0.0,0.0,1,,7683.0,896.0,6787.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0
805,3,4.0,46,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,17418.0,17418.0,11871.0,11871.0,5547.0,5547.0,8020.0,0.0
805,3,4.0,46,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,42543.0,42543.0,14478.0,14478.0,28065.0,28065.0,3409.0,3000.0
805,5,1.0,22,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,14357.0,14357.0,2748.0,2748.0,11609.0,11609.0,75676.0,0.0
805,5,1.0,22,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,23881.0,23881.0,11160.0,11160.0,12721.0,12721.0,117.0,5788.0
805,5,1.0,22,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,11900.0,4090.0,7810.0,2,0.0,0.0,0.0,0.0,0.0,0.0,16509.0,0.0
805,5,3.0,25,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
805,5,3.0,25,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,1500.0,500.0,1000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,499.0,6000.0
805,5,3.0,25,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
805,5,7.0,25,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,2217.0,0.0
805,5,7.0,25,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0
805,5,7.0,25,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,94.0,15600.0
805,5,11.0,23,13,0.0,,0.0,0.0,0.0,0.0,1,,18760.0,4008.0,14752.0,2,2.0,0.0,0.0,,1,,1040.0,440.0,600.0,2,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7000.0
805,5,11.0,23,14,0.0,,0.0,0.0,0.0,0.0,1,,36960.0,18040.0,18920.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,11840.0,11840.0,1505.0,1505.0,10335.0,10335.0,113.0,0.0
805,5,11.0,23,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,320.0,25.0,295.0,1,,4102.0,1859.0,2243.0,2,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
805,5,17.0,12,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,26028.0,26028.0,9696.0,9696.0,16332.0,16332.0,173.0,3304.0
805,5,17.0,12,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
805,5,17.0,12,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,21880.0,21880.0,8928.0,8928.0,12952.0,12952.0,267.0,16000.0
805,5,23.0,12,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,450.0,30.0,420.0,1,,21240.0,10400.0,10840.0,2,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0
805,5,23.0,12,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,400.0,80.0,320.0,1,,2000.0,360.0,1640.0,2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
805,5,23.0,12,15,0.0,5.0,15791.0,2306.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,400.0,50.0,350.0,1,,10500.0,4440.0,6060.0,2,0.0,0.0,0.0,0.0,0.0,0.0,79.0,35000.0
805,7,1.0,54,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,39384.0,39384.0,3792.0,3792.0,35592.0,35592.0,19293.0,0.0
805,7,1.0,54,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,60516.0,60516.0,18648.0,18648.0,41868.0,41868.0,4695.0,0.0
805,7,1.0,54,19,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,10830.0,10830.0,2880.0,2880.0,7950.0,7950.0,1461.0,0.0
805,7,5.0,28,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4234.0,0.0
805,7,5.0,28,14,792.0,5.0,0.0,0.0,0.0,792.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,43840.0,9520.0,34320.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,4000.0
805,7,5.0,28,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,28205.0,28205.0,15624.0,15624.0,12581.0,12581.0,253.0,6000.0
805,7,9.0,34,13,0.0,3.0,8229.0,3721.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,9242.0,3000.0
805,7,9.0,34,14,0.0,,0.0,0.0,0.0,0.0,1,,51216.0,30387.0,20829.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1364.0,0.0
805,7,9.0,34,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,29555.0,5200.0,24355.0,2,0.0,0.0,0.0,0.0,0.0,0.0,4507.0,0.0
805,7,13.0,16,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4174.0,0.0
805,7,13.0,16,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,2500.0,260.0,2240.0,2,0.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0
805,7,13.0,16,20,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,197284.0,5000.0
805,7,19.0,9,13,0.0,3.0,9680.0,7920.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2000.0
805,7,19.0,9,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,71430.0,71430.0,27564.0,27564.0,43866.0,43866.0,676.0,200000.0
805,7,19.0,9,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,139680.0,139680.0,104772.0,104772.0,34908.0,34908.0,1242.0,50000.0
805,9,1.0,40,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,27396.0,27396.0,7812.0,7812.0,19584.0,19584.0,3623.0,2500.0
805,9,1.0,40,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,24372.0,24372.0,5544.0,5544.0,18828.0,18828.0,4122.0,1600.0
805,9,1.0,40,19,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,18660.0,18660.0,648.0,648.0,18012.0,18012.0,6644.0,1500.0
805,9,3.0,20,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,35532.0,35532.0,5568.0,5568.0,29964.0,29964.0,3409.0,0.0
805,9,3.0,20,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,17208.0,17208.0,2148.0,2148.0,15060.0,15060.0,818.0,0.0
805,9,3.0,20,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,34292.0,34292.0,9796.0,9796.0,24496.0,24496.0,768.0,0.0
805,9,7.0,7,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,4820.0
805,9,7.0,7,14,0.0,3.0,20776.0,13095.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,3942.0,46280.0
805,9,7.0,7,15,0.0,3.0,21599.0,13637.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,10837.0,24400.0
805,9,13.0,24,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,13668.0,13668.0,1184.0,1184.0,12484.0,12484.0,237.0,0.0
805,9,13.0,24,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0
805,9,13.0,24,19,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,233.0,5000.0
805,9,19.0,25,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0
805,9,19.0,25,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,23099.0,23099.0,8460.0,8460.0,14639.0,14639.0,1054.0,0.0
805,9,19.0,25,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,41671.0,41671.0,19788.0,19788.0,21883.0,21883.0,365.0,0.0
805,9,25.0,22,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
805,9,25.0,22,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,42152.0,42152.0,23844.0,23844.0,18308.0,18308.0,225.0,0.0
805,9,25.0,22,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
805,9,29.0,14,13,0.0,2.0,11105.0,7462.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,5000.0
805,9,29.0,14,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,7320.0,7320.0,684.0,684.0,6636.0,6636.0,10258.0,6000.0
805,9,29.0,14,15,0.0,3.0,18573.0,5669.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,45960.0,45960.0,24888.0,24888.0,21072.0,21072.0,818.0,15000.0
805,9,34.0,21,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,16392.0,16392.0,5472.0,5472.0,10920.0,10920.0,28.0,2620.0
805,9,34.0,21,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,42816.0,42816.0,13332.0,13332.0,29484.0,29484.0,2461.0,0.0
805,9,34.0,21,20,0.0,3.0,18515.0,21560.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8000.0
805,11,1.0,20,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0
805,11,1.0,20,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,48924.0,48924.0,21816.0,21816.0,27108.0,27108.0,602.0,7000.0
805,11,1.0,20,19,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,41328.0,41328.0,13608.0,13608.0,27720.0,27720.0,11688.0,2000.0
805,11,5.0,23,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,5400.0,790.0,4610.0,2,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,4000.0
805,11,5.0,23,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,568068.0,568068.0,213960.0,213960.0,354108.0,354108.0,0.0,1500000.0
805,11,5.0,23,19,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,1500.0,200.0,1300.0,2,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30000.0
805,11,7.0,34,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,400.0,105.0,295.0,2,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0
805,11,7.0,34,14,0.0,3.0,3934.0,3458.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,3700.0,1200.0,2500.0,1,13536.0,13536.0,6828.0,6828.0,6708.0,6708.0,35.0,40000.0
805,11,7.0,34,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,9980.0,3750.0,6230.0,1,3807.0,3807.0,111.0,111.0,3696.0,3696.0,0.0,0.0
805,11,11.0,43,13,0.0,2.0,8413.0,7427.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,14065.0,100000.0
805,11,11.0,43,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,900.0,50.0,850.0,1,45096.0,45096.0,6096.0,6096.0,39000.0,39000.0,3506.0,0.0
805,11,11.0,43,15,0.0,3.0,135344.0,60866.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,9845.0,0.0
805,11,15.0,30,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,1200.0,350.0,850.0,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0
805,11,15.0,30,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,4100.0,1505.0,2595.0,2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0
805,11,15.0,30,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115000.0
805,11,19.0,30,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,869.0,20000.0
805,11,19.0,30,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,41951.0,41951.0,4410.0,4410.0,37541.0,37541.0,1109.0,0.0
805,11,19.0,30,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1,,480.0,30.0,450.0,2,2.0,0.0,0.0,,1,20496.0,20496.0,5280.0,5280.0,15216.0,15216.0,12658.0,0.0
805,11,23.0,13,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0
805,11,23.0,13,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,992.0,3000.0
805,11,23.0,13,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,30000.0,11000.0,19000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
805,13,3.0,22,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,23424.0,23424.0,7776.0,7776.0,15648.0,15648.0,5357.0,5000.0
805,13,3.0,22,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,46324.0,46324.0,17088.0,17088.0,29236.0,29236.0,418.0,20000.0
805,13,3.0,22,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0
805,13,11.0,21,14,0.0,3.0,370.0,686.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,850.0,180.0,670.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3506.0,27000.0
805,13,11.0,21,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,3985.0,3985.0,514.0,514.0,3471.0,3471.0,22402.0,10000.0
805,13,11.0,21,20,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,23604.0,23604.0,2580.0,2580.0,21024.0,21024.0,49147.0,26000.0
805,13,17.0,4,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,1400.0,520.0,880.0,2,0.0,0.0,0.0,0.0,0.0,0.0,608.0,10000.0
805,13,17.0,4,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,1531.0,8000.0
805,13,17.0,4,15,0.0,3.0,154972.0,-10248.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,2121.0,13000.0
805,13,25.0,10,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,17568.0,17568.0,1464.0,1464.0,16104.0,16104.0,9859.0,0.0
805,13,25.0,10,14,0.0,3.0,965.0,1728.0,0.0,0.0,1,,5280.0,2578.0,2702.0,2,2.0,0.0,0.0,,1,,7900.0,2200.0,5700.0,2,0.0,0.0,0.0,0.0,0.0,0.0,23929.0,15000.0
805,13,25.0,10,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,11520.0,700.0,10820.0,2,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0
805,15,1.0,24,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,15711.0,15711.0,3924.0,3924.0,11787.0,11787.0,7937.0,0.0
805,15,1.0,24,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,8796.0,8796.0,348.0,348.0,8448.0,8448.0,208.0,0.0
805,15,1.0,24,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,11410.0,11410.0,2520.0,2520.0,8890.0,8890.0,3703.0,3000.0
805,15,11.0,27,13,0.0,1.0,102.0,564.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,0.0
805,15,11.0,27,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,1,,9954.0,2350.0,7604.0,2,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0
805,15,11.0,27,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,9494.0,27000.0
805,15,17.0,5,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0
805,15,17.0,5,14,0.0,,0.0,0.0,0.0,0.0,1,,25608.0,11908.0,13700.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,239.0,250000.0
805,15,17.0,5,15,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,107460.0,107460.0,80280.0,80280.0,27180.0,27180.0,1023.0,500000.0
805,15,27.0,13,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,1,9360.0,9360.0,1392.0,1392.0,7968.0,7968.0,951.0,0.0
805,15,27.0,13,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,6068.0,0.0
805,15,27.0,13,15,0.0,,0.0,0.0,0.0,0.0,1,,1647.0,315.0,1332.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0
805,17,1.0,26,13,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,4792.0,0.0
805,17,1.0,26,14,0.0,,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0,,2,2.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,8933.0,0.0
