tinh,huyen,xa,diaban,hoso,m4b52ma,m4b52c7,m4b52c8,m4b52c9,m4b52c10,m4b52c11,m4b52c12,m4b52c13,m4b52c14,m4b52c15,m4b52c16,m4b52c17,m4b52c18,m4b52c19
117,5,33.0,5,14,1.0,1000.0,0.0,500.0,0.0,100.0,0.0,0.0,0.0,0.0,300.0,0.0,150.0,2050.0
117,5,33.0,5,14,2.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
117,5,33.0,5,15,,,,,,,,,,,,,,
117,5,43.0,11,14,,,,,,,,,,,,,,
117,5,43.0,11,15,,,,,,,,,,,,,,
117,5,43.0,11,20,,,,,,,,,,,,,,
117,5,51.0,8,13,2.0,0.0,0.0,50.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
117,5,51.0,8,13,1.0,400.0,120.0,70.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0
117,5,51.0,8,14,1.0,200.0,220.0,100.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
117,5,51.0,8,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
117,5,51.0,8,15,2.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,7,5.0,12,13,,,,,,,,,,,,,,
117,7,5.0,12,14,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,7,5.0,12,15,1.0,300.0,90.0,50.0,0.0,0.0,0.0,80.0,0.0,25.0,0.0,0.0,0.0,545.0
117,7,11.0,13,13,,,,,,,,,,,,,,
117,7,11.0,13,14,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,7,11.0,13,15,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,7,19.0,12,13,,,,,,,,,,,,,,
117,7,19.0,12,14,,,,,,,,,,,,,,
117,7,19.0,12,15,,,,,,,,,,,,,,
117,7,25.0,5,13,,,,,,,,,,,,,,
117,7,25.0,5,14,,,,,,,,,,,,,,
117,7,25.0,5,15,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
117,7,31.0,16,14,2.0,0.0,0.0,320.0,260.0,400.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0
117,7,31.0,16,15,1.0,320.0,120.0,180.0,10.0,80.0,260.0,0.0,0.0,0.0,0.0,0.0,10.0,980.0
117,7,31.0,16,19,,,,,,,,,,,,,,
117,7,41.0,6,13,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,7,41.0,6,14,,,,,,,,,,,,,,
117,7,41.0,6,15,,,,,,,,,,,,,,
117,9,5.0,16,13,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
117,9,5.0,16,14,,,,,,,,,,,,,,
117,9,5.0,16,15,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
117,9,11.0,9,13,,,,,,,,,,,,,,
117,9,11.0,9,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,9,11.0,9,15,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
117,9,15.0,3,13,,,,,,,,,,,,,,
117,9,15.0,3,14,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,9,15.0,3,15,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
117,9,29.0,5,13,,,,,,,,,,,,,,
117,9,29.0,5,14,,,,,,,,,,,,,,
117,9,29.0,5,15,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
117,11,4.0,5,13,1.0,30.0,500.0,20.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,20.0,720.0
117,11,4.0,5,14,,,,,,,,,,,,,,
117,11,4.0,5,15,,,,,,,,,,,,,,
117,11,9.0,17,14,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,11,9.0,17,14,1.0,500.0,330.0,80.0,30.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0
117,11,9.0,17,15,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,11,9.0,17,19,1.0,150.0,50.0,30.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0
117,11,9.0,17,19,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,11,15.0,5,13,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,11,15.0,5,14,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,11,15.0,5,15,,,,,,,,,,,,,,
117,11,19.0,21,13,1.0,225.0,195.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0
117,11,19.0,21,14,2.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
117,11,19.0,21,15,1.0,235.0,275.0,50.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0
117,11,19.0,21,15,2.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
117,11,23.0,16,13,1.0,210.0,120.0,60.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0
117,11,23.0,16,14,1.0,120.0,0.0,50.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0
117,11,23.0,16,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,11,23.0,16,15,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,11,23.0,16,15,1.0,120.0,0.0,70.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0
117,11,29.0,9,13,1.0,170.0,110.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0
117,11,29.0,9,13,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,11,29.0,9,14,2.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
117,11,29.0,9,15,,,,,,,,,,,,,,
117,13,5.0,4,13,,,,,,,,,,,,,,
117,13,5.0,4,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
117,13,5.0,4,14,1.0,800.0,100.0,60.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,1035.0
117,13,5.0,4,15,1.0,250.0,0.0,70.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
117,13,5.0,4,15,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,13,11.0,11,13,,,,,,,,,,,,,,
117,13,11.0,11,14,,,,,,,,,,,,,,
117,13,11.0,11,15,,,,,,,,,,,,,,
117,13,17.0,7,13,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
117,13,17.0,7,13,1.0,225.0,199.0,67.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0
117,13,17.0,7,14,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
117,13,17.0,7,15,,,,,,,,,,,,,,
117,13,23.0,16,13,,,,,,,,,,,,,,
117,13,23.0,16,14,1.0,400.0,120.0,30.0,60.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0
117,13,23.0,16,14,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
117,13,23.0,16,15,2.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
117,13,23.0,16,15,1.0,400.0,150.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0
117,13,29.0,5,13,1.0,30.0,100.0,0.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0
117,13,29.0,5,14,,,,,,,,,,,,,,
117,13,29.0,5,15,,,,,,,,,,,,,,
117,13,33.0,16,13,1.0,1800.0,0.0,150.0,0.0,0.0,296.0,1920.0,0.0,0.0,0.0,0.0,0.0,4166.0
117,13,33.0,16,14,1.0,300.0,0.0,40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
117,13,33.0,16,14,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,13,33.0,16,15,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
117,13,33.0,16,15,1.0,300.0,50.0,35.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
117,13,39.0,5,13,,,,,,,,,,,,,,
117,13,39.0,5,14,,,,,,,,,,,,,,
117,13,39.0,5,15,,,,,,,,,,,,,,
117,15,1.0,18,13,,,,,,,,,,,,,,
117,15,1.0,18,14,,,,,,,,,,,,,,
117,15,1.0,18,15,,,,,,,,,,,,,,
117,15,11.0,14,13,1.0,80.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
117,15,11.0,14,15,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
117,15,11.0,14,15,1.0,350.0,0.0,30.0,0.0,0.0,100.0,180.0,0.0,0.0,0.0,0.0,0.0,660.0
117,15,11.0,14,20,1.0,1400.0,600.0,160.0,0.0,0.0,0.0,350.0,200.0,250.0,0.0,0.0,0.0,2960.0
117,15,19.0,9,13,,,,,,,,,,,,,,
117,15,19.0,9,14,,,,,,,,,,,,,,
117,15,19.0,9,15,,,,,,,,,,,,,,
117,15,25.0,12,13,,,,,,,,,,,,,,
117,15,25.0,12,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,15,25.0,12,14,1.0,200.0,20.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
117,15,25.0,12,15,,,,,,,,,,,,,,
117,15,31.0,10,13,1.0,50.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
117,15,31.0,10,14,,,,,,,,,,,,,,
117,15,31.0,10,15,1.0,100.0,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,20.0,180.0
117,15,37.0,15,13,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
117,15,37.0,15,13,1.0,500.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,546.0
117,15,37.0,15,14,1.0,600.0,320.0,50.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,1220.0
117,15,37.0,15,15,1.0,300.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,40.0,500.0
117,15,41.0,4,13,1.0,200.0,50.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0
117,15,41.0,4,13,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
117,15,41.0,4,14,,,,,,,,,,,,,,
117,15,41.0,4,19,1.0,120.0,20.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
117,15,49.0,1,14,1.0,1600.0,700.0,200.0,0.0,0.0,300.0,0.0,0.0,0.0,2200.0,0.0,60.0,5060.0
117,15,49.0,1,15,1.0,1890.0,470.0,120.0,0.0,0.0,200.0,0.0,0.0,0.0,3120.0,0.0,350.0,6150.0
117,15,49.0,1,19,1.0,2100.0,1000.0,160.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,200.0,3710.0
201,1,1.0,16,13,,,,,,,,,,,,,,
201,1,1.0,16,14,,,,,,,,,,,,,,
201,1,1.0,16,15,,,,,,,,,,,,,,
201,1,7.0,10,13,,,,,,,,,,,,,,
201,1,7.0,10,14,,,,,,,,,,,,,,
201,1,7.0,10,15,,,,,,,,,,,,,,
201,3,11.0,3,13,,,,,,,,,,,,,,
201,3,11.0,3,14,,,,,,,,,,,,,,
201,3,11.0,3,15,,,,,,,,,,,,,,
201,3,27.0,4,13,,,,,,,,,,,,,,
201,3,27.0,4,14,,,,,,,,,,,,,,
201,3,27.0,4,15,,,,,,,,,,,,,,
201,5,7.0,4,13,,,,,,,,,,,,,,
201,5,7.0,4,14,,,,,,,,,,,,,,
201,5,7.0,4,15,,,,,,,,,,,,,,
201,5,11.0,8,13,,,,,,,,,,,,,,
201,5,11.0,8,14,,,,,,,,,,,,,,
201,5,11.0,8,15,,,,,,,,,,,,,,
201,5,31.0,8,13,2.0,0.0,0.0,180.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0
201,5,31.0,8,14,2.0,0.0,0.0,190.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,140.0,350.0
201,5,31.0,8,15,,,,,,,,,,,,,,
201,7,2.0,20,13,,,,,,,,,,,,,,
201,7,2.0,20,14,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
201,7,2.0,20,15,,,,,,,,,,,,,,
201,7,7.0,8,13,,,,,,,,,,,,,,
201,7,7.0,8,14,2.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
201,7,7.0,8,15,,,,,,,,,,,,,,
201,7,25.0,2,13,,,,,,,,,,,,,,
201,7,25.0,2,14,,,,,,,,,,,,,,
201,7,25.0,2,15,,,,,,,,,,,,,,
201,9,7.0,7,13,,,,,,,,,,,,,,
201,9,7.0,7,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
201,9,7.0,7,15,2.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
201,9,11.0,8,13,,,,,,,,,,,,,,
201,9,11.0,8,15,,,,,,,,,,,,,,
201,9,11.0,8,20,,,,,,,,,,,,,,
201,11,11.0,8,13,,,,,,,,,,,,,,
201,11,11.0,8,14,,,,,,,,,,,,,,
201,11,11.0,8,15,,,,,,,,,,,,,,
201,13,19.0,3,13,,,,,,,,,,,,,,
201,13,19.0,3,14,,,,,,,,,,,,,,
201,13,19.0,3,15,,,,,,,,,,,,,,
201,13,23.0,4,13,,,,,,,,,,,,,,
201,13,23.0,4,14,,,,,,,,,,,,,,
201,13,23.0,4,15,,,,,,,,,,,,,,
201,13,47.0,4,13,,,,,,,,,,,,,,
201,13,47.0,4,14,,,,,,,,,,,,,,
201,13,47.0,4,15,,,,,,,,,,,,,,
201,15,1.0,5,13,,,,,,,,,,,,,,
201,15,1.0,5,14,,,,,,,,,,,,,,
201,15,1.0,5,15,,,,,,,,,,,,,,
201,15,7.0,2,13,,,,,,,,,,,,,,
201,15,7.0,2,14,,,,,,,,,,,,,,
201,15,7.0,2,15,,,,,,,,,,,,,,
201,15,13.0,9,13,2.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,190.0
201,15,13.0,9,14,1.0,40.0,50.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
201,15,13.0,9,14,2.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
201,15,13.0,9,15,2.0,0.0,0.0,500.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,1040.0
201,15,37.0,7,13,,,,,,,,,,,,,,
201,15,37.0,7,14,,,,,,,,,,,,,,
201,15,37.0,7,15,,,,,,,,,,,,,,
201,15,41.0,5,13,1.0,400.0,100.0,80.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,80.0,750.0
201,15,41.0,5,14,,,,,,,,,,,,,,
201,15,41.0,5,15,1.0,600.0,200.0,240.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,170.0,1310.0
201,15,45.0,5,13,,,,,,,,,,,,,,
201,15,45.0,5,14,,,,,,,,,,,,,,
201,15,45.0,5,15,,,,,,,,,,,,,,
201,17,13.0,3,13,,,,,,,,,,,,,,
201,17,13.0,3,14,,,,,,,,,,,,,,
201,17,13.0,3,15,,,,,,,,,,,,,,
201,17,33.0,4,13,1.0,200.0,200.0,30.0,0.0,50.0,130.0,0.0,0.0,0.0,0.0,0.0,10.0,620.0
201,17,33.0,4,13,2.0,0.0,0.0,17.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
201,17,33.0,4,14,1.0,50.0,200.0,20.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,30.0,450.0
201,17,33.0,4,15,1.0,130.0,40.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,240.0
201,19,3.0,6,13,,,,,,,,,,,,,,
201,19,3.0,6,14,,,,,,,,,,,,,,
201,19,3.0,6,15,,,,,,,,,,,,,,
201,19,9.0,3,13,,,,,,,,,,,,,,
201,19,9.0,3,14,,,,,,,,,,,,,,
201,19,9.0,3,15,,,,,,,,,,,,,,
201,19,15.0,1,13,1.0,80.0,0.0,30.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
201,19,15.0,1,14,1.0,600.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0
201,19,15.0,1,15,,,,,,,,,,,,,,
201,19,19.0,7,13,1.0,200.0,20.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0
201,19,19.0,7,14,1.0,789.0,282.0,79.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.0
201,19,19.0,7,15,1.0,655.0,0.0,87.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,325.0,1120.0
201,19,35.0,3,13,,,,,,,,,,,,,,
201,19,35.0,3,14,,,,,,,,,,,,,,
201,19,35.0,3,15,,,,,,,,,,,,,,
201,19,41.0,10,13,,,,,,,,,,,,,,
201,19,41.0,10,14,,,,,,,,,,,,,,
201,19,41.0,10,15,,,,,,,,,,,,,,
201,19,53.0,4,13,,,,,,,,,,,,,,
201,19,53.0,4,14,,,,,,,,,,,,,,
201,19,53.0,4,15,1.0,70.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
201,19,61.0,10,13,1.0,100.0,0.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,145.0
201,19,61.0,10,14,,,,,,,,,,,,,,
201,19,61.0,10,15,,,,,,,,,,,,,,
203,1,1.0,19,13,,,,,,,,,,,,,,
203,1,1.0,19,14,,,,,,,,,,,,,,
203,1,1.0,19,15,,,,,,,,,,,,,,
203,1,3.0,2,13,,,,,,,,,,,,,,
203,1,3.0,2,15,,,,,,,,,,,,,,
203,1,3.0,2,19,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
203,1,5.0,15,13,,,,,,,,,,,,,,
203,1,5.0,15,15,,,,,,,,,,,,,,
203,1,5.0,15,19,,,,,,,,,,,,,,
203,1,7.0,4,13,,,,,,,,,,,,,,
203,1,7.0,4,14,,,,,,,,,,,,,,
203,1,7.0,4,15,,,,,,,,,,,,,,
203,1,13.0,6,13,,,,,,,,,,,,,,
203,1,13.0,6,14,,,,,,,,,,,,,,
203,1,13.0,6,15,,,,,,,,,,,,,,
203,3,17.0,2,13,2.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
203,3,17.0,2,14,,,,,,,,,,,,,,
203,3,17.0,2,15,,,,,,,,,,,,,,
203,3,37.0,12,13,1.0,40.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
203,3,37.0,12,14,1.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
203,3,37.0,12,15,,,,,,,,,,,,,,
203,4,7.0,4,13,,,,,,,,,,,,,,
203,4,7.0,4,14,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
203,4,7.0,4,15,2.0,0.0,0.0,0.0,0.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
203,4,7.0,4,15,1.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
203,4,9.0,3,13,1.0,520.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0
203,4,9.0,3,15,1.0,260.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0
203,4,9.0,3,19,1.0,280.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0
203,4,11.0,2,13,,,,,,,,,,,,,,
203,4,11.0,2,14,,,,,,,,,,,,,,
203,4,11.0,2,19,,,,,,,,,,,,,,
203,5,17.0,6,13,2.0,0.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
203,5,17.0,6,14,2.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
203,5,17.0,6,15,1.0,30.0,120.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
203,5,29.0,4,13,1.0,100.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
203,5,29.0,4,14,,,,,,,,,,,,,,
203,5,29.0,4,20,,,,,,,,,,,,,,
203,7,2.0,6,14,,,,,,,,,,,,,,
203,7,2.0,6,15,,,,,,,,,,,,,,
203,7,2.0,6,19,,,,,,,,,,,,,,
203,9,5.0,4,13,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
203,9,5.0,4,14,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
203,9,5.0,4,15,,,,,,,,,,,,,,
203,11,1.0,8,13,,,,,,,,,,,,,,
203,11,1.0,8,14,,,,,,,,,,,,,,
203,11,1.0,8,15,,,,,,,,,,,,,,
203,11,9.0,9,13,,,,,,,,,,,,,,
203,11,9.0,9,14,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
203,11,9.0,9,15,2.0,0.0,0.0,65.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
203,11,17.0,1,14,,,,,,,,,,,,,,
203,11,17.0,1,15,,,,,,,,,,,,,,
203,11,17.0,1,19,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
203,11,29.0,4,13,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
203,11,29.0,4,14,,,,,,,,,,,,,,
203,11,29.0,4,15,,,,,,,,,,,,,,
203,13,1.0,5,13,,,,,,,,,,,,,,
203,13,1.0,5,14,,,,,,,,,,,,,,
203,13,1.0,5,15,,,,,,,,,,,,,,
203,13,17.0,1,13,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
203,13,17.0,1,14,,,,,,,,,,,,,,
203,13,17.0,1,15,,,,,,,,,,,,,,
203,13,31.0,4,13,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
203,13,31.0,4,14,,,,,,,,,,,,,,
203,13,31.0,4,15,2.0,0.0,0.0,38.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
203,15,3.0,1,13,,,,,,,,,,,,,,
203,15,3.0,1,14,,,,,,,,,,,,,,
203,15,3.0,1,15,1.0,120.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
203,15,11.0,14,13,,,,,,,,,,,,,,
203,15,11.0,14,14,,,,,,,,,,,,,,
203,15,11.0,14,15,,,,,,,,,,,,,,
203,15,15.0,4,13,,,,,,,,,,,,,,
203,15,15.0,4,14,,,,,,,,,,,,,,
203,15,15.0,4,15,1.0,50.0,210.0,50.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0
203,15,31.0,11,13,2.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
203,15,31.0,11,14,,,,,,,,,,,,,,
203,15,31.0,11,15,2.0,0.0,0.0,360.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0
203,15,39.0,1,13,,,,,,,,,,,,,,
203,15,39.0,1,14,,,,,,,,,,,,,,
203,15,39.0,1,15,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
203,15,39.0,1,15,1.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
203,17,15.0,2,13,,,,,,,,,,,,,,
203,17,15.0,2,14,,,,,,,,,,,,,,
203,17,15.0,2,15,,,,,,,,,,,,,,
203,17,27.0,6,13,,,,,,,,,,,,,,
203,17,27.0,6,14,,,,,,,,,,,,,,
203,17,27.0,6,15,,,,,,,,,,,,,,
203,17,35.0,5,13,1.0,100.0,90.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0
203,17,35.0,5,14,,,,,,,,,,,,,,
203,17,35.0,5,15,,,,,,,,,,,,,,
203,19,5.0,4,13,,,,,,,,,,,,,,
203,19,5.0,4,14,,,,,,,,,,,,,,
203,19,5.0,4,15,,,,,,,,,,,,,,
203,19,15.0,3,13,,,,,,,,,,,,,,
203,19,15.0,3,15,,,,,,,,,,,,,,
203,19,15.0,3,19,,,,,,,,,,,,,,
203,21,21.0,5,13,,,,,,,,,,,,,,
203,21,21.0,5,14,1.0,15.0,20.0,15.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
203,21,21.0,5,15,1.0,50.0,20.0,25.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
205,1,3.0,1,13,,,,,,,,,,,,,,
205,1,3.0,1,14,,,,,,,,,,,,,,
