tinh,huyen,xa,diaban,hoso,m4c2ma,m4c2c26,m4c2c27,m4c2c28
101,11,17.0,33,13,1.0,6.0,27.0,324.0
101,11,17.0,33,13,1.0,7.0,27.0,324.0
101,11,17.0,33,13,1.0,16.0,,23964.0
101,11,17.0,33,14,,,,
101,11,17.0,33,15,,,,
101,11,21.0,9,13,,,,
101,11,21.0,9,14,,,,
101,11,21.0,9,15,1.0,8.0,269.0,3228.0
101,11,21.0,9,15,1.0,5.0,179.0,2148.0
101,11,21.0,9,15,1.0,15.0,,12432.0
101,11,21.0,9,15,1.0,16.0,,12432.0
101,11,21.0,9,15,1.0,4.0,13.0,156.0
101,11,21.0,9,15,1.0,12.0,54.0,648.0
101,11,21.0,9,15,1.0,6.0,359.0,4308.0
101,11,21.0,9,15,1.0,3.0,18.0,216.0
101,11,21.0,9,15,1.0,1.0,135.0,1620.0
101,11,21.0,9,15,1.0,2.0,9.0,108.0
101,13,1.0,13,13,1.0,1.0,4016.0,48192.0
101,13,1.0,13,13,1.0,3.0,45.0,540.0
101,13,1.0,13,13,1.0,6.0,4.0,48.0
101,13,1.0,13,13,1.0,12.0,90.0,1080.0
101,13,1.0,13,13,1.0,16.0,,52500.0
101,13,1.0,13,13,1.0,4.0,13.0,156.0
101,13,1.0,13,13,1.0,15.0,,52500.0
101,13,1.0,13,13,1.0,14.0,90.0,1080.0
101,13,1.0,13,13,1.0,5.0,54.0,648.0
101,13,1.0,13,13,1.0,13.0,45.0,540.0
101,13,1.0,13,13,1.0,2.0,18.0,216.0
101,13,1.0,13,14,,,,
101,13,1.0,13,20,,,,
101,13,5.0,19,13,,,,
101,13,5.0,19,15,,,,
101,13,5.0,19,20,,,,
101,13,7.0,15,14,2.0,2.0,46.0,460.0
101,13,7.0,15,14,1.0,2.0,6.0,72.0
101,13,7.0,15,14,2.0,15.0,,570.0
101,13,7.0,15,14,1.0,12.0,46.0,552.0
101,13,7.0,15,14,2.0,3.0,11.0,110.0
101,13,7.0,15,14,1.0,15.0,,876.0
101,13,7.0,15,14,1.0,16.0,,876.0
101,13,7.0,15,14,1.0,1.0,13.0,156.0
101,13,7.0,15,14,2.0,16.0,,570.0
101,13,7.0,15,14,1.0,4.0,8.0,96.0
101,13,7.0,15,19,1.0,16.0,,240.0
101,13,7.0,15,19,1.0,15.0,,240.0
101,13,7.0,15,19,1.0,2.0,13.0,130.0
101,13,7.0,15,19,1.0,3.0,11.0,110.0
101,13,7.0,15,24,,,,
101,13,13.0,10,13,1.0,6.0,6.0,54.0
101,13,13.0,10,13,1.0,2.0,10.0,90.0
101,13,13.0,10,13,1.0,5.0,5.0,45.0
101,13,13.0,10,13,1.0,16.0,,1809.0
101,13,13.0,10,13,1.0,1.0,70.0,630.0
101,13,13.0,10,13,1.0,14.0,50.0,450.0
101,13,13.0,10,13,1.0,13.0,10.0,90.0
101,13,13.0,10,13,1.0,15.0,,1809.0
101,13,13.0,10,13,1.0,3.0,40.0,360.0
101,13,13.0,10,13,1.0,4.0,10.0,90.0
101,13,13.0,10,14,,,,
101,13,13.0,10,15,1.0,16.0,,19860.0
101,13,13.0,10,15,1.0,14.0,1986.0,19860.0
101,13,13.0,10,15,1.0,15.0,,19860.0
101,15,3.0,3,13,,,,
101,15,3.0,3,14,,,,
101,15,3.0,3,15,,,,
101,15,9.0,11,14,,,,
101,15,9.0,11,15,,,,
101,15,9.0,11,20,1.0,15.0,,1536.0
101,15,9.0,11,20,1.0,7.0,100.0,1200.0
101,15,9.0,11,20,1.0,3.0,12.0,144.0
101,15,9.0,11,20,1.0,2.0,8.0,96.0
101,15,9.0,11,20,1.0,16.0,,1536.0
101,15,9.0,11,20,1.0,5.0,8.0,96.0
101,15,19.0,13,13,,,,
101,15,19.0,13,19,1.0,2.0,4.0,48.0
101,15,19.0,13,19,1.0,16.0,,780.0
101,15,19.0,13,19,1.0,7.0,8.0,96.0
101,15,19.0,13,19,1.0,3.0,4.0,48.0
101,15,19.0,13,19,1.0,15.0,,780.0
101,15,19.0,13,19,1.0,14.0,8.0,96.0
101,15,19.0,13,19,1.0,6.0,8.0,96.0
101,15,19.0,13,19,1.0,5.0,33.0,396.0
101,15,19.0,13,20,,,,
101,15,33.0,15,14,,,,
101,15,33.0,15,20,,,,
101,15,33.0,15,24,,,,
101,15,39.0,12,13,,,,
101,15,39.0,12,14,1.0,6.0,8.0,96.0
101,15,39.0,12,14,1.0,15.0,,3720.0
101,15,39.0,12,14,1.0,2.0,17.0,204.0
101,15,39.0,12,14,1.0,5.0,165.0,1980.0
101,15,39.0,12,14,1.0,16.0,,3720.0
101,15,39.0,12,14,1.0,3.0,8.0,96.0
101,15,39.0,12,14,1.0,7.0,112.0,1344.0
101,15,39.0,12,15,1.0,16.0,,7488.0
101,15,39.0,12,15,1.0,3.0,5.0,60.0
101,15,39.0,12,15,1.0,7.0,95.0,1140.0
101,15,39.0,12,15,1.0,2.0,57.0,684.0
101,15,39.0,12,15,1.0,15.0,,7488.0
101,15,39.0,12,15,1.0,5.0,400.0,4800.0
101,15,39.0,12,15,1.0,6.0,67.0,804.0
101,15,51.0,13,13,1.0,15.0,,270.0
101,15,51.0,13,13,1.0,2.0,4.0,40.0
101,15,51.0,13,13,1.0,16.0,,270.0
101,15,51.0,13,13,1.0,6.0,23.0,230.0
101,15,51.0,13,14,,,,
101,15,51.0,13,15,,,,
101,17,13.0,2,13,,,,
101,17,13.0,2,14,,,,
101,17,13.0,2,15,,,,
101,17,27.0,7,13,1.0,3.0,27.0,324.0
101,17,27.0,7,13,1.0,15.0,,49368.0
101,17,27.0,7,13,1.0,2.0,90.0,1080.0
101,17,27.0,7,13,1.0,6.0,45.0,540.0
101,17,27.0,7,13,1.0,4.0,18.0,216.0
101,17,27.0,7,13,1.0,7.0,897.0,10764.0
101,17,27.0,7,13,1.0,14.0,90.0,1080.0
101,17,27.0,7,13,1.0,16.0,,49368.0
101,17,27.0,7,13,1.0,12.0,255.0,3060.0
101,17,27.0,7,13,1.0,9.0,2692.0,32304.0
101,17,27.0,7,14,1.0,16.0,,1606.0
101,17,27.0,7,14,1.0,2.0,9.0,99.0
101,17,27.0,7,14,1.0,15.0,,1606.0
101,17,27.0,7,14,1.0,7.0,111.0,1221.0
101,17,27.0,7,14,1.0,14.0,17.0,187.0
101,17,27.0,7,14,1.0,3.0,9.0,99.0
101,17,27.0,7,15,1.0,15.0,,3516.0
101,17,27.0,7,15,1.0,14.0,26.0,156.0
101,17,27.0,7,15,1.0,8.0,427.0,2562.0
101,17,27.0,7,15,1.0,12.0,43.0,258.0
101,17,27.0,7,15,1.0,16.0,,3516.0
101,17,27.0,7,15,1.0,4.0,17.0,102.0
101,17,27.0,7,15,1.0,3.0,26.0,156.0
101,17,27.0,7,15,1.0,5.0,26.0,156.0
101,17,27.0,7,15,1.0,2.0,21.0,126.0
101,17,31.0,13,13,1.0,3.0,50.0,600.0
101,17,31.0,13,13,1.0,15.0,,5928.0
101,17,31.0,13,13,1.0,8.0,248.0,2976.0
101,17,31.0,13,13,1.0,2.0,25.0,300.0
101,17,31.0,13,13,1.0,12.0,4.0,48.0
101,17,31.0,13,13,1.0,1.0,125.0,1500.0
101,17,31.0,13,13,1.0,14.0,42.0,504.0
101,17,31.0,13,13,1.0,16.0,,5928.0
101,17,31.0,13,14,,,,
101,17,31.0,13,15,1.0,15.0,,2148.0
101,17,31.0,13,15,1.0,16.0,,2148.0
101,17,31.0,13,15,2.0,14.0,400.0,4800.0
101,17,31.0,13,15,2.0,3.0,500.0,6000.0
101,17,31.0,13,15,2.0,7.0,600.0,7200.0
101,17,31.0,13,15,1.0,7.0,90.0,1080.0
101,17,31.0,13,15,1.0,2.0,13.0,156.0
101,17,31.0,13,15,2.0,1.0,21388.0,256656.0
101,17,31.0,13,15,2.0,2.0,200.0,2400.0
101,17,31.0,13,15,2.0,15.0,,335832.0
101,17,31.0,13,15,1.0,14.0,45.0,540.0
101,17,31.0,13,15,2.0,10.0,3598.0,43176.0
101,17,31.0,13,15,2.0,5.0,300.0,3600.0
101,17,31.0,13,15,2.0,6.0,500.0,6000.0
101,17,31.0,13,15,2.0,9.0,500.0,6000.0
101,17,31.0,13,15,1.0,1.0,31.0,372.0
101,17,31.0,13,15,2.0,16.0,,335832.0
101,17,33.0,15,13,,,,
101,17,33.0,15,14,,,,
101,17,33.0,15,15,,,,
101,17,35.0,16,13,,,,
101,17,35.0,16,14,1.0,16.0,,157752.0
101,17,35.0,16,14,1.0,6.0,90.0,1080.0
101,17,35.0,16,14,1.0,2.0,269.0,3228.0
101,17,35.0,16,14,1.0,11.0,2243.0,26916.0
101,17,35.0,16,14,1.0,5.0,90.0,1080.0
101,17,35.0,16,14,1.0,10.0,8615.0,103380.0
101,17,35.0,16,14,1.0,3.0,179.0,2148.0
101,17,35.0,16,14,1.0,7.0,449.0,5388.0
101,17,35.0,16,14,1.0,14.0,897.0,10764.0
101,17,35.0,16,14,1.0,12.0,314.0,3768.0
101,17,35.0,16,14,1.0,15.0,,157752.0
101,17,35.0,16,15,,,,
101,17,37.0,23,13,,,,
101,17,37.0,23,14,,,,
101,17,37.0,23,15,1.0,3.0,14.0,168.0
101,17,37.0,23,15,1.0,16.0,,18972.0
101,17,37.0,23,15,1.0,15.0,,18972.0
101,17,37.0,23,15,1.0,1.0,1384.0,16608.0
101,17,37.0,23,15,1.0,2.0,18.0,216.0
101,17,37.0,23,15,1.0,6.0,18.0,216.0
101,17,37.0,23,15,1.0,14.0,46.0,552.0
101,17,37.0,23,15,1.0,7.0,92.0,1104.0
101,17,37.0,23,15,1.0,5.0,9.0,108.0
101,17,39.0,9,13,,,,
101,17,39.0,9,14,1.0,6.0,18.0,216.0
101,17,39.0,9,14,1.0,2.0,90.0,1080.0
101,17,39.0,9,14,1.0,5.0,269.0,3228.0
101,17,39.0,9,14,1.0,3.0,45.0,540.0
101,17,39.0,9,14,1.0,15.0,,12984.0
101,17,39.0,9,14,1.0,12.0,81.0,972.0
101,17,39.0,9,14,1.0,8.0,404.0,4848.0
101,17,39.0,9,14,1.0,16.0,,12984.0
101,17,39.0,9,14,1.0,7.0,112.0,1344.0
101,17,39.0,9,14,1.0,14.0,45.0,540.0
101,17,39.0,9,14,1.0,4.0,18.0,216.0
101,17,39.0,9,15,1.0,9.0,128.0,1536.0
101,17,39.0,9,15,1.0,2.0,60.0,720.0
101,17,39.0,9,15,1.0,16.0,,3312.0
101,17,39.0,9,15,1.0,3.0,12.0,144.0
101,17,39.0,9,15,1.0,15.0,,3312.0
101,17,39.0,9,15,1.0,8.0,8.0,96.0
101,17,39.0,9,15,1.0,14.0,17.0,204.0
101,17,39.0,9,15,1.0,12.0,51.0,612.0
101,19,5.0,18,13,,,,
101,19,5.0,18,14,1.0,16.0,,44460.0
101,19,5.0,18,14,2.0,8.0,138.0,1656.0
101,19,5.0,18,14,2.0,15.0,,138000.0
101,19,5.0,18,14,2.0,5.0,207.0,2484.0
101,19,5.0,18,14,2.0,16.0,,138000.0
101,19,5.0,18,14,1.0,6.0,183.0,2196.0
101,19,5.0,18,14,1.0,5.0,2299.0,27588.0
101,19,5.0,18,14,2.0,12.0,46.0,552.0
101,19,5.0,18,14,1.0,12.0,276.0,3312.0
101,19,5.0,18,14,1.0,7.0,919.0,11028.0
101,19,5.0,18,14,2.0,1.0,11035.0,132420.0
101,19,5.0,18,14,2.0,2.0,74.0,888.0
101,19,5.0,18,14,1.0,2.0,28.0,336.0
101,19,5.0,18,14,1.0,15.0,,44460.0
101,19,5.0,18,15,,,,
101,19,17.0,20,13,1.0,12.0,154.0,1848.0
101,19,17.0,20,13,1.0,9.0,384.0,4608.0
101,19,17.0,20,13,1.0,15.0,,9204.0
101,19,17.0,20,13,2.0,12.0,103.0,1236.0
101,19,17.0,20,13,1.0,3.0,17.0,204.0
101,19,17.0,20,13,2.0,15.0,,5148.0
101,19,17.0,20,13,2.0,3.0,17.0,204.0
101,19,17.0,20,13,2.0,13.0,17.0,204.0
101,19,17.0,20,13,2.0,9.0,221.0,2652.0
101,19,17.0,20,13,2.0,16.0,,5148.0
101,19,17.0,20,13,1.0,13.0,17.0,204.0
101,19,17.0,20,13,1.0,2.0,4.0,48.0
101,19,17.0,20,13,1.0,14.0,85.0,1020.0
101,19,17.0,20,13,2.0,14.0,68.0,816.0
101,19,17.0,20,13,1.0,16.0,,9204.0
101,19,17.0,20,13,2.0,2.0,3.0,36.0
101,19,17.0,20,13,1.0,7.0,106.0,1272.0
101,19,17.0,20,14,,,,
101,19,17.0,20,15,1.0,14.0,90.0,90.0
101,19,17.0,20,15,1.0,16.0,,456.0
101,19,17.0,20,15,1.0,15.0,,456.0
101,19,17.0,20,15,1.0,12.0,18.0,18.0
101,19,17.0,20,15,1.0,2.0,7.0,7.0
101,19,17.0,20,15,1.0,7.0,90.0,90.0
101,19,17.0,20,15,1.0,9.0,135.0,135.0
101,19,17.0,20,15,1.0,5.0,90.0,90.0
101,19,17.0,20,15,1.0,13.0,13.0,13.0
101,19,17.0,20,15,1.0,3.0,13.0,13.0
101,19,55.0,8,14,,,,
101,19,55.0,8,15,,,,
101,19,55.0,8,19,,,,
101,19,67.0,13,13,2.0,16.0,,424.0
101,19,67.0,13,13,2.0,15.0,,424.0
101,19,67.0,13,13,2.0,2.0,30.0,120.0
101,19,67.0,13,13,2.0,7.0,19.0,76.0
101,19,67.0,13,13,1.0,14.0,85.0,1020.0
101,19,67.0,13,13,1.0,10.0,682.0,8184.0
101,19,67.0,13,13,1.0,8.0,597.0,7164.0
101,19,67.0,13,13,1.0,15.0,,18420.0
101,19,67.0,13,13,2.0,3.0,57.0,228.0
101,19,67.0,13,13,1.0,3.0,43.0,516.0
101,19,67.0,13,13,1.0,5.0,128.0,1536.0
101,19,67.0,13,13,1.0,16.0,,18420.0
101,19,67.0,13,14,,,,
101,19,67.0,13,15,,,,
101,21,5.0,18,13,,,,
101,21,5.0,18,14,,,,
101,21,5.0,18,15,,,,
101,21,13.0,9,13,,,,
101,21,13.0,9,14,1.0,16.0,,16416.0
101,21,13.0,9,14,1.0,10.0,718.0,8616.0
101,21,13.0,9,14,1.0,7.0,434.0,5208.0
101,21,13.0,9,14,1.0,5.0,45.0,540.0
101,21,13.0,9,14,1.0,15.0,,16416.0
101,21,13.0,9,14,1.0,1.0,108.0,1296.0
101,21,13.0,9,14,1.0,3.0,36.0,432.0
101,21,13.0,9,14,1.0,2.0,27.0,324.0
101,21,13.0,9,15,1.0,15.0,,2796.0
101,21,13.0,9,15,1.0,2.0,18.0,216.0
101,21,13.0,9,15,1.0,5.0,197.0,2364.0
101,21,13.0,9,15,1.0,16.0,,2796.0
101,21,13.0,9,15,1.0,12.0,5.0,60.0
101,21,13.0,9,15,1.0,6.0,13.0,156.0
101,21,21.0,34,13,1.0,2.0,4.0,48.0
101,21,21.0,34,13,1.0,14.0,43.0,516.0
101,21,21.0,34,13,1.0,16.0,,62052.0
101,21,21.0,34,13,1.0,4.0,9.0,108.0
101,21,21.0,34,13,1.0,1.0,5063.0,60756.0
101,21,21.0,34,13,1.0,3.0,43.0,516.0
101,21,21.0,34,13,1.0,15.0,,62052.0
101,21,21.0,34,13,1.0,7.0,9.0,108.0
101,21,21.0,34,14,,,,
101,21,21.0,34,15,1.0,15.0,,355440.0
101,21,21.0,34,15,1.0,2.0,19.0,228.0
101,21,21.0,34,15,1.0,3.0,95.0,1140.0
101,21,21.0,34,15,1.0,16.0,,355440.0
101,21,21.0,34,15,1.0,5.0,949.0,11388.0
101,21,21.0,34,15,1.0,7.0,19.0,228.0
101,21,21.0,34,15,1.0,1.0,28519.0,342228.0
101,21,21.0,34,15,1.0,14.0,19.0,228.0
101,21,23.0,13,15,1.0,4.0,18.0,216.0
101,21,23.0,13,15,1.0,3.0,18.0,216.0
101,21,23.0,13,15,2.0,6.0,81.0,972.0
101,21,23.0,13,15,2.0,2.0,9.0,108.0
101,21,23.0,13,15,1.0,2.0,18.0,216.0
101,21,23.0,13,15,1.0,15.0,,22980.0
101,21,23.0,13,15,2.0,7.0,144.0,1728.0
101,21,23.0,13,15,2.0,12.0,9.0,108.0
101,21,23.0,13,15,2.0,15.0,,28872.0
101,21,23.0,13,15,2.0,16.0,,28872.0
101,21,23.0,13,15,1.0,14.0,22.0,264.0
101,21,23.0,13,15,1.0,16.0,,22980.0
101,21,23.0,13,15,1.0,1.0,1799.0,21588.0
101,21,23.0,13,15,1.0,5.0,40.0,480.0
101,21,23.0,13,15,2.0,1.0,2091.0,25092.0
101,21,23.0,13,15,2.0,3.0,72.0,864.0
101,21,23.0,13,19,1.0,7.0,43.0,516.0
101,21,23.0,13,19,1.0,4.0,26.0,312.0
101,21,23.0,13,19,1.0,1.0,3418.0,41016.0
101,21,23.0,13,19,1.0,2.0,17.0,204.0
101,21,23.0,13,19,1.0,15.0,,42912.0
101,21,23.0,13,19,1.0,16.0,,42912.0
101,21,23.0,13,19,1.0,5.0,38.0,456.0
101,21,23.0,13,19,1.0,3.0,34.0,408.0
101,21,23.0,13,20,,,,
101,21,27.0,8,13,,,,
101,21,27.0,8,15,1.0,2.0,51.0,612.0
101,21,27.0,8,15,1.0,14.0,128.0,1536.0
101,21,27.0,8,15,1.0,15.0,,6132.0
101,21,27.0,8,15,1.0,16.0,,6132.0
101,21,27.0,8,15,1.0,3.0,17.0,204.0
101,21,27.0,8,15,1.0,7.0,85.0,1020.0
101,21,27.0,8,15,1.0,6.0,26.0,312.0
101,21,27.0,8,15,1.0,5.0,204.0,2448.0
101,21,27.0,8,19,,,,
101,21,31.0,15,14,,,,
101,21,31.0,15,15,1.0,2.0,15.0,105.0
101,21,31.0,15,15,1.0,16.0,,114821.0
101,21,31.0,15,15,1.0,1.0,13008.0,91056.0
101,21,31.0,15,15,1.0,3.0,512.0,3584.0
101,21,31.0,15,15,1.0,7.0,205.0,1435.0
101,21,31.0,15,15,1.0,10.0,2458.0,17206.0
101,21,31.0,15,15,1.0,6.0,51.0,357.0
101,21,31.0,15,15,1.0,5.0,154.0,1078.0
101,21,31.0,15,15,1.0,15.0,,114821.0
101,21,31.0,15,20,,,,
101,23,23.0,38,13,,,,
101,23,23.0,38,14,1.0,5.0,45.0,540.0
101,23,23.0,38,14,1.0,2.0,314.0,3768.0
101,23,23.0,38,14,1.0,1.0,197.0,2364.0
101,23,23.0,38,14,1.0,7.0,74.0,888.0
101,23,23.0,38,14,1.0,15.0,,8892.0
101,23,23.0,38,14,1.0,9.0,18.0,216.0
101,23,23.0,38,14,1.0,16.0,,8892.0
101,23,23.0,38,14,1.0,12.0,75.0,900.0
101,23,23.0,38,14,1.0,14.0,18.0,216.0
101,23,23.0,38,15,1.0,15.0,,1104.0
101,23,23.0,38,15,1.0,14.0,46.0,552.0
101,23,23.0,38,15,1.0,2.0,28.0,336.0
101,23,23.0,38,15,1.0,5.0,18.0,216.0
101,23,23.0,38,15,1.0,16.0,,1104.0
101,23,47.0,15,13,1.0,2.0,20.0,240.0
101,23,47.0,15,13,1.0,16.0,,720.0
101,23,47.0,15,13,1.0,4.0,6.0,72.0
101,23,47.0,15,13,1.0,15.0,,720.0
101,23,47.0,15,13,1.0,3.0,34.0,408.0
101,23,47.0,15,14,1.0,16.0,,1080.0
101,23,47.0,15,14,1.0,15.0,,1080.0
101,23,47.0,15,14,1.0,14.0,8.0,96.0
101,23,47.0,15,14,1.0,7.0,5.0,60.0
101,23,47.0,15,14,1.0,4.0,14.0,168.0
101,23,47.0,15,14,1.0,2.0,13.0,156.0
101,23,47.0,15,14,1.0,12.0,50.0,600.0
101,23,47.0,15,15,1.0,15.0,,3370.0
101,23,47.0,15,15,1.0,12.0,8.0,80.0
101,23,47.0,15,15,1.0,4.0,4.0,40.0
101,23,47.0,15,15,1.0,14.0,42.0,420.0
101,23,47.0,15,15,1.0,8.0,125.0,1250.0
101,23,47.0,15,15,1.0,16.0,,3370.0
101,23,47.0,15,15,1.0,2.0,100.0,1000.0
101,23,47.0,15,15,1.0,5.0,58.0,580.0
103,1,1.0,9,13,1.0,4.0,1.0,12.0
103,1,1.0,9,13,1.0,8.0,8.0,96.0
103,1,1.0,9,13,1.0,7.0,154.0,1848.0
103,1,1.0,9,13,1.0,2.0,17.0,204.0
103,1,1.0,9,13,1.0,15.0,,3912.0
103,1,1.0,9,13,1.0,3.0,5.0,60.0
103,1,1.0,9,13,1.0,12.0,141.0,1692.0
103,1,1.0,9,13,1.0,16.0,,3912.0
103,1,1.0,9,14,,,,
103,1,1.0,9,19,,,,
103,1,7.0,25,13,,,,
103,1,7.0,25,15,,,,
103,1,7.0,25,19,1.0,12.0,24.0,288.0
103,1,7.0,25,19,1.0,15.0,,2496.0
103,1,7.0,25,19,1.0,16.0,,2496.0
103,1,7.0,25,19,1.0,13.0,4.0,48.0
103,1,7.0,25,19,1.0,2.0,4.0,48.0
103,1,7.0,25,19,1.0,14.0,39.0,468.0
103,1,7.0,25,19,1.0,9.0,25.0,300.0
103,1,7.0,25,19,1.0,6.0,15.0,180.0
103,1,7.0,25,19,1.0,8.0,97.0,1164.0
103,1,11.0,18,13,1.0,14.0,15.0,180.0
103,1,11.0,18,13,1.0,16.0,,5964.0
103,1,11.0,18,13,1.0,5.0,106.0,1272.0
103,1,11.0,18,13,1.0,12.0,247.0,2964.0
103,1,11.0,18,13,1.0,7.0,70.0,840.0
103,1,11.0,18,13,1.0,6.0,4.0,48.0
103,1,11.0,18,13,1.0,8.0,30.0,360.0
103,1,11.0,18,13,1.0,2.0,5.0,60.0
103,1,11.0,18,13,1.0,13.0,10.0,120.0
103,1,11.0,18,13,1.0,4.0,3.0,36.0
103,1,11.0,18,13,1.0,15.0,,5964.0
103,1,11.0,18,13,1.0,3.0,7.0,84.0
103,1,11.0,18,14,,,,
103,1,11.0,18,15,,,,
103,1,17.0,7,14,1.0,12.0,277.0,3324.0
103,1,17.0,7,14,1.0,15.0,,57900.0
103,1,17.0,7,14,1.0,3.0,197.0,2364.0
103,1,17.0,7,14,1.0,4.0,153.0,1836.0
103,1,17.0,7,14,1.0,5.0,141.0,1692.0
103,1,17.0,7,14,1.0,6.0,54.0,648.0
103,1,17.0,7,14,1.0,1.0,2402.0,28824.0
103,1,17.0,7,14,1.0,7.0,1419.0,17028.0
103,1,17.0,7,14,1.0,9.0,11.0,132.0
103,1,17.0,7,14,1.0,13.0,13.0,156.0
103,1,17.0,7,14,1.0,14.0,81.0,972.0
103,1,17.0,7,14,1.0,2.0,77.0,924.0
103,1,17.0,7,14,1.0,16.0,,57900.0
103,1,17.0,7,15,,,,
103,1,17.0,7,19,,,,
103,3,1.0,27,13,2.0,7.0,4.0,48.0
103,3,1.0,27,13,1.0,2.0,7.0,84.0
103,3,1.0,27,13,1.0,12.0,60.0,720.0
103,3,1.0,27,13,2.0,2.0,11.0,132.0
103,3,1.0,27,13,1.0,16.0,,1128.0
103,3,1.0,27,13,1.0,4.0,4.0,48.0
103,3,1.0,27,13,1.0,9.0,23.0,276.0
103,3,1.0,27,13,2.0,12.0,4.0,48.0
103,3,1.0,27,13,2.0,16.0,,312.0
103,3,1.0,27,13,2.0,15.0,,312.0
103,3,1.0,27,13,2.0,6.0,7.0,84.0
103,3,1.0,27,13,1.0,15.0,,1128.0
103,3,1.0,27,14,,,,
103,3,1.0,27,15,,,,
103,3,5.0,7,15,,,,
103,3,5.0,7,19,,,,
103,3,5.0,7,20,,,,
103,3,9.0,20,13,1.0,15.0,,240.0
103,3,9.0,20,13,1.0,3.0,8.0,96.0
103,3,9.0,20,13,1.0,2.0,4.0,48.0
103,3,9.0,20,13,1.0,16.0,,240.0
103,3,9.0,20,13,1.0,14.0,8.0,96.0
103,3,9.0,20,14,,,,
103,3,9.0,20,15,1.0,15.0,,2280.0
103,3,9.0,20,15,1.0,4.0,15.0,180.0
103,3,9.0,20,15,1.0,1.0,105.0,1260.0
103,3,9.0,20,15,1.0,5.0,57.0,684.0
103,3,9.0,20,15,1.0,3.0,6.0,72.0
103,3,9.0,20,15,1.0,16.0,,2280.0
103,3,9.0,20,15,1.0,2.0,7.0,84.0
103,3,13.0,15,13,1.0,1.0,84.0,840.0
103,3,13.0,15,13,1.0,3.0,32.0,320.0
103,3,13.0,15,13,1.0,2.0,32.0,320.0
103,3,13.0,15,13,1.0,7.0,21.0,210.0
103,3,13.0,15,13,1.0,8.0,263.0,2630.0
103,3,13.0,15,13,1.0,16.0,,4430.0
103,3,13.0,15,13,1.0,6.0,11.0,110.0
103,3,13.0,15,13,1.0,15.0,,4430.0
103,3,13.0,15,19,,,,
103,3,13.0,15,20,,,,
103,3,19.0,12,13,1.0,4.0,38.0,456.0
103,3,19.0,12,13,1.0,8.0,3275.0,39300.0
103,3,19.0,12,13,1.0,16.0,,52512.0
103,3,19.0,12,13,1.0,12.0,529.0,6348.0
103,3,19.0,12,13,1.0,15.0,,52512.0
103,3,19.0,12,13,1.0,6.0,54.0,648.0
103,3,19.0,12,13,1.0,2.0,66.0,792.0
103,3,19.0,12,13,1.0,9.0,240.0,2880.0
103,3,19.0,12,13,1.0,7.0,33.0,396.0
103,3,19.0,12,13,1.0,3.0,141.0,1692.0
103,3,19.0,12,14,,,,
103,3,19.0,12,15,1.0,16.0,,78816.0
103,3,19.0,12,15,1.0,2.0,40.0,480.0
103,3,19.0,12,15,1.0,12.0,2190.0,26280.0
103,3,19.0,12,15,1.0,4.0,25.0,300.0
103,3,19.0,12,15,1.0,15.0,,78816.0
103,3,19.0,12,15,1.0,6.0,40.0,480.0
103,3,19.0,12,15,1.0,9.0,203.0,2436.0
103,3,19.0,12,15,1.0,10.0,1946.0,23352.0
103,3,19.0,12,15,1.0,3.0,97.0,1164.0
103,3,19.0,12,15,1.0,7.0,2027.0,24324.0
103,3,23.0,12,21,1.0,4.0,33.0,396.0
103,3,23.0,12,21,1.0,6.0,22.0,264.0
103,3,23.0,12,21,1.0,13.0,6.0,72.0
103,3,23.0,12,21,1.0,5.0,131.0,1572.0
103,3,23.0,12,21,1.0,3.0,38.0,456.0
103,3,23.0,12,21,1.0,16.0,,285216.0
103,3,23.0,12,21,1.0,2.0,164.0,1968.0
103,3,23.0,12,21,1.0,1.0,22921.0,275052.0
103,3,23.0,12,21,1.0,7.0,437.0,5244.0
103,3,23.0,12,21,1.0,15.0,,285216.0
103,3,23.0,12,21,1.0,14.0,16.0,192.0
103,3,23.0,12,22,,,,
103,3,23.0,12,23,2.0,15.0,,1944.0
103,3,23.0,12,23,1.0,2.0,6.0,72.0
103,3,23.0,12,23,1.0,15.0,,204.0
103,3,23.0,12,23,2.0,3.0,34.0,408.0
103,3,23.0,12,23,2.0,7.0,9.0,108.0
103,3,23.0,12,23,2.0,1.0,56.0,672.0
103,3,23.0,12,23,1.0,6.0,7.0,84.0
103,3,23.0,12,23,2.0,5.0,21.0,252.0
103,3,23.0,12,23,2.0,16.0,,1944.0
103,3,23.0,12,23,1.0,16.0,,204.0
103,3,23.0,12,23,2.0,2.0,19.0,228.0
103,3,23.0,12,23,1.0,7.0,4.0,48.0
103,3,23.0,12,23,2.0,4.0,23.0,276.0
103,4,3.0,8,13,1.0,2.0,3.0,33.0
103,4,3.0,8,13,1.0,16.0,,286.0
103,4,3.0,8,13,1.0,14.0,5.0,55.0
103,4,3.0,8,13,1.0,15.0,,286.0
103,4,3.0,8,13,1.0,7.0,8.0,88.0
103,4,3.0,8,13,1.0,9.0,8.0,88.0
103,4,3.0,8,13,1.0,6.0,2.0,22.0
103,4,3.0,8,14,,,,
103,4,3.0,8,19,1.0,14.0,8.0,96.0
103,4,3.0,8,19,1.0,13.0,4.0,48.0
103,4,3.0,8,19,1.0,16.0,,528.0
103,4,3.0,8,19,1.0,15.0,,528.0
103,4,3.0,8,19,1.0,2.0,4.0,48.0
