tinh,huyen,xa,diaban,hoso,m4b22ma,m4b22c7,m4b22c8,m4b22c9,m4b22c10,m4b22c11,m4b22c12,m4b22c13,m4b22c14,m4b22c15,m4b22c16,m4b22c17,m4b22c18
117,1,7.0,20,20,,,,,,,,,,,,,
117,1,11.0,8,13,,,,,,,,,,,,,
117,1,11.0,8,14,,,,,,,,,,,,,
117,1,11.0,8,15,,,,,,,,,,,,,
117,1,25.0,10,13,5.0,226.0,1159.0,56.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1519.0
117,1,25.0,10,13,6.0,276.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,805.0
117,1,25.0,10,15,10.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,127.0
117,1,25.0,10,15,2.0,0.0,955.0,42.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,64.0,1265.0
117,1,25.0,10,15,1.0,0.0,3672.0,123.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,98.0,4138.0
117,1,25.0,10,15,5.0,102.0,214.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,358.0
117,1,25.0,10,19,1.0,0.0,2347.0,91.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,34.0,2629.0
117,1,25.0,10,19,10.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,95.0
117,1,25.0,10,19,6.0,60.0,174.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,258.0
117,1,25.0,10,19,2.0,0.0,688.0,31.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,45.0,915.0
117,1,25.0,10,19,5.0,129.0,417.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,580.0
117,3,1.0,11,13,,,,,,,,,,,,,
117,3,1.0,11,15,,,,,,,,,,,,,
117,3,1.0,11,19,,,,,,,,,,,,,
117,3,5.0,18,13,5.0,176.0,330.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,543.0
117,3,5.0,18,14,1.0,18506.0,28768.0,1178.0,1514.0,3365.0,0.0,0.0,0.0,0.0,0.0,379.0,53710.0
117,3,5.0,18,15,,,,,,,,,,,,,
117,3,9.0,11,13,5.0,113.0,850.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1017.0
117,3,9.0,11,13,10.0,45.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0
117,3,9.0,11,14,7.0,5047.0,3365.0,421.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,9421.0
117,3,9.0,11,14,6.0,1825.0,53120.0,2355.0,774.0,589.0,0.0,0.0,0.0,0.0,0.0,908.0,59571.0
117,3,9.0,11,14,1.0,8832.0,36836.0,168.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,437.0,47367.0
117,3,9.0,11,14,10.0,76.0,294.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0
117,3,9.0,11,14,5.0,2554.0,8227.0,715.0,168.0,252.0,0.0,0.0,0.0,0.0,0.0,269.0,12185.0
117,3,9.0,11,15,,,,,,,,,,,,,
117,5,7.0,11,13,5.0,117.0,336.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,499.0
117,5,7.0,11,13,10.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
117,5,7.0,11,13,1.0,353.0,993.0,0.0,63.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,1464.0
117,5,7.0,11,14,5.0,101.0,648.0,27.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,864.0
117,5,7.0,11,15,5.0,88.0,151.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,269.0
117,5,15.0,10,13,5.0,52.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
117,5,15.0,10,13,6.0,73.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
117,5,15.0,10,13,1.0,0.0,2390.0,2.0,104.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,3005.0
117,5,15.0,10,13,10.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0
117,5,15.0,10,14,6.0,252.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0
117,5,15.0,10,14,5.0,294.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0
117,5,15.0,10,14,1.0,0.0,1938.0,2.0,88.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0
117,5,15.0,10,15,6.0,41.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
117,5,15.0,10,15,5.0,41.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
117,5,25.0,4,13,1.0,219.0,227.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,34.0,488.0
117,5,25.0,4,14,10.0,165.0,165.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,17.0,546.0
117,5,25.0,4,15,6.0,303.0,353.0,25.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,739.0
117,5,25.0,4,15,2.0,2524.0,1514.0,17.0,8.0,252.0,0.0,0.0,0.0,0.0,0.0,25.0,4340.0
117,5,25.0,4,15,10.0,101.0,135.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,328.0
117,5,33.0,5,13,1.0,3365.0,16664.0,168.0,210.0,841.0,0.0,0.0,0.0,0.0,0.0,84.0,21332.0
117,5,33.0,5,13,5.0,88.0,715.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,891.0
117,5,33.0,5,14,1.0,262.0,218.0,14.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,600.0
117,5,33.0,5,14,5.0,40.0,188.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0
117,5,33.0,5,15,5.0,38.0,315.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,383.0
117,5,43.0,11,14,8.0,0.0,252.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,378.0
117,5,43.0,11,14,1.0,290.0,437.0,17.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,13.0,883.0
117,5,43.0,11,14,5.0,88.0,513.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,634.0
117,5,43.0,11,15,5.0,76.0,379.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,568.0
117,5,43.0,11,20,5.0,59.0,394.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,488.0
117,5,43.0,11,20,1.0,725.0,1418.0,35.0,141.0,79.0,0.0,0.0,0.0,0.0,0.0,40.0,2438.0
117,5,51.0,8,13,5.0,181.0,757.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1067.0
117,5,51.0,8,13,1.0,505.0,732.0,168.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,1510.0
117,5,51.0,8,14,5.0,139.0,366.0,29.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,685.0
117,5,51.0,8,14,1.0,673.0,1863.0,25.0,336.0,97.0,0.0,0.0,0.0,0.0,0.0,67.0,3061.0
117,5,51.0,8,15,5.0,78.0,259.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,358.0
117,7,5.0,12,13,,,,,,,,,,,,,
117,7,5.0,12,14,5.0,85.0,72.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,168.0
117,7,5.0,12,14,10.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
117,7,5.0,12,15,5.0,87.0,326.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,476.0
117,7,11.0,13,13,5.0,109.0,259.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0
117,7,11.0,13,14,,,,,,,,,,,,,
117,7,11.0,13,15,6.0,37.0,93.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,144.0
117,7,11.0,13,15,5.0,35.0,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0
117,7,19.0,12,13,5.0,106.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0
117,7,19.0,12,14,1.0,379.0,1523.0,42.0,252.0,505.0,0.0,0.0,0.0,0.0,0.0,101.0,2802.0
117,7,19.0,12,14,10.0,42.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0
117,7,19.0,12,14,5.0,151.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0
117,7,19.0,12,15,5.0,26.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0
117,7,25.0,5,13,,,,,,,,,,,,,
117,7,25.0,5,14,,,,,,,,,,,,,
117,7,25.0,5,15,,,,,,,,,,,,,
117,7,31.0,16,14,,,,,,,,,,,,,
117,7,31.0,16,15,1.0,0.0,823.0,10.0,353.0,34.0,0.0,0.0,0.0,0.0,0.0,50.0,1270.0
117,7,31.0,16,19,1.0,1211.0,2953.0,22.0,227.0,136.0,0.0,0.0,0.0,0.0,0.0,15.0,4564.0
117,7,41.0,6,13,1.0,0.0,8071.0,175.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,87.0,8385.0
117,7,41.0,6,14,5.0,67.0,105.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
117,7,41.0,6,14,1.0,1851.0,2902.0,25.0,353.0,59.0,0.0,0.0,0.0,0.0,0.0,67.0,5257.0
117,7,41.0,6,14,6.0,202.0,421.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,664.0
117,7,41.0,6,15,1.0,0.0,714.0,22.0,77.0,131.0,0.0,0.0,0.0,0.0,0.0,52.0,996.0
117,7,41.0,6,15,5.0,22.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
117,9,5.0,16,13,5.0,59.0,274.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,343.0
117,9,5.0,16,13,6.0,1682.0,6525.0,168.0,76.0,252.0,0.0,0.0,0.0,197.0,0.0,126.0,9026.0
117,9,5.0,16,14,10.0,67.0,121.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,211.0
117,9,5.0,16,14,5.0,114.0,381.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,565.0
117,9,5.0,16,15,,,,,,,,,,,,,
117,9,11.0,9,13,,,,,,,,,,,,,
117,9,11.0,9,14,1.0,1363.0,3649.0,151.0,265.0,227.0,0.0,0.0,0.0,0.0,0.0,38.0,5693.0
117,9,11.0,9,14,10.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0
117,9,11.0,9,14,6.0,53.0,174.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0
117,9,11.0,9,15,8.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
117,9,15.0,3,13,1.0,0.0,3180.0,22.0,273.0,235.0,0.0,0.0,0.0,0.0,0.0,22.0,3732.0
117,9,15.0,3,13,5.0,73.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,421.0
117,9,15.0,3,14,5.0,87.0,405.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,518.0
117,9,15.0,3,15,6.0,156.0,332.0,8.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,77.0,649.0
117,9,15.0,3,15,5.0,109.0,246.0,8.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,71.0,510.0
117,9,29.0,5,13,5.0,126.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,622.0
117,9,29.0,5,13,1.0,0.0,5232.0,42.0,101.0,189.0,0.0,0.0,0.0,0.0,0.0,126.0,5690.0
117,9,29.0,5,14,10.0,0.0,21.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
117,9,29.0,5,14,5.0,252.0,596.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,974.0
117,9,29.0,5,15,5.0,231.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,826.0
117,11,4.0,5,13,5.0,84.0,29.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
117,11,4.0,5,13,10.0,168.0,84.0,168.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0
117,11,4.0,5,14,5.0,59.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,536.0
117,11,4.0,5,14,1.0,3053.0,6698.0,25.0,227.0,151.0,0.0,0.0,0.0,0.0,0.0,38.0,10192.0
117,11,4.0,5,15,5.0,168.0,1304.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1649.0
117,11,4.0,5,15,2.0,0.0,799.0,84.0,42.0,505.0,0.0,0.0,0.0,0.0,0.0,42.0,1472.0
117,11,4.0,5,15,1.0,5636.0,18926.0,421.0,1262.0,1178.0,0.0,0.0,0.0,0.0,0.0,421.0,27844.0
117,11,9.0,17,14,10.0,29.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
117,11,9.0,17,14,5.0,45.0,274.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,361.0
117,11,9.0,17,15,2.0,0.0,429.0,25.0,67.0,236.0,0.0,0.0,0.0,0.0,0.0,126.0,883.0
117,11,9.0,17,15,5.0,81.0,529.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,648.0
117,11,9.0,17,15,1.0,0.0,1974.0,38.0,151.0,126.0,0.0,0.0,0.0,0.0,0.0,118.0,2407.0
117,11,9.0,17,15,10.0,151.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,404.0
117,11,9.0,17,19,5.0,97.0,610.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,770.0
117,11,15.0,5,13,1.0,0.0,2902.0,25.0,101.0,210.0,0.0,0.0,0.0,0.0,0.0,93.0,3331.0
117,11,15.0,5,13,2.0,0.0,1552.0,17.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,151.0,1930.0
117,11,15.0,5,13,5.0,93.0,891.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1031.0
117,11,15.0,5,14,10.0,84.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,269.0
117,11,15.0,5,14,1.0,866.0,2267.0,97.0,126.0,210.0,0.0,0.0,0.0,0.0,0.0,101.0,3667.0
117,11,15.0,5,14,2.0,0.0,236.0,34.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,13.0,447.0
117,11,15.0,5,14,6.0,210.0,1035.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,1446.0
117,11,15.0,5,14,5.0,29.0,214.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,268.0
117,11,15.0,5,15,5.0,84.0,295.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,417.0
117,11,15.0,5,15,10.0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
117,11,15.0,5,15,1.0,1893.0,3391.0,113.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,91.0,5790.0
117,11,19.0,21,13,5.0,126.0,631.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,866.0
117,11,19.0,21,14,2.0,0.0,1003.0,18.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,26.0,1370.0
117,11,19.0,21,14,10.0,26.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0
117,11,19.0,21,14,5.0,87.0,359.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,472.0
117,11,19.0,21,15,6.0,50.0,141.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,209.0
117,11,19.0,21,15,5.0,181.0,908.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1127.0
117,11,23.0,16,13,5.0,126.0,1548.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1716.0
117,11,23.0,16,13,10.0,34.0,109.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,164.0
117,11,23.0,16,14,10.0,34.0,198.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,262.0
117,11,23.0,16,14,1.0,1695.0,8635.0,38.0,572.0,151.0,0.0,0.0,0.0,0.0,0.0,63.0,11154.0
117,11,23.0,16,14,5.0,50.0,564.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,664.0
117,11,23.0,16,15,5.0,76.0,894.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1033.0
117,11,23.0,16,15,10.0,25.0,77.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,127.0
117,11,23.0,16,15,1.0,3390.0,12174.0,50.0,665.0,164.0,0.0,0.0,0.0,0.0,0.0,86.0,16529.0
117,11,29.0,9,13,10.0,126.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,505.0
117,11,29.0,9,13,5.0,91.0,851.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,993.0
117,11,29.0,9,13,6.0,42.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,282.0
117,11,29.0,9,13,1.0,0.0,1258.0,25.0,151.0,210.0,0.0,0.0,0.0,0.0,0.0,80.0,1724.0
117,11,29.0,9,14,1.0,0.0,4122.0,42.0,168.0,210.0,0.0,0.0,0.0,0.0,0.0,63.0,4605.0
117,11,29.0,9,14,2.0,0.0,1291.0,67.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,17.0,1690.0
117,11,29.0,9,14,5.0,50.0,479.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,545.0
117,11,29.0,9,15,2.0,0.0,892.0,34.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,236.0,1414.0
117,11,29.0,9,15,5.0,91.0,733.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,937.0
117,11,29.0,9,15,1.0,0.0,2040.0,25.0,151.0,210.0,0.0,0.0,0.0,0.0,0.0,118.0,2544.0
117,13,5.0,4,13,5.0,118.0,929.0,50.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,42.0,1149.0
117,13,5.0,4,14,5.0,227.0,1766.0,101.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,76.0,2187.0
117,13,5.0,4,15,1.0,0.0,4315.0,395.0,303.0,29.0,0.0,0.0,0.0,0.0,0.0,71.0,5113.0
117,13,5.0,4,15,5.0,109.0,463.0,97.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,29.0,712.0
117,13,5.0,4,15,6.0,67.0,463.0,59.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,624.0
117,13,11.0,11,13,1.0,0.0,2600.0,38.0,67.0,177.0,0.0,0.0,0.0,0.0,0.0,35.0,2917.0
117,13,11.0,11,13,2.0,841.0,210.0,13.0,0.0,214.0,0.0,0.0,0.0,0.0,4.0,4.0,1286.0
117,13,11.0,11,13,7.0,168.0,495.0,31.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,19.0,768.0
117,13,11.0,11,13,10.0,63.0,175.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0
117,13,11.0,11,14,5.0,71.0,376.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,472.0
117,13,11.0,11,14,7.0,908.0,1502.0,202.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,17.0,2717.0
117,13,11.0,11,15,,,,,,,,,,,,,
117,13,17.0,7,13,6.0,66.0,363.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,456.0
117,13,17.0,7,13,10.0,168.0,411.0,40.0,34.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,726.0
117,13,17.0,7,13,5.0,239.0,818.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1135.0
117,13,17.0,7,13,1.0,395.0,834.0,26.0,84.0,88.0,0.0,0.0,0.0,0.0,0.0,29.0,1456.0
117,13,17.0,7,14,10.0,67.0,63.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
117,13,17.0,7,14,1.0,1085.0,1972.0,18.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,14.0,3202.0
117,13,17.0,7,14,5.0,101.0,395.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,514.0
117,13,17.0,7,15,5.0,84.0,450.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,553.0
117,13,23.0,16,13,5.0,217.0,1236.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1534.0
117,13,23.0,16,13,1.0,0.0,2343.0,6.0,72.0,59.0,0.0,0.0,0.0,0.0,0.0,36.0,2516.0
117,13,23.0,16,14,5.0,68.0,383.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,476.0
117,13,23.0,16,14,10.0,42.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
117,13,23.0,16,14,1.0,0.0,453.0,6.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,25.0,576.0
117,13,23.0,16,14,6.0,34.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,195.0
117,13,23.0,16,15,6.0,91.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,354.0
117,13,23.0,16,15,5.0,113.0,714.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,884.0
117,13,23.0,16,15,1.0,0.0,2449.0,12.0,64.0,45.0,0.0,0.0,0.0,0.0,0.0,31.0,2601.0
117,13,23.0,16,15,10.0,64.0,193.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0
117,13,29.0,5,13,1.0,0.0,3190.0,50.0,93.0,631.0,0.0,0.0,0.0,87.0,0.0,67.0,4118.0
117,13,29.0,5,13,6.0,93.0,851.0,21.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,17.0,1069.0
117,13,29.0,5,13,5.0,76.0,402.0,17.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,8.0,590.0
117,13,29.0,5,14,5.0,93.0,2481.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2616.0
117,13,29.0,5,15,5.0,204.0,1136.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1386.0
117,13,33.0,16,13,10.0,76.0,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0
117,13,33.0,16,13,5.0,421.0,3920.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4467.0
117,13,33.0,16,13,6.0,808.0,30478.0,34.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,42.0,31446.0
117,13,33.0,16,13,1.0,2776.0,5280.0,17.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,21.0,8136.0
117,13,33.0,16,14,10.0,202.0,199.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0
117,13,33.0,16,14,5.0,84.0,1136.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1251.0
117,13,33.0,16,14,6.0,151.0,473.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,657.0
117,13,33.0,16,15,10.0,59.0,332.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0
117,13,33.0,16,15,1.0,0.0,3011.0,8.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,34.0,3145.0
117,13,33.0,16,15,5.0,67.0,812.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,917.0
117,13,39.0,5,13,5.0,189.0,808.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0
117,13,39.0,5,14,10.0,34.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
117,13,39.0,5,14,1.0,0.0,193.0,105.0,126.0,25.0,0.0,0.0,0.0,0.0,0.0,21.0,470.0
117,13,39.0,5,14,5.0,114.0,311.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0
117,13,39.0,5,15,5.0,126.0,416.0,39.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,606.0
117,15,1.0,18,13,5.0,589.0,841.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1560.0
117,15,1.0,18,13,1.0,56358.0,83696.0,294.0,202.0,555.0,0.0,0.0,0.0,1682.0,0.0,185.0,142972.0
117,15,1.0,18,14,10.0,42.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
117,15,1.0,18,14,5.0,185.0,488.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,685.0
117,15,1.0,18,15,,,,,,,,,,,,,
117,15,11.0,14,13,6.0,87.0,254.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,359.0
117,15,11.0,14,13,1.0,0.0,3456.0,35.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,18.0,3640.0
117,15,11.0,14,13,10.0,61.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
117,15,11.0,14,13,5.0,131.0,87.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,240.0
117,15,11.0,14,15,10.0,168.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,315.0
117,15,11.0,14,20,6.0,67.0,50070.0,168.0,42.0,252.0,294.0,0.0,0.0,568.0,0.0,252.0,51713.0
117,15,11.0,14,20,1.0,0.0,2860.0,25.0,98.0,84.0,0.0,0.0,0.0,0.0,0.0,25.0,3092.0
117,15,11.0,14,20,10.0,76.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0
117,15,11.0,14,20,5.0,126.0,273.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,424.0
117,15,19.0,9,13,,,,,,,,,,,,,
117,15,19.0,9,14,1.0,7991.0,3264.0,303.0,362.0,168.0,0.0,0.0,0.0,0.0,0.0,67.0,12155.0
117,15,19.0,9,15,5.0,192.0,252.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,497.0
117,15,19.0,9,15,1.0,2120.0,2524.0,21.0,84.0,59.0,0.0,0.0,0.0,0.0,0.0,76.0,4884.0
