tinh,huyen,xa,m4c15,m4c16,m4c17,m4c18,m4c19,m4c20,m4c21a,m4c21b,m4c21c,m4c22,m4c23,m4c24
803,13,07,1,2696.2,100.0,2570.0,100.0,98.0,1.0,2.0,0.0,2004.0,4.0,1.0
803,13,07,2,161.9,100.0,140.0,100.0,90.0,1.0,2.0,0.0,2004.0,0.0,
803,13,07,3,3.1,,3.0,,60.0,1.0,2.0,0.0,2004.0,0.0,
803,13,07,4,416.1,,500.0,,90.0,1.0,2.0,0.0,2004.0,0.0,
803,13,07,5,223.3,,200.0,,50.0,1.0,2.0,0.0,2004.0,0.0,
803,13,07,6,299.9,,387.0,,,,,,,,
803,13,13,0,1918.1,,1918.5,,,,,,,,
803,13,13,1,1582.2,100.0,1560.6,100.0,96.0,3.0,2.0,1.0,2003.0,5.0,3.0
803,13,13,2,99.5,100.0,99.5,100.0,100.0,,,,2003.0,5.0,2.0
803,13,13,3,3.4,,3.0,,45.0,1.0,3.0,0.0,2003.0,4.0,2.0
803,13,13,4,1.9,,2.0,,60.0,1.0,3.0,0.0,2003.0,0.0,
803,13,13,5,188.3,,160.0,,50.0,1.0,3.0,0.0,2003.0,0.0,
803,13,13,6,42.8,,93.4,,,,,,,,
803,13,17,0,4471.0,,4471.0,,,,,,,,
803,13,17,1,3745.0,100.0,3745.0,10.0,99.0,1.0,4.0,0.0,2004.0,130.0,2.0
803,13,17,2,148.0,100.0,148.0,100.0,100.0,,,,1994.0,0.0,
803,13,17,3,195.0,,195.0,,100.0,,,,1994.0,0.0,
803,13,17,4,14.0,,14.0,,100.0,,,,1994.0,0.0,
803,13,17,5,227.0,,227.0,,100.0,,,,1994.0,0.0,
803,13,17,6,142.0,,142.0,,,,,,,,
803,15,07,0,1512.0,,1479.0,,,,,,,,
803,15,07,1,1188.0,100.0,1226.0,100.0,96.0,3.0,4.0,5.0,2004.0,12.0,2.0
803,15,07,2,87.0,30.0,30.0,30.0,98.0,4.0,5.0,3.0,2004.0,5.0,2.0
803,15,07,3,2.0,,1.0,,90.0,4.0,1.0,3.0,2004.0,0.0,
803,15,07,5,75.0,,70.0,,86.0,5.0,4.0,1.0,2004.0,8.0,1.0
803,15,07,6,160.0,,152.0,,,,,,,,
803,15,13,0,3144.0,,3102.0,,,,,,,,
803,15,13,1,341.0,100.0,352.0,100.0,98.0,3.0,4.0,0.0,2003.0,36.0,2.0
803,15,13,2,1555.0,100.0,1536.0,100.0,95.0,5.0,4.0,3.0,2005.0,52.0,2.0
803,15,13,3,177.0,,165.0,,93.0,5.0,1.0,4.0,2006.0,18.0,2.0
803,15,13,5,107.0,,92.0,,93.0,5.0,4.0,3.0,2006.0,22.0,1.0
803,15,13,6,963.0,,953.0,,,,,,,,
803,15,13,7,1.0,,4.0,,,,,,,,
803,15,19,0,2047.0,,2044.0,,,,,,,,
803,15,19,1,1311.0,100.0,1312.0,100.0,95.0,3.0,4.0,2.0,2005.0,70.0,2.0
803,15,19,2,406.0,100.0,408.0,100.0,100.0,,,,2006.0,20.0,2.0
803,15,19,3,1.0,,1.0,,100.0,,,,2006.0,26.0,2.0
803,15,19,5,81.0,,75.0,,98.0,4.0,1.0,0.0,2006.0,18.0,1.0
803,15,19,6,248.0,,248.0,,,,,,,,
803,15,23,0,2542.0,,2386.0,,,,,,,,
803,15,23,1,2023.0,100.0,1872.0,100.0,97.0,2.0,3.0,0.0,2005.0,30.0,2.0
803,15,23,2,206.0,100.0,0.0,0.0,100.0,,,,2005.0,0.0,
803,15,23,3,7.0,,3.0,,100.0,,,,2005.0,0.0,
803,15,23,5,60.0,,178.0,,100.0,,,,2006.0,20.0,1.0
803,15,23,6,246.0,,333.0,,,,,,,,
803,15,27,0,2349.0,,2341.0,,,,,,,,
803,15,27,1,778.0,100.0,946.0,100.0,95.0,4.0,3.0,1.0,2005.0,46.0,2.0
803,15,27,2,748.0,100.0,688.0,100.0,90.0,5.0,4.0,3.0,2006.0,22.0,2.0
803,15,27,3,2.0,,1.0,,100.0,,,,2005.0,0.0,
803,15,27,5,87.0,,81.0,,94.0,4.0,5.0,3.0,2006.0,25.0,1.0
803,15,27,6,734.0,,625.0,,,,,,,,
803,15,33,0,4031.0,,3958.0,,,,,,,,
803,15,33,1,3537.0,100.0,3428.0,100.0,98.0,2.0,3.0,0.0,2005.0,160.0,2.0
803,15,33,2,170.0,100.0,0.0,0.0,100.0,,,,2005.0,20.0,2.0
803,15,33,3,1.0,,1.0,,100.0,,,,2005.0,50.0,2.0
803,15,33,4,19.0,,20.0,,100.0,,,,2005.0,30.0,2.0
803,15,33,5,68.0,,148.0,,100.0,,,,2005.0,30.0,2.0
803,15,33,6,236.0,,361.0,,,,,,,,
803,17,03,0,1868.0,,1839.2,,,,,,,,
803,17,03,1,1208.0,100.0,1208.0,100.0,98.0,1.0,3.0,2.0,1991.0,277.0,1.0
803,17,03,2,115.0,100.0,86.2,100.0,100.0,,,,1993.0,0.0,
803,17,03,5,59.0,,59.0,,100.0,,,,1993.0,0.0,
803,17,03,6,252.0,,252.0,,,,,,,,
803,17,03,7,234.0,,234.0,,,,,,,,
803,17,05,0,1856.0,,1806.0,,,,,,,,
803,17,05,1,1081.0,100.0,975.0,92.0,98.0,5.0,0.0,,1995.0,105.0,2.0
803,17,05,2,129.0,96.0,222.0,83.0,97.0,5.0,0.0,,1996.0,45.0,2.0
803,17,05,3,10.0,,6.0,,100.0,,,,1996.0,40.0,2.0
803,17,05,5,166.0,,84.0,,98.0,5.0,0.0,,1995.0,117.0,1.0
803,17,05,6,78.0,,269.0,,,,,,,,
803,17,05,7,392.0,,250.0,,,,,,,,
803,17,09,0,1750.8,,1734.3,,,,,,,,
803,17,09,1,1376.7,100.0,1414.8,100.0,99.0,2.0,0.0,,1993.0,61.0,1.0
803,17,09,2,244.3,100.0,45.3,100.0,99.0,2.0,0.0,,1994.0,95.0,2.0
803,17,09,3,0.5,,0.0,,100.0,,,,1995.0,20.0,3.0
803,17,09,5,94.8,,41.7,,99.0,1.0,0.0,,1996.0,0.0,
803,17,09,6,34.5,,154.3,,,,,,,,
803,17,09,7,0.0,,78.2,,,,,,,,
803,17,13,0,1912.1,,1896.1,,,,,,,,
803,17,13,1,933.4,98.0,1239.5,90.0,100.0,,,,2006.0,262.0,2.0
803,17,13,2,142.3,100.0,52.8,95.0,100.0,,,,2005.0,0.0,
803,17,13,3,33.7,,0.4,,100.0,,,,2005.0,0.0,
803,17,13,5,344.5,,72.5,,100.0,,,,2005.0,0.0,
803,17,13,6,19.0,,136.5,,,,,,,,
803,17,13,7,439.2,,394.4,,,,,,,,
803,17,19,0,1178.2,,1178.2,,,,,,,,
803,17,19,1,956.2,95.0,771.0,89.0,100.0,,,,2004.0,76.0,2.0
803,17,19,2,84.0,100.0,11.9,100.0,100.0,,,,2005.0,38.0,2.0
803,17,19,3,1.6,,0.0,,100.0,,,,2005.0,2.0,2.0
803,17,19,5,87.2,,63.3,,100.0,,,,2004.0,54.0,1.0
803,17,19,6,49.2,,241.6,,,,,,,,
803,17,19,7,0.0,,90.4,,,,,,,,
803,17,23,0,1218.0,,1218.0,,,,,,,,
803,17,23,1,917.0,100.0,743.0,90.0,99.0,5.0,0.0,,1994.0,99.0,2.0
803,17,23,2,67.0,95.0,86.0,80.0,97.0,5.0,0.0,,1994.0,25.0,2.0
803,17,23,3,2.0,,2.0,,100.0,,,,1994.0,102.0,1.0
803,17,23,5,95.0,,63.0,,97.0,5.0,0.0,,1994.0,102.0,1.0
803,17,23,6,32.0,,228.0,,,,,,,,
803,17,23,7,105.0,,96.0,,,,,,,,
803,19,05,0,1861.0,,1703.0,,,,,,,,
803,19,05,1,1506.0,80.0,1410.0,80.0,95.0,5.0,0.0,,1993.0,259.0,3.0
803,19,05,2,137.0,70.0,137.0,70.0,100.0,,,,1993.0,0.0,
803,19,05,3,2.0,,0.0,,0.0,1.0,0.0,,,,
803,19,05,5,54.0,,38.0,,100.0,,,,1993.0,0.0,
803,19,05,6,162.0,,88.0,,,,,,,,
803,19,05,7,0.0,,30.0,,,,,,,,
803,19,11,0,2420.0,,2338.0,,,,,,,,
803,19,11,1,1543.0,100.0,1436.0,100.0,94.0,5.0,2.0,0.0,1994.0,212.0,2.0
803,19,11,2,560.0,100.0,450.0,100.0,94.0,5.0,2.0,0.0,1994.0,135.0,2.0
803,19,11,3,2.0,,2.0,,100.0,,,,1994.0,20.0,2.0
803,19,11,5,113.0,,206.0,,98.0,5.0,2.0,0.0,1994.0,25.0,1.0
803,19,11,6,202.0,,129.0,,,,,,,,
803,19,11,7,0.0,,115.0,,,,,,,,
803,19,13,0,1781.0,,1671.0,,,,,,,,
803,19,13,1,580.0,100.0,609.0,100.0,98.0,5.0,0.0,,1994.0,261.0,1.0
803,19,13,2,590.0,100.0,526.0,60.0,100.0,,,,1994.0,0.0,
803,19,13,3,405.0,,368.0,,100.0,,,,1994.0,0.0,
803,19,13,5,100.0,,130.0,,100.0,,,,1994.0,0.0,
803,19,13,6,106.0,,38.0,,,,,,,,
803,19,19,0,1963.0,,1767.0,,,,,,,,
803,19,19,1,1072.0,0.0,1008.0,20.0,80.0,5.0,0.0,,1994.0,65.0,2.0
803,19,19,2,322.0,0.0,233.0,100.0,90.0,5.0,0.0,,1994.0,17.0,1.0
803,19,19,3,434.0,,0.0,,100.0,,,,1994.0,15.0,2.0
803,19,19,5,89.0,,128.0,,85.0,5.0,0.0,,1994.0,0.0,
803,19,19,6,46.0,,59.0,,,,,,,,
803,19,19,7,0.0,,339.0,,,,,,,,
803,19,23,0,3207.0,,2988.1,,,,,,,,
803,19,23,1,2136.0,80.0,2169.3,80.0,80.0,5.0,0.0,,1994.0,585.0,1.0
803,19,23,2,564.0,80.0,333.3,80.0,100.0,,,,1994.0,63.0,2.0
803,19,23,3,8.0,,0.0,,100.0,,,,1994.0,0.0,
803,19,23,5,117.0,,204.5,,100.0,,,,1994.0,41.0,1.0
803,19,23,6,382.0,,48.4,,,,,,,,
803,19,23,7,0.0,,232.6,,,,,,,,
803,21,05,0,2893.7,,2893.7,,,,,,,,
803,21,05,1,2108.0,95.0,2262.6,75.0,75.0,2.0,3.0,0.0,2005.0,62.0,1.0
803,21,05,2,407.4,100.0,302.0,85.0,72.0,2.0,3.0,0.0,2005.0,22.0,1.0
803,21,05,3,0.1,,0.1,,100.0,,,,2005.0,0.0,
803,21,05,5,95.3,,82.0,,75.0,2.0,0.0,,2005.0,0.0,
803,21,05,6,282.9,,247.0,,,,,,,,
803,21,09,0,1608.3,,1608.4,,,,,,,,
803,21,09,1,119.7,97.0,409.1,80.0,99.0,3.0,2.0,4.0,1991.0,42.0,2.0
803,21,09,2,658.0,100.0,405.0,85.0,98.0,3.0,2.0,4.0,1991.0,53.0,2.0
803,21,09,3,0.3,,0.3,,100.0,,,,1991.0,0.0,
803,21,09,5,62.6,,54.0,,100.0,,,,1991.0,0.0,
803,21,09,6,767.7,,740.0,,,,,,,,
803,21,13,0,2126.6,,2126.5,,,,,,,,
803,21,13,1,174.4,98.0,275.8,75.0,95.0,1.0,4.0,0.0,1993.0,85.0,3.0
803,21,13,2,1207.8,95.0,1189.5,80.0,98.0,1.0,4.0,0.0,1993.0,105.0,3.0
803,21,13,3,95.5,,75.5,,85.0,1.0,0.0,,1993.0,0.0,
803,21,13,5,111.8,,98.1,,95.0,1.0,2.0,0.0,1993.0,15.0,1.0
803,21,13,6,505.1,,455.6,,,,,,,,
803,21,13,7,32.0,,32.0,,,,,,,,
803,21,17,0,2021.1,,2021.2,,,,,,,,
803,21,17,1,1227.8,95.0,1466.0,70.0,98.0,2.0,3.0,0.0,1992.0,67.0,1.0
803,21,17,2,522.8,100.0,312.0,80.0,99.0,2.0,3.0,0.0,1992.0,35.0,2.0
803,21,17,3,0.2,,0.2,,100.0,,,,1992.0,0.0,
803,21,17,5,52.3,,45.0,,95.0,2.0,3.0,0.0,1992.0,0.0,
803,21,17,6,218.0,,198.0,,,,,,,,
805,01,17,0,951.0,,924.0,,,,,,,,
805,01,17,1,689.0,100.0,615.0,100.0,98.0,2.0,3.0,1.0,2003.0,29.0,1.0
805,01,17,2,45.8,100.0,25.0,100.0,98.0,2.0,3.0,0.0,2003.0,2.0,1.0
805,01,17,3,9.0,,8.0,,98.0,4.0,0.0,,2003.0,0.0,
805,01,17,5,94.4,,164.0,,98.0,2.0,3.0,0.0,2003.0,97.0,1.0
805,01,17,6,112.8,,112.0,,,,,,,,
805,01,19,0,21.0,,1161.0,,,,,,,,
805,01,19,1,8.0,100.0,630.0,100.0,95.0,1.0,3.0,0.0,1992.0,89.0,2.0
805,01,19,2,0.5,100.0,140.0,100.0,60.0,3.0,2.0,0.0,2002.0,95.0,2.0
805,01,19,3,1.2,,3.0,,25.0,5.0,3.0,0.0,-1.0,4.0,9.0
805,01,19,5,2.7,,246.0,,60.0,3.0,5.0,0.0,2002.0,86.0,1.0
805,01,19,6,8.6,,142.0,,,,,,,,
805,05,03,0,630.0,,630.0,,,,,,,,
805,05,03,1,427.0,100.0,427.0,100.0,98.0,2.0,0.0,,1992.0,0.0,
805,05,03,2,14.0,0.0,14.0,0.0,100.0,,,,-1.0,-1.0,9.0
805,05,03,3,15.0,,15.0,,100.0,,,,-1.0,-1.0,9.0
805,05,03,4,72.0,,72.0,,0.0,2.0,0.0,,,,
805,05,03,5,84.0,,84.0,,100.0,,,,-1.0,-1.0,9.0
805,05,03,6,18.0,,18.0,,,,,,,,
805,05,07,0,1078.0,,1078.0,,,,,,,,
805,05,07,1,751.0,100.0,702.0,100.0,98.0,1.0,2.0,3.0,1998.0,0.0,
805,05,07,2,7.0,0.0,0.0,0.0,90.0,2.0,0.0,,2000.0,0.0,
805,05,07,3,13.0,,0.0,,0.0,1.0,0.0,,,,
805,05,07,5,117.0,,70.0,,20.0,1.0,2.0,0.0,2004.0,0.0,
805,05,07,6,42.0,,35.0,,,,,,,,
805,05,07,7,148.0,,271.0,,,,,,,,
805,05,11,0,3628.0,,3062.0,,,,,,,,
805,05,11,1,3193.0,100.0,2817.0,100.0,90.0,1.0,2.0,0.0,2002.0,17.0,2.0
805,05,11,2,5.0,100.0,20.0,100.0,90.0,1.0,2.0,0.0,2002.0,0.0,
805,05,11,3,19.0,,0.0,,0.0,5.0,0.0,,,,
805,05,11,5,156.0,,163.0,,90.0,1.0,2.0,0.0,2004.0,0.0,
805,05,11,6,145.0,,62.0,,,,,,,,
805,05,11,7,110.0,,0.0,,,,,,,,
805,05,17,0,3638.0,,3446.0,,,,,,,,
805,05,17,1,3308.0,100.0,2962.0,100.0,98.0,2.0,0.0,,1998.0,0.0,
805,05,17,2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,
805,05,17,3,1.0,,1.0,,0.0,4.0,0.0,,,,
805,05,17,4,131.0,,0.0,,0.0,4.0,0.0,,,,
805,05,17,5,120.0,,120.0,,60.0,4.0,0.0,,2000.0,0.0,
805,05,17,6,77.0,,76.0,,,,,,,,
805,05,17,7,0.0,,287.0,,,,,,,,
805,05,23,0,752.0,,752.0,,,,,,,,
805,05,23,1,521.0,100.0,486.0,100.0,99.0,1.0,0.0,,1994.0,0.0,
805,05,23,2,3.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,
805,05,23,3,8.0,,4.0,,80.0,4.0,0.0,,1994.0,0.0,
805,05,23,5,90.0,,83.0,,80.0,4.0,0.0,,2004.0,0.0,
805,05,23,6,54.0,,49.0,,,,,,,,
805,05,23,7,76.0,,130.0,,,,,,,,
805,07,05,0,1135.7,,1027.0,,,,,,,,
805,07,05,1,865.5,100.0,809.0,100.0,100.0,,,,1993.0,65.0,2.0
805,07,05,2,6.0,100.0,8.0,100.0,100.0,,,,2000.0,2.0,2.0
805,07,05,3,38.4,,35.0,,99.0,9.0,,,2000.0,0.0,
805,07,05,5,134.1,,127.0,,98.0,9.0,,,2000.0,18.0,1.0
805,07,05,6,91.7,,48.0,,,,,,,,
805,07,09,0,1480.0,,2532.0,,,,,,,,
805,07,09,1,1114.0,100.0,1957.0,100.0,99.0,4.0,3.0,0.0,1994.0,37.0,2.0
805,07,09,2,54.0,100.0,6.0,100.0,99.0,3.0,0.0,,1994.0,0.0,
805,07,09,3,8.0,,6.0,,40.0,3.0,4.0,0.0,2003.0,0.0,
805,07,09,5,75.0,,236.0,,40.0,5.0,4.0,0.0,2003.0,25.0,3.0
805,07,09,6,229.0,,327.0,,,,,,,,
805,07,13,0,1051.0,,982.0,,,,,,,,
805,07,13,1,874.0,100.0,823.0,100.0,99.0,2.0,3.0,0.0,2002.0,46.0,2.0
805,07,13,2,1.0,0.0,1.0,0.0,100.0,,,,2002.0,28.0,2.0
805,07,13,3,1.0,,1.0,,100.0,,,,2004.0,15.0,1.0
805,07,13,5,110.0,,100.0,,99.0,3.0,0.0,,2005.0,0.0,
805,07,13,6,65.0,,57.0,,,,,,,,
805,07,19,0,1685.0,,1380.0,,,,,,,,
805,07,19,1,1520.0,100.0,1380.0,100.0,100.0,,,,2001.0,131.0,2.0
805,07,19,3,9.2,,0.0,,100.0,,,,2003.0,0.0,
805,07,19,5,66.5,,0.0,,90.0,4.0,3.0,0.0,2004.0,15.0,1.0
805,07,19,6,89.3,,0.0,,,,,,,,
805,09,07,0,1748.0,,1615.0,,,,,,,,
805,09,07,1,1557.0,100.0,1469.0,100.0,0.0,3.0,0.0,,,,
805,09,07,2,21.0,0.0,23.0,0.0,0.0,1.0,0.0,,,,
805,09,07,3,1.0,,27.0,,0.0,1.0,0.0,,,,
805,09,07,5,37.0,,44.0,,0.0,1.0,0.0,,,,
805,09,07,6,132.0,,52.0,,,,,,,,
805,09,19,0,2180.0,,2180.0,,,,,,,,
805,09,19,1,1640.0,100.0,1640.0,100.0,99.0,3.0,0.0,,1998.0,32.0,2.0
805,09,19,2,34.0,0.0,20.0,0.0,68.0,1.0,0.0,,2002.0,26.0,3.0
805,09,19,3,2.0,,1.0,,75.0,1.0,0.0,,2004.0,26.0,3.0
805,09,19,5,81.0,,80.0,,50.0,1.0,0.0,,2004.0,0.0,
805,09,19,6,423.0,,439.0,,,,,,,,
805,09,29,0,1580.0,,1508.0,,,,,,,,
805,09,29,1,1319.0,100.0,1132.0,100.0,99.0,3.0,0.0,,2001.0,120.0,2.0
805,09,29,2,49.0,0.0,32.0,0.0,75.0,1.0,0.0,,2004.0,117.0,1.0
805,09,29,3,14.0,,28.0,,0.0,1.0,0.0,,,,
805,09,29,5,70.1,,120.0,,0.0,1.0,0.0,,,,
805,09,29,6,126.3,,170.0,,,,,,,,
805,09,29,7,1.6,,26.0,,,,,,,,
805,09,34,0,809.0,,809.0,,,,,,,,
805,09,34,1,465.0,100.0,489.0,100.0,98.0,3.0,5.0,0.0,2000.0,102.0,2.0
805,09,34,2,46.0,0.0,49.0,0.0,68.0,3.0,5.0,0.0,2006.0,40.0,2.0
805,09,34,3,13.0,,13.0,,80.0,4.0,0.0,,2006.0,30.0,2.0
805,09,34,5,47.0,,44.0,,90.0,5.0,0.0,,2004.0,109.0,3.0
805,09,34,6,90.0,,68.0,,,,,,,,
805,09,34,7,148.0,,146.0,,,,,,,,
805,11,05,0,3934.0,,3657.0,,,,,,,,
805,11,05,1,2979.0,100.0,2942.0,100.0,100.0,,,,2000.0,0.0,
805,11,05,2,86.0,100.0,11.0,100.0,100.0,,,,2000.0,0.0,
805,11,05,3,38.0,,32.0,,100.0,,,,2000.0,0.0,
805,11,05,5,80.0,,86.0,,60.0,1.0,3.0,0.0,2000.0,0.0,
805,11,05,6,445.0,,489.0,,,,,,,,
805,11,05,7,306.0,,97.0,,,,,,,,
805,11,07,0,3646.0,,3646.0,,,,,,,,
805,11,07,1,3137.0,100.0,3193.0,100.0,98.0,3.0,2.0,0.0,2005.0,31.0,2.0
805,11,07,2,82.0,100.0,75.0,100.0,85.0,3.0,1.0,0.0,2004.0,0.0,
805,11,07,3,78.0,,40.0,,50.0,4.0,0.0,,2005.0,2.0,2.0
805,11,07,5,108.0,,100.0,,95.0,3.0,0.0,,2006.0,10.0,1.0
805,11,07,6,241.0,,238.0,,,,,,,,
805,11,11,0,2848.0,,2823.0,,,,,,,,
805,11,11,1,2225.0,100.0,2320.0,100.0,99.0,4.0,2.0,3.0,1994.0,136.0,2.0
805,11,11,2,42.0,100.0,44.0,100.0,65.0,1.0,4.0,0.0,1992.0,1.0,2.0
805,11,11,3,94.0,,25.0,,60.0,1.0,3.0,2.0,1998.0,2.0,2.0
805,11,11,5,126.0,,97.0,,89.0,3.0,1.0,2.0,2003.0,75.0,1.0
805,11,11,6,248.0,,230.0,,,,,,,,
805,11,11,7,113.0,,107.0,,,,,,,,
805,11,15,0,3564.0,,3289.0,,,,,,,,
805,11,15,1,3215.0,100.0,2890.0,100.0,99.0,1.0,3.0,2.0,2004.0,20.0,2.0
805,11,15,2,31.0,100.0,30.0,100.0,100.0,,,,-1.0,-1.0,9.0
805,11,15,3,7.0,,5.0,,100.0,,,,-1.0,-1.0,9.0
805,11,15,5,89.0,,85.0,,90.0,3.0,1.0,0.0,2005.0,6.0,1.0
805,11,15,6,222.0,,279.0,,,,,,,,
