tinh,huyen,xa,diaban,hoso,m4b11ma,m4b11c3,m4b11c4,m4b11c5,m4b11c6,m4b11c7,m4b11c8,m4b11c9,m4b11c10,m4b11c11,m4b11c12,m4b11c13,m4b11c14,m4b11c15,Vnotsell,Qnotsell,Sprice,NSprice
301,11,5.0,8,14,6.0,5000.0,800.0,20.0,1.0,200.0,1048.0,3.0,30.0,550.0,0.0,0.0,0.0,3825.0,3600.0,600.0,6.0,6.0
301,11,5.0,8,14,5.0,1500.0,700.0,0.0,2.0,,0.0,,10.0,690.0,0.0,0.0,0.0,2630.0,,0.0,,
301,11,5.0,8,15,5.0,2600.0,1100.0,9.0,2.0,,0.0,,15.0,1076.0,0.0,0.0,0.0,4133.0,,0.0,,
301,11,5.0,8,15,3.0,1300.0,500.0,4.0,2.0,,0.0,,15.0,481.0,0.0,0.0,0.0,1879.0,,0.0,,
301,11,5.0,8,15,1.0,1300.0,600.0,5.0,2.0,,0.0,,0.0,595.0,0.0,0.0,0.0,2254.0,,0.0,,
301,11,15.0,8,13,1.0,3000.0,1680.0,60.0,1.0,800.0,3491.0,3.0,30.0,450.0,340.0,0.0,0.0,6777.0,4400.0,880.0,5.0,5.0
301,11,15.0,8,13,5.0,5500.0,2655.0,90.0,1.0,1130.0,4946.131103515625,3.0,50.0,850.0,535.0,0.0,0.0,10930.999526977539,7625.0,1525.0,5.0,5.0
301,11,15.0,8,13,3.0,2500.0,975.0,30.0,1.0,330.0,1441.0,3.0,20.0,400.0,195.0,0.0,0.0,4154.0,3225.0,645.0,5.0,5.0
301,11,15.0,8,13,6.0,500.0,195.0,15.0,1.0,80.0,420.0,3.0,0.0,90.0,0.0,0.0,0.0,923.0,690.0,115.0,6.0,6.0
301,11,15.0,8,14,5.0,7400.0,3620.0,130.0,1.0,1400.0,6127.950927734375,3.0,50.0,1320.0,720.0,0.0,0.0,15025.999954223633,11100.0,2220.0,5.0,5.0
301,11,15.0,8,14,1.0,4000.0,2260.0,80.0,1.0,800.0,3491.0,3.0,30.0,780.0,570.0,0.0,0.0,9210.0,7300.0,1460.0,5.0,5.0
301,11,15.0,8,14,6.0,600.0,230.0,10.0,1.0,100.0,525.0,3.0,10.0,110.0,0.0,0.0,0.0,1093.0,780.0,130.0,6.0,6.0
301,11,15.0,8,14,3.0,3400.0,1360.0,50.0,1.0,600.0,2620.0,3.0,20.0,540.0,150.0,0.0,0.0,5816.0,3800.0,760.0,5.0,5.0
301,11,15.0,8,15,5.0,8200.0,3820.0,140.0,1.0,1180.0,4944.478515625,3.0,65.0,1785.0,650.0,0.0,0.0,15185.000274658203,13200.0,2640.0,5.0,5.0
301,11,15.0,8,15,3.0,3700.0,1750.0,80.0,1.0,440.0,1839.0,3.0,40.0,840.0,350.0,0.0,0.0,7110.0,6550.0,1310.0,5.0,5.0
301,11,15.0,8,15,6.0,800.0,270.0,12.0,1.0,100.0,502.0,3.0,10.0,148.0,0.0,0.0,0.0,1214.0,1020.0,170.0,6.0,6.0
301,11,15.0,8,15,1.0,4500.0,2070.0,60.0,1.0,740.0,3091.0,3.0,25.0,945.0,300.0,0.0,0.0,8075.0,6650.0,1330.0,5.0,5.0
301,11,17.0,8,13,5.0,2000.0,1085.0,45.0,2.0,,0.0,,25.0,480.0,95.0,92.0,348.0,4542.0,,0.0,,
301,11,17.0,8,13,1.0,1000.0,650.0,25.0,2.0,,0.0,,13.0,250.0,55.0,57.0,250.0,2721.0,,0.0,,
301,11,17.0,8,13,3.0,1000.0,435.0,20.0,2.0,,0.0,,12.0,230.0,40.0,35.0,98.0,1821.0,,0.0,,
301,11,17.0,8,14,3.0,4000.0,1620.0,50.0,1.0,400.0,1672.0,4.0,50.0,530.0,100.0,200.0,290.0,6581.0,6100.0,1220.0,5.0,5.0
301,11,17.0,8,14,6.0,250.0,100.0,0.0,2.0,,0.0,,0.0,100.0,0.0,0.0,0.0,502.0,,0.0,,
301,11,17.0,8,14,1.0,4000.0,2350.0,75.0,1.0,600.0,2505.0,4.0,60.0,770.0,150.0,250.0,445.0,9065.0,8750.0,1750.0,5.0,5.0
301,11,17.0,8,14,5.0,8000.0,3970.0,125.0,1.0,1000.0,4189.1910400390625,4.0,110.0,1300.0,250.0,450.0,735.0,15646.000274658203,14850.0,2970.0,5.0,5.0
301,11,17.0,8,15,5.0,4000.0,2150.0,60.0,2.0,,0.0,,50.0,1450.0,110.0,215.0,265.0,9003.0,,0.0,,
301,11,17.0,8,15,1.0,2000.0,1250.0,35.0,2.0,,0.0,,25.0,840.0,60.0,125.0,165.0,5235.0,,0.0,,
301,11,17.0,8,15,3.0,2000.0,900.0,25.0,2.0,,0.0,,25.0,610.0,50.0,90.0,100.0,3768.0,,0.0,,
301,11,25.0,32,13,3.0,2200.0,800.0,10.0,2.0,,0.0,,0.0,700.0,90.0,0.0,0.0,3499.0,,0.0,,
301,11,25.0,32,13,1.0,2600.0,1500.0,15.0,1.0,200.0,872.0,4.0,0.0,1000.0,135.0,0.0,150.0,5962.0,6500.0,1300.0,5.0,5.0
301,11,25.0,32,13,5.0,4800.0,2300.0,25.0,1.0,200.0,874.671142578125,4.0,0.0,1700.0,225.0,0.0,150.0,9461.0,10500.0,2100.0,5.0,5.0
301,11,25.0,32,13,6.0,400.0,150.0,0.0,1.0,50.0,262.0,4.0,10.0,90.0,0.0,0.0,0.0,699.0,600.0,100.0,6.0,6.0
301,11,25.0,32,14,3.0,2400.0,900.0,10.0,2.0,,0.0,,0.0,500.0,200.0,0.0,190.0,3931.0,,0.0,,
301,11,25.0,32,14,5.0,4800.0,2300.0,20.0,1.0,300.0,1311.0067138671875,4.0,0.0,1030.0,570.0,0.0,380.0,9538.999938964844,10000.0,2000.0,5.0,5.0
301,11,25.0,32,14,1.0,2400.0,1400.0,10.0,1.0,300.0,1307.0,4.0,0.0,530.0,370.0,0.0,190.0,5608.0,5500.0,1100.0,5.0,5.0
301,11,25.0,32,15,1.0,2600.0,1500.0,20.0,1.0,680.0,2840.0,4.0,0.0,600.0,100.0,0.0,100.0,5769.0,4100.0,820.0,5.0,5.0
301,11,25.0,32,15,5.0,5200.0,2500.0,30.0,1.0,970.0,4064.110595703125,4.0,0.0,1100.0,200.0,0.0,200.0,9837.999771118164,7650.0,1530.0,5.0,5.0
301,11,25.0,32,15,3.0,2600.0,1000.0,10.0,1.0,290.0,1212.0,4.0,0.0,500.0,100.0,0.0,100.0,4069.0,3550.0,710.0,5.0,5.0
301,11,29.0,5,13,3.0,4000.0,1300.0,10.0,1.0,200.0,835.0,4.0,0.0,800.0,140.0,0.0,150.0,5259.0,5500.0,1100.0,5.0,5.0
301,11,29.0,5,13,1.0,3500.0,1550.0,15.0,1.0,400.0,1670.0,4.0,0.0,800.0,85.0,0.0,250.0,5978.0,5750.0,1150.0,5.0,5.0
301,11,29.0,5,13,5.0,7500.0,2850.0,25.0,1.0,600.0,2512.4310913085938,3.0,0.0,1600.0,225.0,0.0,400.0,11236.999969482422,11250.0,2250.0,5.0,5.0
301,11,29.0,5,13,6.0,500.0,150.0,0.0,2.0,,0.0,,30.0,120.0,0.0,0.0,0.0,753.0,,0.0,,
301,11,29.0,5,14,5.0,11500.0,5300.0,30.0,1.0,1820.0,7620.1484375,4.0,0.0,3000.0,150.0,0.0,300.0,21108.999481201172,17400.0,3480.0,5.0,5.0
301,11,29.0,5,14,1.0,4500.0,2500.0,15.0,1.0,735.0,3068.0,4.0,0.0,1500.0,100.0,0.0,150.0,9680.0,8825.0,1765.0,5.0,5.0
301,11,29.0,5,14,6.0,1000.0,400.0,0.0,1.0,150.0,753.0,4.0,20.0,200.0,0.0,30.0,0.0,1799.0,1500.0,250.0,6.0,6.0
301,11,29.0,5,14,3.0,7000.0,2800.0,15.0,1.0,1085.0,4531.0,4.0,0.0,1500.0,50.0,0.0,150.0,11429.0,8575.0,1715.0,5.0,5.0
301,11,29.0,5,15,6.0,1500.0,500.0,5.0,1.0,425.0,2135.0,4.0,10.0,60.0,0.0,0.0,0.0,2448.0,450.0,75.0,6.0,6.0
301,11,29.0,5,15,3.0,8000.0,3200.0,20.0,1.0,880.0,3675.0,4.0,0.0,1200.0,100.0,0.0,1000.0,13006.0,11600.0,2320.0,5.0,5.0
301,11,29.0,5,15,1.0,5000.0,2500.0,25.0,1.0,565.0,2358.0,1.0,0.0,1350.0,50.0,10.0,500.0,9608.0,9675.0,1935.0,5.0,5.0
301,11,29.0,5,15,5.0,13000.0,5700.0,45.0,1.0,1445.0,6049.73681640625,4.0,0.0,2550.0,150.0,10.0,1500.0,22614.000274658203,21275.0,4255.0,5.0,5.0
301,11,31.0,5,13,1.0,2000.0,1080.0,45.0,1.0,70.0,305.0,4.0,24.0,605.0,50.0,55.0,231.0,4256.0,5050.0,1010.0,5.0,5.0
301,11,31.0,5,13,3.0,2000.0,810.0,30.0,1.0,50.0,218.0,4.0,24.0,445.0,35.0,40.0,186.0,3409.0,3800.0,760.0,5.0,5.0
301,11,31.0,5,13,5.0,4000.0,1890.0,75.0,1.0,120.0,524.4571075439453,4.0,48.0,1050.0,85.0,95.0,417.0,7664.999771118164,8850.0,1770.0,5.0,5.0
301,11,31.0,5,13,6.0,500.0,185.0,8.0,2.0,,0.0,,6.0,90.0,0.0,50.0,31.0,970.0,,0.0,,
301,11,31.0,5,14,1.0,2000.0,1020.0,45.0,1.0,100.0,417.0,4.0,25.0,590.0,50.0,75.0,135.0,3703.0,4600.0,920.0,5.0,5.0
301,11,31.0,5,14,3.0,2500.0,925.0,40.0,1.0,50.0,209.0,4.0,30.0,530.0,45.0,65.0,165.0,3728.0,4375.0,875.0,5.0,5.0
301,11,31.0,5,14,6.0,500.0,180.0,10.0,1.0,50.0,251.0,4.0,6.0,80.0,0.0,34.0,0.0,794.0,780.0,130.0,6.0,6.0
301,11,31.0,5,14,5.0,4500.0,1945.0,85.0,1.0,150.0,627.8577728271484,4.0,55.0,1120.0,95.0,140.0,300.0,7430.999969482422,8975.0,1795.0,5.0,5.0
301,11,31.0,5,15,6.0,1000.0,375.0,15.0,1.0,55.0,277.0,4.0,10.0,170.0,0.0,75.0,50.0,1615.0,1920.0,320.0,6.0,6.0
301,11,31.0,5,15,5.0,13500.0,5830.0,255.0,1.0,1550.0,6493.7900390625,4.0,165.0,1580.0,295.0,550.0,1435.0,23210.00048828125,21400.0,4280.0,5.0,5.0
301,11,31.0,5,15,3.0,9000.0,3510.0,150.0,1.0,1000.0,4179.0,4.0,110.0,950.0,175.0,330.0,795.0,14279.0,12550.0,2510.0,5.0,5.0
301,11,31.0,5,15,1.0,4500.0,2320.0,105.0,1.0,550.0,2297.0,4.0,55.0,630.0,120.0,220.0,640.0,8931.0,8850.0,1770.0,5.0,5.0
302,1,1.0,23,14,,,,,,,0.0,,,,,,,0.0,,,,
302,1,1.0,23,15,,,,,,,0.0,,,,,,,0.0,,,,
302,1,1.0,23,19,,,,,,,0.0,,,,,,,0.0,,,,
302,1,5.0,10,13,,,,,,,0.0,,,,,,,0.0,,,,
302,1,5.0,10,14,,,,,,,0.0,,,,,,,0.0,,,,
302,1,5.0,10,15,,,,,,,0.0,,,,,,,0.0,,,,
302,1,7.0,1,13,6.0,1000.0,450.0,0.0,1.0,50.0,297.0,3.0,30.0,370.0,0.0,0.0,0.0,2394.0,3600.0,400.0,9.0,9.0
302,1,7.0,1,13,5.0,10000.0,4300.0,0.0,1.0,2191.0,5337.0,3.0,265.0,844.0,0.0,200.0,800.0,30100.0,24763.0,2109.0,2.435874,11.741584
302,1,7.0,1,14,5.0,4200.0,2100.0,0.0,1.0,1000.0,7000.0,4.0,50.0,750.0,0.0,0.0,0.0,14700.0,7700.0,1100.0,7.0,7.0
302,1,7.0,1,15,5.0,6000.0,2680.0,0.0,1.0,1422.0,9954.0,4.0,0.0,1178.0,0.0,0.0,80.0,18760.0,8806.0,1258.0,7.0,7.0
302,3,3.0,5,13,,,,,,,0.0,,,,,,,0.0,,,,
302,3,3.0,5,14,,,,,,,0.0,,,,,,,0.0,,,,
302,3,3.0,5,15,,,,,,,0.0,,,,,,,0.0,,,,
302,3,9.0,2,13,6.0,480.0,250.0,0.0,2.0,,0.0,,5.0,205.0,0.0,0.0,40.0,1349.0,,0.0,,
302,3,9.0,2,15,5.0,2100.0,1050.0,0.0,1.0,260.0,1456.0,3.0,25.0,610.0,25.0,0.0,130.0,5880.0,4424.0,790.0,5.6,5.6
302,3,9.0,2,15,6.0,500.0,250.0,0.0,2.0,,0.0,,10.0,190.0,0.0,0.0,50.0,1624.0,,0.0,,
302,3,9.0,2,19,7.0,860.0,370.0,0.0,2.0,,0.0,,0.0,370.0,0.0,0.0,0.0,2218.0,,0.0,,
302,3,9.0,2,19,5.0,1788.0,820.0,0.0,2.0,,0.0,,0.0,685.0,50.0,0.0,85.0,4592.0,,0.0,,
302,3,9.0,2,19,6.0,320.0,160.0,0.0,1.0,70.0,315.0,4.0,0.0,60.0,0.0,0.0,30.0,652.0,567.0,90.0,6.3,6.3
302,5,5.0,6,13,5.0,10000.0,1550.0,0.0,1.0,400.0,2400.0,3.0,160.0,750.0,96.0,0.0,144.0,9300.0,6900.0,1150.0,6.0,6.0
302,5,5.0,6,13,6.0,2000.0,380.0,0.0,1.0,100.0,622.0,3.0,40.0,160.0,0.0,0.0,80.0,2072.0,1680.0,280.0,6.0,6.0
302,5,5.0,6,14,5.0,5000.0,900.0,0.0,2.0,,0.0,,80.0,500.0,60.0,100.0,160.0,5400.0,,0.0,,
302,5,5.0,6,14,6.0,1000.0,160.0,0.0,2.0,,0.0,,20.0,60.0,0.0,0.0,80.0,830.0,,0.0,,
302,5,5.0,6,15,6.0,2000.0,300.0,0.0,2.0,,0.0,,30.0,180.0,0.0,0.0,90.0,1734.0,,0.0,,
302,5,5.0,6,15,5.0,5000.0,800.0,0.0,2.0,,0.0,,80.0,500.0,124.0,0.0,96.0,4800.0,,0.0,,
302,5,9.0,18,13,5.0,3800.0,1440.0,0.0,2.0,,0.0,,46.0,1080.0,314.0,0.0,0.0,8640.0,,0.0,,
302,5,9.0,18,14,6.0,4000.0,550.0,0.0,2.0,,0.0,,50.0,410.0,0.0,40.0,50.0,3995.0,,0.0,,
302,5,9.0,18,14,5.0,6500.0,2450.0,0.0,1.0,920.0,5520.0,4.0,80.0,1220.0,180.0,0.0,50.0,14700.0,9180.0,1530.0,6.0,6.0
302,5,9.0,18,15,6.0,1000.0,140.0,0.0,2.0,,0.0,,15.0,125.0,0.0,0.0,0.0,699.0,,0.0,,
302,5,9.0,18,15,5.0,2000.0,760.0,0.0,2.0,,0.0,,30.0,730.0,0.0,0.0,0.0,4560.0,,0.0,,
302,7,13.0,1,13,6.0,1570.0,314.0,0.0,2.0,,0.0,,16.0,298.0,0.0,0.0,0.0,1520.0,,0.0,,
302,7,13.0,1,13,5.0,7600.0,1670.0,0.0,2.0,,0.0,,84.0,986.0,0.0,0.0,600.0,6680.0,,0.0,,
302,7,13.0,1,14,6.0,2100.0,450.0,0.0,2.0,,0.0,,23.0,427.0,0.0,0.0,0.0,2460.0,,0.0,,
302,7,13.0,1,14,5.0,7890.0,1565.0,0.0,2.0,,0.0,,80.0,1485.0,0.0,0.0,0.0,6260.0,,0.0,,
302,7,13.0,1,15,6.0,2100.0,460.0,0.0,2.0,,0.0,,25.0,435.0,0.0,0.0,0.0,2228.0,,0.0,,
302,7,13.0,1,15,5.0,17800.0,4400.0,0.0,2.0,,0.0,,170.0,3230.0,0.0,0.0,1000.0,17600.0,,0.0,,
302,7,17.0,1,14,6.0,1500.0,300.0,0.0,2.0,,0.0,,20.0,280.0,0.0,0.0,0.0,1199.0,,0.0,,
302,7,17.0,1,14,5.0,7600.0,1400.0,0.0,2.0,,0.0,,70.0,1330.0,0.0,0.0,0.0,5600.0,,0.0,,
302,7,17.0,1,15,6.0,1500.0,285.0,0.0,2.0,,0.0,,15.0,270.0,0.0,0.0,0.0,1537.0,,0.0,,
302,7,17.0,1,15,5.0,4760.0,950.0,0.0,2.0,,0.0,,50.0,900.0,0.0,0.0,0.0,3800.0,,0.0,,
302,7,17.0,1,19,5.0,7050.0,1410.0,0.0,2.0,,0.0,,70.0,1340.0,0.0,0.0,0.0,5640.0,,0.0,,
302,7,17.0,1,19,6.0,900.0,175.0,0.0,2.0,,0.0,,10.0,165.0,0.0,0.0,0.0,1015.0,,0.0,,
302,7,19.0,8,13,6.0,450.0,225.0,0.0,1.0,100.0,581.0,4.0,11.0,114.0,0.0,0.0,0.0,1186.0,700.0,125.0,5.6,5.6
302,7,19.0,8,13,5.0,4418.0,1770.0,0.0,1.0,435.0,1740.0,4.0,89.0,1146.0,0.0,0.0,100.0,7080.0,5340.0,1335.0,4.0,4.0
302,7,19.0,8,14,6.0,550.0,275.0,0.0,2.0,,0.0,,14.0,261.0,0.0,0.0,0.0,1100.0,,0.0,,
302,7,19.0,8,14,5.0,3650.0,1460.0,0.0,2.0,,0.0,,75.0,1385.0,0.0,0.0,0.0,5840.0,,0.0,,
302,7,19.0,8,15,6.0,400.0,200.0,0.0,2.0,,0.0,,10.0,190.0,0.0,0.0,0.0,968.0,,0.0,,
302,7,19.0,8,15,5.0,4990.0,2000.0,0.0,1.0,830.0,3320.0,4.0,100.0,870.0,0.0,0.0,200.0,8000.0,4680.0,1170.0,4.0,4.0
302,9,1.0,1,13,,,,,,,0.0,,,,,,,0.0,,,,
302,9,1.0,1,14,,,,,,,0.0,,,,,,,0.0,,,,
302,9,1.0,1,19,,,,,,,0.0,,,,,,,0.0,,,,
302,9,11.0,4,14,5.0,5000.0,2530.0,0.0,1.0,200.0,900.0,3.0,104.0,2160.0,0.0,0.0,66.0,11385.0,10485.0,2330.0,4.5,4.5
302,9,11.0,4,14,6.0,900.0,594.0,0.0,1.0,200.0,999.0,3.0,24.0,100.0,0.0,0.0,270.0,2638.0,2758.0,394.0,7.0,7.0
302,9,11.0,4,19,6.0,700.0,84.0,0.0,2.0,,0.0,,10.0,74.0,0.0,0.0,0.0,608.0,,0.0,,
302,9,11.0,4,19,5.0,7950.0,1436.0,0.0,2.0,,0.0,,104.0,934.0,398.0,0.0,0.0,6462.0,,0.0,,
302,9,11.0,4,20,5.0,4880.0,2036.0,0.0,1.0,500.0,2250.0,4.0,150.0,780.0,100.0,0.0,506.0,9162.0,6912.0,1536.0,4.5,4.5
302,9,11.0,4,20,6.0,400.0,160.0,0.0,2.0,,0.0,,20.0,80.0,0.0,0.0,60.0,799.0,,0.0,,
302,9,15.0,5,14,6.0,500.0,190.0,0.0,2.0,,0.0,,20.0,90.0,0.0,0.0,80.0,1149.0,,0.0,,
302,9,15.0,5,14,5.0,6740.0,2629.0,0.0,1.0,229.0,1030.0,4.0,250.0,1750.0,0.0,0.0,400.0,11830.0,10800.0,2400.0,4.4978166,4.5
302,9,15.0,5,15,6.0,2200.0,275.0,0.0,1.0,100.0,500.0,3.0,28.0,81.0,0.0,0.0,66.0,1227.0,1225.0,175.0,7.0,7.0
302,9,15.0,5,15,5.0,5000.0,1900.0,0.0,1.0,300.0,1350.0,3.0,65.0,1315.0,50.0,0.0,170.0,8550.0,7200.0,1600.0,4.5,4.5
302,9,15.0,5,19,6.0,1200.0,456.0,0.0,2.0,,0.0,,50.0,256.0,0.0,0.0,150.0,2278.0,,0.0,,
302,9,15.0,5,19,5.0,11000.0,3250.0,0.0,1.0,736.0,3312.0,4.0,100.0,1764.0,200.0,0.0,450.0,14625.0,11313.0,2514.0,4.5,4.5
302,9,21.0,3,13,6.0,200.0,74.0,0.0,2.0,,0.0,,15.0,39.0,0.0,0.0,20.0,370.0,,0.0,,
302,9,21.0,3,13,5.0,35000.0,7540.0,0.0,1.0,4447.0,20115.0,4.0,300.0,2293.0,0.0,0.0,500.0,33930.0,13815.0,3093.0,4.523274,4.4665375
302,9,21.0,3,14,5.0,11500.0,2015.0,0.0,1.0,194.0,873.0,4.0,160.0,1261.0,0.0,0.0,400.0,9068.0,8195.0,1821.0,4.5,4.5002747
302,9,21.0,3,14,6.0,500.0,65.0,0.0,2.0,,0.0,,10.0,35.0,0.0,0.0,20.0,394.0,,0.0,,
302,9,21.0,3,15,6.0,2750.0,302.0,0.0,2.0,,0.0,,38.0,264.0,0.0,0.0,0.0,1891.0,,0.0,,
302,9,21.0,3,15,5.0,16790.0,2380.0,0.0,2.0,,0.0,,232.0,1500.0,500.0,0.0,148.0,10710.0,,0.0,,
302,9,29.0,7,13,5.0,3660.0,475.0,0.0,2.0,,0.0,,42.0,433.0,0.0,0.0,0.0,2137.0,,0.0,,
302,9,29.0,7,13,6.0,570.0,68.0,0.0,2.0,,0.0,,8.0,60.0,0.0,0.0,0.0,464.0,,0.0,,
302,9,29.0,7,14,6.0,4000.0,480.0,0.0,2.0,,0.0,,50.0,330.0,0.0,0.0,100.0,2906.0,,0.0,,
302,9,29.0,7,14,5.0,24000.0,4380.0,0.0,1.0,1340.0,6030.0,4.0,340.0,1800.0,0.0,200.0,700.0,19710.0,13680.0,3040.0,4.5,4.5
302,9,29.0,7,15,5.0,10500.0,1440.0,0.0,2.0,,0.0,,120.0,1200.0,0.0,0.0,120.0,6480.0,,0.0,,
302,9,29.0,7,15,6.0,500.0,165.0,0.0,2.0,,0.0,,30.0,90.0,0.0,0.0,45.0,1198.0,,0.0,,
302,11,5.0,2,13,5.0,3200.0,1780.0,0.0,1.0,250.0,1500.0,3.0,40.0,1140.0,0.0,0.0,350.0,10680.0,9180.0,1530.0,6.0,6.0
302,11,5.0,2,13,6.0,10000.0,1160.0,0.0,1.0,410.0,2801.0,3.0,100.0,650.0,0.0,0.0,0.0,7326.0,5250.0,750.0,7.0,7.0
302,11,5.0,2,14,6.0,13000.0,1530.0,0.0,1.0,500.0,3026.0,3.0,130.0,850.0,0.0,0.0,50.0,8739.0,7210.0,1030.0,7.0,7.0
302,11,5.0,2,14,5.0,1800.0,1000.0,0.0,1.0,200.0,1200.0,3.0,20.0,630.0,0.0,0.0,150.0,6000.0,4800.0,800.0,6.0,6.0
302,11,5.0,2,15,5.0,800.0,450.0,0.0,2.0,,0.0,,10.0,390.0,0.0,0.0,50.0,2700.0,,0.0,,
302,11,5.0,2,15,6.0,7000.0,800.0,0.0,1.0,280.0,1695.0,3.0,70.0,450.0,0.0,0.0,0.0,4473.0,3640.0,520.0,7.0,7.0
302,11,9.0,1,15,5.0,2000.0,720.0,0.0,2.0,,0.0,,20.0,600.0,0.0,0.0,100.0,3240.0,,0.0,,
302,11,9.0,1,15,6.0,6000.0,780.0,0.0,2.0,,0.0,,60.0,370.0,0.0,0.0,350.0,3756.0,,0.0,,
302,11,9.0,1,25,6.0,5000.0,640.0,0.0,2.0,,0.0,,60.0,530.0,0.0,0.0,50.0,3082.0,,0.0,,
302,11,9.0,1,29,5.0,1200.0,440.0,0.0,1.0,50.0,225.0,3.0,20.0,370.0,0.0,0.0,0.0,1980.0,1755.0,390.0,4.5,4.5
302,11,9.0,1,29,6.0,3000.0,380.0,0.0,2.0,,0.0,,40.0,290.0,0.0,0.0,50.0,1830.0,,0.0,,
302,11,11.0,4,14,5.0,6500.0,700.0,0.0,2.0,,0.0,,60.0,540.0,0.0,0.0,100.0,4200.0,,0.0,,
302,11,11.0,4,14,6.0,3500.0,320.0,0.0,2.0,,0.0,,40.0,230.0,0.0,0.0,50.0,2003.0,,0.0,,
302,11,11.0,4,15,5.0,9000.0,950.0,0.0,2.0,,0.0,,100.0,750.0,0.0,0.0,100.0,5700.0,,0.0,,
302,11,11.0,4,15,6.0,3000.0,250.0,0.0,2.0,,0.0,,30.0,220.0,0.0,0.0,0.0,1404.0,,0.0,,
302,11,11.0,4,19,6.0,3000.0,250.0,0.0,2.0,,0.0,,30.0,220.0,0.0,0.0,0.0,1072.0,,0.0,,
302,11,11.0,4,19,5.0,7000.0,750.0,0.0,2.0,,0.0,,70.0,680.0,0.0,0.0,0.0,4500.0,,0.0,,
302,11,15.0,6,13,5.0,940.0,380.0,0.0,1.0,100.0,500.0,4.0,40.0,190.0,0.0,0.0,50.0,1900.0,1400.0,280.0,5.0,5.0
302,11,15.0,6,13,6.0,8000.0,1000.0,0.0,1.0,320.0,1550.0,4.0,100.0,580.0,0.0,0.0,0.0,4455.0,3808.0,680.0,5.6,5.6
302,11,15.0,6,14,6.0,1000.0,130.0,0.0,2.0,,0.0,,10.0,120.0,0.0,0.0,0.0,701.0,,0.0,,
302,11,15.0,6,14,5.0,1100.0,390.0,0.0,1.0,128.0,640.0,4.0,12.0,250.0,0.0,0.0,0.0,1950.0,1310.0,262.0,5.0,5.0
302,11,15.0,6,15,5.0,3370.0,1150.0,0.0,1.0,550.0,2750.0,4.0,30.0,570.0,0.0,0.0,0.0,5750.0,3000.0,600.0,5.0,5.0
302,11,15.0,6,15,6.0,16000.0,1850.0,0.0,1.0,990.0,3957.0,4.0,200.0,610.0,0.0,0.0,50.0,6991.0,4816.0,860.0,5.6,5.6
302,11,29.0,8,13,5.0,1100.0,450.0,0.0,2.0,,0.0,,10.0,440.0,0.0,0.0,0.0,2250.0,,0.0,,
302,11,29.0,8,13,6.0,3000.0,500.0,0.0,2.0,,0.0,,30.0,470.0,0.0,0.0,0.0,2696.0,,0.0,,
302,11,29.0,8,14,6.0,3000.0,380.0,0.0,1.0,50.0,270.0,4.0,40.0,290.0,0.0,0.0,0.0,1752.0,1848.0,330.0,5.6,5.6
302,11,29.0,8,14,5.0,600.0,220.0,0.0,2.0,,0.0,,0.0,220.0,0.0,0.0,0.0,1100.0,,0.0,,
302,11,29.0,8,15,5.0,748.0,280.0,0.0,2.0,,0.0,,0.0,280.0,0.0,0.0,0.0,1400.0,,0.0,,
302,11,29.0,8,15,6.0,5000.0,630.0,0.0,2.0,,0.0,,60.0,570.0,0.0,0.0,0.0,3658.0,,0.0,,
302,13,5.0,7,13,5.0,5500.0,2530.0,0.0,2.0,,0.0,,50.0,1920.0,0.0,0.0,560.0,14168.0,,0.0,,
302,13,5.0,7,13,6.0,1500.0,600.0,0.0,2.0,,0.0,,20.0,300.0,0.0,0.0,280.0,3631.0,,0.0,,
302,13,5.0,7,14,6.0,500.0,190.0,0.0,2.0,,0.0,,0.0,190.0,0.0,0.0,0.0,1379.0,,0.0,,
302,13,5.0,7,14,5.0,2500.0,1125.0,0.0,2.0,,0.0,,20.0,960.0,0.0,0.0,145.0,6300.0,,0.0,,
302,13,5.0,7,15,6.0,1000.0,350.0,0.0,2.0,,0.0,,15.0,235.0,0.0,0.0,100.0,2540.0,,0.0,,
302,13,5.0,7,15,5.0,6000.0,2760.0,0.0,2.0,,0.0,,40.0,2160.0,0.0,0.0,560.0,15456.0,,0.0,,
302,13,9.0,9,14,7.0,8000.0,3680.0,0.0,1.0,1482.0,7405.0,3.0,18.0,1680.0,0.0,0.0,500.0,18386.0,15386.0,2198.0,7.0,7.0
302,13,9.0,9,15,6.0,1000.0,400.0,0.0,2.0,,0.0,,12.0,200.0,0.0,0.0,188.0,2906.0,,0.0,,
302,13,9.0,9,15,5.0,3200.0,1536.0,0.0,2.0,,0.0,,50.0,1200.0,50.0,100.0,136.0,9677.0,,0.0,,
302,13,9.0,9,19,7.0,4000.0,1840.0,0.0,2.0,,0.0,,12.0,1200.0,0.0,0.0,628.0,11136.0,,0.0,,
302,13,15.0,3,13,5.0,2000.0,280.0,0.0,1.0,260.0,1820.0,3.0,20.0,0.0,0.0,0.0,0.0,1960.0,140.0,20.0,7.0,7.0
302,13,15.0,3,13,7.0,8000.0,4800.0,0.0,1.0,1940.0,11742.0,4.0,80.0,2157.0,0.0,0.0,623.0,29052.0,20020.0,2860.0,7.0,7.0
302,13,15.0,3,14,7.0,8700.0,5700.0,0.0,1.0,3070.0,15338.0,4.0,130.0,1300.0,0.0,0.0,1200.0,28478.0,18410.0,2630.0,7.0,7.0
