tinh,huyen,xa,diaban,hoso,m6ma1,m6ma11,m6ma1a,m6ma1b
701,25,3.0,8,14,53.0,,,
701,25,3.0,8,14,48.0,,,
701,25,3.0,8,14,49.0,,,
701,25,3.0,8,14,34.0,,,
701,25,3.0,8,14,57.0,,,
701,25,3.0,8,14,40.0,,,
701,25,3.0,8,14,56.0,,,
701,25,3.0,8,14,46.0,,,
701,25,3.0,8,14,50.0,,,
701,25,3.0,8,14,21.0,,,
701,25,3.0,8,14,51.0,,,
701,25,3.0,8,14,33.0,,,
701,25,3.0,8,14,20.0,,,
701,25,3.0,8,15,47.0,,,
701,25,3.0,8,15,53.0,,,
701,25,3.0,8,15,61.0,,,
701,25,3.0,8,15,50.0,,,
701,25,3.0,8,15,41.0,,,
701,25,3.0,8,15,54.0,,,
701,25,3.0,8,15,20.0,,,
701,25,3.0,8,15,34.0,,,
701,25,3.0,8,15,52.0,,,
701,25,3.0,8,15,57.0,,,
701,25,3.0,8,15,48.0,,,
701,25,3.0,8,15,51.0,,,
701,25,3.0,8,15,46.0,,,
701,25,3.0,8,15,60.0,,,
701,25,3.0,8,15,33.0,,,
701,25,3.0,8,15,40.0,,,
701,25,3.0,8,15,49.0,,,
701,25,3.0,8,15,56.0,,,
701,25,3.0,8,15,29.0,,,
701,25,3.0,8,19,33.0,,,
701,25,3.0,8,19,43.0,,,
701,25,3.0,8,19,21.0,,,
701,25,3.0,8,19,46.0,,,
701,25,3.0,8,19,51.0,,,
701,25,3.0,8,19,58.0,,,
701,25,3.0,8,19,28.0,,,
701,25,3.0,8,19,50.0,,,
701,25,3.0,8,19,48.0,,,
701,25,3.0,8,19,34.0,,,
701,25,3.0,8,19,41.0,,,
701,25,3.0,8,19,40.0,,,
701,25,3.0,8,19,20.0,,,
701,25,9.0,12,13,41.0,,,
701,25,9.0,12,13,20.0,,,
701,25,9.0,12,13,34.0,,,
701,25,9.0,12,13,29.0,,,
701,25,9.0,12,13,53.0,,,
701,25,9.0,12,13,50.0,,,
701,25,9.0,12,13,54.0,,,
701,25,9.0,12,13,33.0,,,
701,25,9.0,12,13,48.0,,,
701,25,9.0,12,13,56.0,,,
701,25,9.0,12,13,51.0,,,
701,25,9.0,12,13,46.0,,,
701,25,9.0,12,13,58.0,,,
701,25,9.0,12,14,34.0,,,
701,25,9.0,12,14,20.0,,,
701,25,9.0,12,14,56.0,,,
701,25,9.0,12,14,58.0,,,
701,25,9.0,12,14,50.0,,,
701,25,9.0,12,14,47.0,,,
701,25,9.0,12,14,29.0,,,
701,25,9.0,12,14,51.0,,,
701,25,9.0,12,14,41.0,,,
701,25,9.0,12,14,33.0,,,
701,25,9.0,12,14,49.0,,,
701,25,9.0,12,14,57.0,,,
701,25,9.0,12,14,53.0,,,
701,25,9.0,12,14,60.0,,,
701,25,9.0,12,14,46.0,,,
701,25,9.0,12,14,61.0,,,
701,25,9.0,12,14,44.0,,,
701,25,9.0,12,14,52.0,,,
701,25,9.0,12,14,48.0,,,
701,25,9.0,12,14,43.0,,,
701,25,9.0,12,14,54.0,,,
701,25,9.0,12,15,58.0,,,
701,25,9.0,12,15,46.0,,,
701,25,9.0,12,15,29.0,,,
701,25,9.0,12,15,41.0,,,
701,25,9.0,12,15,33.0,,,
701,25,9.0,12,15,43.0,,,
701,25,9.0,12,15,53.0,,,
701,25,9.0,12,15,56.0,,,
701,25,9.0,12,15,20.0,,,
701,25,9.0,12,15,34.0,,,
701,25,9.0,12,15,49.0,,,
701,25,9.0,12,15,54.0,,,
701,25,9.0,12,15,61.0,,,
701,25,9.0,12,15,48.0,,,
701,25,9.0,12,15,57.0,,,
701,25,13.0,35,13,56.0,,,
701,25,13.0,35,13,48.0,,,
701,25,13.0,35,13,41.0,,,
701,25,13.0,35,13,51.0,,,
701,25,13.0,35,13,58.0,,,
701,25,13.0,35,13,53.0,,,
701,25,13.0,35,13,54.0,,,
701,25,13.0,35,13,34.0,,,
701,25,13.0,35,13,20.0,,,
701,25,13.0,35,14,51.0,,,
701,25,13.0,35,14,41.0,,,
701,25,13.0,35,14,56.0,,,
701,25,13.0,35,14,20.0,,,
701,25,13.0,35,14,35.0,,,
701,25,13.0,35,14,29.0,,,
701,25,13.0,35,14,50.0,,,
701,25,13.0,35,14,57.0,,,
701,25,13.0,35,14,54.0,,,
701,25,13.0,35,14,40.0,,,
701,25,13.0,35,14,34.0,,,
701,25,13.0,35,14,33.0,,,
701,25,13.0,35,14,53.0,,,
701,25,13.0,35,14,48.0,,,
701,25,13.0,35,14,46.0,,,
701,25,13.0,35,15,21.0,,,
701,25,13.0,35,15,40.0,,,
701,25,13.0,35,15,41.0,,,
701,25,13.0,35,15,55.0,,,
701,25,13.0,35,15,20.0,,,
701,25,13.0,35,15,62.0,,,
701,25,13.0,35,15,54.0,,,
701,25,13.0,35,15,29.0,,,
701,25,13.0,35,15,57.0,,,
701,25,13.0,35,15,56.0,,,
701,25,13.0,35,15,51.0,,,
701,25,15.0,73,13,20.0,,,
701,25,15.0,73,13,61.0,,,
701,25,15.0,73,13,50.0,,,
701,25,15.0,73,13,53.0,,,
701,25,15.0,73,13,60.0,,,
701,25,15.0,73,13,29.0,,,
701,25,15.0,73,13,54.0,,,
701,25,15.0,73,13,34.0,,,
701,25,15.0,73,13,58.0,,,
701,25,15.0,73,13,33.0,,,
701,25,15.0,73,13,47.0,,,
701,25,15.0,73,13,51.0,,,
701,25,15.0,73,13,56.0,,,
701,25,15.0,73,13,41.0,,,
701,25,15.0,73,13,48.0,,,
701,25,15.0,73,13,57.0,,,
701,25,15.0,73,13,43.0,,,
701,25,15.0,73,14,49.0,,,
701,25,15.0,73,14,61.0,,,
701,25,15.0,73,14,16.0,,,
701,25,15.0,73,14,50.0,,,
701,25,15.0,73,14,54.0,,,
701,25,15.0,73,14,33.0,,,
701,25,15.0,73,14,46.0,,,
701,25,15.0,73,14,57.0,,,
701,25,15.0,73,14,34.0,,,
701,25,15.0,73,14,53.0,,,
701,25,15.0,73,14,58.0,,,
701,25,15.0,73,14,56.0,,,
701,25,15.0,73,14,51.0,,,
701,25,15.0,73,14,20.0,,,
701,25,15.0,73,14,29.0,,,
701,25,15.0,73,14,43.0,,,
701,25,15.0,73,14,41.0,,,
701,25,15.0,73,14,48.0,,,
701,25,15.0,73,15,20.0,,,
701,25,15.0,73,15,34.0,,,
701,25,15.0,73,15,41.0,,,
701,25,15.0,73,15,58.0,,,
701,25,15.0,73,15,50.0,,,
701,25,15.0,73,15,56.0,,,
701,25,15.0,73,15,57.0,,,
701,25,15.0,73,15,43.0,,,
701,25,15.0,73,15,21.0,,,
701,25,15.0,73,15,54.0,,,
701,25,15.0,73,15,48.0,,,
701,25,15.0,73,15,29.0,,,
701,25,15.0,73,15,51.0,,,
701,25,15.0,73,15,53.0,,,
701,25,15.0,73,15,33.0,,,
701,25,19.0,30,13,51.0,,,
701,25,19.0,30,13,40.0,,,
701,25,19.0,30,13,20.0,,,
701,25,19.0,30,13,58.0,,,
701,25,19.0,30,13,21.0,,,
701,25,19.0,30,13,41.0,,,
701,25,19.0,30,13,33.0,,,
701,25,19.0,30,13,62.0,,,
701,25,19.0,30,13,34.0,,,
701,25,19.0,30,13,50.0,,,
701,25,19.0,30,13,56.0,,,
701,25,19.0,30,13,48.0,,,
701,25,19.0,30,13,54.0,,,
701,25,19.0,30,14,50.0,,,
701,25,19.0,30,14,34.0,,,
701,25,19.0,30,14,51.0,,,
701,25,19.0,30,14,25.0,,,
701,25,19.0,30,14,29.0,,,
701,25,19.0,30,14,62.0,,,
701,25,19.0,30,14,41.0,,,
701,25,19.0,30,14,56.0,,,
701,25,19.0,30,14,53.0,,,
701,25,19.0,30,14,54.0,,,
701,25,19.0,30,14,20.0,,,
701,25,19.0,30,14,48.0,,,
701,25,19.0,30,15,48.0,,,
701,25,19.0,30,15,49.0,,,
701,25,19.0,30,15,46.0,,,
701,25,19.0,30,15,34.0,,,
701,25,19.0,30,15,20.0,,,
701,25,19.0,30,15,62.0,,,
701,25,19.0,30,15,16.0,,,
701,25,19.0,30,15,57.0,,,
701,25,19.0,30,15,41.0,,,
701,25,19.0,30,15,58.0,,,
701,25,19.0,30,15,56.0,,,
701,25,19.0,30,15,50.0,,,
701,25,19.0,30,15,33.0,,,
701,25,23.0,52,13,35.0,,,
701,25,23.0,52,13,54.0,,,
701,25,23.0,52,13,60.0,,,
701,25,23.0,52,13,61.0,,,
701,25,23.0,52,13,56.0,,,
701,25,23.0,52,13,51.0,,,
701,25,23.0,52,13,34.0,,,
701,25,23.0,52,13,53.0,,,
701,25,23.0,52,13,41.0,,,
701,25,23.0,52,14,29.0,,,
701,25,23.0,52,14,34.0,,,
701,25,23.0,52,14,54.0,,,
701,25,23.0,52,14,21.0,,,
701,25,23.0,52,14,57.0,,,
701,25,23.0,52,14,48.0,,,
701,25,23.0,52,14,50.0,,,
701,25,23.0,52,14,56.0,,,
701,25,23.0,52,14,53.0,,,
701,25,23.0,52,14,20.0,,,
701,25,23.0,52,14,33.0,,,
701,25,23.0,52,14,46.0,,,
701,25,23.0,52,14,51.0,,,
701,25,23.0,52,14,43.0,,,
701,25,23.0,52,14,58.0,,,
701,25,23.0,52,14,41.0,,,
701,25,23.0,52,15,58.0,,,
701,25,23.0,52,15,48.0,,,
701,25,23.0,52,15,57.0,,,
701,25,23.0,52,15,34.0,,,
701,25,23.0,52,15,46.0,,,
701,25,23.0,52,15,29.0,,,
701,25,23.0,52,15,41.0,,,
701,25,23.0,52,15,50.0,,,
701,25,23.0,52,15,61.0,,,
701,25,23.0,52,15,54.0,,,
701,25,23.0,52,15,53.0,,,
701,25,23.0,52,15,56.0,,,
701,25,23.0,52,15,51.0,,,
701,25,23.0,52,15,33.0,,,
701,25,23.0,52,15,20.0,,,
701,27,3.0,51,13,61.0,,,
701,27,3.0,51,13,48.0,,,
701,27,3.0,51,13,60.0,,,
701,27,3.0,51,13,46.0,,,
701,27,3.0,51,13,54.0,,,
701,27,3.0,51,13,20.0,,,
701,27,3.0,51,13,52.0,,,
701,27,3.0,51,13,32.0,,,
701,27,3.0,51,13,41.0,,,
701,27,3.0,51,13,16.0,,,
701,27,3.0,51,13,49.0,,,
701,27,3.0,51,13,21.0,,,
701,27,3.0,51,13,50.0,,,
701,27,3.0,51,13,58.0,,,
701,27,3.0,51,13,47.0,,,
701,27,3.0,51,13,56.0,,,
701,27,3.0,51,13,59.0,,,
701,27,3.0,51,13,33.0,,,
701,27,3.0,51,13,43.0,,,
701,27,3.0,51,13,31.0,,,
701,27,3.0,51,13,53.0,,,
701,27,3.0,51,13,40.0,,,
701,27,3.0,51,13,34.0,,,
701,27,3.0,51,13,57.0,,,
701,27,3.0,51,13,51.0,,,
701,27,3.0,51,15,50.0,,,
701,27,3.0,51,15,57.0,,,
701,27,3.0,51,15,41.0,,,
701,27,3.0,51,15,52.0,,,
701,27,3.0,51,15,53.0,,,
701,27,3.0,51,15,34.0,,,
701,27,3.0,51,15,33.0,,,
701,27,3.0,51,15,21.0,,,
701,27,3.0,51,15,58.0,,,
701,27,3.0,51,15,46.0,,,
701,27,3.0,51,15,51.0,,,
701,27,3.0,51,15,29.0,,,
701,27,3.0,51,15,48.0,,,
701,27,3.0,51,15,20.0,,,
701,27,3.0,51,15,54.0,,,
701,27,3.0,51,15,56.0,,,
701,27,3.0,51,15,43.0,,,
701,27,3.0,51,15,40.0,,,
701,27,3.0,51,19,58.0,,,
701,27,3.0,51,19,29.0,,,
701,27,3.0,51,19,57.0,,,
701,27,3.0,51,19,40.0,,,
701,27,3.0,51,19,56.0,,,
701,27,3.0,51,19,54.0,,,
701,27,3.0,51,19,41.0,,,
701,27,3.0,51,19,20.0,,,
701,27,3.0,51,19,47.0,,,
701,27,3.0,51,19,46.0,,,
701,27,3.0,51,19,53.0,,,
701,27,3.0,51,19,50.0,,,
701,27,3.0,51,19,48.0,,,
701,27,3.0,51,19,51.0,,,
701,27,3.0,51,19,33.0,,,
701,27,3.0,51,19,61.0,,,
701,27,3.0,51,19,34.0,,,
701,27,7.0,11,13,34.0,,,
701,27,7.0,11,13,52.0,,,
701,27,7.0,11,13,29.0,,,
701,27,7.0,11,13,58.0,,,
701,27,7.0,11,13,35.0,,,
701,27,7.0,11,13,33.0,,,
701,27,7.0,11,13,44.0,,,
701,27,7.0,11,13,51.0,,,
701,27,7.0,11,13,41.0,,,
701,27,7.0,11,13,47.0,,,
701,27,7.0,11,13,61.0,,,
701,27,7.0,11,13,46.0,,,
701,27,7.0,11,13,56.0,,,
701,27,7.0,11,13,20.0,,,
701,27,7.0,11,13,57.0,,,
701,27,7.0,11,13,50.0,,,
701,27,7.0,11,13,21.0,,,
701,27,7.0,11,13,54.0,,,
701,27,7.0,11,13,40.0,,,
701,27,7.0,11,13,48.0,,,
701,27,7.0,11,13,53.0,,,
701,27,7.0,11,14,56.0,,,
701,27,7.0,11,14,59.0,,,
701,27,7.0,11,14,16.0,,,
701,27,7.0,11,14,43.0,,,
701,27,7.0,11,14,50.0,,,
701,27,7.0,11,14,51.0,,,
701,27,7.0,11,14,48.0,,,
701,27,7.0,11,14,61.0,,,
701,27,7.0,11,14,41.0,,,
701,27,7.0,11,14,60.0,,,
701,27,7.0,11,14,20.0,,,
701,27,7.0,11,14,34.0,,,
701,27,7.0,11,14,47.0,,,
701,27,7.0,11,14,52.0,,,
701,27,7.0,11,14,57.0,,,
701,27,7.0,11,14,29.0,,,
701,27,7.0,11,14,40.0,,,
701,27,7.0,11,14,46.0,,,
701,27,7.0,11,14,54.0,,,
701,27,7.0,11,14,49.0,,,
701,27,7.0,11,14,58.0,,,
701,27,7.0,11,14,53.0,,,
701,27,7.0,11,14,33.0,,,
701,27,7.0,11,15,53.0,,,
701,27,7.0,11,15,52.0,,,
701,27,7.0,11,15,61.0,,,
701,27,7.0,11,15,51.0,,,
701,27,7.0,11,15,33.0,,,
701,27,7.0,11,15,50.0,,,
701,27,7.0,11,15,41.0,,,
701,27,7.0,11,15,29.0,,,
701,27,7.0,11,15,54.0,,,
701,27,7.0,11,15,48.0,,,
701,27,7.0,11,15,40.0,,,
701,27,7.0,11,15,57.0,,,
701,27,7.0,11,15,34.0,,,
701,27,7.0,11,15,46.0,,,
701,27,7.0,11,15,56.0,,,
701,27,7.0,11,15,58.0,,,
701,27,7.0,11,15,20.0,,,
701,27,13.0,27,14,50.0,,,
701,27,13.0,27,14,53.0,,,
701,27,13.0,27,14,34.0,,,
701,27,13.0,27,14,57.0,,,
701,27,13.0,27,14,54.0,,,
701,27,13.0,27,14,46.0,,,
701,27,13.0,27,14,51.0,,,
701,27,13.0,27,14,48.0,,,
701,27,13.0,27,14,47.0,,,
701,27,13.0,27,14,43.0,,,
701,27,13.0,27,14,40.0,,,
701,27,13.0,27,14,41.0,,,
701,27,13.0,27,14,61.0,,,
701,27,13.0,27,14,20.0,,,
701,27,13.0,27,14,56.0,,,
701,27,13.0,27,14,58.0,,,
701,27,13.0,27,14,29.0,,,
701,27,13.0,27,14,33.0,,,
701,27,13.0,27,15,53.0,,,
701,27,13.0,27,15,56.0,,,
701,27,13.0,27,15,33.0,,,
701,27,13.0,27,15,41.0,,,
701,27,13.0,27,15,57.0,,,
701,27,13.0,27,15,54.0,,,
701,27,13.0,27,15,58.0,,,
701,27,13.0,27,15,51.0,,,
701,27,13.0,27,15,61.0,,,
701,27,13.0,27,15,29.0,,,
701,27,13.0,27,15,40.0,,,
701,27,13.0,27,15,48.0,,,
701,27,13.0,27,19,58.0,,,
701,27,13.0,27,19,57.0,,,
701,27,13.0,27,19,29.0,,,
701,27,13.0,27,19,52.0,,,
701,27,13.0,27,19,48.0,,,
701,27,13.0,27,19,49.0,,,
701,27,13.0,27,19,56.0,,,
701,27,13.0,27,19,53.0,,,
701,27,13.0,27,19,35.0,,,
701,27,13.0,27,19,32.0,,,
701,27,13.0,27,19,54.0,,,
701,27,13.0,27,19,51.0,,,
701,27,13.0,27,19,41.0,,,
701,27,13.0,27,19,21.0,,,
701,27,13.0,27,19,40.0,,,
701,27,13.0,27,19,47.0,,,
701,27,13.0,27,19,50.0,,,
701,27,13.0,27,19,34.0,,,
701,27,13.0,27,19,46.0,,,
701,27,13.0,27,19,16.0,,,
701,27,13.0,27,19,20.0,,,
701,27,13.0,27,19,33.0,,,
701,27,17.0,30,13,61.0,,,
701,27,17.0,30,13,34.0,,,
701,27,17.0,30,13,48.0,,,
701,27,17.0,30,13,50.0,,,
701,27,17.0,30,13,21.0,,,
701,27,17.0,30,13,54.0,,,
701,27,17.0,30,13,58.0,,,
701,27,17.0,30,13,53.0,,,
701,27,17.0,30,13,20.0,,,
701,27,17.0,30,13,57.0,,,
701,27,17.0,30,13,29.0,,,
701,27,17.0,30,13,41.0,,,
701,27,17.0,30,13,49.0,,,
701,27,17.0,30,13,33.0,,,
701,27,17.0,30,13,40.0,,,
701,27,17.0,30,13,52.0,,,
701,27,17.0,30,13,51.0,,,
701,27,17.0,30,13,56.0,,,
701,27,17.0,30,14,34.0,,,
701,27,17.0,30,14,54.0,,,
701,27,17.0,30,14,29.0,,,
701,27,17.0,30,14,56.0,,,
701,27,17.0,30,14,41.0,,,
701,27,17.0,30,14,21.0,,,
701,27,17.0,30,14,53.0,,,
701,27,17.0,30,14,58.0,,,
701,27,17.0,30,14,40.0,,,
701,27,17.0,30,14,51.0,,,
701,27,17.0,30,14,20.0,,,
701,27,17.0,30,15,40.0,,,
701,27,17.0,30,15,16.0,,,
701,27,17.0,30,15,62.0,,,
701,27,17.0,30,15,21.0,,,
701,27,17.0,30,15,59.0,,,
701,27,17.0,30,15,43.0,,,
701,27,17.0,30,15,20.0,,,
701,27,17.0,30,15,52.0,,,
701,27,17.0,30,15,60.0,,,
701,27,17.0,30,15,41.0,,,
701,27,17.0,30,15,29.0,,,
701,27,17.0,30,15,54.0,,,
701,27,17.0,30,15,58.0,,,
701,27,17.0,30,15,49.0,,,
701,27,17.0,30,15,61.0,,,
701,27,17.0,30,15,33.0,,,
701,27,17.0,30,15,47.0,,,
701,27,17.0,30,15,53.0,,,
701,27,17.0,30,15,57.0,,,
701,27,17.0,30,15,46.0,,,
701,27,17.0,30,15,51.0,,,
701,27,17.0,30,15,56.0,,,
701,27,17.0,30,15,34.0,,,
701,27,17.0,30,15,48.0,,,
701,27,17.0,30,15,36.0,,,
701,27,17.0,30,15,50.0,,,
701,27,21.0,20,13,41.0,,,
701,27,21.0,20,13,58.0,,,
701,27,21.0,20,13,51.0,,,
701,27,21.0,20,13,48.0,,,
701,27,21.0,20,13,34.0,,,
701,27,21.0,20,13,50.0,,,
701,27,21.0,20,13,29.0,,,
701,27,21.0,20,13,54.0,,,
701,27,21.0,20,13,57.0,,,
701,27,21.0,20,13,53.0,,,
701,27,21.0,20,13,40.0,,,
701,27,21.0,20,13,56.0,,,
701,27,21.0,20,13,61.0,,,
701,27,21.0,20,13,33.0,,,
701,27,21.0,20,13,20.0,,,
701,27,21.0,20,14,51.0,,,
701,27,21.0,20,14,34.0,,,
701,27,21.0,20,14,29.0,,,
701,27,21.0,20,14,44.0,,,
701,27,21.0,20,14,58.0,,,
701,27,21.0,20,14,54.0,,,
701,27,21.0,20,14,48.0,,,
701,27,21.0,20,14,57.0,,,
701,27,21.0,20,14,20.0,,,
701,27,21.0,20,14,53.0,,,
701,27,21.0,20,19,57.0,,,
701,27,21.0,20,19,48.0,,,
701,27,21.0,20,19,52.0,,,
701,27,21.0,20,19,46.0,,,
701,27,21.0,20,19,41.0,,,
701,27,21.0,20,19,40.0,,,
701,27,21.0,20,19,20.0,,,
701,27,21.0,20,19,56.0,,,
701,27,21.0,20,19,35.0,,,
701,27,21.0,20,19,58.0,,,
701,27,21.0,20,19,33.0,,,
701,27,21.0,20,19,47.0,,,
701,27,21.0,20,19,29.0,,,
701,27,21.0,20,19,60.0,,,
701,27,21.0,20,19,16.0,,,
701,27,21.0,20,19,34.0,,,
701,27,21.0,20,19,43.0,,,
701,27,21.0,20,19,59.0,,,
701,27,21.0,20,19,51.0,,,
701,27,21.0,20,19,54.0,,,
701,27,21.0,20,19,50.0,,,
701,27,21.0,20,19,49.0,,,
701,27,21.0,20,19,53.0,,,
701,27,25.0,62,13,33.0,,,
701,27,25.0,62,13,51.0,,,
701,27,25.0,62,13,57.0,,,
701,27,25.0,62,13,54.0,,,
701,27,25.0,62,13,40.0,,,
701,27,25.0,62,13,56.0,,,
701,27,25.0,62,13,29.0,,,
701,27,25.0,62,13,48.0,,,
701,27,25.0,62,13,53.0,,,
701,27,25.0,62,13,41.0,,,
701,27,25.0,62,13,20.0,,,
701,27,25.0,62,13,34.0,,,
701,27,25.0,62,13,50.0,,,
701,27,25.0,62,14,51.0,,,
701,27,25.0,62,14,43.0,,,
701,27,25.0,62,14,46.0,,,
701,27,25.0,62,14,20.0,,,
701,27,25.0,62,14,61.0,,,
701,27,25.0,62,14,57.0,,,
701,27,25.0,62,14,59.0,,,
701,27,25.0,62,14,53.0,,,
701,27,25.0,62,14,56.0,,,
701,27,25.0,62,14,40.0,,,
701,27,25.0,62,14,58.0,,,
701,27,25.0,62,14,29.0,,,
701,27,25.0,62,14,54.0,,,
701,27,25.0,62,14,48.0,,,
701,27,25.0,62,14,52.0,,,
701,27,25.0,62,14,60.0,,,
701,27,25.0,62,14,49.0,,,
701,27,25.0,62,14,47.0,,,
701,27,25.0,62,14,50.0,,,
701,27,25.0,62,14,41.0,,,
701,27,25.0,62,14,33.0,,,
701,27,25.0,62,14,34.0,,,
701,27,25.0,62,15,50.0,,,
701,27,25.0,62,15,46.0,,,
701,27,25.0,62,15,33.0,,,
701,27,25.0,62,15,57.0,,,
701,27,25.0,62,15,29.0,,,
701,27,25.0,62,15,51.0,,,
701,27,25.0,62,15,56.0,,,
701,27,25.0,62,15,54.0,,,
701,27,25.0,62,15,53.0,,,
701,27,25.0,62,15,48.0,,,
701,27,25.0,62,15,34.0,,,
701,27,25.0,62,15,58.0,,,
701,27,25.0,62,15,20.0,,,
701,27,25.0,62,15,41.0,,,
701,27,25.0,62,15,40.0,,,
701,27,27.0,34,15,56.0,,,
701,27,27.0,34,15,51.0,,,
701,27,27.0,34,15,48.0,,,
701,27,27.0,34,15,46.0,,,
701,27,27.0,34,15,21.0,,,
701,27,27.0,34,15,41.0,,,
701,27,27.0,34,15,29.0,,,
701,27,27.0,34,15,58.0,,,
701,27,27.0,34,15,62.0,,,
701,27,27.0,34,15,20.0,,,
701,27,27.0,34,15,53.0,,,
701,27,27.0,34,15,54.0,,,
701,27,27.0,34,15,34.0,,,
701,27,27.0,34,19,50.0,,,
701,27,27.0,34,19,46.0,,,
701,27,27.0,34,19,54.0,,,
701,27,27.0,34,19,52.0,,,
701,27,27.0,34,19,48.0,,,
701,27,27.0,34,19,61.0,,,
701,27,27.0,34,19,33.0,,,
701,27,27.0,34,19,53.0,,,
701,27,27.0,34,19,34.0,,,
701,27,27.0,34,19,51.0,,,
701,27,27.0,34,19,20.0,,,
701,27,27.0,34,19,29.0,,,
701,27,27.0,34,19,58.0,,,
701,27,27.0,34,19,41.0,,,
701,27,27.0,34,19,56.0,,,
701,27,27.0,34,19,40.0,,,
701,27,27.0,34,19,57.0,,,
701,27,27.0,34,19,13.0,,,
701,27,27.0,34,21,58.0,,,
701,27,27.0,34,21,33.0,,,
701,27,27.0,34,21,32.0,,,
701,27,27.0,34,21,20.0,,,
701,27,27.0,34,21,34.0,,,
701,27,27.0,34,21,59.0,,,
701,27,27.0,34,21,43.0,,,
701,27,27.0,34,21,16.0,,,
701,27,27.0,34,21,49.0,,,
701,27,27.0,34,21,60.0,,,
701,27,27.0,34,21,40.0,,,
701,27,27.0,34,21,41.0,,,
701,27,27.0,34,21,31.0,,,
701,27,27.0,34,21,46.0,,,
701,27,27.0,34,21,48.0,,,
701,27,27.0,34,21,56.0,,,
701,27,27.0,34,21,54.0,,,
701,27,27.0,34,21,62.0,,,
701,27,27.0,34,21,50.0,,,
701,27,27.0,34,21,51.0,,,
701,27,27.0,34,21,53.0,,,
701,27,31.0,83,13,54.0,,,
701,27,31.0,83,13,34.0,,,
701,27,31.0,83,13,56.0,,,
701,27,31.0,83,13,43.0,,,
701,27,31.0,83,13,41.0,,,
701,27,31.0,83,13,57.0,,,
701,27,31.0,83,13,53.0,,,
701,27,31.0,83,13,29.0,,,
701,27,31.0,83,13,21.0,,,
701,27,31.0,83,13,33.0,,,
701,27,31.0,83,13,61.0,,,
701,27,31.0,83,14,41.0,,,
701,27,31.0,83,14,43.0,,,
701,27,31.0,83,14,54.0,,,
701,27,31.0,83,14,14.0,,,
701,27,31.0,83,14,53.0,,,
701,27,31.0,83,14,48.0,,,
701,27,31.0,83,14,50.0,,,
701,27,31.0,83,14,51.0,,,
701,27,31.0,83,14,56.0,,,
701,27,31.0,83,14,29.0,,,
701,27,31.0,83,14,21.0,,,
701,27,31.0,83,14,20.0,,,
701,27,31.0,83,15,43.0,,,
701,27,31.0,83,15,57.0,,,
701,27,31.0,83,15,20.0,,,
701,27,31.0,83,15,56.0,,,
701,27,31.0,83,15,54.0,,,
701,27,31.0,83,15,48.0,,,
701,27,31.0,83,15,41.0,,,
701,27,31.0,83,15,34.0,,,
701,27,31.0,83,15,51.0,,,
701,27,31.0,83,15,61.0,,,
701,27,31.0,83,15,53.0,,,
701,27,31.0,83,15,13.0,,,
701,27,31.0,83,15,33.0,,,
701,27,31.0,83,15,50.0,,,
701,27,31.0,83,15,29.0,,,
701,27,33.0,8,13,49.0,,,
701,27,33.0,8,13,62.0,,,
701,27,33.0,8,13,52.0,,,
701,27,33.0,8,13,51.0,,,
701,27,33.0,8,13,46.0,,,
701,27,33.0,8,13,58.0,,,
701,27,33.0,8,13,56.0,,,
701,27,33.0,8,13,54.0,,,
701,27,33.0,8,13,20.0,,,
701,27,33.0,8,13,57.0,,,
701,27,33.0,8,13,48.0,,,
701,27,33.0,8,13,34.0,,,
701,27,33.0,8,13,53.0,,,
701,27,33.0,8,13,41.0,,,
701,27,33.0,8,13,33.0,,,
701,27,33.0,8,13,50.0,,,
701,27,33.0,8,13,29.0,,,
701,27,33.0,8,14,20.0,,,
701,27,33.0,8,14,57.0,,,
701,27,33.0,8,14,48.0,,,
701,27,33.0,8,14,29.0,,,
701,27,33.0,8,14,33.0,,,
701,27,33.0,8,14,41.0,,,
701,27,33.0,8,14,51.0,,,
701,27,33.0,8,14,50.0,,,
701,27,33.0,8,14,34.0,,,
701,27,33.0,8,14,54.0,,,
701,27,33.0,8,14,53.0,,,
701,27,33.0,8,14,61.0,,,
701,27,33.0,8,14,56.0,,,
701,27,33.0,8,14,58.0,,,
701,27,33.0,8,14,21.0,,,
701,27,33.0,8,15,58.0,,,
701,27,33.0,8,15,54.0,,,
701,27,33.0,8,15,33.0,,,
701,27,33.0,8,15,41.0,,,
701,27,33.0,8,15,48.0,,,
701,27,33.0,8,15,62.0,,,
701,27,33.0,8,15,53.0,,,
701,27,33.0,8,15,61.0,,,
701,27,33.0,8,15,56.0,,,
701,27,33.0,8,15,34.0,,,
701,27,33.0,8,15,51.0,,,
701,27,33.0,8,15,29.0,,,
701,27,33.0,8,15,57.0,,,
701,27,33.0,8,15,20.0,,,
701,27,37.0,105,13,56.0,,,
701,27,37.0,105,13,40.0,,,
701,27,37.0,105,13,21.0,,,
701,27,37.0,105,13,29.0,,,
701,27,37.0,105,13,41.0,,,
701,27,37.0,105,13,54.0,,,
701,27,37.0,105,13,57.0,,,
701,27,37.0,105,13,51.0,,,
701,27,37.0,105,13,35.0,,,
701,27,37.0,105,13,25.0,,,
701,27,37.0,105,14,33.0,,,
701,27,37.0,105,14,41.0,,,
701,27,37.0,105,14,46.0,,,
701,27,37.0,105,14,57.0,,,
701,27,37.0,105,14,61.0,,,
